Insertion,Frequency,Orientation
9226,21,minus
9227,1,minus
9228,16,minus
9231,427,plus
9239,59,minus
9240,14,minus
9247,89,plus
9261,5,plus
9262,6,minus
9263,163,plus
9264,235,plus
9269,126,plus
9271,107,plus
9281,243,plus
9289,420,plus
9291,184,plus
9292,192,plus
9297,1,minus
9297,17,plus
9299,62,minus
9302,10,plus
9311,12,plus
9322,354,plus
9327,156,plus
9330,5,minus
9330,69,plus
9335,33,plus
9338,4,minus
9340,141,plus
9343,3,minus
9348,17,minus
9348,77,plus
9349,52,plus
9365,7,minus
9367,7,minus
9370,8,minus
9372,1,minus
9372,5,plus
9374,43,plus
9379,33,plus
9382,223,plus
9386,37,plus
9390,1,minus
9394,10,minus
9396,18,plus
9397,48,plus
9400,42,plus
9407,175,plus
9408,11,minus
9412,32,plus
9414,14,minus
9415,52,minus
9415,107,plus
9422,47,minus
9423,194,minus
9425,116,plus
9433,156,minus
9437,2,plus
9442,1032,plus
9444,29,plus
9445,41,minus
9450,1409,minus
9452,272,minus
9452,44,plus
9458,10,plus
9460,99,minus
9460,41,plus
9461,1,minus
9466,51,minus
9468,103,minus
9475,4,plus
9479,11,plus
9484,40,minus
9484,9,plus
9485,13,plus
9487,35,minus
9489,5,plus
9492,83,minus
9493,1,minus
9497,259,minus
9500,1,plus
9501,2,plus
9509,6,plus
9510,5,plus
9517,349,minus
9518,47,minus
9526,10,plus
9533,16,plus
9541,12,minus
9545,9,plus
9551,1,minus
9553,113,minus
9584,281,minus
9590,49,plus
9593,54,minus
9596,271,minus
9598,755,minus
9600,36,minus
9615,1,plus
9623,110,minus
9633,2,minus
9633,1,plus
9638,1,plus
9643,31,plus
9645,178,minus
9648,7,plus
9651,496,minus
9656,229,minus
9667,1,plus
9675,213,minus
9677,28,plus
9682,189,minus
9682,14,plus
9684,3,plus
9685,47,minus
9686,325,minus
9688,7,plus
9690,1064,minus
9692,3,plus
9696,1,plus
9697,516,minus
9702,78,plus
9703,40,plus
9704,75,minus
9706,6,plus
9708,15,plus
9710,2109,minus
9711,749,minus
9716,411,minus
9717,512,minus
9721,7,plus
9727,473,minus
9729,376,minus
9729,8,plus
9736,2,minus
9737,1607,minus
9739,20,plus
9742,11,minus
9744,14,plus
9745,4,plus
9746,846,minus
9747,2694,minus
9748,2368,minus
9749,1,plus
9751,2,plus
9752,615,minus
9753,339,minus
9754,3,plus
9755,4,plus
9757,3,minus
9761,21,plus
9763,479,minus
9763,72,plus
9769,785,minus
9771,2894,minus
9772,605,minus
9772,1,plus
9773,1,minus
9774,6,plus
9777,1192,minus
9779,915,minus
9779,24,plus
9782,1,minus
9784,152,plus
9786,24,plus
9787,449,minus
9789,74,plus
9792,6936,minus
9794,2311,minus
9797,341,minus
9797,24,plus
9799,23,plus
9805,206,minus
9805,8,plus
9806,57,minus
9807,1197,minus
9808,458,minus
9810,172,minus
9810,52,plus
9811,591,plus
9813,2616,minus
9815,22,plus
9816,91,plus
9818,21,minus
9819,15786,minus
9820,2,minus
9820,27,plus
9823,2125,minus
9824,626,minus
9825,1,minus
9825,8,plus
9826,237,minus
9826,23,plus
9828,2712,minus
9829,240,minus
9830,339,minus
9830,40,plus
9831,23,plus
9833,13,minus
9834,193,minus
9838,1980,minus
9840,19,plus
9844,2123,minus
9844,6,plus
9845,895,minus
9846,360,minus
9848,14,minus
9849,171,plus
9855,1,plus
9857,279,minus
9862,16,plus
9870,254,minus
9875,34,plus
9877,26,plus
9887,14,plus
9889,152,plus
9890,218,plus
9892,8,plus
9895,78,plus
9897,26,minus
9898,169,minus
9900,50,minus
9900,16,plus
9902,40,minus
9903,17,minus
9905,8,plus
9908,106,minus
9908,65,plus
9910,9,minus
9910,469,plus
9913,17,minus
9913,5,plus
9918,310,minus
9926,213,plus
9929,42,plus
9934,193,minus
9937,129,minus
9958,171,plus
9965,5,plus
9966,378,minus
9968,35,minus
9970,49,plus
9973,53,minus
9977,2,minus
9978,50,minus
9980,3,plus
9981,6,plus
9986,23,plus
9987,144,plus
9988,33,minus
9989,9,minus
9990,2,minus
9992,34,plus
9993,116,plus
9994,16,minus
9994,36,plus
9995,16,minus
9998,24,plus
9999,49,plus
10000,39,minus
10000,30,plus
10001,26,minus
10002,7,minus
10005,13,plus
10006,15,minus
10006,41,plus
10007,35,plus
10008,23,minus
10008,6,plus
10012,1,plus
10013,19,minus
10013,7,plus
10014,7,minus
10015,20,minus
10016,15,minus
10018,95,plus
10021,6,minus
10023,6,plus
10024,13,plus
10025,25,plus
10026,77,minus
10031,44,minus
10032,21,minus
10034,20,plus
10036,31,plus
10038,9,plus
10040,3,plus
10042,41,minus
10045,67,plus
10048,52,minus
10048,1,plus
10053,20,minus
10055,36,plus
10056,2,minus
10056,5,plus
10057,16,plus
10063,121,minus
10064,3,minus
10065,61,minus
10069,12,minus
10071,3,minus
10097,1,plus
10104,1,minus
10108,7,plus
10112,6,plus
10113,31,plus
10120,149,minus
10121,36,minus
10122,2,minus
10123,1,plus
10124,2,plus
10128,1,minus
10131,58,minus
10132,37,minus
10138,5,plus
10142,43,minus
10143,4,plus
10148,8,plus
10156,8,minus
10164,2,plus
10165,8,minus
10167,47,minus
10169,19,plus
10172,210,minus
10177,115,minus
10192,1,plus
10194,1,plus
10195,5,plus
10196,1,plus
10199,44,minus
10201,34,minus
10201,3,plus
10202,16,minus
10202,1,plus
10203,19,plus
10209,11,minus
10210,29,minus
10211,63,minus
10213,23,plus
10215,1,plus
10220,3,plus
10221,107,minus
10228,54,minus
10236,1,minus
10247,5,minus
10249,1,plus
10254,129,plus
10262,640,minus
10263,68,minus
10264,1,plus
10269,11,plus
10270,2,plus
10272,26,minus
10274,23,plus
10277,117,minus
10282,12,minus
10283,6,minus
10284,1,minus
10285,14,plus
10286,57,plus
10287,107,plus
10292,18,plus
10293,17,minus
10294,30,minus
10295,220,minus
10296,1,plus
10297,1,plus
10300,9,minus
10305,13,minus
10308,4,minus
10311,18,plus
10313,14,plus
10316,43,plus
10319,99,minus
10321,4,plus
10324,104,minus
10326,6,plus
10328,2,plus
10329,9,minus
10334,8,minus
10340,27,plus
10343,1,minus
10344,21,plus
10345,9,plus
10346,6,plus
10348,15,minus
10353,28,minus
10357,17,plus
10360,12,minus
10362,5,minus
10363,10,plus
10367,28,plus
10375,6,minus
10377,2,plus
10380,51,plus
10382,17,plus
10387,3,plus
10388,44,minus
10392,93,plus
10400,18,minus
10402,140,plus
10410,97,minus
10416,6,plus
10419,20,minus
10421,4,plus
10422,4,minus
10424,7,minus
10429,140,minus
10429,16,plus
10434,58,minus
10434,8,plus
10436,20,minus
10436,9,plus
10442,15,plus
10447,9,plus
10450,11,minus
10451,14,plus
10452,11,plus
10460,150,minus
10466,24,plus
10471,4,minus
10473,54,plus
10474,282,minus
10476,3,plus
10481,242,minus
10484,2,minus
10485,22,plus
10494,2,minus
10497,19,plus
10505,90,minus
10519,31,plus
10524,30,minus
10525,16,minus
10526,52,minus
10527,8,plus
10532,2,minus
10535,60,minus
10537,26,plus
10545,30,minus
10560,19,plus
10561,3,plus
10569,15,minus
10571,10,plus
10578,4,plus
10579,39,minus
10584,10,plus
10585,7,plus
10589,33,plus
10592,17,minus
10593,20,minus
10594,2,plus
10602,8,minus
10607,23,minus
10609,2,minus
10619,1,plus
10620,6,plus
10628,4,minus
10632,2,minus
10632,13,plus
10635,5,minus
10638,8,plus
10640,24,minus
10646,1,minus
10648,4,plus
10656,5,minus
10661,10,plus
10665,2,plus
10669,1,minus
10671,6,minus
10671,1,plus
10682,6,plus
10688,1,plus
10690,13,minus
10693,8,plus
10701,11,minus
10708,19,minus
10711,53,plus
10718,9,minus
10721,2,plus
10722,1,plus
10725,12,minus
10727,1,plus
10729,9,minus
10730,8,minus
10739,2,minus
10746,5,plus
10748,2,minus
10754,15,plus
10762,2,minus
10767,2,minus
10792,3,plus
10802,7,minus
10807,4,minus
10817,2,minus
10823,40,plus
10843,28,plus
10844,80,plus
10850,1,plus
10851,20,minus
10852,15,minus
10854,86,plus
10856,11,plus
10861,126,plus
10862,207,plus
10866,16,plus
10868,40,plus
10869,83,minus
10870,20,minus
10874,1,minus
10896,1,plus
10898,8,minus
10913,52,plus
10916,2,minus
10921,5,minus
10929,1,minus
10931,6,minus
10934,1,minus
10938,39,plus
10941,59,plus
10951,3,plus
10952,27,plus
10953,2,minus
10959,8,minus
10960,38,plus
10963,2,minus
10965,3,plus
10968,42,minus
10970,48,minus
10979,39,plus
10980,145,minus
10987,218,minus
10989,621,plus
10995,75,minus
10997,151,minus
11007,39,plus
11008,1,plus
11016,114,minus
11023,157,plus
11030,88,minus
11042,99,plus
11045,123,minus
11050,14,minus
11052,2,plus
11057,7,plus
11064,41,minus
11073,61,minus
11078,447,plus
11082,19,plus
11083,39,plus
11087,1,plus
11088,1828,plus
11090,13,minus
11094,84,plus
11095,48,plus
11096,655,minus
11103,116,minus
11109,25,minus
11111,52,minus
11112,134,plus
11117,5,minus
11119,7,plus
11120,144,minus
11125,158,minus
11127,69,plus
11134,1,minus
11136,134,plus
11139,36,minus
11144,580,minus
11145,1,minus
11149,107,minus
11150,325,plus
11158,546,minus
11158,481,plus
11160,1,plus
11161,46,minus
11166,577,minus
11168,59,minus
11173,1138,plus
11181,2582,minus
11193,9,plus
11197,16,minus
11205,166,plus
11206,30,plus
11213,1280,minus
11213,65,plus
11214,2,minus
11220,64,minus
11221,206,minus
11221,67,plus
11222,52,minus
11229,1,minus
11231,126,plus
11246,115,plus
11251,16,plus
11255,3,plus
11256,21,plus
11263,6,minus
11263,71,plus
11264,1,minus
11273,296,plus
11276,2,minus
11280,52,plus
11281,3,minus
11282,1,minus
11284,84,plus
11288,17,minus
11291,2,minus
11303,37,plus
11310,122,plus
11311,18,minus
11315,81,plus
11318,38,minus
11321,14,plus
11323,29,minus
11332,165,plus
11338,2,minus
11340,22,minus
11340,20,plus
11341,148,plus
11348,6,minus
11349,4,minus
11379,1,minus
11386,28,plus
11387,50,plus
11394,22,minus
11395,50,minus
11400,5,plus
11401,11,minus
11402,6,plus
11408,8,minus
11424,19,plus
11425,3,plus
11430,10,plus
11435,6,plus
11437,14,plus
11443,73,minus
11444,15,plus
11445,11,plus
11452,1,plus
11453,4,minus
11460,16,minus
11462,16,plus
11466,3,plus
11472,15,plus
11479,8,plus
11486,3,plus
11487,2,minus
11495,1,minus
11504,15,plus
11509,5,plus
11511,6,minus
11511,30,plus
11519,1,minus
11526,1,plus
11527,20,minus
11530,3,plus
11545,5,plus
11550,7,plus
11570,1,plus
11571,3,minus
11575,2,plus
11580,3,plus
11584,8,plus
11588,7,minus
11592,5,minus
11595,1,plus
11603,2,plus
11604,111,plus
11605,6,minus
11611,10,minus
11612,150,minus
11614,2,plus
11619,1,plus
11622,3,minus
11627,1,minus
11632,1,plus
11657,1,plus
11670,1,minus
11671,14,minus
11681,3,plus
11682,57,plus
11689,15,minus
11690,8,minus
11692,9,plus
11700,5,minus
11708,110,plus
11710,11,plus
11714,9,plus
11716,2,minus
11718,3,minus
11718,45,plus
11722,3,plus
11726,10,minus
11728,5,plus
11730,8,minus
11730,270,plus
11733,6,plus
11741,753,plus
11747,14,plus
11748,19,minus
11753,32,plus
11766,176,plus
11782,227,plus
11789,189,plus
11790,33,plus
11797,6,plus
11817,25,plus
11823,218,plus
11824,140,plus
11831,72,plus
11837,39,plus
11839,98,minus
11842,561,plus
11845,3,minus
11846,18,minus
11847,132,plus
11850,37,minus
11850,214,plus
11851,44,plus
11856,242,plus
11864,8,minus
11869,18,plus
11881,245,plus
11887,59,plus
11891,15,plus
11898,125,plus
11900,236,plus
11904,21,plus
11908,67,plus
11911,151,plus
11913,2071,plus
11919,71,plus
11921,4,minus
11928,14,plus
11930,45,plus
11934,116,plus
11956,36,plus
11963,6,plus
11983,32,plus
11995,59,plus
12002,49,plus
12038,224,plus
12046,2,minus
12057,1,plus
12061,188,plus
12074,403,plus
12084,83,plus
12100,28,plus
12151,4,plus
12176,27,plus
12184,8,minus
12193,3,plus
12231,3,plus
12245,14,minus
12248,2,plus
12265,27,plus
12273,99,minus
12286,3,plus
12343,5,minus
12351,1,minus
12409,12,plus
12410,1,plus
12430,22,plus
12440,11,minus
12461,19,plus
12490,5,plus
12561,3,plus
12569,3,minus
12616,2,minus
12664,7,plus
12682,2,plus
12685,1,minus
12688,2,minus
12690,5,minus
12695,2,plus
12697,3,minus
12712,21,minus
12730,3,plus
12766,3,plus
12798,3,plus
12800,53,minus
12833,43,minus
12838,6,minus
12849,25,minus
12851,15,minus
12856,10,minus
12868,5,plus
12892,8,minus
12939,60,minus
12953,24,plus
12960,304,plus
12961,206,minus
12963,46,minus
13014,43,minus
13038,24,plus
13041,38,minus
13133,12,plus
13141,5,minus
13146,17,plus
13225,1,minus
13331,1,plus
13339,5,minus
13367,4,minus
13396,2,minus
13400,6,minus
13438,19,minus
13442,4,minus
13489,4,minus
13524,2,plus
13532,7,minus
13536,1,plus
13543,156,minus
13633,1,plus
13638,1,minus
13716,6,minus
13722,3,minus
13726,1,plus
13778,29,minus
13879,9,plus
13884,16,plus
13918,3,plus
13924,4,minus
13931,26,plus
13960,1,plus
14022,6,plus
14056,9,minus
14063,8,plus
14184,5,plus
14230,2,plus
14262,1,minus
14277,11,plus
14324,13,plus
14332,11,plus
14428,1,plus
14458,11,plus
14531,53,plus
14571,172,plus
14579,9,minus
14581,4,minus
14589,29,minus
14613,14,minus
14625,35,plus
14631,35,plus
14636,113,plus
14671,45,plus
14674,15,minus
14681,11,minus
14699,58,minus
14703,23,plus
14708,4,plus
14715,47,minus
14721,17,minus
14730,11,minus
14757,26,plus
14767,1,plus
14772,1,plus
14780,10,minus
14799,16,plus
14801,7,plus
14809,2,minus
14818,2,plus
14826,136,minus
14834,27,minus
14836,20,plus
14841,4,plus
14851,34,plus
14854,80,minus
14855,209,minus
14880,12,plus
14888,202,minus
14890,285,plus
14896,29,plus
14897,46,plus
14902,22,plus
14903,1,minus
14910,5,minus
14946,8,minus
14990,32,minus
14991,2,plus
14992,6,plus
15008,46,plus
15063,1,minus
15218,24,minus
15263,9,minus
15343,1,minus
15380,5,minus
15487,1,minus
15506,4,plus
15594,1,minus
15612,1,minus
16001,4,plus
16277,9,minus
16694,7,plus
16912,2,plus
17144,42,plus
17235,1,plus
17240,4,plus
17505,2,plus
18295,6,minus
18359,20,minus
18603,1081,plus
18641,218,plus
20021,1,plus
20442,21,plus
20485,3,minus
20825,2,minus
20914,2,minus
21079,13,plus
21093,17,minus
21101,104,plus
21109,42,minus
21111,1,plus
21128,4,minus
21143,15,plus
21165,144,minus
21203,46,minus
21217,278,minus
21236,5,minus
21285,41,plus
21340,2,minus
21375,1,plus
21556,3,plus
21705,6,minus
21764,7,minus
21850,2,plus
21967,16,minus
21991,1,plus
22170,2,plus
22409,6,minus
22410,2,minus
23165,1,plus
23168,30,minus
23173,20,minus
23185,8,minus
23268,23,plus
23316,4,plus
23326,27,minus
23357,81,minus
23404,13,minus
23423,2,minus
23467,11,plus
23552,1,plus
23642,2,plus
23736,2,plus
23749,8,minus
23876,2,plus
24249,18,minus
24276,3,minus
24671,1,plus
24686,15,minus
25054,1,plus
25441,1,plus
25736,1,minus
27805,1,minus
27977,31,minus
28758,3,minus
29070,10,plus
29300,25,plus
29308,1,minus
29354,2,plus
29440,4,plus
29524,1,plus
29562,2,plus
29585,1,plus
29695,2,plus
29779,55,plus
30892,3,plus
30943,23,minus
30954,7,minus
30969,52,minus
30979,2,minus
31003,18,plus
31056,21,plus
31061,10,plus
31103,12,plus
31178,4,plus
31266,7,plus
31334,17,plus
31478,5,minus
31495,1,plus
31540,3,minus
31546,1,minus
32927,14,minus
34194,1,minus
34402,1,plus
34473,2,minus
34715,1,plus
34740,2,plus
34765,57,plus
34810,39,minus
35106,1,minus
35234,30,plus
35322,3,minus
35471,7,plus
35987,2,plus
36063,8,plus
36098,25,plus
36177,7,minus
36184,4,plus
36283,29,plus
36582,4,plus
36643,25,plus
36665,9,plus
36742,5,plus
36797,7,plus
36956,8,plus
37496,5,plus
38504,6,minus
38568,33,plus
39191,10,minus
39637,15,plus
40365,2,plus
40785,12,plus
41593,1,plus
41650,23,minus
41812,1,plus
42069,66,minus
42217,20,minus
42405,1,plus
42477,2,minus
43003,1,minus
43060,8,minus
43115,7,minus
43270,2,minus
43332,3,plus
43333,2,minus
43529,224,minus
43574,23,minus
43644,3,minus
43654,56,minus
43657,1,minus
43676,51,minus
43677,6,minus
43752,2,minus
43758,4,minus
43803,9,minus
43806,46,plus
43817,38,plus
43825,1,minus
43826,27,plus
43866,1,minus
43871,6,plus
43887,9,plus
43912,1,plus
43962,6,plus
43972,1,plus
43979,1,plus
44016,591,plus
44029,4,plus
44039,814,plus
44105,60,plus
44112,53,plus
44114,4,minus
44125,10,minus
44131,5,minus
44169,4,plus
44170,1036,plus
44178,144,minus
44182,8,plus
44245,1,minus
44283,12,minus
44301,16,plus
44309,2,minus
44311,7,plus
44316,22,plus
44321,22,plus
44324,7,minus
44329,1,minus
44331,50,minus
44332,18,plus
44355,47,minus
44371,10,plus
44379,32,minus
44394,1,minus
44409,4,minus
44412,7,plus
44465,25,plus
44492,3,minus
44538,2,minus
44570,8,minus
44609,1,minus
44664,63,plus
44674,20,minus
44675,9,minus
44682,41,minus
44684,55,plus
44692,18,minus
44705,2,plus
44739,14,plus
44761,3,minus
44790,4,plus
44806,43,minus
44807,23,plus
44808,76,minus
44822,81,plus
44830,134,minus
44844,42,minus
44845,43,minus
44864,27,minus
44867,38,plus
44899,31,minus
44946,9,plus
44954,13,minus
44997,1,minus
45020,11,plus
45022,25,plus
45028,7,minus
45030,19,plus
45036,5,plus
45043,6,minus
45049,1,minus
45061,2,minus
45168,12,minus
45207,77,plus
45256,1,minus
45258,2,plus
45282,11,minus
45288,7,minus
45300,36,plus
45314,2,minus
45350,1,plus
45361,4,plus
45407,1,plus
45417,3,minus
45431,4,plus
45594,3,plus
45643,4,plus
45785,10,minus
45812,21,minus
45819,1,plus
45874,40,minus
46110,34,minus
46181,1,minus
46318,1,plus
46322,1,minus
46360,2,plus
46365,16,plus
46445,52,minus
46502,6,plus
46542,6,plus
46593,4,plus
46649,3,plus
47016,3,minus
47146,10,plus
47211,1,plus
47479,3,minus
47680,1,minus
47822,2,minus
47972,1,plus
48354,14,plus
48752,4,minus
49252,1,plus
49411,10,minus
49614,10,minus
51964,2,minus
52836,11,minus
53197,1,minus
53394,27,minus
53479,42,plus
53496,11,minus
53520,5,minus
53624,16,minus
56641,5,minus
57016,4,minus
57069,2,plus
57309,2,minus
58766,16,minus
60402,5,plus
61468,1,plus
66960,1,plus
67513,2,minus
68634,3,plus
68728,3,minus
71313,13,minus
73463,48,minus
73468,18,minus
73525,2,minus
73931,1,minus
74889,1,plus
75725,16,minus
76365,1,minus
78451,1,minus
78735,1,plus
80088,3,minus
80190,8,plus
80191,6,minus
80812,1,plus
80893,6,plus
81064,2,plus
81305,2,plus
81320,1,plus
82521,1,plus
83486,2,minus
83940,8,minus
84229,5,plus
84569,1,plus
85394,2,plus
86783,15,plus
87071,5,minus
89130,1,plus
90175,1,minus
90207,31,plus
90572,1,plus
91776,1,plus
91800,2,minus
91817,1,plus
91895,17,plus
91896,27,plus
91904,2,minus
91912,8,plus
91957,5,plus
92059,9,minus
92071,35,plus
92079,1,minus
92107,1,plus
92199,5,minus
92524,1,minus
92678,1,plus
92686,1,minus
92822,1,plus
92880,6,minus
92967,8,minus
94367,19,plus
94380,1,minus
94391,23,plus
94399,13,minus
94429,4,plus
94442,1,minus
94693,3,minus
95018,5,minus
95059,4,plus
95168,2,minus
95197,53,minus
95292,1,plus
95711,1,plus
95781,8,plus
95789,50,minus
95819,17,minus
95859,60,minus
95900,2,plus
95968,1,minus
96166,6,plus
96228,1,plus
96241,17,minus
96264,4,minus
96275,1,plus
96339,36,minus
96374,3,plus
96434,2,plus
96455,307,plus
96606,4,plus
96648,1,minus
96697,1,minus
96778,1,plus
96797,1,minus
