Insertion	Frequency
229549	13
229585	1
229587	2
231853	7
232425	6
232474	687
232938	3
233145	19
233183	2
235905	27
236392	11
238724	3
238730	2
239813	1
240367	5
242010	2
242089	1
242124	4
242863	8
243838	3
245103	1
245108	6
245268	210
246089	1
246715	60
250518	1
250545	2
252166	1
253470	13
253568	11
254257	27
254269	45
254621	18
255172	1
255284	16
255427	38
255973	10
256205	7
256272	4
256737	41
257005	15
257053	1
258719	1
260282	4
260566	5
260585	1
260754	3
261101	5
262394	3
262584	9
262691	30
263234	7
264451	2
266639	41
266958	1
267314	1
267422	1
267528	1
268814	64
268816	42
272573	1
273171	1
275048	27
287065	12
287352	2
289924	59
291436	28
292296	3
292540	16
294645	1
299411	2
299453	19
299560	9
299788	9
299911	28
299931	47
300255	5
300353	1
300578	2
300597	81
300635	15
300659	9
300726	13
300850	301
300914	436
300915	1414
300916	1
300936	22
301157	1
301224	14
301352	2
302826	5
302892	2
303047	5
303173	29
303752	3
303904	4
303926	1
303970	10
307919	1
312731	20
312835	12
313124	10
317470	17
318934	3
319177	11
322977	4
323093	18
324275	129
324727	4
325263	2
325457	73
325578	4
327294	7
327951	20
328067	49
328328	2
328584	1
328672	2
328710	60
328748	6
328853	29
329572	10
329666	1
329870	1
330080	2
330165	2
332083	3
332646	1
333976	1
334327	3
337359	23
337525	1
337815	3
337981	2
338080	1
338094	3
338285	8
338394	180
338413	20
338825	2
338903	4
339558	13
339739	18
340119	2
340282	82
340326	76
340438	15
340439	6
340782	17
341994	3
345302	1
345317	3
347305	6
348671	31
348829	176
348919	1
348920	2
348923	4
348948	20
349119	64
349471	8
349560	1
351381	25
352519	1
355923	1
358781	1
359094	51
359826	8
360043	8
360327	4
361035	4
361820	1
362861	1
363630	15
363674	52
363724	1
363736	1
363746	4
363775	110
363787	23
363808	66
363815	54
363825	38
363849	32
363862	30
363871	3
363886	1
363898	586
363907	412
363914	85
363919	1413
363945	1
363947	409
363954	192
364019	5
364020	132
364021	55
364152	67
364175	77
364230	1
364261	13
364272	2
364282	3
364306	2
364413	260
364426	28
364670	104
365251	148
365404	35
365719	12
366477	1
366600	11
367281	5
367997	9
368007	1
368845	2
369180	15
370185	1
370238	1
372810	7
373136	1
373204	1
373317	80
373844	1
374613	32
375234	1
375728	79
375761	9
375768	10
375949	116
375971	63
376022	32
376295	1
376382	10
376419	8
376444	16
376501	17
376553	38
376583	197
376652	5
376705	38
376709	521
376714	102
376760	209
376788	548
376803	396
376843	14
376865	66
376871	61
376989	380
376995	105
377008	32
377013	213
377019	148
377024	476
377026	72
377051	475
377057	10
377063	401
377081	162
377085	174
377140	4
377191	788
377196	9750
377209	1174
377210	111
377211	1
377220	2159
377225	6734
377230	6804
377232	2
377237	4450
377238	7
377243	2463
377253	2
377359	1
377367	3
377380	14
377382	11
377383	10
377390	25
377427	4
377463	3
377475	32
377481	32
377505	2
377555	11
377559	5
377560	5
377575	34
377582	4
377629	6
377650	1
377667	19
377684	2
377714	54
377718	7
377767	85
377810	1
377831	22
377832	9
377860	5
377869	1
377870	33
377879	1
377913	6
377918	1
377946	3
377981	66
377982	14
377995	22
378025	16
378031	31
378036	1
378059	1
378061	25
378067	1
378086	4
378122	8
378132	49
378136	1
378150	3
378155	87
378183	3
378223	16
378248	15
378251	72
378253	88
378285	180
378309	682
378348	2
378375	18
378398	13
378473	4
378505	1
378564	2
378615	1
378689	10
378739	7
378752	13
378759	34
378813	4
378815	28
378849	11
378895	177
378903	54
378937	26
378939	64
378962	96
378976	9
378997	55
379017	3
379029	12
379039	124
379087	37
379134	1
379155	15
379167	10
379169	1
379200	26
379201	1
379250	9
379252	2
379261	3
379278	9
379284	4
379294	9
379295	1
379300	1
379302	5
379317	37
379344	5
379374	3
379387	4
379400	15
379403	23
379415	1
379420	9
379425	5
379432	12
379433	7
379439	1
379463	2
379487	28
379519	9
379529	2
379534	8
379567	7
379571	3
379576	12
379581	43
379593	15
379601	10
379606	8
379632	78
379637	4
379638	7
379646	52
379648	8
379664	44
379670	34
379676	11
379681	24
379690	33
379701	6
379708	6
379711	2
379714	17
379716	10
379719	38
379726	5
379736	10
379737	24
379746	48
379762	245
379785	17
379786	24
379799	75
379800	95
379808	41
379810	249
379815	13
379817	929
379832	7
379833	126
379841	413
379851	157
379885	93
379896	1
379901	640
379906	183
379917	121
379918	780
379919	948
379923	469
379928	193
379933	410
379945	207
379954	317
379955	588
379961	247
379968	194
379990	282
379995	1
380002	1097
380006	431
380013	362
380020	4
380043	1
380054	4
380070	9
380072	1
380078	2
380086	3
380091	39
380093	14
380106	62
380112	24
380153	12
380158	42
380183	44
380188	15
380190	284
380195	124
380200	188
380205	20
380207	195
380210	79
380213	13
380222	55
380227	42
380314	2
380322	20
380349	22
380365	2
380375	42
380376	79
380378	11
380386	1
380394	1
380411	6
380423	6
380424	2
380429	13
380438	1
380443	3
380467	35
380474	7
380485	36
380492	10
380501	12
380511	81
380520	190
380525	122
380530	72
380531	1
380539	21
380547	3
380589	11
380594	103
380600	63
380601	4
380602	268
380613	14
380618	361
380620	105
380623	183
380654	349
380656	79
380697	24
380698	154
380707	3
380709	4
380733	4
380746	643
380751	49
380752	21
380761	213
380785	3
380797	116
380812	1
380815	147
380825	180
380830	1721
380835	1493
380837	252
380842	228
380847	9722
380848	1
380849	11
380856	15
380857	420
380861	289
380864	369
380869	2378
380873	32
380874	81
380876	1014
380879	249
380881	1
380886	4
380891	114
380901	37
380905	398
380915	8
380927	976
380932	799
380937	79
380958	10
380968	143
380969	10
380978	94
380983	11
380986	94
380988	9
380995	29
380996	98
381002	27
381010	41
381012	8
381017	2
381018	12
381022	7
381031	3
381047	121
381048	126
381053	10
381100	203
381105	63
381110	19
381138	7
381145	29
381151	81
381156	546
381173	83
381176	9
381178	13
381182	151
381185	49
381189	4
381192	35
381194	3
381211	1
381212	22
381221	270
381222	43
381229	2
381231	31
381232	24
381242	88
381246	61
381254	5
381261	23
381268	8
381271	89
381272	1
381277	198
381281	1157
381282	51
381287	357
381288	26
381302	119
381303	76
381305	34
381316	54
381330	42
381340	1
381345	13
381347	807
381361	30
381371	673
381376	177
381381	9
381386	63
381418	7
381427	7
381429	347
381439	8
381446	265
381453	44
381458	423
381459	122
381487	9
381488	1
381500	660
381505	44
381510	337
381511	44
381519	338
381521	127
381526	302
381534	1
381535	201
381545	14
381556	8
381616	12
381628	53
381649	5
381651	18
381675	1
381683	10
381713	2
381719	1
381735	1
381761	2
381762	5
381769	1
381779	95
381791	2
381807	23
381812	5
381820	1
381821	12
381875	3
381876	5
381881	90
381891	11
381903	22
381930	9
381937	5
381942	40
381952	4
381966	7
382000	7
382006	3
382013	1
382034	3
382042	3
382052	22
382054	18
382061	12
382066	14
382068	71
382082	14
382096	1
382104	1
382107	25
382112	1
382117	9
382128	1
382133	23
382143	39
382156	33
382165	14
382170	8
382175	49
382190	23
382195	1
382205	112
382212	38
382220	8
382232	45
382237	68
382242	13
382256	6
382257	69
382277	224
382287	6
382288	107
382293	90
382295	2
382304	123
382309	18
382314	92
382315	56
382334	258
382337	135
382338	124
382339	371
382347	721
382348	4934
382350	82
382353	15
382358	77
382359	10
382366	135
382367	371
382371	20
382373	503
382390	159
382406	9
382409	73
382413	234
382415	1
382417	386
382423	2002
382427	1
382437	13571
382438	51
382442	795
382445	28
382446	303
382448	71
382453	181
382460	724
382465	1687
382468	1
382477	377
382482	1518
382484	1336
382496	145
382497	218
382502	901
382513	1295
382522	1154
382523	5091
382524	1
382530	1565
382531	353
382532	5
382544	1
382554	4073
382555	1556
382559	1194
382560	636
382565	7
382572	1
382579	10
382580	7
382581	5
382582	341
382592	70
382597	52
382610	1
382615	214
382620	142
382625	232
382626	98
382628	1
382630	59
382631	8
382636	15
382644	49
382645	11
382648	2
382651	15
382652	4
382653	5
382658	14
382663	46
382672	1
382680	21
382689	32
382690	29
382692	1
382699	102
382700	832
382705	61
382710	37
382715	579
382718	174
382723	47
382725	65
382733	27
382736	199
382745	18
382746	4
382782	59
382783	319
382791	102
382796	2
382797	6
382801	61
382804	80
382813	299
382815	35
382824	18
382829	113
382849	75
382860	113
382864	119
382875	14
382883	1208
382884	1
382898	274
382903	17
382911	33
382912	74
382920	81
382936	18
382940	45
382941	37
382942	12
382961	189
382962	102
382967	263
382971	47
382973	1
383032	2
383042	1539
383049	32
383053	43
383054	1
383062	263
383071	210
383075	16
383099	3
383104	2
383109	1
383118	1
383126	1
383137	7
383151	7
383156	158
383190	6
383215	2
383218	1
383253	58
383261	41
383267	54
383272	31
383282	21
383300	3
383310	9
383312	1
383318	14
383331	234
383337	4
383341	97
383369	9
383377	26
383382	12
383387	35
383400	1
383443	20
383444	3
383450	1
383456	4
383459	14
383474	46
383476	30
383481	28
383499	57
383514	75
383529	79
383534	3
383536	80
383560	119
383580	6
383623	75
383629	86
383630	1
383668	19
383687	134
383696	70
383698	117
383706	120
383746	2
383858	6
383911	19
383987	3
383998	10
385374	1
385825	24
386384	7
386668	1
386692	1
386887	2
387361	6
387413	38
387824	2
387943	1
387948	30
388042	2
388383	9
389124	5
389474	105
389537	73
389839	2
390530	10
390682	67
392306	21
392657	26
392842	6
393095	5
393178	4
393610	1
394335	49
394336	32
394547	22
394794	64
394799	4
394949	5
395242	7
395402	2
396778	27
396810	13
397227	1
398130	31
398625	7
398770	13
398814	21
399036	55
399195	2
399208	4
399256	10
404073	1
405061	4
405730	16
405769	26
406258	1
410155	4
413078	7
414230	4
414407	10
414424	5
414474	1
414716	161
415068	9
415152	14
415354	70
415370	3
415422	492
415528	88
415529	14
415556	8
415748	5
415921	29
416328	9
416405	1
416642	6
416739	8
416992	3
418098	1
421469	4
421761	3
421822	15
422303	595
423755	1
423860	4
423998	1
426758	16
427348	26
427467	4
427672	1
429557	1
433038	5
434044	21
434281	47
434655	1
436948	1
437761	123
437857	275
441097	3
445575	84
445580	378
446476	2
446957	3
448720	1
448823	6
448859	19
449017	1
450740	9
452562	1
452783	8
453228	1
453825	11
453842	1
454057	152
454214	3
454373	6
454640	2
456873	3
459366	39
459443	18
459470	1
459521	1
459546	3
460515	14
460664	103
460813	2
460981	2
462476	1
462533	348
462954	1
463255	12
463454	18
465288	1
465760	15
466014	1
466219	4
466565	54
466651	21
466694	9
466723	6
466779	4
466817	6
467017	47
467121	3
467383	2
467747	15
467773	4
467800	5
467872	25
467910	170
468050	1
468324	1
471164	1
479764	1
483696	1
485029	1
490470	3
490497	1
490533	45
490579	195
490588	94
494093	1
494168	24
494605	16
503108	2
503194	1
503584	5
505916	4
506014	4
506075	5
506362	30
507952	1
509465	1
510415	15
512650	4
514690	2
514695	9
521036	5
521954	118
522302	4
522774	1
523541	3
526492	3
526812	6
527181	1
527980	1
528310	31
530293	47
530335	1
532844	42
532867	46
532877	21
535405	3
536421	4
536580	59
540627	3
540658	6
541341	1
541380	202
541983	20
542560	3
542566	1
542750	9
544983	12
547611	42
547939	1
547956	4
549060	4
552358	51
552376	67
552813	71
552963	1
553157	2
555130	47
557617	1
557710	2
559151	1
559161	2
559162	22
559300	1
559380	3
560207	11
560232	13
562330	1
566385	3
566978	3
567225	3
568326	1
568359	34
569080	20
569674	4
571216	1
571713	5
571761	3
571959	103
571984	2
572009	3
572103	73
572139	78
572182	298
572189	94
572199	1
572231	143
572254	685
572335	112
572480	10
572537	138
572542	319
572623	3
572634	6
572774	1
572928	12
573112	5
573132	4
573312	6
573358	69
573387	16
573471	6
573554	4
573611	2
573622	3
573631	4
573736	4
573750	17
573780	4
574734	1
574766	1
575076	9
575173	1
575296	4
575315	10
575351	74
575353	22
575418	22
575537	2
575630	56
575779	11
575845	6
575911	20
576028	4
576251	43
576341	3
576638	123
576681	1
576831	3
576942	389
576968	11
577044	18
577136	15
577164	4
577195	3
577227	8
577306	11
577532	2
578227	1
578546	37
579495	1
579675	1
580340	12
580578	5
581479	2
581914	3
582234	5
583987	1
584103	3
584133	1
585041	5
585241	22
585632	2
586614	20
587542	8
587613	3
588377	1
589365	1
589399	1
590021	52
590803	86
593712	8
595807	2
596780	4
596871	3
597793	14
604234	1
604334	14
604415	17
604429	2
605617	53
605931	24
606181	20
608273	4
611174	18
617186	12
617246	41
617372	15
617609	4
617803	4
619272	3
619274	8
625005	12
627624	1
631513	6
634700	7
634725	2
635525	1
636241	1
636699	18
640334	1
642541	9
643736	2
647857	71
648057	59
648135	20
648178	1
648490	3
649261	13
649717	1
650296	1
651100	4
651849	8
652305	2
652824	11
652863	7
653203	1
653248	7
653453	4
653749	1
653897	5
653978	30
655398	2
658237	24
658242	3
658268	53
658328	18
658415	2
658663	54
658698	6
659098	1
659257	2
659908	4
659983	26
660202	40
661284	36
661411	424
661619	17
664505	5
664819	42
667995	10
672833	3
672915	19
673176	13
674038	95
675428	57
676425	3
676976	2
677287	5
677644	22
678113	56
679322	5
679467	19
679520	16
679671	11
679736	4
680021	6
680281	2
684402	1
684818	2
686045	6
687438	7
693829	5
695529	1
703708	3
705058	4
705490	7
705725	56
706006	3
706286	19
706422	1
706583	29
707308	83
707319	78
708085	1
711343	1
712376	40
713027	1
714325	62
714660	28
714717	142
718322	6
718430	3
719023	8
719061	5
720286	2
720848	7
722336	4
723256	24
723319	3
723333	10
723468	175
723469	11
723591	7
724323	85
725680	2
