Insertion	Frequency
10729	36
10730	2
10734	4
10735	2
10748	5
10749	4
10800	2
10802	14
10817	1
10825	4
10851	109
10852	280
10858	18
10862	35
10864	65
10869	208
10874	122
10898	43
10916	3
10926	34
10932	30
10960	43
10963	28
10968	20
10970	63
10980	1
10987	65
10995	24
10997	1161
11012	56
11016	21
11045	163
11050	1
11053	152
11065	217
11080	18
11086	1
11090	235
11091	69
11096	2103
11103	9
11111	117
11130	97
11144	236
11154	13
11158	256
11161	154
11163	11
11166	692
11168	103
11181	1470
11188	81
11196	32
11197	5
11208	105
11213	964
11214	34
11221	39
11229	61
11239	180
11244	121
11249	12
11254	52
11259	101
11263	29
11264	2
11271	48
11276	6
11280	2
11281	521
11282	23
11288	46
11292	74
11311	6
11318	269
11323	99
11324	19
11329	16
11335	20
11339	47
11340	112
11348	30
11349	35
11394	27
11395	45
11398	1
11400	10
11408	39
11443	18
11448	9
11452	24
11453	6
11458	2
11460	13
11465	7
11466	12
11487	2
11493	6
11499	2
11500	8
11512	9
11519	23
11521	9
11522	2
11558	3
11573	7
11576	1
11577	1
11578	1
11583	1
11588	6
11592	10
11599	1
11605	6
11611	5
11612	97
11627	3
11633	4
11640	17
11655	1
11665	1
11671	6
11689	4
11690	113
11700	82
11716	10
11718	80
11726	7
11728	45
11736	106
11738	449
11749	1142
11755	91
11769	652
11774	38
11782	146
11811	12
11815	266
11816	1
11822	10
11827	400
11831	119
11832	2160
11836	9
11839	51
11845	387
11850	230
11855	129
11858	87
11859	12
11864	708
11865	321
11877	97
11884	125
11885	3
11889	265
11895	67
11901	1
11906	78
11908	533
11919	270
11921	1534
11922	120
11927	48
11937	156
11938	32
11942	450
11956	13
11969	12
11974	7
11976	18
11986	32
11991	15
12003	163
12010	98
12021	179
12022	27
12024	63
12027	19
12028	33
12046	148
12069	142
12082	207
12092	158
12094	6
12102	21
12108	163
12109	44
12116	7
12165	4
12184	5
12203	8
12212	1
12273	19
12343	1
12391	15
12416	1
12417	157
12427	28
12440	17
12444	2
12458	8
12469	2
12492	4
12499	29
12523	19
12570	7
12577	14
12685	9
12764	2
12772	5
12818	14
12936	1
12951	1
12961	42
12989	2
13072	55
13131	16
13141	50
13172	21
13189	1
13296	1
13315	1
13344	6
13431	1
13452	1
13498	1
13505	17
13532	5
13625	11
13630	5
13716	1
13926	2
13941	2
14056	10
14071	7
14180	33
14192	99
14238	37
14262	4
14285	5
14350	6
14364	11
14428	1
14520	202
14584	56
14589	100
14663	29
14694	37
14704	65
14716	58
14721	20
14834	14
14857	41
14898	29
14967	2
14969	6
15006	1
15063	1
15095	1
15113	1
15157	1
16129	1
16722	16
17146	3
17258	1
17344	2
17513	14
17580	1
18157	3
18161	1
18993	15
21087	14
21109	240
21293	3
21298	24
21371	3
22023	21
22058	2
22077	1
22078	1
22183	38
22735	1
22941	3
23185	3
23276	90
23309	3
23406	24
23523	39
23540	26
23784	15
23789	2
24249	31
24339	3
24884	39
25384	45
27772	4
28057	18
29078	24
29588	1
29758	24
30254	4
30287	1
31059	9
31089	9
31186	2
31284	4
31394	1
31418	47
33256	2
33764	2
34486	1
34748	4
34872	2
35241	1
36580	3
37415	4
37800	328
38239	20
38487	38
40751	1
40886	1
40987	16
41789	8
41805	81
42125	3
42238	1
42343	8
42471	4
42532	8
42776	2
42925	13
43634	1
43815	67
43825	126
43830	86
43901	1
43922	21
43961	1
43987	8
44019	192
44113	140
44131	88
44135	9
44137	3
44161	86
44173	179
44177	1
44178	780
44190	374
44214	1
44234	13
44235	12
44324	31
44329	6
44378	1
44379	14
44420	3
44468	5
44473	60
44491	1
44492	4
44572	24
44631	39
44664	262
44675	79
44692	242
44735	268
44747	238
44748	20
44761	11
44765	39
44797	11
44806	18
44830	15
44899	62
44954	8
44982	21
45030	43
45033	22
45092	2
45099	172
45109	162
45115	3
45142	178
45164	169
45180	72
45215	18
45242	4
45251	14
45363	1
45370	7
45377	5
45402	37
45411	14
45415	13
45417	12
45439	18
45441	5
45519	1
45636	2
46368	10
46402	10
46433	25
46434	11
46629	4
47364	19
47522	52
47827	2
47854	3
47902	1
47920	54
47924	20
48088	17
48127	29
48134	6
48230	56
48255	22
48358	255
48817	6
49609	2
50796	5
51661	1
51862	2
52752	27
53656	9
54968	5
57259	9
58840	3
59338	4
61264	1
70935	1
71190	2
73730	2
74096	5
74168	1
74786	9
74913	1
75192	1
75207	42
75609	11
76075	1
77141	1
78605	10
80198	25
80339	4
81469	2
81803	71
83153	1
83659	9
86222	1
87186	2
87718	16
87737	1
89492	3
90126	9
90175	102
90187	13
91739	34
91904	12
91998	1
92125	14
92636	10
92880	5
93431	27
93675	1
94183	1
94295	1
94329	1
94399	7
94693	1
94851	2
95280	4
95894	39
95953	1
95976	30
96081	2
96236	1
96249	1
96463	14
96477	59
96623	4
96679	28
96721	2
96928	1
97018	4
97143	302
97149	124
97151	2
97156	1
97506	3
98241	6
100576	7
100677	1
101036	2
102717	1
102794	14
102910	5
103042	11
103312	2
105092	2
106075	1
106187	3
106812	16
107353	18
109088	4
110901	3
112061	19
112198	1
112287	26
112667	4
112689	2
112762	1
115990	11
116075	1
116091	1
116097	4
116192	29
117485	5
117498	10
117628	2
117757	5
117788	3
117804	53
117840	27
117892	9
118062	1
118121	1
118186	97
118234	1
118244	69
118246	22
118441	2
118460	12
118462	1
120399	10
120425	34
120437	15
120494	10
120897	1
122014	3
122239	4
122785	11
123505	3
123541	20
123556	1
123641	6
123930	1
123998	5
124549	1
124554	42
125354	8
125396	4
125577	26
125736	15
125857	2
130729	5
131159	4
133336	46
133493	2
133547	1
133652	4
133674	8
134575	99
134757	8
134764	15
135028	1
135142	20
135232	2
135334	3
135368	1
135382	33
135653	5
135855	1
136127	1
136580	3
136762	5
137291	51
137490	12
137564	77
137608	16
137758	1
137767	60
137981	2
137991	1
138008	10
138052	13
138202	11
138558	2
138852	1
138988	28
139053	31
139106	5
139316	1
139554	4
139742	62
139860	4
141347	6
141378	131
141403	42
141420	10
141699	17
142646	2
142830	6
142994	1
143213	1
145977	1
148622	14
150142	6
150215	7
150276	4903
150495	1
150949	1
151915	27
152541	1
152644	2
153167	1
153384	5
153399	2
153430	56
153620	4
154062	10
154306	1
155437	10
155608	1
157291	1
159801	5
159864	3
159947	1
160352	25
161160	9
161486	3
162031	3
162337	3
164919	2
166501	5
166592	2
167359	2
167391	1
169662	1
169781	1
169845	20
169863	56
169960	2
170005	3
170245	1
171413	12
171607	4
171618	9
171857	15
171886	10
171910	15
172006	1
178679	80
178821	6
180140	13
180712	2
180918	291
180933	42
182193	1
182624	3
182661	1
182714	2
182764	1
182964	2
183115	1
183478	4
183849	74
183915	1
184699	6
184755	3
184895	48
184971	12
185427	2
185500	1
185836	2
196161	28
196815	1
196933	3
197076	6
197094	2
197364	5
197459	274
197478	83
197705	1
198065	3
198076	2
198152	217
198363	9
198386	7
198805	15
198950	67
199019	273
199082	47
199262	7
200921	2
201120	6
201262	7
201498	45
201528	74
201618	10
202060	1
202141	1
202383	18
202424	5
202485	33
202554	50
202590	21
202608	39
202663	75
202745	138
202755	17
202817	132
202830	51
202880	9
203019	1
203107	7
203164	1
203256	1
203418	18
203427	19
203480	12
203559	99
203648	1
203752	11
203836	3
203931	5
204255	1
204766	8
204799	1
204822	50
204833	8
204838	5
204840	2
204858	611
204859	57
204861	1
204881	14
204884	9
204889	153
204903	26
204908	8
204918	204
204934	21
204940	23
204945	33
204951	4
204953	24
204973	36
204989	27
204990	16
205004	10
205018	43
205023	1
205028	10
205033	39
205043	30
205056	44
205065	335
205070	3
205082	38
205089	42
205098	172
205126	5
205137	16
205138	84
205143	49
205145	34
205146	18
205147	49
205170	40
205184	11
205189	20
205194	17
205213	1
205216	7
205217	11
205223	11
205224	13
205229	34
205232	2
205252	12
205267	32
205284	70
205286	9
205311	11
205315	3
205336	36
205338	45
205340	40
205342	1
205359	80
205373	48
205380	40
205402	45
205407	108
205417	11
205422	71
205429	119
205439	135
205452	33
205454	77
205455	180
205460	235
205462	90
205465	193
205467	46
205494	47
205497	1
205504	929
205506	101
205511	304
205512	35
205517	245
205543	604
205548	1282
205553	545
205555	111
205591	1256
205601	351
205616	85
205652	2
205656	48
205658	594
205666	1606
205673	499
205674	197
205681	1
205689	1906
205695	113
205709	3
205738	825
205740	214
205741	168
205746	617
205751	391
205756	238
205760	1079
205784	1
205794	1481
205795	3670
205805	1445
205806	333
205812	932
205822	232
205824	729
205833	303
205847	79
205850	553
205852	376
205854	460
205858	25
205860	349
205865	926
205868	3
205870	409
205889	331
205894	364
205896	368
205913	231
205921	36
205938	321
205945	111
205952	2
205966	28
205978	147
205980	72
205981	5
205986	338
205987	434
205988	76
205998	14
205999	169
206007	92
206016	79
206021	603
206036	44
206047	23
206052	1540
206075	8
206080	19
206089	332
206120	45
206123	10
206125	23
206157	7
206174	14
206176	3
206193	34
206195	18
206197	27
206198	5
206211	6
206215	4
206217	1
206228	23
206238	9
206247	10
206253	6
206260	1
206265	5
206282	27
206309	24
206318	18
206319	13
206375	7
206376	14
206422	6
206423	2
206425	6
206433	6
206438	133
206493	1
206515	12
206538	1
206562	4
206563	8
206577	2
206606	4
206631	2
206644	1
206661	5
206668	12
206669	4
206680	11
206682	14
206713	17
206718	169
206726	706
206736	78
206746	257
206750	214
206758	174
206763	1625
206768	482
206770	1
206773	1
206777	245
206782	1171
206787	166
206796	79
206805	338
206812	27
206815	3
206823	65
206834	82
206851	145
206858	1
206865	1198
206874	3
206887	1
206888	1146
206894	1579
206910	1177
206922	1
206929	4
206939	142
206942	3
206953	131
206961	898
206969	174
206986	274
206996	90
207004	301
207005	194
207009	87
207014	455
207021	555
207031	48
207033	23
207059	298
207064	166
207081	80
207103	27
207117	83
207120	55
207121	30
207126	44
207134	25
207135	5
207136	12
207140	74
207141	145
207160	18
207177	2
207178	32
207183	38
207217	46
207218	1
207224	5
207228	9
207229	3
207233	7
207235	3
207239	3
207243	2
207248	21
207249	25
207259	8
207287	2
207288	4
207305	1
207310	3
207311	1
207325	1
207336	1
207362	1
207385	1
207387	3
207457	156
207472	102
207482	220
207488	61
207492	197
207497	1052
207502	3
207507	158
207511	1
207513	74
207523	1
207524	411
207525	3480
207532	964
207540	114
207550	419
207561	2207
207572	139
207574	165
207576	131
207582	1416
207584	303
207589	303
207590	36
207594	47
207599	106
207607	212
207619	1
207624	227
207626	3137
207627	169
207629	140
207631	314
207636	76
207638	119
207665	125
207670	1
207676	106
207684	48
207685	148
207687	3
207699	28
207702	36
207703	43
207709	43
207711	20
207713	89
207718	205
207723	15
207728	62
207734	7
207735	46
207753	5
207756	4
207768	7
207773	52
207783	27
207790	5
207792	2
207793	2
207807	53
207820	1
207827	2
207845	6
207858	21
207863	4
207864	6
207871	2
207878	2
207883	3
207897	1
207902	302
207909	17
207912	212
207924	18
207960	7
207971	3
207990	3
208000	35
208006	11
208030	14
208040	19
208042	19
208044	5
208057	20
208072	17
208097	97
208111	76
208113	113
208116	38
208126	58
208128	96
208134	23
208135	73
208159	37
208160	28
208166	6
208167	67
208171	89
208179	390
208181	112
208184	91
208189	152
208193	11
208194	1569
208199	33
208205	16
208206	18
208216	2
208221	21
208235	77
208245	172
208248	24
208264	21
208273	46
208287	21
208291	274
208292	157
208307	3
208322	53
208328	3
208335	15
208343	3
208352	2
208355	2
208360	7
208365	24
208367	38
208382	3
208402	1
208404	9
208423	13
208430	1
208431	4
208438	2
208443	44
208483	1
208557	10
208558	5
208566	15
208572	5
208594	3
208611	1
208656	6
208669	2
208693	1
208695	2
208702	711
208703	443
208708	831
208716	1097
208723	382
208725	199
208728	3
208729	2
208738	606
208740	128
208757	338
208758	870
208766	928
208793	270
208797	3
208798	4739
208817	168
208826	245
208828	95
208836	916
208840	34
208842	109
208843	457
208852	3
208859	453
208886	283
208910	96
208916	67
208920	108
208922	34
208933	1
208954	278
208959	162
208964	66
208965	18
208972	108
208973	4
208980	49
208987	200
208991	2
208992	21
208996	41
209021	5
209025	3
209036	18
209037	82
209038	17
209043	337
209063	140
209068	26
209073	1428
209077	113
209087	1
209091	1
209100	1
209108	292
209127	737
209137	121
209139	6
209147	79
209149	63
209227	241
209245	35
209248	11
209250	211
209259	85
209266	19
209274	16
209279	19
209289	1
209299	35
209317	4
209333	30
209343	37
209358	31
209364	184
209371	134
209382	34
209388	646
209428	34
209458	62
209463	37
209479	14
209488	61
209513	27
209519	37
209522	1
209523	654
209525	1075
209526	102
209528	11
209557	14
209572	560
209597	1790
209630	4
209631	1036
209643	1
209648	436
209649	4534
209657	1684
209667	961
209673	586
209675	398
209676	318
209683	1317
209684	1
209697	6
209707	1413
209717	1
209725	380
209739	351
209747	1
209748	2
209754	1184
209756	1149
209766	314
209786	96
209794	1170
209795	1087
209826	746
209827	1
209831	21
209835	187
209838	144
209849	11
209854	32
209863	65
209864	108
209877	244
209892	99
209897	42
209920	26
209926	5
209930	6
209945	62
209960	157
209993	37
210138	13
210170	7
210205	7
210211	3
210227	72
210238	15
210240	1
210252	1
210264	22
210270	1
210280	6
210290	9
210315	56
210328	10
210371	7
210409	13
210416	7
210417	63
210418	3
210485	14
210646	17
210669	457
210671	5
210680	67
210690	42
210697	9
210713	1
210714	70
210721	44
210724	24
210726	33
210749	4
210754	10
210764	13
210768	73
210773	19
210785	3
210803	11
210837	1
210842	5
210860	5
210872	39
210904	1
210913	7
210939	5
210959	2
210961	3
210987	25
210988	2
211010	21
211012	16
211023	8
211043	20
211054	33
211103	13
211115	51
211117	1
211138	3
211143	28
211152	3
211187	9
211189	22
211200	5
211205	4
211211	10
211221	2
211239	3
211261	5
211284	1
211286	5
211292	12
211323	11
211375	3
211467	41
211473	26
211516	1
211553	24
211635	34
211671	1
211699	12
211706	37
211739	10
211805	2
211987	9
212171	90
212377	5
212463	3
213167	254
213300	9
213879	13
214069	6
214092	2
214412	1
215145	44
215702	1
217037	3
217958	108
218118	67
219318	8
222656	1
223383	6
224541	1
224548	1
225501	1
226497	110
226556	3
226584	48
230221	3
232076	6
232950	22
234802	3
235167	20
235276	9
236034	10
236458	3
236564	2
236611	15
237440	47
237805	1
238016	114
238031	35
238069	6
238141	1
238211	1
238266	272
238333	15
238357	21
238379	8
238439	29
238466	72
238999	5
239751	5
239784	4
239860	1
240537	7
240971	2
241466	8
242153	10
242829	1
244927	6
246225	2
246867	1
246928	1
246981	1
247441	52
250554	1
250926	12
253120	4
253801	1
254582	24
255590	55
255666	6
255690	46
256020	12
256039	1
256213	2
256224	1
256234	1
256529	6
257146	2
257150	1
257184	11
257305	73
258396	30
258529	10
258618	8
259054	3
259736	33
260183	1
260805	5
260877	1
261055	3
261805	11
262642	17
262814	1
263489	2
263539	15
264788	15
266554	3
266966	4
267299	1
267370	39
267705	12
269250	72
269525	1
270161	3
270626	5
270894	1
270998	4
271031	4
271520	18
272170	1
272782	3
272911	6
273650	13
273696	1
273752	7
278350	58
278872	3
280224	1
283078	1
288166	1
293361	4
293989	1
295763	13
296431	11
296848	1
297307	1
300089	3
300144	1
300171	4
300224	6
300263	17
300293	2
300317	87
300345	32
300648	1
300715	16
300935	3
300956	5
300981	36
301096	2
302982	1
303109	10
303336	4
303863	3
303901	2
303951	14
303956	34
304055	1
305999	2
306007	4
308309	9
312925	1
316678	6
317047	1
318312	4
318367	1
318706	8
319025	1
319079	11
320313	5
320965	2
321566	2
322421	6
322575	1
322668	1
322958	22
322962	28
323432	237
323442	145
323468	94
323476	236
323686	4
323858	2
324453	61
324827	1
325357	5
325565	4
325910	207
326821	2
327347	2
327508	6
327975	7
328170	5
328188	23
328222	35
328336	46
329054	3
329068	2
329203	4
329235	82
329260	53
329354	15
329396	36
329557	2
329823	6
329925	7
330350	3
330496	1
330500	15
330999	2
331122	13
331964	5
332142	3
333190	9
334203	40
335254	1
335298	1
335414	17
335522	4
335704	3
335953	1
336309	2
336370	11
337073	3
337147	1
337317	77
337339	8
337352	14
337803	1
337928	1
338208	3
338351	6
338390	2
338426	1
338654	4
338996	1
339001	16
339051	24
339087	3
339095	5
339105	1
339124	1
339130	2279
339180	2
339213	1
339234	210
339270	113
339272	134
339300	4
339311	26
339363	217
339368	218
339396	2
339456	1
339543	29
339571	9
339747	1
339838	54
339852	1
339933	97
340173	4
340220	25
340244	4
340278	1
340290	2
340354	10
340368	12
340463	3
340573	3
340643	2
340654	8
340790	80
340801	4
340811	3
341060	1
341172	41
341333	2
341816	2
347820	1
348385	5
348401	5
348451	8
348831	1
348840	1
348898	12
349033	4
349124	1
349479	23
349552	3
349676	102
349703	3
349782	1
349922	11
350236	2
350395	5
351732	2
352188	3
354618	1
354654	39
356251	10
356454	4
356657	33
356947	3
357603	24
358653	4
358805	3
358886	9
359020	60
360009	1
362074	30
362116	7
362987	2
363050	3
363546	1
363638	52
363651	19
363661	4
363677	30
363724	2
363725	125
363732	72
363739	32
363754	238
363765	117
363783	281
363795	5
363800	42
363805	13
363823	12
363832	13
363837	21
363879	67
363894	11
363906	16
363922	5
363927	2
363955	2
363962	9
364028	27
364057	7
364133	4
364269	1
364359	1
364433	2
364434	30
364469	268
364492	10
364554	40
364902	1
364977	1
365000	1
367751	23
368083	1
368277	15
369180	1
369507	19
369568	1
370235	8
370250	6
370680	5
372302	1
372517	1
372962	57
373212	28
373325	15
373630	1
373966	45
373976	31
373985	7
374013	258
374258	4
374290	18
374428	5
374621	40
374904	25
375029	58
375892	2
375938	2
375945	1
375979	4
376523	11
376583	1
376596	19
376662	2
376670	2
376717	7
376811	3
376853	1
376890	23
376898	72
376935	13
376941	5
376950	10
376964	37
376975	6
376997	85
376998	9
377016	31
377021	10
377032	24
377059	11
377127	1
377138	9
377143	5
377159	1
377164	1
377169	247
377183	41
377204	1564
377205	1
377217	1
377218	61
377219	121
377233	347
377238	948
377251	334
377253	106
377261	58
377266	8
377312	102
377322	7
377329	137
377372	34
377375	50
377380	11
377382	20
377391	86
377396	52
377398	27
377400	30
377401	41
377408	23
377413	9
377451	1
377469	1
377489	11
377512	32
377513	3
377514	1
377521	13
377567	3
377568	10
377577	44
377578	1
377583	82
377584	27
377604	37
377627	24
377637	3
377658	5
377666	6
377675	2
377692	2
377709	100
377722	67
377739	177
377752	38
377823	36
377839	109
377840	54
377873	36
377877	8
377878	23
377899	18
377913	23
377930	55
377949	2
377974	1
377984	1
378008	6
378025	10
378033	139
378038	4
378039	11
378067	18
378099	51
378153	18
378158	128
378163	13
378185	2
378211	1
378231	1
378239	13
378317	19
378322	13
378345	5
378383	13
378449	1
378456	14
378513	1
378518	3
378698	11
378772	4
378792	34
378799	1
378853	2
378856	1
378878	1
378888	142
378903	1200
378917	393
378945	57
378974	156
378984	1
378990	277
379011	159
379035	64
379047	132
379051	28
379067	68
379089	25
379095	9
379100	24
379118	20
379123	28
379142	84
379144	10
379147	8
379153	26
379154	5
379155	1
379158	20
379163	58
379165	3
379170	14
379172	10
379175	68
379177	19
379198	16
379209	20
379214	9
379239	46
379258	161
379269	77
379270	12
379291	56
379292	7
379302	18
379308	12
379317	5
379318	3
379341	13
379347	10
379357	12
379372	39
379382	124
379394	21
379408	4
379411	8
379423	6
379428	11
379433	16
379441	9
379461	5
379471	65
379481	1
379482	25
379526	9
379527	11
379537	23
379553	3
379563	4
379569	4
379579	20
379589	3
379595	4
379601	27
379609	13
379620	6
379635	4
379640	1
379645	12
379654	11
379672	49
379678	89
379688	11
379689	1
379698	11
379709	31
379719	6
379724	9
379729	15
379744	40
379754	4
379769	1
379770	61
379794	27
379808	65
379823	21
379825	175
379834	1
379835	7
379840	1
379849	13
379850	31
379859	35
379861	7
379873	1
379885	4
379893	4
379909	137
379914	9
379919	1
379926	63
379927	202
379931	90
379936	47
379969	20
379970	18
379976	14
380010	50
380021	28
380026	5
380038	8
380046	2
380051	1
380052	4
380079	11
380086	2
380088	1
380093	13
380099	19
380114	50
380131	2
380161	6
380166	22
380186	1
380191	2
380198	28
380203	2
380215	7
380218	17
380235	6
380253	1
380295	4
380315	1
380317	2
380322	3
380329	8
380330	5
380357	1
380383	42
380386	1
380419	4
380420	8
380431	65
380451	42
380461	35
380474	9
380482	24
380509	17
380519	154
380528	45
380533	23
380538	13
380539	1
380597	6
380602	5
380609	3
380610	10
380614	2
380619	1
380621	5
380626	14
380634	20
380658	18
380662	229
380673	11
380678	9
380706	104
380707	42
380715	155
380717	61
380720	28
380730	41
380741	79
380748	2
380749	99
380753	5
380754	625
380759	17
380769	121
380802	125
380805	37
380806	93
380820	16
380823	152
380838	678
380850	302
380853	13
380855	3974
380864	45
380865	122
380869	30
380872	538
380873	2
380874	57
380877	1115
380879	38
380881	1
380882	104
380884	232
380891	136
380894	30
380909	60
380913	371
380922	15
380923	203
380924	7
380929	56
380930	48
380933	36
380935	1807
380940	283
380953	1
380969	96
380975	16
380976	288
380986	7
380991	26
380994	14
381003	736
381004	2988
381015	838
381016	1
381018	1584
381020	742
381026	8
381030	12
381032	42
381037	2
381038	1
381039	288
381048	276
381049	263
381050	1056
381055	3595
381056	2062
381060	145
381061	1512
381066	1035
381069	209
381071	169
381084	428
381094	83
381098	880
381101	1046
381103	940
381108	6149
381113	5299
381118	1225
381128	894
381130	1
381132	92
381133	654
381147	577
381153	712
381158	146
381159	6818
381163	3
381164	29350
381166	911
381174	966
381176	529
381178	215
381181	4304
381183	668
381184	1
381185	350
381189	1
381190	3641
381192	1065
381198	417
381200	1809
381202	76
381205	1
381210	1
381220	92
381229	8895
381234	984
381236	36
381239	490
381240	1
381244	463
381250	462
381252	72
381255	91
381262	509
381263	239
381269	306
381279	282
381280	107
381281	251
381286	100
381287	37
381288	137
381289	5154
381295	1421
381296	604
381306	163
381310	1141
381311	234
381318	64
381324	605
381326	7
381338	137
381343	212
381348	22
381355	1287
381366	16
381369	176
381377	6
381379	8229
381384	1649
381386	135
381389	471
381391	13
381393	1
381394	3300
381399	112
381404	590
381418	348
381419	1
381425	70
381426	1
381435	350
381437	2095
381444	9
381447	197
381449	12
381454	934
381456	19
381457	128
381459	23
381461	1456
381466	1437
381486	152
381495	196
381498	38
381500	6
381503	35
381508	579
381513	72
381518	58
381519	49
381527	55
381529	95
381531	41
381532	95
381534	45
381539	74
381541	2
381542	116
381543	6
381553	11
381554	3
381562	26
381564	746
381570	21
381576	59
381589	9
381592	28
381594	158
381599	26
381600	13
381601	70
381606	1
381609	2064
381614	82
381619	14834
381620	16396
381623	13
381624	28818
381634	111
381636	1
381650	6
381651	5831
381652	1
381653	1
381654	3314
381656	3
381657	42219
381658	14604
381659	3186
381665	14414
381666	40318
