Insertion,Frequency,Orientation
6477,1,minus
6505,21,minus
6513,7,plus
6516,14,minus
6521,13,minus
6526,42,minus
6566,21,minus
6571,10,minus
6617,84,minus
6624,28,minus
6634,55,minus
6635,9,minus
6651,10,minus
6721,11,plus
6726,9,plus
6731,7,plus
6734,1,minus
6739,112,minus
6740,269,minus
6754,3,minus
6768,14,plus
6798,13,plus
6800,22,plus
6803,20,minus
6806,280,minus
6815,11,plus
6823,124,minus
6834,165,minus
6880,2,minus
6894,1,minus
6910,3,minus
6956,5,plus
6964,9,minus
6969,33,plus
6990,1,plus
7001,7,plus
7021,8,minus
7061,1,minus
7064,6,minus
7117,18,minus
7124,4,minus
7150,42,minus
7167,7,plus
7187,14,plus
7208,1,plus
7211,8,minus
7216,3,minus
7230,299,plus
7238,52,minus
7264,49,plus
7270,16,plus
7287,9,minus
7292,450,plus
7298,2,minus
7300,31,minus
7312,101,plus
7313,262,plus
7314,95,plus
7315,3,plus
7321,35,minus
7322,11,plus
7323,90,plus
7325,99,plus
7361,189,plus
7370,1,plus
7391,3,minus
7396,4,minus
7454,2,plus
7462,11,plus
7469,9,minus
7472,85,plus
7476,104,plus
7481,2,plus
7484,9,minus
7487,42,plus
7488,289,plus
7490,7,minus
7495,4,minus
7496,124,minus
7508,93,minus
7530,1,minus
7533,11,plus
7543,22,plus
7551,39,minus
7564,18,minus
7566,20,plus
7590,1,minus
7607,2,minus
7610,12,minus
7621,33,minus
7628,10,plus
7630,7,plus
7648,7,plus
7651,8,minus
7658,16,plus
7661,38,minus
7666,181,minus
7674,7,plus
7696,12,minus
7727,1,plus
7742,57,plus
7744,1,minus
7771,36,plus
7774,551,minus
7777,30,plus
7783,105,plus
7784,95,minus
7808,338,minus
7851,554,minus
7855,102,minus
7857,13,plus
7906,88,minus
7913,3,plus
7914,58,minus
7916,153,minus
7921,77,minus
7942,320,minus
7943,26,plus
7948,17,plus
7951,276,minus
7956,119,minus
7966,172,minus
7969,2,plus
7971,8,minus
7977,325,minus
7982,47,minus
8013,2,minus
8015,23,minus
8041,20,plus
8045,8,plus
8049,1809,minus
8059,163,minus
8071,14,plus
8075,2,minus
8114,221,minus
8117,2,minus
8132,2,plus
8136,2,minus
8136,2,plus
8140,1976,minus
8149,68,minus
8150,17,minus
8174,3,minus
8199,1,plus
8207,20,minus
8207,8,plus
8226,13,minus
8227,10,minus
8228,5,minus
8232,2,plus
8240,20,minus
8246,28,plus
8254,14,minus
8262,20,minus
8268,55,plus
8276,71,minus
8288,62,plus
8311,27,minus
8322,41,plus
8330,489,minus
8331,42,minus
8343,1,minus
8363,60,minus
8371,1,minus
8376,100,minus
8382,5,plus
8390,33,minus
8394,27,plus
8399,10,plus
8402,1,minus
8407,137,minus
8412,3,minus
8419,74,minus
8421,21,minus
8437,76,plus
8438,21,minus
8441,1,minus
8445,164,minus
8448,5,plus
8449,29,minus
8450,163,minus
8452,107,plus
8456,276,minus
8458,55,plus
8468,10,plus
8473,1238,plus
8481,919,minus
8482,46,plus
8495,22,minus
8498,388,plus
8500,79,plus
8506,70,minus
8525,229,plus
8542,713,plus
8547,716,plus
8549,26,minus
8549,33,plus
8550,376,minus
8555,106,minus
8557,317,minus
8557,413,plus
8559,223,plus
8562,1,minus
8562,113,plus
8565,178,minus
8572,666,minus
8601,93,minus
8608,161,plus
8618,49,minus
8620,63,minus
8621,339,minus
8622,15,plus
8629,502,minus
8642,11,plus
8650,70,minus
8653,1,plus
8654,126,plus
8657,168,plus
8658,1,minus
8661,32,minus
8664,15,minus
8665,84,minus
8665,37,plus
8673,3,minus
8675,6,minus
8680,5,minus
8684,1,plus
8685,165,plus
8693,243,minus
8697,1,plus
8699,30,minus
8700,76,plus
8708,19,minus
8709,11,minus
8715,11,plus
8718,34,plus
8720,17,plus
8722,84,minus
8724,12,minus
8726,27,minus
8728,41,plus
8733,43,plus
8736,138,minus
8738,77,plus
8741,63,minus
8743,1,plus
8744,12,plus
8746,131,minus
8749,24,plus
8754,70,plus
8758,19,plus
8759,37,plus
8762,48,minus
8766,1,minus
8767,149,minus
8770,55,minus
8772,300,minus
8777,83,plus
8778,69,plus
8785,246,minus
8786,189,minus
8789,19,plus
8793,19,plus
8797,71,minus
8810,5,plus
8812,35,plus
8817,4,plus
8825,71,minus
8832,3,plus
8833,17,plus
8840,6,minus
8846,2,plus
8847,26,plus
8855,94,minus
8860,6,plus
8861,11,minus
8868,117,minus
8879,1,plus
8893,11,plus
8897,22,minus
8901,39,minus
8903,53,minus
8904,5,plus
8906,5,minus
8912,37,minus
8928,12,minus
8930,2,plus
8936,28,minus
8937,31,minus
8942,1,plus
8947,25,plus
8954,1117,minus
8954,4,plus
8955,13,minus
8956,3,plus
8962,2,plus
8964,10,minus
8965,20,minus
8974,180,plus
8976,89,plus
8977,114,plus
8979,41,minus
8984,758,plus
8987,23,plus
8990,100,minus
8992,711,minus
8994,2,plus
8999,417,plus
9001,39,minus
9002,1,minus
9005,169,plus
9006,107,plus
9007,92,plus
9013,57,minus
9014,417,plus
9015,3,plus
9017,2,plus
9020,3,minus
9024,1,plus
9025,425,minus
9026,32,minus
9029,235,plus
9037,4,minus
9040,109,minus
9041,22,minus
9041,1,plus
9048,6,plus
9051,2,minus
9053,1,plus
9056,253,minus
9058,2071,plus
9059,732,plus
9064,239,minus
9064,536,plus
9066,126,minus
9066,10,plus
9072,120,minus
9074,47,minus
9075,38,minus
9075,1,plus
9077,699,plus
9079,96,minus
9085,7,minus
9085,1,plus
9088,1,plus
9092,434,plus
9100,1,minus
9101,103,minus
9102,2,plus
9106,56,minus
9107,9,plus
9109,138,plus
9116,156,minus
9116,29,plus
9117,1,plus
9123,131,plus
9124,354,minus
9124,54,plus
9126,43,minus
9126,144,plus
9129,852,plus
9131,85,minus
9132,177,minus
9134,1,minus
9134,172,plus
9137,67,minus
9139,2162,plus
9140,314,plus
9142,9,minus
9143,1,plus
9144,23805,plus
9147,83,minus
9150,379,plus
9152,770,minus
9153,58,minus
9154,1,plus
9155,1413,plus
9157,26,minus
9157,103,plus
9163,97,minus
9164,15,minus
9165,46,minus
9173,42,minus
9175,36,minus
9176,37,minus
9177,1,minus
9181,36,minus
9183,2825,plus
9186,15,minus
9188,1,plus
9191,214,minus
9192,400,plus
9202,613,plus
9203,130,plus
9210,3,minus
9217,500,plus
9218,450,plus
9221,2,minus
9223,1,minus
9224,8,minus
9225,2,minus
9226,10,minus
9228,41,minus
9231,206,plus
9233,41,minus
9239,112,minus
9240,45,minus
9242,58,plus
9247,3,plus
9252,1,plus
9253,20,plus
9255,13,minus
9260,75,minus
9263,1,plus
9264,94,plus
9269,250,plus
9270,148,plus
9271,92,plus
9274,91,plus
9276,58,plus
9277,3,minus
9279,8,minus
9289,1,minus
9289,297,plus
9291,205,plus
9292,235,plus
9297,46,minus
9297,26,plus
9299,16,minus
9300,17,minus
9305,2,minus
9306,114,plus
9314,1,minus
9320,59,plus
9322,171,plus
9328,106,plus
9329,43,plus
9330,5,minus
9330,31,plus
9335,28,plus
9336,7,minus
9338,2,minus
9340,335,plus
9343,1,minus
9348,46,minus
9357,2,minus
9362,14,plus
9367,7,minus
9368,39,plus
9372,22,plus
9378,6,plus
9382,59,plus
9386,4,minus
9386,25,plus
9387,2,minus
9390,21,minus
9390,10,plus
9394,11,minus
9395,2,minus
9396,2,minus
9396,54,plus
9397,1,plus
9398,28,plus
9404,12,minus
9405,34,minus
9407,67,plus
9412,5,plus
9415,122,minus
9415,154,plus
9423,52,minus
9425,268,plus
9433,227,minus
9437,20,plus
9442,788,plus
9444,12,plus
9445,1,plus
9447,11,plus
9448,2,minus
9450,1772,minus
9452,106,minus
9452,29,plus
9455,6,minus
9458,1,plus
9460,33,minus
9460,30,plus
9466,1,minus
9468,33,minus
9475,24,plus
9476,16,plus
9478,16,minus
9483,82,minus
9484,117,minus
9484,30,plus
9485,31,plus
9487,52,minus
9489,29,plus
9492,157,minus
9493,17,minus
9497,73,minus
9500,2,plus
9502,6,minus
9509,8,plus
9510,9,plus
9514,64,minus
9514,2,plus
9517,244,minus
9518,3,minus
9525,1,minus
9532,1,minus
9545,2,plus
9551,20,minus
9553,41,minus
9557,50,minus
9564,1,plus
9567,37,minus
9574,31,minus
9578,3,plus
9584,13,minus
9584,1,plus
9586,160,minus
9590,33,plus
9598,838,minus
9608,1,plus
9615,24,plus
9620,6,minus
9627,6,plus
9630,395,minus
9636,3,plus
9643,32,plus
9644,1,minus
9644,3,plus
9645,162,minus
9650,8,plus
9651,320,minus
9654,271,minus
9656,8,minus
9659,2,plus
9663,211,minus
9666,108,minus
9667,22,minus
9667,2,plus
9671,403,minus
9672,1,minus
9674,11,plus
9675,215,minus
9676,15,minus
9678,16,plus
9681,106,minus
9682,1,minus
9682,43,plus
9685,100,minus
9689,146,minus
9689,11,plus
9690,664,minus
9695,14,minus
9697,581,minus
9698,3,minus
9700,6,minus
9703,52,plus
9704,154,minus
9706,20,plus
9708,11,plus
9710,1019,minus
9711,822,minus
9712,471,minus
9714,1975,minus
9716,1370,minus
9717,1,minus
9727,364,minus
9729,32,plus
9735,1427,minus
9737,786,minus
9739,16,plus
9742,3,minus
9744,2,plus
9745,15,plus
9746,3,minus
9747,2433,minus
9748,239,minus
9752,1062,minus
9753,1008,minus
9755,1,plus
9761,44,plus
9763,35,plus
9764,4,plus
9769,1290,minus
9771,2922,minus
9772,83,minus
9772,41,plus
9773,29,minus
9777,475,minus
9779,40,plus
9782,501,minus
9784,311,plus
9786,10,plus
9787,466,minus
9789,9,plus
9792,11133,minus
9794,443,minus
9795,1,minus
9795,12,plus
9796,1,minus
9797,3040,minus
9797,105,plus
9798,3,plus
9800,2,plus
9803,3,minus
9804,89,plus
9805,149,minus
9805,45,plus
9806,17,minus
9807,891,minus
9808,428,minus
9810,58,minus
9810,37,plus
9811,724,plus
9812,597,minus
9813,4100,minus
9815,539,minus
9815,59,plus
9816,303,plus
9817,68,plus
9818,595,minus
9819,26767,minus
9820,457,minus
9821,48,plus
9822,173,plus
9823,1484,minus
9824,4848,minus
9825,796,minus
9825,18,plus
9826,71,plus
9828,3082,minus
9829,1898,minus
9830,1200,minus
9830,12,plus
9833,2071,minus
9834,1620,minus
9835,869,minus
9835,11,plus
9838,2214,minus
9838,44,plus
9839,185,minus
9840,132,plus
9844,3,minus
9845,373,minus
9846,2,minus
9849,13,plus
9854,2,plus
9857,1185,minus
9862,39,plus
9870,1223,minus
9877,28,plus
9880,16,minus
9883,4,minus
9885,15,minus
9889,144,plus
9890,473,plus
9892,111,plus
9894,26,plus
9895,21,minus
9895,4,plus
9897,57,minus
9898,203,minus
9900,8,minus
9900,22,plus
9902,183,minus
9903,6,minus
9908,18,minus
9910,32,minus
9910,644,plus
9913,18,minus
9916,15,minus
9918,459,minus
9926,342,plus
9928,7,minus
9929,41,plus
9934,97,minus
9937,93,minus
9939,70,minus
9958,176,plus
9965,53,plus
9966,430,minus
9966,25,plus
9973,48,minus
9978,26,minus
9980,4,plus
9981,25,plus
9982,1,minus
9986,129,plus
9987,62,plus
9988,32,minus
9992,82,plus
9993,60,plus
9994,13,minus
9994,64,plus
9995,26,minus
10000,153,minus
10000,47,plus
10001,94,minus
10001,3,plus
10002,17,minus
10005,26,plus
10006,15,minus
10006,39,plus
10007,71,plus
10008,19,minus
10008,24,plus
10009,2,minus
10012,43,plus
10013,6,minus
10013,8,plus
10014,11,minus
10014,27,plus
10015,42,minus
10016,16,minus
10018,183,plus
10023,11,plus
10024,47,plus
10025,5,minus
10026,56,minus
10032,37,minus
10033,7,minus
10034,45,plus
10035,13,plus
10038,1,minus
10040,56,plus
10042,28,minus
10043,18,minus
10045,33,plus
10047,6,plus
10048,51,minus
10049,1,minus
10050,8,plus
10053,38,minus
10055,2,minus
10055,101,plus
10057,13,plus
10058,1,plus
10061,12,plus
10063,66,minus
10063,2,plus
10065,28,minus
10069,8,minus
10102,4,plus
10112,7,plus
10113,31,plus
10114,9,plus
10118,4,plus
10120,169,minus
10121,119,minus
10122,16,minus
10124,2,plus
10127,1,minus
10130,10,minus
10131,37,minus
10132,54,minus
10132,20,plus
10134,2,plus
10140,1,minus
10146,84,minus
10148,1,plus
10152,2,plus
10156,141,minus
10160,21,minus
10164,4,plus
10165,86,minus
10167,6,minus
10172,439,minus
10177,53,minus
10196,3,plus
10199,1,minus
10200,5,minus
10203,6,plus
10204,182,minus
10209,37,minus
10210,149,minus
10211,167,minus
10213,12,plus
10215,12,plus
10218,2,plus
10221,75,minus
10223,7,plus
10226,17,minus
10228,15,minus
10247,41,minus
10248,2,plus
10254,178,plus
10255,4,plus
10262,910,minus
10263,33,minus
10264,26,plus
10267,30,minus
10269,64,plus
10270,66,plus
10272,9,minus
10274,42,plus
10275,16,plus
10277,15,minus
10282,27,minus
10283,2,minus
10285,19,plus
10286,40,plus
10287,76,plus
10288,36,minus
10292,15,plus
10293,3,minus
10294,51,minus
10295,147,minus
10300,22,minus
10305,86,minus
10309,28,minus
10311,22,plus
10314,4,minus
10316,19,plus
10317,12,minus
10319,204,minus
10324,82,minus
10326,29,minus
10326,17,plus
10328,4,plus
10329,15,minus
10334,7,minus
10338,8,minus
10340,25,plus
10343,18,minus
10344,14,plus
10345,8,plus
10348,34,minus
10352,11,minus
10353,21,minus
10354,40,plus
10357,10,plus
10362,16,minus
10365,28,minus
10367,3,plus
10371,44,plus
10372,3,plus
10375,22,minus
10377,46,plus
10380,165,plus
10381,2,plus
10387,12,plus
10388,69,minus
10389,26,minus
10392,101,plus
10395,1,minus
10400,141,minus
10401,26,plus
10402,171,plus
10410,283,minus
10411,20,plus
10414,1,minus
10419,36,minus
10421,100,plus
10422,2,minus
10424,22,minus
10429,125,minus
10429,10,plus
10434,16,minus
10434,11,plus
10442,4,minus
10443,7,minus
10450,91,minus
10452,31,plus
10455,109,minus
10461,9,minus
10463,22,plus
10466,41,plus
10468,6,plus
10471,31,minus
10471,1,plus
10473,29,plus
10474,156,minus
10476,38,plus
10481,247,minus
10484,145,minus
10486,30,minus
10487,26,plus
10516,36,minus
10519,8,plus
10522,19,minus
10526,2,plus
10527,2,minus
10534,28,minus
10535,1,minus
10537,1,minus
10537,27,plus
10545,77,minus
10560,1,plus
10561,19,plus
10566,5,plus
10569,29,minus
10574,6,minus
10579,16,minus
10585,5,plus
10586,5,minus
10587,4,plus
10589,2,plus
10596,8,minus
10599,5,plus
10607,33,minus
10628,2,minus
10632,41,plus
10637,7,plus
10638,13,plus
10640,130,minus
10647,1,plus
10648,1,plus
10656,1,minus
10661,8,plus
10665,1,plus
10666,4,plus
10669,51,minus
10673,7,minus
10674,6,minus
10678,1,plus
10679,11,minus
10680,4,plus
10682,5,plus
10686,1,minus
10688,15,minus
10690,30,minus
10696,21,minus
10700,9,plus
10701,5,minus
10711,19,plus
10717,1,plus
10718,15,minus
10719,1,plus
10721,36,plus
10722,2,plus
10726,4,plus
10727,39,minus
10727,2,plus
10729,34,minus
10730,53,minus
10734,30,minus
10735,7,minus
10739,1,minus
10740,5,plus
10741,4,plus
10744,2,minus
10745,19,minus
10783,2,minus
10792,2,plus
10794,14,plus
10799,7,minus
10802,14,minus
10809,1,plus
10817,1,minus
10817,4,plus
10843,109,plus
10844,280,plus
10846,1,minus
10850,18,plus
10851,13,minus
10852,5,minus
10854,35,plus
10856,65,plus
10861,208,plus
10866,122,plus
10869,7,minus
10874,12,minus
10880,5,minus
10886,31,minus
10890,43,plus
10898,2,minus
10908,3,plus
10918,34,plus
10921,31,minus
10924,30,plus
10946,23,minus
10947,16,minus
10949,43,minus
10952,43,plus
10953,10,minus
10955,28,plus
10960,2,minus
10960,20,plus
10962,63,plus
10963,8,minus
10968,35,minus
10970,94,minus
10972,1,plus
10979,65,plus
10987,293,minus
10987,24,plus
10989,1161,plus
10995,1,minus
10997,494,minus
11003,42,minus
11004,56,plus
11008,21,plus
11031,16,minus
11037,163,plus
11042,1,plus
11045,34,minus
11045,152,plus
11047,30,minus
11050,93,minus
11057,217,plus
11065,480,minus
11070,186,minus
11072,18,plus
11078,1,plus
11082,235,plus
11083,56,minus
11083,69,plus
11088,2103,plus
11090,189,minus
11095,9,plus
11096,1380,minus
11101,47,minus
11103,117,plus
11110,41,minus
11120,149,minus
11122,97,plus
11129,231,minus
11130,2,minus
11136,236,plus
11144,617,minus
11145,112,minus
11146,13,plus
11150,256,plus
11153,154,plus
11155,11,plus
11158,1029,minus
11158,692,plus
11160,103,plus
11166,1158,minus
11168,524,minus
11173,1470,plus
11180,1,minus
11180,81,plus
11181,4294,minus
11182,1,minus
11187,9,minus
11188,32,plus
11189,5,plus
11191,91,minus
11196,720,minus
11197,68,minus
11200,105,plus
11205,964,plus
11206,34,plus
11208,51,minus
11213,1133,minus
11213,39,plus
11214,71,minus
11221,115,minus
11221,61,plus
11230,4,minus
11231,180,plus
11236,121,plus
11237,2,minus
11241,12,plus
11244,3,minus
11246,52,plus
11251,101,plus
11255,29,plus
11256,2,plus
11259,14,minus
11263,48,plus
11264,3,minus
11268,6,plus
11272,2,plus
11273,521,plus
11274,23,plus
11276,4,minus
11280,46,plus
11281,74,minus
11282,7,minus
11284,74,plus
11292,2,minus
11303,6,plus
11306,7,minus
11310,269,plus
11315,99,plus
11316,1,minus
11316,19,plus
11318,20,minus
11321,16,plus
11323,5,minus
11327,20,plus
11331,47,plus
11332,112,plus
11340,9,minus
11340,30,plus
11341,35,plus
11348,1,minus
11349,88,minus
11364,19,minus
11379,13,minus
11386,27,plus
11387,45,plus
11390,1,plus
11392,10,plus
11394,4,minus
11395,96,minus
11400,39,plus
11401,4,minus
11408,43,minus
11429,5,minus
11435,18,plus
11440,9,plus
11443,31,minus
11444,24,plus
11445,6,plus
11450,2,plus
11452,59,minus
11452,13,plus
11453,3,minus
11457,7,plus
11458,12,plus
11460,79,minus
11465,37,minus
11466,38,minus
11479,2,plus
11485,6,plus
11487,1,minus
11491,2,plus
11492,8,plus
11504,9,plus
11511,23,plus
11513,9,plus
11514,2,plus
11517,24,minus
11519,3,minus
11550,3,plus
11558,2,minus
11565,7,plus
11568,1,plus
11569,1,plus
11570,1,plus
11575,1,plus
11577,1,minus
11579,9,minus
11580,6,plus
11583,2,minus
11584,10,plus
11591,1,plus
11592,2,minus
11597,6,plus
11603,5,plus
11604,97,plus
11611,12,minus
11612,80,minus
11619,3,plus
11622,4,minus
11625,4,plus
11632,17,plus
11640,3,minus
11647,1,plus
11657,1,plus
11658,4,minus
11663,6,plus
11681,4,plus
11682,113,plus
11689,21,minus
11690,24,minus
11692,82,plus
11708,10,plus
11710,80,plus
11718,6,minus
11718,7,plus
11720,45,plus
11721,6,minus
11722,4,minus
11728,106,plus
11730,449,plus
11733,11,minus
11741,1142,plus
11747,91,plus
11761,652,plus
11766,38,plus
11774,146,plus
11803,12,plus
11807,266,plus
11808,1,plus
11814,10,plus
11819,400,plus
11821,2,minus
11823,119,plus
11824,2160,plus
11828,9,plus
11831,51,plus
11837,387,plus
11842,230,plus
11845,36,minus
11847,129,plus
11850,26,minus
11850,87,plus
11851,12,plus
11856,708,plus
11857,321,plus
11864,55,minus
11869,97,plus
11876,125,plus
11877,3,plus
11881,265,plus
11887,67,plus
11893,1,plus
11898,78,plus
11900,533,plus
11911,270,plus
11913,1534,plus
11914,120,plus
11919,48,plus
11929,156,plus
11930,32,plus
11934,450,plus
11948,13,plus
11961,12,plus
11966,7,plus
11968,18,plus
11978,32,plus
11983,15,plus
11995,163,plus
12002,98,plus
12013,179,plus
12014,27,plus
12016,63,plus
12019,19,plus
12020,33,plus
12038,148,plus
12061,142,plus
12074,207,plus
12084,158,plus
12086,6,plus
12094,21,plus
12100,163,plus
12101,44,plus
12108,7,plus
12157,4,plus
12159,4,minus
12176,5,plus
12184,26,minus
12195,8,plus
12204,1,plus
12222,7,minus
12230,6,minus
12265,19,plus
12273,61,minus
12335,1,plus
12343,16,minus
12380,1,minus
12383,15,plus
12393,20,minus
12408,1,plus
12409,157,plus
12419,28,plus
12432,17,plus
12436,2,plus
12444,3,minus
12450,8,plus
12461,2,plus
12474,21,minus
12484,4,plus
12491,29,plus
12515,19,plus
12547,8,minus
12562,7,plus
12569,14,plus
12601,3,minus
12677,9,plus
12693,3,minus
12695,3,minus
12712,2,minus
12738,11,minus
12756,2,plus
12764,5,plus
12797,2,minus
12810,14,plus
12841,22,minus
12856,39,minus
12876,27,minus
12892,26,minus
12924,8,minus
12928,1,plus
12943,1,plus
12953,42,plus
12961,142,minus
12971,139,minus
12981,2,plus
13009,58,minus
13038,106,minus
13049,14,minus
13064,55,plus
13095,1,minus
13122,25,minus
13123,16,plus
13133,50,plus
13141,17,minus
13164,21,plus
13181,1,plus
13224,5,minus
13284,3,minus
13288,1,plus
13307,1,plus
13336,6,plus
13344,11,minus
13423,1,plus
13438,4,minus
13444,1,plus
13452,45,minus
13490,1,plus
13497,17,plus
13499,127,minus
13524,5,plus
13532,655,minus
13537,34,minus
13593,1,minus
13615,1,minus
13617,11,plus
13622,5,plus
13631,2,minus
13639,3,minus
13708,1,plus
13898,6,minus
13918,2,plus
13926,1,minus
13933,2,plus
14048,10,plus
14063,7,plus
14083,1,minus
14172,33,plus
14184,99,plus
14191,17,minus
14230,37,plus
14254,4,plus
14277,5,plus
14342,6,plus
14356,11,plus
14417,7,minus
14420,1,plus
14512,202,plus
14539,12,minus
14553,4,minus
14576,56,plus
14579,13,minus
14581,100,plus
14655,29,plus
14663,1,minus
14664,2,minus
14686,37,plus
14696,65,plus
14704,8,minus
14708,58,plus
14713,20,plus
14716,8,minus
14721,45,minus
14811,81,minus
14826,14,plus
14844,16,minus
14849,71,minus
14849,41,plus
14853,349,minus
14890,29,plus
14895,55,minus
14898,131,minus
14904,1,minus
14905,2,minus
14910,42,minus
14936,19,minus
14946,5,minus
14959,2,plus
14961,6,plus
14969,3,minus
14998,1,plus
15048,5,minus
15055,1,plus
15087,1,plus
15105,1,plus
15113,4,minus
15149,1,plus
15207,4,minus
15211,2,minus
15287,87,minus
15338,36,minus
15343,42,minus
15345,1,minus
15426,3,minus
15446,2,minus
15605,13,minus
15928,2,minus
16121,1,plus
16258,1,minus
16714,16,plus
17138,3,plus
17250,1,plus
17336,2,plus
17505,14,plus
17572,1,plus
17945,32,minus
18016,77,minus
18091,57,minus
18149,3,plus
18153,1,plus
18169,4,minus
18203,156,minus
18240,61,minus
18985,15,plus
19304,1,minus
19342,7,minus
19476,4,minus
19982,2,minus
20147,3,minus
20470,7,minus
20825,8,minus
20927,22,minus
20984,6,minus
21024,2,minus
21072,3,minus
21079,14,plus
21101,240,plus
21109,37,minus
21151,12,minus
21165,8,minus
21223,41,minus
21236,22,minus
21285,3,plus
21290,24,plus
21363,3,plus
21706,6,minus
22015,21,plus
22050,2,plus
22069,1,plus
22070,1,plus
22175,38,plus
22402,11,minus
22410,15,minus
22452,2,minus
22488,1,minus
22718,39,minus
22727,1,plus
22825,5,minus
22933,3,plus
23126,9,minus
23173,39,minus
23177,3,plus
23185,2,minus
23268,90,plus
23301,3,plus
23324,57,minus
23326,129,minus
23398,24,plus
23404,12,minus
23450,1,minus
23515,39,plus
23532,26,plus
23593,11,minus
23598,2,minus
23776,15,plus
23781,2,plus
24002,8,minus
24241,31,plus
24331,3,plus
24693,2,minus
24876,39,plus
24899,11,minus
25376,45,plus
25401,13,minus
25810,13,minus
25859,1,minus
25934,9,minus
27764,4,plus
28049,18,plus
28475,2,minus
28712,8,minus
28769,194,minus
28864,239,minus
29015,13,minus
29070,24,plus
29181,5,minus
29304,16,minus
29327,7,minus
29440,1,minus
29532,12,minus
29580,1,plus
29750,24,plus
29974,5,minus
30045,44,minus
30083,32,minus
30246,4,plus
30279,1,plus
30824,18,minus
30899,16,minus
30933,2,minus
30955,33,minus
30964,29,minus
30985,17,minus
31016,3,minus
31051,9,plus
31081,9,plus
31089,86,minus
31129,115,minus
31178,2,plus
31276,4,plus
31386,1,plus
31410,47,plus
31425,74,minus
32332,1,minus
33018,16,minus
33248,2,plus
33756,2,plus
34050,1,minus
34088,7,minus
34128,3,minus
34296,4,minus
34478,1,plus
34643,2,minus
34677,1,minus
34740,4,plus
34748,13,minus
34758,1,minus
34793,8,minus
