Insertion	Frequency
10844	15
10861	83
10862	20
10866	1
10890	8
10908	2
10913	5
10921	1
10923	6
10926	1
10945	2
10951	8
10955	2
10960	42
10962	48
10972	145
10979	218
10987	75
10989	151
11008	114
11022	88
11037	123
11042	14
11056	41
11065	61
11082	13
11088	655
11095	116
11101	25
11103	52
11109	5
11112	144
11117	158
11126	1
11131	36
11136	580
11137	1
11141	107
11150	546
11153	46
11158	577
11160	59
11173	2582
11189	16
11205	1280
11206	2
11212	64
11213	206
11214	52
11221	1
11255	6
11256	1
11268	2
11273	3
11274	1
11280	17
11283	2
11303	18
11310	38
11315	29
11330	2
11332	22
11340	6
11341	4
11371	1
11386	22
11387	50
11393	11
11400	8
11435	73
11445	4
11452	16
11479	2
11487	1
11503	6
11511	1
11519	20
11563	3
11580	7
11584	5
11597	6
11603	10
11604	150
11614	3
11619	1
11662	1
11663	14
11681	15
11682	8
11692	5
11708	2
11710	3
11718	10
11722	8
11740	19
11831	98
11837	3
11838	18
11842	37
11856	8
11913	4
12038	2
12176	8
12237	14
12265	99
12335	5
12343	1
12432	11
12561	3
12608	2
12677	1
12680	2
12682	5
12689	3
12704	21
12792	53
12825	43
12830	6
12841	25
12843	15
12848	10
12884	8
12931	60
12953	206
12955	46
13006	43
13033	38
13133	5
13217	1
13331	5
13359	4
13388	2
13392	6
13430	19
13434	4
13481	4
13524	7
13535	156
13630	1
13708	6
13714	3
13770	29
13916	4
14048	9
14254	1
14571	9
14573	4
14581	29
14605	14
14666	15
14673	11
14691	58
14707	47
14713	17
14722	11
14772	10
14801	2
14818	136
14826	27
14846	80
14847	209
14880	202
14895	1
14902	5
14938	8
14982	32
15055	1
15210	24
15255	9
15335	1
15372	5
15479	1
15586	1
15604	1
16269	9
18287	6
18351	20
20477	3
20817	2
20906	2
21085	17
21101	42
21120	4
21157	144
21195	46
21209	278
21228	5
21332	2
21697	6
21756	7
21959	16
22401	6
22402	2
23160	30
23165	20
23177	8
23318	27
23349	81
23396	13
23415	2
23741	8
24241	18
24268	3
24678	15
25728	1
27797	1
27969	31
28750	3
29300	1
30935	23
30946	7
30961	52
30971	2
31470	5
31532	3
31538	1
32919	14
34186	1
34465	2
34802	39
35098	1
35314	3
36169	7
38496	6
39183	10
41642	23
42061	66
42209	20
42469	2
42995	1
43052	8
43107	7
43262	2
43325	2
43521	224
43566	23
43636	3
43646	56
43649	1
43668	51
43669	6
43744	2
43750	4
43795	9
43817	1
43858	1
44106	4
44117	10
44123	5
44170	144
44237	1
44275	12
44301	2
44316	7
44321	1
44323	50
44347	47
44371	32
44386	1
44401	4
44484	3
44530	2
44562	8
44601	1
44666	20
44667	9
44674	41
44684	18
44753	3
44798	43
44800	76
44822	134
44836	42
44837	43
44856	27
44891	31
44946	13
44989	1
45020	7
45035	6
45041	1
45053	2
45160	12
45248	1
45274	11
45280	7
45306	2
45409	3
45777	10
45804	21
45866	40
46102	34
46173	1
46314	1
46437	52
47008	3
47471	3
47672	1
47814	2
48744	4
49403	10
49606	10
51956	2
52828	11
53189	1
53386	27
53488	11
53512	5
53616	16
56633	5
57008	4
57301	2
58758	16
67505	2
68720	3
71305	13
73455	48
73460	18
73517	2
73923	1
75717	16
76357	1
78443	1
80080	3
80183	6
83478	2
83932	8
87063	5
90167	1
91792	2
91896	2
92051	9
92071	1
92191	5
92516	1
92678	1
92872	6
92959	8
94372	1
94391	13
94434	1
94685	3
95010	5
95160	2
95189	53
95781	50
95811	17
95851	60
95960	1
96233	17
96256	4
96331	36
96640	1
96689	1
96789	1
96918	28
96920	31
96921	7
96976	104
96987	68
97001	3
97010	22
97018	130
97228	2
97244	2
99966	1
100115	1
102449	12
106002	10
106447	4
106702	8
108693	11
111526	1
111576	9
111788	2
111801	1
111992	16
112260	16
112318	28
112495	5
115579	7
115925	3
116253	7
117341	6
117411	4
117576	7
117603	13
117620	1
117994	6
118188	5
118226	7
118351	15
118454	4
120088	3
120316	72
120486	4
121948	5
123717	2
123786	9
124377	19
124396	81
125611	2
125759	18
125895	1
126295	1
126296	1
131824	1
133014	16
133052	2
133096	2
133754	1
134332	39
134789	1
135183	2
135258	8
135350	2
135455	3
135486	1
135847	1
136004	1
136514	4
136540	13
136548	8
136840	8
136905	4
137056	3
137059	16
137078	56
137437	1
137541	3
137698	4
137966	38
138001	53
138044	14
138179	64
138202	1
138552	15
138866	2
138936	39
138970	33
138980	59
139017	89
140992	1
141706	42
141808	2
142139	49
142313	3
142841	2
142854	17
142872	1
144806	123
144866	1
145106	9
145348	1
149969	1
150322	50
150555	5
150941	1
151465	43
151576	4
151924	2
151956	1
152762	6
153344	1
153656	1
154247	1
154308	17
156162	6
157735	2
157909	76
159227	20
161516	3
161863	3
166098	6
166474	55
166899	1
167033	34
167517	2
167576	1
167717	1
167953	3
169388	6
169611	14
171349	37
171371	89
171395	165
171431	70
171474	110
171492	214
179310	12
180552	27
180977	1
180988	1
181997	5
182579	54
183556	22
183852	1
184136	14
184201	1
184765	6
184818	35
186277	1
187784	11
187938	1
196399	12
196890	20
196933	3
197080	2
197464	36
197735	5
197886	41
198354	4
198627	1
198772	9
199064	10
199971	1
200925	3
201114	4
201249	13
201490	3
201575	1
201994	2
202090	15
202173	7
202522	56
202532	166
202546	42
202653	1
202791	4
202808	2
203109	2
203189	93
204694	7
204718	56
204756	29
204781	15
204783	7
204791	208
204801	93
204815	102
204850	154
204855	82
204864	2
204910	220
204926	24
204932	76
204937	250
204939	198
204981	84
204982	40
205004	127
205010	186
205012	277
205015	297
205030	203
205057	4183
205073	345
205074	222
205079	266
205090	190
205112	501
205117	97
205118	1
205125	1514
205129	1
205130	3760
205137	1426
205139	529
205162	1314
205176	1
205181	522
205186	688
205192	188
205196	390
205206	778
205208	1
205215	1629
205231	1
205244	5125
205245	1
205258	1
205259	21957
205260	6
205261	5
205276	17788
205277	1
205278	4639
205292	1
205297	1
205298	2
205301	9
205303	1484
205305	14
205309	752
205326	6544
205327	1
205328	15888
205330	7
205332	8683
205333	1
205334	1426
205365	14
205367	1
205399	16
205408	10
205414	3
205421	13
205431	3
205446	23
205447	57
205452	24
205457	5
205459	50
205489	37
205503	27
205504	1
205509	43
205522	22
205528	10
205534	33
205535	174
205539	2
205540	360
205545	38
205547	35
205566	32
205583	268
205593	102
205601	62
205607	59
205608	120
205622	57
205644	55
205658	190
205665	127
205673	133
205679	45
205681	472
205687	18
205701	1
205727	217
205730	1
205737	202
205738	424
205771	1
205786	401
205787	799
205797	81
205804	72
205805	23
205814	4
205816	13
205839	9
205846	13
205850	22
205857	28
205905	12
205945	1
205958	9
205979	20
205988	8
205990	44
205991	51
205998	9
205999	43
206013	21
206018	13
206021	61
206028	28
206039	73
206044	376
206056	12
206074	25
206081	299
206102	19
206112	31
206114	33
206115	40
206117	86
206125	119
206149	58
206154	185
206177	106
206185	1129
206187	520
206202	327
206207	78
206209	534
206225	78
206230	1
206239	104
206245	260
206256	331
206257	1
206274	675
206285	338
206286	1
206292	3
206307	3
206310	22
206323	4
206328	3
206344	284
206366	105
206367	3
206368	667
206375	157
206377	11
206392	74
206397	47
206407	113
206414	14
206417	192
206427	32
206430	202
206442	1
206471	154
206490	1
206507	4
206521	3
206555	9
206569	2
206574	7
206623	24
206653	60
206660	41
206672	18
206674	17
206679	14
206710	3
206718	319
206728	146
206738	60
206755	989
206760	527
206761	1
206765	122
206769	357
206770	52
206774	935
206779	5
206797	165
206831	24
206836	40
206842	419
206843	1
206849	282
206871	465
206880	389
206914	317
206938	458
206953	1261
206978	1
206990	1
206996	1
207006	308
207013	2240
207015	2
207028	1
207051	5681
207090	14
207095	7
207098	7
207112	1
207126	1
207152	8
207153	5
207170	1
207175	34
207177	17
207199	46
207209	6
207231	19
207235	54
207240	134
207241	340
207246	25
207251	7
207273	15
207279	42
207280	13
207297	44
207302	25
207308	12
207316	16
207339	4
207341	49
207347	3
207377	187
207379	70
207385	33
207393	110
207394	10
207401	20
207422	50
207430	1
207444	16
207469	66
207470	7
207474	82
207480	1
207489	147
207494	227
207499	132
207504	4
207505	5
207516	193
207517	181
207542	94
207553	838
207566	32
207574	209
207576	21
207581	46
207582	99
207586	35
207589	82
207606	100
207611	107
207613	296
207618	690
207621	29
207623	116
207637	80
207657	37
207687	22
207691	47
207693	30
207694	153
207701	314
207703	77
207705	226
207710	479
207711	1
207712	78
207715	1
207722	12
207727	75
207736	148
207745	109
207750	2
207751	28
207765	277
207766	119
207782	1218
207785	1
207795	183
207799	1487
207800	1
207801	600
207806	126
207814	1
207819	299
207822	493
207827	2
207837	217
207850	2
207855	376
207863	48
207870	17
207875	105
207886	50
207894	2527
207901	147
207904	1207
207911	10
207916	119
207944	59
207947	29
207955	26
207959	27
207963	19
207981	7
207982	180
207992	23
207998	52
208009	29
208022	111
208032	8
208034	111
208036	106
208049	553
208056	1
208057	52
208069	49
208071	74
208081	130
208087	1
208118	289
208119	1
208152	1090
208171	303
208180	107
208186	876
208187	1
208197	134
208198	34
208208	102
208227	46
208237	202
208240	213
208256	25
208265	22
208278	56
208279	212
208283	813
208284	537
208294	25
208299	70
208314	24
208322	33
208327	168
208335	90
208339	41
208344	167
208347	87
208352	69
208357	135
208359	482
208392	64
208396	71
208397	23
208405	86
208421	85
208422	25
208435	1472
208436	1
208439	151
208451	1
208457	67
208467	40
208493	133
208496	52
208503	87
208506	18
208539	142
208543	59
208544	1
208549	254
208550	709
208554	1
208558	316
208563	32
208572	270
208579	66
208630	169
208632	160
208649	117
208661	1885
208663	257
208667	185
208669	173
208675	1170
208693	1
208694	1
208695	584
208700	477
208707	2
208708	193
208714	691
208715	946
208721	1
208730	44
208732	610
208750	1317
208757	86
208758	4
208785	699
208790	2345
208809	406
208828	1057
208832	1
208834	375
208835	197
208868	256
208878	1
208891	104
208901	199
208908	1
208914	258
208924	524
208936	530
208941	332
208946	2983
208951	959
208956	201
208964	431
208979	333
208989	684
209007	2
209012	34
209015	267
209028	41
209029	123
209055	3
209065	39
209078	3
209100	18
209119	4
209135	7
209140	30
209167	8
209184	13
209192	3
209208	16
209219	18
209237	7
209251	16
209265	2
209266	2
209349	12
209356	179
209357	1
209363	5
209373	42
209380	279
209413	23
209420	63
209440	2
209480	58
209505	40
209515	133
209517	54
209520	108
209564	88
209613	331
209623	383
209641	228
209649	119
209675	139
209689	10
209691	312
209694	179
209699	776
209731	691
209739	291
209746	201
209758	257
209766	85
209768	2
209776	972
209786	170
209787	73
209803	55
209818	11
209822	4
209840	16
209869	20
209875	27
209884	1
209889	1
209894	2
209937	67
209985	175
210045	25
210103	37
210162	28
210178	34
210183	2
210205	1
210226	88
210244	305
210272	11
210277	17
210282	30
210291	8
210307	281
210325	5
210364	50
210378	3
210390	11
210395	162
210417	74
210418	5
210420	1
210426	1
210479	14
210495	9
210535	22
210582	30
210638	130
210651	2
210661	3399
210672	4
210682	1197
210700	13
210706	1183
210713	10
210718	295
210732	3
210741	1107
210760	21
210773	24
210795	1
210829	14
210864	11
210867	5
210882	10
211025	74
211080	66
211097	32
211107	253
211149	4
211181	347
211192	119
211203	715
211209	638
211221	67
211247	1
211251	4
211252	2
211253	72
211263	1
211439	1
211511	8
211545	3
211589	1
211698	6
211714	20
211721	1
211764	15
211766	26
211797	22
211852	22
212054	1
212106	3
212238	1
212271	1
212369	2
213401	3
213470	1
214899	15
218690	1
220277	17
221620	33
221672	30
222039	1
222085	5
224229	68
224399	1
225841	17
225896	7
225928	8
225975	9
227995	56
229451	3
229538	1
229549	1
231853	14
232425	5
232474	240
232933	5
232938	3
235905	14
236392	6
238819	1
239847	1
242010	1
242089	10
242124	16
244207	1
245103	1
245108	2
245220	21
245268	71
246089	8
246715	23
249648	11
250345	5
250518	4
250587	1
252166	2
253470	16
253568	66
254257	31
254269	30
254400	1
255172	3
255284	8
255427	21
255632	2
255922	12
255973	27
256205	24
256354	1
256737	27
257005	11
258498	1
259046	2
260566	6
260754	2
260839	11
261101	1
262394	2
262471	3
262584	2
262691	37
263234	6
266176	17
266345	5
266594	2
266639	5
267304	1
267314	8
267521	1
267528	22
268814	34
268816	25
269934	2
270321	10
270586	1
271602	2
271980	1
273171	5
273710	3
275048	51
276630	1
284325	1
287123	7
287352	1
289924	5
291378	1
291436	20
292540	27
292559	1
294645	4
294779	17
296346	1
297359	6
299453	5
299560	28
299788	16
299911	51
299931	48
300255	10
300276	1
300285	3
300597	29
300635	5
300659	6
300726	39
300850	165
300914	252
300915	182
300916	1
300936	19
301088	1
301224	3
301352	2
302826	2
302892	6
303173	17
307919	2
312731	7
312835	3
313124	39
317470	3
318934	2
323093	12
323969	1
324275	104
324727	1
325263	4
325457	31
325578	2
326015	6
327294	16
327304	6
327951	36
328067	19
328180	6
328584	1
328710	105
328724	1
328748	8
328853	4
329592	12
329666	1
330165	3
330191	1
331913	1
332083	1
332214	12
332687	1
336963	1
337359	1
337525	3
337815	5
337981	1
338080	4
338394	3
338413	3
338791	8
338825	1
338903	8
339013	2
339023	13
339087	8
339558	10
339739	11
340119	3
340161	27
340282	96
340326	106
340438	12
340439	7
340782	10
347305	2
347542	6
347706	33
347738	21
348671	17
348829	12
348919	1
348920	4
348923	5
348948	3
349119	29
349440	40
349471	2
351293	4
351381	1
355545	1
355923	12
355939	3
356852	11
358882	1
359047	3
359094	19
359826	6
359863	4
360043	6
360068	1
360327	1
360355	1
361035	4
361275	1
362458	2
363232	1
363238	1
363548	1
363553	3
363630	35
363674	121
363724	2
363736	3
363746	3
363775	108
363787	25
363808	47
363815	88
363825	47
363849	40
363862	23
363871	6
363873	9
363886	1
363898	263
363907	182
363914	75
363919	665
363947	153
363954	155
363959	2
364019	4
364020	132
364021	53
364150	51
364152	28
364165	2
364167	2
364172	1
364175	40
364197	1
364230	3
364261	3
364282	3
364306	1
364368	1
364413	125
365251	20
365404	1
365502	1
367281	1
367997	3
368007	1
368845	1
369180	17
369182	5
370185	1
370227	1
370238	2
370502	6
372376	2
372859	1
373136	8
373317	2
374613	5
375364	5
375728	75
375768	16
375949	178
375971	34
376007	15
376022	59
376382	15
376414	11
376419	29
376444	7
376501	86
376553	90
376575	3
376583	261
376639	2
376652	11
376705	27
376709	508
376714	88
376760	173
376788	384
376803	425
376843	13
376865	32
376871	74
376989	601
376995	153
377008	33
377013	272
377019	201
377024	402
377026	72
377051	513
377056	2
377057	499
377058	3
377063	397
377081	99
377085	274
377161	1
377166	1
377191	484
377196	5301
377209	592
377220	801
377225	3500
377230	5254
377232	1
377236	2
377237	1305
377238	1
377243	1375
377359	1
377367	7
377380	1
377382	32
377383	14
377390	33
377427	2
377463	3
377475	23
377481	6
377486	1
377505	2
377546	4
377555	7
377559	29
377560	4
377575	15
377582	2
377629	24
377650	3
377667	1
377684	4
377702	27
377714	35
377718	19
377767	23
377810	12
377815	13
377820	4
377831	12
377832	10
377860	8
377869	6
377870	19
377879	14
377897	3
377905	7
377913	4
377918	2
377946	4
377951	17
377981	51
377982	12
377995	14
378025	11
378031	15
378036	1
378059	2
378061	17
378067	2
378079	11
378086	4
378122	5
378132	116
378150	1
378183	6
378207	34
378223	43
378248	16
378251	51
378253	32
378285	160
378309	427
378345	5
378358	1
378399	5
378447	1
378448	1
378473	3
378505	1
378564	9
378624	3
378680	2
378689	18
378739	9
378752	20
378759	41
378813	5
378815	21
378849	9
378865	23
378885	1
378895	107
378903	28
378937	7
378939	140
378962	96
378976	12
378997	104
379029	12
379039	56
379087	6
379146	2
379155	7
379164	1
379167	14
379169	2
379200	6
379250	2
379252	9
379261	3
379278	4
379283	1
379284	26
379293	1
379294	9
379300	7
379302	3
379317	48
379339	22
379344	6
379374	18
379387	23
379400	27
379403	50
379420	5
379425	4
379432	34
379433	4
379439	2
379463	7
379474	3
379487	2
379519	15
379529	2
379534	2
379567	8
379571	10
379576	10
379581	16
379593	6
379601	7
379606	8
379627	5
379632	15
379637	19
379638	11
379646	90
379648	12
379664	28
379670	47
379676	11
379681	47
379690	60
379701	10
379708	1
379711	6
379714	17
379716	16
379719	36
379726	1
379736	14
379737	14
379746	61
379762	610
379785	10
379786	29
379799	162
379800	272
379808	88
379810	414
379815	53
379817	1290
379822	1
379832	17
379833	145
379841	442
379851	277
379863	30
379877	1
379885	100
379896	1
379901	707
379906	290
379909	102
379917	130
379918	1310
379919	1184
379923	684
379928	303
379933	541
379945	348
379954	170
379955	562
379961	326
379962	1
379968	248
379970	2
379990	767
379996	5
380002	1703
380006	904
380013	705
380020	3
380043	2
380054	5
380070	33
380072	1
380078	16
380086	2
380091	76
380093	38
380106	95
380112	29
380124	1
380153	31
380158	62
380183	24
380188	7
380190	333
380195	120
380200	94
380205	15
380207	85
380210	33
380211	6
380213	18
380222	35
380227	18
380321	3
380322	10
380354	1
380364	2
380365	4
380375	52
380376	31
380378	2
380394	2
380411	21
380423	43
380424	1
380429	8
380438	2
380443	6
380467	14
380474	25
380485	83
380492	2
380501	16
380511	148
380520	95
380525	174
380530	84
380539	37
380547	5
380589	49
380594	119
380600	7
380601	2
380602	188
380613	21
380618	210
380620	71
380623	109
380654	607
380656	107
380697	28
380698	117
380707	8
380709	50
380722	3
380733	3
380746	444
380751	33
380752	13
380761	117
380794	70
380797	95
380813	1
380815	182
380825	118
380830	569
380835	690
380837	236
380842	150
380847	4166
380848	1
380849	1
380852	4
380857	242
380859	1
380861	42
380864	112
380869	1087
380873	12
380874	8
380876	305
380879	198
380881	79
380886	2
380891	125
380901	7
380905	244
380915	3
380923	3
380927	665
380932	346
380937	67
380958	13
380961	2
380968	112
380969	7
380978	175
380979	1
380983	3
380986	25
380988	4
380991	2
380996	52
381002	9
381008	1
381010	11
381012	27
381017	31
381018	29
381022	78
381027	1
381031	7
381047	123
381048	112
381053	30
381057	6
381058	2
381061	3
381100	91
381105	29
381110	28
381145	28
381151	59
381156	537
381168	3
381173	89
381176	3
381178	13
381182	118
381185	75
381189	1
381192	22
381194	1
381206	8
381212	3
381221	201
381222	24
381231	36
381232	25
381242	75
381246	13
381254	2
381261	48
381268	27
381271	30
381272	1
381277	72
381281	634
381282	11
381287	150
381288	50
381297	1
381298	1
381302	129
381305	6
381316	37
381330	1
381335	1
381347	253
381361	7
381371	258
381376	41
381381	56
381386	153
381418	4
381427	46
381429	252
381439	25
381446	72
381453	59
381456	2
381458	449
381459	11
381478	8
381488	14
381495	73
381500	721
381505	79
381510	267
381511	40
381519	82
381521	361
381526	321
381535	152
381545	36
381554	3
381556	7
381586	2
381591	1
381616	5
381628	20
381649	1
381657	1
381658	4
381665	49
381691	1
381701	2
381719	1
381761	1
381762	8
381779	87
381786	1
381791	7
381807	23
381809	3
381812	10
381814	6
381820	1
381821	18
381831	5
381875	13
381881	123
381891	30
381903	30
381922	1
381930	6
381942	70
381947	5
381966	1
381982	11
382000	12
382005	3
382013	1
382042	36
382049	1
382052	39
382054	64
382059	16
382060	1
382061	9
382066	4
382067	2
382068	9
382082	3
382087	1
382089	5
382096	3
382105	2
382107	36
382112	13
382117	23
382128	7
382133	15
382143	36
382156	154
382165	4
382170	6
382175	26
382190	15
382195	1
382205	140
382206	1
382212	67
382220	16
382232	91
382237	58
382242	75
382254	1
382256	1
382257	98
382277	347
382287	38
382288	128
382293	73
382295	13
382304	169
382309	41
382314	39
382315	177
382329	9
382334	266
382337	111
382338	142
382339	374
382347	653
382348	6118
382350	153
382353	315
382358	35
382366	421
382367	326
382371	48
382373	314
382385	1
382390	442
382395	1
382406	48
382407	2
382409	83
382413	162
382417	214
382423	1645
382437	10173
382438	18
382442	707
382445	19
382446	225
382448	28
382453	85
382454	1
382460	395
382465	1123
382470	25
382477	228
382482	1080
382484	1122
382496	46
382497	78
382502	504
382513	572
382522	960
382523	2723
382530	1134
382531	106
382544	4
382554	3267
382555	1145
382559	641
382560	379
382565	29
382571	1
382572	7
382579	6
382580	14
382581	5
382582	694
382592	130
382597	45
382606	24
382610	1
382615	244
382620	58
382625	552
382626	128
382628	1
382630	59
382631	2
382636	12
382644	38
382645	26
382648	11
382651	22
382652	27
382653	25
382658	25
382663	63
382671	1
382679	1
382680	1
382689	43
382690	23
382692	1
382699	165
382700	1199
382705	73
382710	59
382715	751
382718	193
382723	44
382725	76
382733	64
382736	216
382741	1
382745	38
382746	12
382758	8
382782	65
382783	225
382789	7
382790	7
382791	106
382796	25
382797	2
382801	96
382804	51
382813	251
382815	55
382824	24
382829	183
382849	44
382850	1
382860	116
382864	65
382875	5
382883	1137
382892	155
382898	571
382903	1
382911	127
382912	116
382920	71
382936	11
382940	26
382941	47
382942	37
382951	12
382961	142
382962	33
382967	239
382971	34
382973	2
382999	3
383042	1142
383049	108
383053	20
383062	174
383071	22
383075	12
383099	2
383104	3
383118	16
383128	4
383137	1
383141	3
383151	8
383156	74
383157	2
383187	1
383190	1
383202	22
383215	27
383218	1
383253	42
383261	30
383267	89
383272	3
383282	46
383286	1
383318	7
383331	127
383337	3
383341	69
383369	10
383377	5
383382	28
383383	1
383387	50
383400	24
383405	24
383428	1
383443	46
383444	103
383450	6
383456	30
383459	25
383466	1
383474	36
383476	32
383481	23
383499	55
383514	98
383529	48
383534	10
383536	54
383560	81
383574	1
383580	20
383623	8
383629	39
383647	67
383668	10
383687	20
383690	41
383696	54
383698	48
383706	26
383746	1
383788	11
383853	1
383911	31
383982	1
383987	8
383998	5
384985	1
384990	3
385825	17
386327	16
386384	7
386887	2
387361	13
387451	1
387844	15
387929	1
388351	1
388383	7
388666	4
389124	2
389474	67
389537	13
390498	1
390530	24
390682	86
391219	10
391251	1
391282	1
392085	2
392200	1
392217	1
392237	15
392383	1
392842	1
393095	11
393178	1
393188	11
394335	36
394336	10
394373	1
394537	4
394794	13
394799	11
394918	5
395037	1
396117	3
396778	40
396810	55
397212	1
397738	8
398130	31
398625	6
398770	10
398814	105
399036	58
399195	45
399208	23
399256	37
404073	1
404316	4
405730	10
405769	10
409089	4
410155	5
413910	17
414230	27
414310	1
414407	141
414424	56
414474	109
414716	2197
414717	1
414920	1
415068	56
415152	26
415354	832
415355	1
415362	2
415370	88
415422	4001
415479	5
415489	4
415528	73
415529	35
415556	36
415748	6
415770	3
415921	25
416241	1
416328	1
416405	4
416642	51
416739	3
416822	1
416891	1
416961	1
416992	13
417036	1
417565	1
417718	3
418409	1
419976	1
421469	62
421731	2
422303	156
423755	6
423860	10
423998	1
425267	18
425619	6
426647	1
426667	1
426758	17
427348	25
427467	26
427672	6
429557	1
433038	16
434044	8
434281	26
437673	2
437761	42
437857	352
438459	4
441011	7
445575	51
445580	129
446476	7
446802	6
446840	2
446957	9
447212	16
448038	1
448720	2
448823	72
448859	36
449017	1
449644	1
450740	23
452783	16
453220	1
453837	5
454057	102
454214	8
454373	7
456822	1
456873	25
459366	17
459443	11
459521	1
459546	1
459855	2
460029	3
460120	2
