Insertion,Frequency,Orientation
10002,19,minus
10005,16,plus
10006,7,minus
10006,21,plus
10007,86,plus
10008,14,minus
10008,4,plus
10012,1,minus
10012,72,plus
10013,14,minus
10013,2,plus
10014,11,minus
10015,5,minus
10016,2,minus
10018,22,plus
10021,4,minus
10023,14,plus
10024,12,plus
10025,1,plus
10026,32,minus
10031,37,minus
10032,13,minus
10034,16,plus
10036,110,plus
10042,17,minus
10045,40,plus
10048,29,minus
10053,11,minus
10055,80,plus
10057,11,plus
10063,86,minus
10064,2,minus
10065,31,minus
10069,2,minus
10071,3,minus
10104,2,minus
10108,5,plus
10112,6,plus
10113,5,plus
10120,47,minus
10121,28,minus
10122,10,minus
10123,1,plus
10124,1,minus
10131,41,minus
10132,6,minus
10138,68,plus
10142,22,minus
10148,4,plus
10152,1,plus
10156,4,minus
10164,7,plus
10165,13,minus
10167,12,minus
10169,6,plus
10172,135,minus
10177,59,minus
10192,29,plus
10201,1,plus
10202,15,minus
10209,9,minus
10210,22,minus
10211,53,minus
10213,1,plus
10215,4,plus
10220,11,plus
10221,165,minus
10228,40,minus
10231,1,minus
10247,2,minus
10249,6,plus
10254,130,plus
10262,370,minus
10263,37,minus
10264,39,plus
10269,5,plus
10270,11,plus
10272,24,minus
10274,1,plus
10277,56,minus
10282,16,minus
10283,9,minus
10285,8,plus
10286,63,plus
10287,102,plus
10292,3,plus
10293,2,minus
10294,62,minus
10295,339,minus
10296,2,plus
10297,6,plus
10300,7,minus
10305,9,minus
10311,17,plus
10316,27,plus
10319,76,minus
10321,6,plus
10324,185,minus
10326,3,plus
10334,17,minus
10335,2,plus
10340,75,plus
10343,3,minus
10344,28,plus
10345,5,plus
10346,19,plus
10348,6,minus
10353,13,minus
10357,41,plus
10360,4,minus
10362,2,minus
10363,12,plus
10367,116,plus
10375,8,minus
10377,3,plus
10380,222,plus
10382,36,plus
10385,19,minus
10387,1,plus
10388,19,minus
10392,267,plus
10400,28,minus
10402,362,plus
10410,33,minus
10416,45,plus
10419,12,minus
10421,4,plus
10424,20,minus
10427,17,plus
10429,95,minus
10429,31,plus
10434,14,minus
10434,58,plus
10436,10,minus
10436,31,plus
10442,1,minus
10442,99,plus
10446,3,plus
10447,54,plus
10450,72,minus
10451,7,plus
10452,8,plus
10460,128,minus
10466,53,plus
10471,22,minus
10473,115,plus
10474,233,minus
10476,1,minus
10476,2,plus
10481,109,minus
10484,2,minus
10485,4,plus
10494,6,minus
10497,2,plus
10505,10,minus
10519,23,plus
10524,78,minus
10525,2,minus
10526,11,minus
10527,14,plus
10535,46,minus
10537,26,plus
10545,32,minus
10560,3,plus
10561,6,plus
10569,2,minus
10571,15,plus
10578,4,plus
10579,28,minus
10584,3,plus
10585,2,plus
10589,34,plus
10593,34,minus
10594,5,plus
10602,3,minus
10607,25,minus
10609,1,minus
10619,1,plus
10620,4,plus
10628,1,minus
10632,6,plus
10638,1,plus
10640,4,minus
10648,2,plus
10656,1,minus
10661,3,plus
10663,1,plus
10665,2,plus
10671,8,minus
10682,19,plus
10690,9,minus
10693,30,plus
10700,2,plus
10708,3,minus
10709,2,plus
10711,12,plus
10718,5,minus
10721,18,plus
10722,2,plus
10725,1,minus
10727,1,plus
10730,6,minus
10739,2,minus
10748,3,minus
10754,3,plus
10755,4,plus
10767,2,minus
10792,5,plus
10794,2,plus
10802,3,minus
10807,1,minus
10817,3,minus
10838,1,plus
10843,120,plus
10844,86,plus
10850,1,plus
10851,2,minus
10854,133,plus
10856,39,plus
10861,68,plus
10862,156,plus
10866,37,plus
10868,67,plus
10869,48,minus
10870,6,minus
10874,5,minus
10898,3,minus
10913,96,plus
10916,11,minus
10921,3,minus
10929,2,minus
10931,7,minus
10934,2,minus
10938,55,plus
10941,107,plus
10951,1,plus
10952,23,plus
10953,11,minus
10959,42,minus
10960,9,plus
10963,2,minus
10965,9,plus
10968,37,minus
10970,36,minus
10979,14,plus
10980,154,minus
10987,310,minus
10988,1,plus
10989,1738,plus
10995,67,minus
10997,329,minus
11007,125,plus
11016,145,minus
11023,157,plus
11030,97,minus
11032,1,plus
11041,1,plus
11042,346,plus
11045,240,minus
11050,46,minus
11052,144,plus
11057,32,plus
11064,58,minus
11072,1,plus
11078,1,minus
11078,962,plus
11082,244,plus
11083,123,plus
11088,3688,plus
11090,22,minus
11094,371,plus
11095,58,plus
11096,978,minus
11097,1,minus
11103,62,minus
11109,26,minus
11111,250,minus
11112,270,plus
11117,2,minus
11120,243,minus
11125,239,minus
11127,1,minus
11136,124,plus
11139,389,minus
11144,1409,minus
11149,160,minus
11150,435,plus
11158,1268,minus
11158,1082,plus
11161,62,minus
11166,1531,minus
11168,113,minus
11173,1417,plus
11180,1,minus
11181,5751,minus
11193,6,plus
11197,30,minus
11200,2,plus
11205,180,plus
11206,81,plus
11208,1,minus
11213,3682,minus
11213,121,plus
11220,64,minus
11221,255,minus
11221,35,plus
11222,175,minus
11231,52,plus
11246,75,plus
11251,17,plus
11255,3,plus
11256,9,plus
11259,3,minus
11263,109,plus
11264,5,minus
11271,4,minus
11273,332,plus
11280,60,plus
11281,5,minus
11284,93,plus
11288,5,minus
11303,56,plus
11308,4,plus
11310,126,plus
11311,18,minus
11315,125,plus
11318,45,minus
11321,21,plus
11323,6,minus
11332,124,plus
11338,5,minus
11340,31,minus
11340,15,plus
11341,275,plus
11348,11,minus
11349,2,minus
11364,6,minus
11379,2,minus
11386,57,plus
11387,43,plus
11394,17,minus
11395,65,minus
11401,15,minus
11402,1,plus
11424,13,plus
11430,15,plus
11435,4,plus
11437,4,plus
11443,41,minus
11444,6,plus
11445,3,plus
11452,2,plus
11453,19,minus
11460,10,minus
11462,12,plus
11466,2,plus
11472,18,plus
11479,5,plus
11480,19,minus
11486,7,plus
11499,1,minus
11504,5,plus
11511,22,plus
11517,2,minus
11519,2,minus
11527,2,minus
11530,2,plus
11545,1,plus
11550,3,plus
11575,1,plus
11580,8,plus
11584,5,plus
11588,12,minus
11592,1,minus
11603,2,plus
11604,82,plus
11609,1,plus
11611,1,minus
11612,184,minus
11619,2,plus
11622,7,minus
11635,1,minus
11682,116,plus
11683,8,minus
11689,1,minus
11690,36,minus
11692,9,plus
11700,3,minus
11708,288,plus
11710,45,plus
11718,1,minus
11718,67,plus
11720,1,plus
11722,167,plus
11728,31,plus
11730,11,minus
11730,150,plus
11741,1897,plus
11747,134,plus
11753,199,plus
11766,671,plus
11774,1,plus
11782,347,plus
11789,808,plus
11790,510,plus
11797,14,plus
11807,1,plus
11817,123,plus
11823,468,plus
11824,252,plus
11831,243,plus
11837,174,plus
11839,96,minus
11842,1284,plus
11847,449,plus
11850,70,minus
11850,411,plus
11851,91,plus
11855,3,minus
11856,687,plus
11869,216,plus
11881,457,plus
11887,169,plus
11891,2,plus
11898,359,plus
11900,362,plus
11904,39,plus
11908,207,plus
11911,244,plus
11913,4002,plus
11919,184,plus
11921,4,minus
11928,165,plus
11930,65,plus
11934,239,plus
11942,1,minus
11956,49,plus
11963,4,plus
11964,1,minus
11983,45,plus
11995,84,plus
12002,43,plus
12006,1,plus
12038,188,plus
12057,4,plus
12061,116,plus
12074,235,plus
12084,34,plus
12100,33,plus
12113,1,minus
12151,8,plus
12176,12,plus
12184,63,minus
12231,16,plus
12245,80,minus
12248,1,plus
12265,11,plus
12273,295,minus
12278,31,minus
12343,19,minus
12351,3,minus
12409,51,plus
12430,44,plus
12440,17,minus
12461,25,plus
12490,13,plus
12561,2,plus
12616,1,minus
12664,10,plus
12682,16,plus
12690,1,minus
12695,1,plus
12712,43,minus
12800,59,minus
12833,35,minus
12833,12,plus
12838,10,minus
12849,31,minus
12851,59,minus
12853,1,plus
12856,19,minus
12892,24,minus
12939,87,minus
12953,45,plus
12960,584,plus
12963,65,minus
13014,294,minus
13038,15,plus
13041,185,minus
13133,54,plus
13141,2,minus
13146,25,plus
13225,2,minus
13339,6,minus
13367,8,minus
13396,5,minus
13400,13,minus
13438,260,minus
13442,70,minus
13524,1,plus
13543,491,minus
13638,1,minus
13716,16,minus
13722,6,minus
13778,141,minus
13879,5,plus
13884,37,plus
13931,40,plus
13960,15,plus
14022,8,plus
14033,6,plus
14056,5,minus
14063,13,plus
14071,1,minus
14081,8,plus
14184,3,plus
14230,2,plus
14238,1,minus
14262,3,minus
14324,7,plus
14332,7,plus
14350,7,plus
14426,1,minus
14458,1,plus
14531,95,plus
14571,209,plus
14579,11,minus
14581,7,minus
14589,45,minus
14609,2,plus
14613,3,minus
14625,38,plus
14631,50,plus
14636,251,plus
14671,86,plus
14674,7,minus
14681,8,minus
14699,103,minus
14703,86,plus
14708,4,plus
14715,68,minus
14721,20,minus
14730,8,minus
14757,38,plus
14780,8,minus
14799,33,plus
14801,21,plus
14809,2,minus
14818,10,plus
14826,233,minus
14834,5,minus
14836,29,plus
14841,2,plus
14851,13,plus
14854,141,minus
14855,185,minus
14880,10,plus
14888,436,minus
14890,122,plus
14896,45,plus
14897,3,plus
14902,7,plus
14910,7,minus
14946,1,minus
14991,5,plus
14992,11,plus
15006,1,minus
15008,17,plus
15026,3,plus
15218,11,minus
15263,45,minus
15506,10,plus
15612,1,minus
15735,5,minus
16001,6,plus
16277,12,minus
16912,5,plus
17144,4,plus
17235,1,plus
17240,7,plus
17505,20,plus
17628,2,plus
18000,1,minus
18359,52,minus
18603,1719,plus
18604,1,plus
18641,387,plus
19304,16,minus
19955,1,plus
20485,79,minus
20769,27,minus
21079,1,plus
21101,66,plus
21109,29,minus
21111,1,plus
21128,7,minus
21143,29,plus
21165,219,minus
21203,45,minus
21217,240,minus
21236,76,minus
21290,1,plus
21375,4,plus
21556,6,plus
21705,1,minus
22170,1,plus
22409,4,minus
23168,4,minus
23173,32,minus
23185,9,minus
23268,35,plus
23316,61,plus
23324,1,minus
23326,124,minus
23404,3,minus
23423,6,minus
23467,1,plus
23475,1,minus
23541,1,plus
23552,4,plus
23736,5,plus
23749,110,minus
23760,3,minus
24249,4,minus
24276,44,minus
25441,2,plus
25736,1,minus
27805,1,minus
27977,75,minus
28121,1,plus
28758,8,minus
29300,5,plus
29440,4,plus
29448,1,minus
29524,1,plus
29562,2,plus
29585,6,plus
29695,1,plus
29728,7,minus
29779,158,plus
29785,1,plus
30892,6,plus
30943,53,minus
30954,14,minus
30969,104,minus
30979,18,minus
31003,8,plus
31056,104,plus
31061,19,plus
31266,9,plus
31274,6,minus
31478,6,minus
31540,7,minus
31546,2,minus
32070,3,plus
32927,3,minus
34138,1,minus
34473,6,minus
34715,2,plus
34765,44,plus
34810,105,minus
35115,4,minus
35234,68,plus
35322,5,minus
35471,4,plus
36063,1,plus
36177,41,minus
36184,6,plus
36283,4,plus
36643,2,plus
36665,19,plus
36742,12,plus
36797,17,plus
36956,14,plus
37287,5,plus
37404,5,plus
37496,2,plus
37798,43,plus
38504,5,minus
38519,3,minus
38568,7,plus
39143,1,minus
39637,12,plus
40785,16,plus
41042,22,plus
41650,3,minus
42069,69,minus
42217,25,minus
42477,4,minus
43060,8,minus
43105,1,minus
43115,9,minus
43529,267,minus
43574,25,minus
43676,87,minus
43677,27,minus
43758,31,minus
43806,74,plus
43817,208,plus
43826,52,plus
43879,13,minus
43887,1,plus
43987,3,minus
44016,660,plus
44017,1,plus
44018,1,minus
44039,1596,plus
44105,117,plus
44112,74,plus
44114,2,minus
44125,2,minus
44129,86,plus
44131,1,minus
44169,4,plus
44170,2082,plus
44178,124,minus
44182,50,plus
44245,2,minus
44301,22,plus
44311,8,plus
44316,26,plus
44321,12,plus
44324,19,minus
44331,47,minus
44332,17,plus
44355,76,minus
44371,12,plus
44379,92,minus
44412,8,plus
44465,2,plus
44538,4,minus
44609,4,minus
44664,171,plus
44674,8,minus
44682,57,minus
44684,78,plus
44692,44,minus
44739,24,plus
44790,1,plus
44806,50,minus
44807,5,plus
44808,77,minus
44822,36,plus
44830,138,minus
44836,4,plus
44844,85,minus
44845,33,minus
44864,42,minus
44899,55,minus
44954,58,minus
45020,8,plus
45022,27,plus
45028,24,minus
45030,22,plus
45036,11,plus
45043,5,minus
45049,4,minus
45107,1,plus
45168,5,minus
45207,45,plus
45251,6,minus
45282,32,minus
45288,8,minus
45300,36,plus
45361,10,plus
45431,10,plus
45594,1,plus
45602,1,minus
45643,4,plus
45785,2,minus
45812,37,minus
46110,38,minus
46360,5,plus
46365,4,plus
46419,1,minus
46445,18,minus
46502,12,plus
46542,4,plus
46621,5,plus
46649,3,plus
46699,2,plus
46748,3,minus
47016,7,minus
47211,1,plus
47529,1,minus
47804,3,plus
47822,4,minus
48752,5,minus
49411,10,minus
51964,1,minus
53394,2,minus
53479,4,plus
53520,52,minus
55897,20,plus
56434,1,minus
56641,8,minus
57069,37,plus
58766,12,minus
58878,2,plus
61204,22,minus
64143,3,minus
65535,48,minus
67513,10,minus
67864,1,plus
68634,12,plus
68677,3,minus
71313,15,minus
73463,71,minus
73468,3,minus
73931,3,minus
74729,25,plus
75725,11,minus
80190,12,plus
80812,8,plus
80877,3,minus
80893,12,plus
81064,3,plus
81315,1,plus
82520,1,plus
82521,194,plus
83486,3,minus
83924,1,minus
84229,1,plus
84569,14,plus
85210,31,plus
85394,1,plus
86783,8,plus
87071,49,minus
89692,19,minus
90034,9,minus
90175,1,minus
90207,37,plus
90401,1,plus
90582,23,plus
91280,2,minus
91487,8,minus
91896,54,plus
91904,1,minus
91912,42,plus
91920,1,minus
91957,4,plus
92059,27,minus
92071,8,plus
92199,5,minus
92524,5,minus
92831,3,plus
92880,11,minus
94125,3,plus
94283,1,minus
94367,49,plus
94380,3,minus
94391,21,plus
94396,1,minus
94399,98,minus
94429,2,plus
95018,18,minus
95168,4,minus
95197,4,minus
95711,1,plus
95781,10,plus
95819,24,minus
95859,19,minus
96131,1,plus
96166,4,plus
96228,2,plus
96264,6,minus
96339,49,minus
96444,5,plus
96455,799,plus
96606,10,plus
96713,4,plus
96753,1,plus
96916,3,minus
96926,2,minus
96928,14,minus
96929,16,minus
96984,63,minus
96995,224,minus
97007,4,minus
97018,104,minus
97026,222,minus
97071,163,plus
97080,2,plus
97081,1667,plus
97102,83,plus
97141,1,plus
97181,2,plus
97196,34,plus
98003,29,plus
98580,2,plus
99336,2,minus
99908,3,minus
100123,2,minus
100492,5,plus
100526,44,plus
100850,3,plus
102457,5,minus
102885,2,plus
104697,4,plus
105048,7,plus
106010,28,minus
106067,2,plus
106710,14,minus
106783,37,plus
107620,44,plus
107633,10,plus
108231,2,plus
108701,3,minus
109475,5,plus
111534,1,minus
111584,18,minus
111692,1,minus
111809,1,minus
111903,195,plus
112000,12,minus
112268,10,minus
112326,36,minus
116052,36,plus
116089,5,plus
116184,70,plus
116261,3,minus
117332,1,minus
117349,4,minus
117419,5,minus
117611,3,minus
117730,1,plus
117780,2,plus
117966,2,plus
118188,155,plus
118196,6,minus
118210,13,plus
118234,11,minus
118359,84,minus
118361,26,plus
118462,7,minus
118464,65,plus
118940,3,plus
120096,9,minus
120324,20,minus
120546,4,plus
120630,1,plus
120818,4,plus
120889,10,plus
121206,1,plus
121345,1,plus
121413,7,plus
121517,23,plus
121675,15,plus
121770,2,minus
121781,25,minus
122553,1,plus
123725,1,minus
123767,2,plus
123794,14,minus
123823,22,plus
124050,1,plus
124223,3,minus
124263,8,minus
125616,8,plus
125619,7,minus
125767,4,minus
125903,6,minus
126469,1,plus
127061,4,plus
129571,5,minus
131075,3,plus
131832,7,minus
132847,1,minus
133022,16,minus
133060,1,minus
133104,6,minus
133479,18,plus
133644,6,plus
133762,5,minus
134052,51,plus
134253,2,minus
134340,50,minus
134576,3,plus
134593,696,plus
134765,1,minus
134797,1,minus
135191,9,minus
135266,19,minus
135463,6,minus
135803,2,minus
136522,25,minus
136548,28,minus
136556,6,minus
136913,5,minus
136941,1,plus
137064,3,minus
137067,30,minus
137071,9,plus
137078,2,plus
137086,65,minus
137400,113,plus
137549,10,minus
137676,5,plus
137690,25,plus
137698,40,plus
137721,16,plus
137974,58,minus
137983,3,plus
138009,8,minus
138044,4,plus
138052,6,minus
138108,49,plus
138134,1,minus
138210,40,minus
138276,17,plus
138560,3,minus
138623,1,plus
138658,1,plus
138944,16,minus
138949,1,plus
138978,6,minus
138988,74,minus
139162,44,plus
139546,6,plus
140299,1,plus
141255,4,plus
142069,5,plus
142147,23,minus
142306,3,minus
142321,2,minus
142843,15,minus
142849,7,minus
142854,2,plus
143109,4,minus
144814,131,minus
145356,3,minus
148397,3,plus
148452,11,plus
148613,29,plus
149316,5,plus
149967,1,plus
149977,1,minus
150086,8,plus
150330,53,minus
150428,109,plus
150809,1,plus
150853,2,plus
150867,28,plus
150941,2,plus
150949,14,minus
151473,29,minus
151584,30,minus
151588,69,plus
151808,12,plus
151827,87,plus
151958,5,plus
151964,5,minus
152733,23,plus
153301,1,plus
153333,14,plus
153352,1,minus
