Insertion,Frequency,Orientation
7331,97,plus
7358,248,plus
7366,7,minus
7368,7,minus
7373,28,minus
7461,79,plus
7469,42,minus
7476,50,plus
7486,7,plus
7487,22,plus
7488,55,plus
7490,1,minus
7496,338,minus
7500,4,plus
7508,87,minus
7528,18,plus
7541,7,minus
7543,21,plus
7551,6,minus
7574,72,minus
7590,218,minus
7618,36,minus
7629,218,minus
7656,2,minus
7658,55,plus
7666,36,minus
7682,60,minus
7727,97,minus
7742,38,plus
7744,135,minus
7750,32,minus
7771,104,plus
7774,4,minus
7808,78,plus
7826,2,minus
7843,17,plus
7851,329,minus
7906,3,plus
7914,1,minus
7921,1,minus
7928,10,plus
7934,280,minus
7936,208,minus
7942,1,minus
7943,6,plus
7948,19,plus
7951,152,minus
7956,923,minus
7982,1,minus
8007,7,plus
8030,2,plus
8041,9,plus
8049,8,minus
8055,2,plus
8059,1,minus
8075,630,minus
8099,4,plus
8114,77,minus
8132,4,plus
8136,1034,minus
8140,2160,minus
8142,7,plus
8144,453,minus
8149,2,minus
8150,3,minus
8193,2,plus
8194,1,plus
8199,1,plus
8207,29,minus
8226,1,minus
8232,1,plus
8240,59,minus
8246,28,plus
8254,20,minus
8303,3,plus
8311,1,minus
8322,45,plus
8326,5,plus
8330,686,minus
8343,76,minus
8348,3,plus
8390,1,minus
8394,54,plus
8399,26,plus
8402,213,minus
8412,51,minus
8419,1,minus
8428,77,plus
8437,1,plus
8438,28,minus
8441,109,minus
8445,45,minus
8450,24,minus
8458,159,plus
8460,57,plus
8466,210,minus
8468,36,plus
8473,464,plus
8481,1045,minus
8487,7,plus
8490,44,minus
8498,2,plus
8506,6,minus
8538,157,minus
8542,19,plus
8547,3,plus
8549,75,minus
8549,492,plus
8550,3,minus
8555,42,minus
8557,326,minus
8557,2,plus
8559,1,plus
8560,75,minus
8565,2,minus
8607,1,minus
8616,316,minus
8618,2,minus
8620,1,minus
8625,156,minus
8629,43,minus
8642,2,plus
8650,13,minus
8654,1,plus
8657,22,plus
8658,35,minus
8661,3,minus
8662,1,minus
8665,10,minus
8667,67,plus
8675,1,minus
8680,13,minus
8685,359,plus
8693,124,minus
8697,48,plus
8699,60,minus
8700,37,plus
8708,45,minus
8715,42,plus
8722,1,minus
8725,104,plus
8726,25,minus
8738,38,plus
8741,7,minus
8754,23,plus
8756,49,minus
8757,1,minus
8759,60,plus
8762,47,minus
8762,4,plus
8766,175,minus
8767,174,minus
8770,120,minus
8772,1,minus
8777,120,plus
8778,28,plus
8785,28,minus
8786,324,minus
8792,16,minus
8807,11,minus
8811,145,minus
8813,104,minus
8832,8,plus
8840,53,minus
8846,60,minus
8846,1,plus
8847,24,plus
8855,437,minus
8859,11,minus
8860,5,plus
8867,12,minus
8868,86,minus
8887,12,minus
8889,13,plus
8893,6,plus
8900,12,plus
8901,13,minus
8903,22,minus
8903,6,plus
8908,5,minus
8929,1,plus
8937,30,minus
8938,73,minus
8947,2,plus
8954,244,minus
8956,132,minus
8956,1,plus
8962,3,minus
8962,2,plus
8969,43,minus
8969,12,plus
8970,45,minus
8984,2187,plus
8992,1277,minus
8994,369,plus
8999,621,plus
9002,120,minus
9005,95,plus
9006,4,plus
9013,93,minus
9014,2,plus
9024,11,minus
9024,267,plus
9025,154,minus
9026,1,minus
9029,3,plus
9033,48,minus
9037,165,minus
9041,117,plus
9048,138,plus
9051,16,plus
9053,177,plus
9056,22,minus
9056,52,plus
9058,51,plus
9059,808,plus
9064,33,minus
9064,591,plus
9065,2,plus
9066,80,minus
9066,740,plus
9067,158,plus
9072,134,minus
9074,2,minus
9075,16,minus
9075,409,plus
9077,1448,plus
9084,12,minus
9085,60,minus
9085,473,plus
9088,326,plus
9092,514,plus
9100,129,minus
9101,1,minus
9102,393,plus
9107,38,plus
9109,216,plus
9114,230,plus
9116,3,plus
9117,318,minus
9117,134,plus
9124,441,minus
9124,243,plus
9129,1021,plus
9131,1,minus
9132,29,minus
9134,149,minus
9134,462,plus
9137,51,minus
9139,298,plus
9140,1,plus
9142,1,plus
9144,16173,plus
9147,77,minus
9150,341,plus
9152,807,minus
9153,25,minus
9155,937,plus
9156,58,plus
9157,306,plus
9158,25,minus
9163,80,minus
9164,31,minus
9165,6,minus
9168,1,plus
9169,77,plus
9175,223,minus
9176,1,minus
9183,1558,plus
9191,250,minus
9192,1,plus
9202,5,plus
9203,1,plus
9210,3,minus
9215,398,plus
9216,42,plus
9217,1453,plus
9218,462,plus
9221,18,minus
9223,55,minus
9224,1,minus
9225,24,minus
9226,83,minus
9231,747,plus
9239,39,minus
9242,60,plus
9247,75,plus
9252,116,plus
9255,9,minus
9261,40,plus
9263,155,plus
9264,2,plus
9269,38,plus
9271,62,plus
9272,1,minus
9274,1,plus
9277,1,minus
9288,1,plus
9289,399,plus
9291,5,minus
9291,403,plus
9292,83,plus
9297,37,minus
9297,45,plus
9299,10,minus
9300,4,minus
9305,2,minus
9318,15,plus
9320,1,plus
9322,407,plus
9326,3,minus
9330,8,minus
9330,38,plus
9339,35,plus
9340,259,plus
9343,1,minus
9347,5,plus
9348,30,minus
9359,19,plus
9363,1,minus
9367,7,minus
9368,85,plus
9372,20,minus
9382,31,plus
9386,26,plus
9387,24,plus
9390,14,minus
9394,9,minus
9396,37,plus
9397,103,plus
9405,15,minus
9407,315,plus
9415,47,minus
9415,120,plus
9423,98,minus
9425,130,plus
9433,97,minus
9442,834,plus
9444,5,plus
9445,2,plus
9447,22,plus
9450,1555,minus
9452,35,minus
9452,31,plus
9453,21,minus
9453,11,plus
9458,7,plus
9460,69,minus
9460,26,plus
9466,13,minus
9468,119,minus
9475,48,plus
9476,11,plus
9479,7,plus
9483,16,minus
9484,84,minus
9484,66,plus
9485,23,plus
9487,260,minus
9489,9,plus
9492,113,minus
9493,54,minus
9494,1,plus
9497,220,minus
9498,107,minus
9499,3,minus
9500,8,plus
9502,1,minus
9508,31,minus
9509,25,plus
9510,31,plus
9517,133,minus
9518,268,minus
9528,18,minus
9532,23,minus
9545,1,plus
9546,22,minus
9564,171,minus
9585,1,plus
9589,137,minus
9590,1,plus
9595,2,minus
9598,927,minus
9606,99,minus
9608,1,plus
9627,1,plus
9630,52,minus
9633,2,plus
9637,3,plus
9643,6,plus
9644,87,minus
9644,1,plus
9645,146,minus
9648,29,plus
9651,144,minus
9654,1,minus
9659,70,plus
9663,1,minus
9667,23,minus
9671,1,minus
9675,104,minus
9682,37,plus
9685,315,minus
9688,6,minus
9689,1,minus
9689,31,plus
9690,2175,minus
9692,58,minus
9696,10,minus
9696,22,plus
9697,706,minus
9698,403,minus
9700,201,minus
9702,6,plus
9703,21,plus
9708,186,minus
9708,9,plus
9710,524,minus
9711,246,minus
9712,5,minus
9714,6,minus
9716,554,minus
9727,4,minus
9735,725,minus
9737,68,minus
9739,17,plus
9740,1,plus
9742,306,minus
9744,8,plus
9745,3,plus
9746,1126,minus
9747,2895,minus
9748,2,minus
9752,550,minus
9753,1820,minus
9761,116,plus
9763,19,plus
9764,54,plus
9769,14,minus
9769,3,plus
9771,3369,minus
9772,421,minus
9774,3,plus
9777,8,minus
9779,26,plus
9782,927,minus
9784,210,plus
9786,21,plus
9787,490,minus
9789,15,plus
9792,2925,minus
9793,47,plus
9794,3104,minus
9796,901,minus
9797,1073,minus
9797,21,plus
9798,114,plus
9799,39,plus
9803,34,plus
9804,70,plus
9805,646,minus
9805,86,plus
9806,540,minus
9807,805,minus
9808,4,minus
9810,30,minus
9810,14,plus
9811,353,plus
9812,3,minus
9813,1375,minus
9815,1,minus
9815,6,plus
9816,204,plus
9817,22,plus
9818,324,minus
9819,24672,minus
9820,9,minus
9820,4,plus
9821,5,plus
9822,112,plus
9823,817,minus
9824,1612,minus
9825,1625,minus
9825,2,plus
9826,2,minus
9826,85,plus
9827,44,plus
9828,3422,minus
9829,591,minus
9830,642,minus
9830,31,plus
9833,2126,minus
9834,253,minus
9835,2,minus
9836,1,plus
9837,48,plus
9838,1095,minus
9838,29,plus
9844,10,minus
9845,1,minus
9848,46,minus
9848,2,plus
9849,117,plus
9850,15,plus
9857,1094,minus
9858,1,minus
9862,47,plus
9867,26,plus
9870,4,minus
9871,56,plus
9877,112,plus
9883,1,minus
9885,3,minus
9889,49,plus
9890,52,plus
9892,13,plus
9894,64,plus
9895,16,minus
9897,1,minus
9898,48,minus
9900,1,minus
9902,1,minus
9902,44,plus
9903,19,minus
9908,12,plus
9910,1,minus
9910,417,plus
9913,40,minus
9913,1,plus
9916,2,minus
9918,191,minus
9926,50,plus
9929,9,plus
9934,153,minus
9937,378,minus
9939,1,minus
9958,58,plus
9959,20,plus
9965,76,plus
9966,44,minus
9968,49,minus
9969,25,plus
9970,36,plus
9978,80,minus
9981,27,plus
9982,25,plus
9986,25,plus
9987,78,plus
9989,48,minus
9990,5,minus
9992,112,plus
9993,76,plus
9994,47,minus
9994,38,plus
9995,10,minus
9998,41,plus
9999,1,plus
10000,2,minus
10000,3,plus
10001,38,minus
10002,10,minus
10005,1,plus
10006,1,minus
10006,35,plus
10007,113,plus
10008,13,minus
10008,1,plus
10012,6,plus
10013,24,minus
10014,53,minus
10015,29,minus
10016,9,minus
10018,89,plus
10020,12,minus
10021,2,minus
10023,26,plus
10024,79,plus
10026,77,minus
10027,1,minus
10030,2,plus
10031,6,minus
10032,25,minus
10034,40,plus
10035,7,plus
10038,4,minus
10040,44,plus
10042,22,minus
10043,2,minus
10045,18,plus
10048,11,minus
10049,13,minus
10053,27,minus
10055,80,plus
10056,7,minus
10061,7,plus
10063,61,minus
10065,2,minus
10069,2,plus
10071,3,minus
10078,7,minus
10112,8,plus
10113,7,plus
10120,56,minus
10121,45,minus
10122,15,minus
10123,1,plus
10124,20,minus
10124,5,plus
10126,11,minus
10128,26,minus
10138,6,plus
10140,29,minus
10142,91,minus
10146,1,minus
10148,5,plus
10156,63,minus
10157,7,plus
10164,21,plus
10165,24,minus
10172,81,minus
10177,66,minus
10191,1,plus
10194,4,plus
10196,6,plus
10199,52,minus
10202,21,minus
10202,7,plus
10203,23,plus
10204,1,minus
10210,166,minus
10211,83,minus
10213,23,plus
10215,1,plus
10219,1,minus
10221,116,minus
10226,52,minus
10228,6,minus
10231,13,minus
10249,4,minus
10250,8,plus
10254,116,plus
10255,2,plus
10259,1,plus
10262,617,minus
10263,3,minus
10267,17,minus
10269,9,plus
10270,10,plus
10272,4,minus
10275,2,plus
10277,16,minus
10282,17,minus
10285,37,plus
10286,2,plus
10287,61,plus
10288,1,minus
10289,19,minus
10292,22,plus
10293,28,minus
10294,16,minus
10295,143,minus
10297,9,plus
10300,4,minus
10305,2,minus
10306,17,plus
10311,22,plus
10312,11,minus
10314,5,minus
10316,38,plus
10319,106,minus
10324,53,minus
10326,2,plus
10334,12,minus
10335,6,plus
10340,20,plus
10344,16,plus
10348,8,minus
10353,21,minus
10354,14,plus
10357,17,plus
10365,5,minus
10367,6,minus
10367,15,plus
10371,3,minus
10372,23,plus
10375,4,minus
10377,22,plus
10380,60,plus
10382,50,plus
10387,6,plus
10388,48,minus
10392,11,plus
10395,18,minus
10400,115,minus
10402,106,plus
10405,3,minus
10406,4,plus
10410,95,minus
10411,9,plus
10414,68,minus
10416,1,plus
10419,2,minus
10421,89,plus
10429,88,minus
10429,8,plus
10432,24,minus
10434,83,minus
10434,5,plus
10442,63,minus
10444,28,minus
10450,46,minus
10452,15,plus
10460,16,minus
10466,42,plus
10468,1,minus
10468,2,plus
10471,80,minus
10473,8,plus
10474,222,minus
10476,1,minus
10476,21,plus
10481,81,minus
10486,34,minus
10488,19,plus
10505,2,minus
10508,2,plus
10527,3,plus
10535,155,minus
10537,89,minus
10537,31,plus
10540,168,minus
10545,52,minus
10561,1,plus
10569,2,minus
10571,5,plus
10579,19,minus
10580,12,plus
10585,1,plus
10593,5,minus
10597,1,minus
10599,1,plus
10607,16,minus
10609,2,minus
10619,4,minus
10620,2,plus
10628,6,minus
10632,20,plus
10640,10,minus
10650,1,minus
10660,1,minus
10669,3,minus
10671,1,plus
10679,2,minus
10680,2,plus
10682,11,plus
10688,2,plus
10693,3,plus
10696,1,minus
10701,1,minus
10708,2,minus
10710,2,minus
10711,34,plus
10718,4,minus
10719,16,plus
10721,17,plus
10722,4,plus
10725,1,minus
10726,16,plus
10727,9,plus
10730,1,minus
10731,2,plus
10734,2,minus
10736,37,plus
10744,1,minus
10748,9,minus
10754,3,minus
10754,28,plus
10756,1,plus
10762,2,minus
10794,8,plus
10802,6,minus
10817,2,minus
10833,62,plus
10841,6,minus
10843,135,plus
10848,4,minus
10851,2,minus
10856,1,plus
10861,293,plus
10862,12,minus
10862,21,plus
10866,1,plus
10868,1,plus
10869,9,minus
10874,1,minus
10880,32,minus
10882,61,plus
10898,20,minus
10922,54,minus
10926,13,plus
10939,10,plus
10951,11,plus
10960,16,minus
10960,7,plus
10961,58,minus
10962,2,plus
10968,69,minus
10970,39,minus
10979,15,plus
10980,91,minus
10987,92,minus
10987,35,plus
10989,1165,plus
10997,322,minus
11004,1,plus
11015,80,minus
11016,63,minus
11037,246,plus
11042,158,plus
11044,105,minus
11045,8,minus
11057,312,plus
11062,219,plus
11065,148,minus
11070,3,minus
11078,490,plus
11082,155,plus
11086,270,minus
11088,1690,plus
11090,28,minus
11096,186,minus
11101,55,plus
11102,45,minus
11103,46,minus
11103,46,plus
11112,191,plus
11120,1,minus
11129,1,minus
11134,20,plus
11136,468,plus
11139,72,plus
11144,388,minus
11150,380,plus
11153,28,plus
11158,616,minus
11158,361,plus
11160,73,plus
11163,84,minus
11166,3336,minus
11168,643,minus
11173,1549,plus
11181,2556,minus
11186,191,minus
11196,177,minus
11200,250,plus
11205,662,plus
11206,214,plus
11208,271,minus
11212,15,plus
11213,850,minus
11213,136,plus
11214,102,minus
11214,101,plus
11221,53,minus
11221,98,plus
11231,30,plus
11236,171,plus
11241,1,plus
11251,26,plus
11255,58,plus
11256,138,plus
11259,2,minus
11260,90,plus
11264,8,minus
11268,3,minus
11273,774,plus
11274,8,minus
11274,202,plus
11280,261,plus
11281,63,minus
11284,69,plus
11288,7,minus
11293,65,plus
11300,12,plus
11310,168,plus
11311,1,minus
11313,11,minus
11315,273,plus
11316,4,minus
11318,11,minus
11321,6,plus
11329,7,minus
11332,199,plus
11339,20,minus
11340,20,minus
11340,21,plus
11349,13,minus
11354,2,minus
11364,21,minus
11386,62,plus
11387,19,minus
11387,32,plus
11389,9,minus
11390,3,plus
11394,4,minus
11395,3,minus
11398,15,minus
11402,3,minus
11421,4,minus
11431,16,plus
11435,15,plus
11440,1,plus
11443,28,minus
11444,15,plus
11452,94,minus
11453,9,minus
11458,7,plus
11460,25,minus
11463,9,plus
11479,1,plus
11491,1,plus
11493,1,plus
11504,3,plus
11511,2,minus
11511,18,plus
11516,23,plus
11519,1,minus
11519,2,plus
11545,1,plus
11550,12,plus
11558,1,minus
11565,2,plus
11575,24,plus
11580,10,plus
11584,8,plus
11588,4,minus
11592,4,minus
11603,3,plus
11604,86,plus
11611,2,minus
11612,164,minus
11627,3,minus
11637,1,plus
11645,2,minus
11650,1,plus
11673,5,minus
11682,50,plus
11689,23,minus
11690,5,minus
11692,3,plus
11710,5,plus
11715,23,plus
11728,2,plus
11730,17,minus
11740,1,plus
11741,720,plus
11747,1,plus
11761,1,plus
11773,15,plus
11774,1,plus
11787,305,plus
11789,113,plus
11798,15,minus
11807,602,plus
11808,244,plus
11819,2,plus
11824,218,plus
11832,3,minus
11837,16,plus
11842,7,plus
11844,40,minus
11847,76,plus
11850,9,minus
11856,75,plus
11857,418,plus
11865,43,plus
11876,3,plus
11877,2212,plus
11881,158,plus
11885,2,minus
11887,1,plus
11898,14,plus
11900,201,plus
11908,88,plus
11911,50,plus
11913,1140,plus
11914,2,plus
11919,166,plus
11921,4,minus
11929,67,plus
11930,388,plus
11932,1,plus
11934,74,plus
11968,207,plus
11971,145,plus
11983,42,plus
11995,66,plus
12007,5,plus
12013,84,plus
12038,461,plus
12046,1,minus
12049,10,plus
12061,186,plus
12069,1,minus
12072,52,plus
12074,171,plus
12081,1,minus
12084,1,plus
12094,1,plus
12100,45,plus
12154,7,minus
12176,20,plus
12179,3,minus
12184,38,minus
12185,13,minus
12187,2,plus
12209,13,minus
12209,5,plus
12210,36,minus
12230,40,minus
12255,15,plus
12265,3,plus
12273,128,minus
12349,1,minus
12368,4,minus
12379,5,minus
12409,1,plus
12417,3,minus
12422,3,minus
12432,11,plus
12461,5,minus
12466,11,plus
12477,2,minus
12490,13,plus
12498,112,minus
12539,3,plus
12561,5,plus
12579,1,plus
12587,1,minus
12620,5,plus
12685,3,minus
12695,6,plus
12840,32,minus
12851,3,minus
12856,79,minus
12892,50,minus
12924,64,minus
12926,4,plus
12938,16,plus
12943,6,plus
12944,37,minus
12963,56,minus
12978,8,minus
13009,1,minus
13016,25,plus
13038,1,minus
13049,70,minus
13099,24,minus
13133,4,plus
13164,2,plus
13168,2,plus
13171,22,minus
13280,11,minus
13288,9,plus
13344,9,minus
13366,3,minus
13423,1,plus
13436,29,minus
13444,1,plus
13452,1,minus
13497,1,plus
13499,1,minus
13532,3,minus
13716,1,minus
13848,3,plus
13879,15,plus
13887,5,minus
13890,4,plus
13898,14,minus
13916,18,plus
13988,1,minus
14048,21,plus
14056,1,minus
14063,4,plus
14184,1,plus
14332,1,plus
14372,1,minus
14409,1,plus
14458,1,plus
14466,24,minus
14512,3,minus
14573,43,plus
14581,79,plus
14583,40,plus
14589,12,minus
14631,32,plus
14664,7,minus
14681,7,plus
14691,1,plus
14704,4,minus
14708,17,plus
14712,46,plus
14713,17,plus
14748,10,minus
14799,1,plus
14853,2,minus
14859,312,minus
14890,7,plus
14898,4,minus
14902,3,plus
14905,48,minus
14916,12,plus
14961,38,plus
14998,17,plus
15016,1,minus
15055,8,plus
15063,2,minus
15218,3,minus
15228,1,plus
15287,2,minus
15579,1,minus
16896,3,plus
16899,1,minus
17505,23,plus
18286,1,minus
18895,5,plus
19240,8,plus
19786,41,plus
19807,1,plus
20083,23,minus
20100,3,minus
20315,3,minus
20651,2,minus
20769,48,minus
20888,1,plus
20896,1,minus
20976,3,plus
20988,4,plus
20996,9,minus
21033,2,minus
21079,4,plus
21101,36,plus
21109,3,minus
21119,1,minus
21213,43,minus
21223,1,minus
21236,1,minus
21290,9,plus
21368,8,plus
21398,2,minus
21521,1,minus
21564,3,minus
21705,92,minus
21824,1,plus
21848,6,minus
22400,19,minus
22488,26,minus
22517,1,minus
22624,4,plus
22718,2,minus
23165,1,plus
23173,43,minus
23241,107,plus
23249,3,minus
23316,34,plus
23326,25,minus
23396,6,plus
23415,3,plus
23416,5,minus
23423,10,minus
23532,41,plus
23534,5,plus
23540,10,minus
23598,53,minus
23698,5,plus
23873,4,plus
24145,17,plus
25070,1,minus
25934,1,minus
27901,7,minus
29070,1,plus
29126,18,plus
29348,1,minus
29368,1,minus
29546,8,minus
29550,5,plus
29580,2,plus
29593,8,minus
29640,255,minus
29817,3,plus
30083,1,minus
30121,2,plus
30678,1,minus
30793,11,minus
30824,6,minus
30894,6,minus
31129,1,minus
31213,1,minus
31247,1,minus
31364,3,minus
31381,11,plus
31415,26,plus
31488,16,minus
31500,7,plus
31693,8,plus
31968,2,plus
31975,1,plus
32322,1,minus
32574,28,minus
32989,6,plus
33056,10,plus
33221,2,plus
34656,17,plus
34692,7,minus
34748,22,minus
34797,4,plus
34808,1,minus
35089,143,minus
35117,5,minus
35210,8,minus
35232,25,plus
35242,1,minus
35786,11,plus
35988,5,plus
36177,1,minus
36647,1,minus
37110,31,plus
37445,7,plus
37516,1,plus
37779,85,plus
37792,1,plus
38069,1,plus
38284,31,minus
38496,45,plus
38511,34,plus
38526,3,plus
38593,8,minus
40150,1,minus
40351,11,minus
40366,5,minus
40966,1,plus
41092,2,minus
41615,5,minus
41842,4,minus
42069,1,minus
43065,1,minus
43075,7,minus
43281,2,plus
43283,1,minus
43288,5,minus
43458,1,minus
43567,77,minus
43574,7,minus
43644,78,minus
43752,7,minus
43805,3,plus
43812,1,plus
43822,2,plus
43834,17,plus
43887,10,plus
43890,35,minus
43893,2,plus
43901,50,minus
43914,6,plus
43920,1,minus
43931,20,plus
43946,35,minus
43951,228,minus
43987,7,plus
44011,1,plus
44105,123,plus
44112,54,plus
44120,5,minus
44153,63,plus
44161,5,minus
44165,156,plus
44169,2,plus
44170,747,plus
44178,69,minus
44182,1,plus
44201,11,plus
44227,36,plus
44234,64,minus
44235,27,minus
44252,29,plus
44266,2,plus
44272,40,plus
44285,41,minus
44323,5,plus
44324,18,minus
44329,7,minus
44370,10,plus
44371,39,plus
44374,1,minus
44376,4,plus
44379,171,minus
44420,159,minus
44450,8,minus
44454,1,minus
44484,1,plus
44490,45,minus
44491,2,minus
44575,22,plus
44664,32,minus
44684,392,plus
44692,104,minus
44739,1,plus
44747,15,minus
44798,1,plus
44806,25,minus
44815,11,minus
44820,119,minus
44822,49,plus
44830,92,minus
44838,3,plus
44877,25,minus
44912,157,minus
44946,155,plus
44989,7,plus
44997,1,minus
45008,1,plus
45020,7,plus
45022,1,plus
45028,8,minus
45036,17,plus
45046,7,plus
45091,2,plus
45101,1,plus
45107,810,plus
45126,75,plus
45172,1,plus
45197,7,minus
45207,16,plus
45272,7,minus
45300,66,minus
45332,2,minus
45363,1,minus
45369,60,plus
45388,17,plus
45433,10,plus
45445,3,plus
45456,3,plus
45581,2,minus
45827,2,minus
45866,2,plus
46271,1,plus
46595,1,plus
46653,1,plus
47574,64,plus
47707,28,plus
47717,30,plus
47740,19,minus
47819,1,plus
47827,7,minus
47860,3,plus
47916,88,plus
47936,46,plus
47980,5,minus
48016,14,plus
48035,26,plus
48317,15,plus
48350,1,plus
48353,15,minus
48809,1,plus
50701,7,minus
50998,8,plus
52752,7,minus
52810,1,minus
53573,1,plus
54319,2,minus
56997,1,minus
57107,17,plus
57576,1,minus
57588,2,minus
58724,1,plus
62017,1,minus
62857,4,plus
63287,10,plus
63809,4,plus
64241,1,plus
66159,6,plus
67546,2,minus
68779,41,minus
68836,4,plus
69606,4,minus
69900,11,plus
69994,2,plus
70901,3,plus
71025,2,minus
71167,2,minus
71751,12,minus
73355,1,minus
73520,5,minus
73730,1,minus
74105,4,plus
74815,1,plus
76150,5,minus
76163,37,minus
76583,9,minus
77893,7,minus
78183,1,minus
78247,3,minus
78408,2,minus
78657,1,plus
79067,2,plus
79857,1,minus
79971,3,minus
80017,9,minus
80324,3,plus
81135,1,plus
83763,5,minus
83940,1,minus
86214,22,plus
89871,3,minus
89884,17,minus
90126,1,minus
90167,37,plus
90185,2,minus
90228,8,plus
90640,2,plus
90811,4,plus
91258,1,minus
91348,30,minus
91467,22,minus
91468,1,minus
91535,141,minus
91657,34,plus
91896,2,plus
92574,4,plus
93893,10,plus
94173,1,minus
94186,12,plus
94234,1,minus
94321,6,plus
94391,22,plus
94394,29,minus
94399,10,minus
94401,2,minus
94427,12,minus
94484,1,minus
94515,8,minus
94529,6,plus
94588,1,plus
94606,3,minus
94769,4,plus
94772,1,plus
94791,1,plus
94857,10,minus
94946,1,minus
95003,1,plus
95085,5,minus
95278,1,minus
95310,62,minus
95619,1,minus
95781,7,minus
95794,2,minus
95859,3,plus
95886,32,plus
95973,1,minus
96009,39,minus
96091,6,plus
96121,15,plus
96228,3,plus
96264,6,minus
96268,1,minus
96305,11,minus
96334,13,minus
96363,14,minus
96515,4,plus
96521,7,plus
96920,2,plus
96928,19,minus
96984,19,minus
97009,1,minus
97010,2,plus
97018,27,minus
97147,4,plus
97176,50,plus
97974,11,plus
99419,1,minus
99995,4,plus
100483,8,minus
100646,1,plus
100753,7,plus
100878,3,plus
101133,4,plus
101754,5,minus
101755,2,plus
102457,22,minus
102596,2,minus
102677,2,plus
102852,19,plus
102877,9,minus
103153,1,plus
104770,1,plus
105047,2,minus
105385,1,plus
105607,2,plus
105713,5,plus
106072,1,plus
106385,5,plus
106709,20,plus
106803,3,plus
107230,1,plus
107257,14,plus
108578,8,plus
108794,19,minus
109733,4,plus
109851,4,plus
111135,1,plus
111143,2,minus
111215,9,plus
111218,2,minus
111502,5,minus
111692,32,minus
111778,7,plus
112098,14,plus
112279,1,plus
112360,2,minus
