Insertion	Frequency
8342	3
8377	8
8390	7
8402	75
8437	24
8445	99
8446	87
8456	9
8466	113
8476	40
8479	17
8481	1067
8495	53
8508	97
8523	78
8533	535
8535	433
8550	1083
8555	68
8557	584
8559	218
8572	3
8601	147
8615	4
8625	115
8629	50
8637	1
8650	14
8652	168
8657	25
8658	9
8661	164
8662	196
8663	277
8665	156
8692	27
8693	133
8699	77
8708	36
8713	36
8736	76
8746	4
8762	31
8767	18
8775	4
8785	114
8786	35
8792	38
8797	1
8801	16
8811	11
8818	9
8825	7
8838	5
8840	70
8844	10
8855	4
8868	9
8887	3
8901	34
8903	2
8906	2
8912	1
8955	10
8964	9
8970	5
8971	14
8972	8
8979	274
8985	298
8990	375
8992	3481
8993	85
8997	352
9001	204
9007	142
9013	259
9016	269
9023	129
9025	421
9026	701
9041	447
9056	57
9059	55
9061	59
9064	466
9066	1424
9067	381
9072	1535
9073	1
9074	212
9079	136
9083	79
9084	219
9085	18
9093	75
9099	11
9100	402
9110	240
9117	263
9120	3
9124	18
9125	27
9126	58
9129	328
9131	29
9132	89
9137	651
9142	1
9147	593
9151	1
9152	20948
9154	158
9158	247
9163	2562
9164	169
9165	63
9176	391
9177	5
9186	976
9187	125
9191	4689
9192	63
9203	1
9210	429
9218	26
9221	96
9225	931
9226	194
9239	572
9240	96
9250	314
9255	26
9260	282
9265	93
9269	156
9271	6
9272	290
9277	239
9278	76
9279	1
9297	213
9299	242
9300	63
9305	8
9307	4
9314	78
9319	21
9330	201
9338	64
9343	30
9347	77
9348	676
9356	57
9367	22
9380	9
9386	72
9390	144
9394	42
9404	23
9405	21
9414	5
9415	108
9423	62
9433	146
9450	478
9452	21
9453	1
9459	12
9460	22
9466	8
9468	1
9476	15
9483	2
9484	7
9492	1
9497	22
9508	8
9512	20
9517	11
9518	8
9532	1
9534	11
9551	1
9553	1
9584	1
9598	4
9616	1
9630	15
9635	5
9643	1
9645	1
9651	5
9652	10
9653	3
9656	12
9661	9
9666	19
9685	10
9688	15
9690	25
9703	15
9704	7
9710	52
9711	28
9714	7
9716	47
9737	41
9742	12
9747	4
9748	9
9752	14
9753	32
9769	39
9771	136
9772	31
9774	16
9780	23
9782	2
9787	95
9790	12
9792	657
9794	37
9797	90
9803	4
9805	26
9806	104
9808	13
9810	7
9812	26
9813	260
9818	11
9819	668
9823	62
9824	284
9825	12
9826	5
9828	86
9830	66
9833	103
9834	138
9835	36
9838	38
9839	33
9844	65
9845	5
9846	65
9848	4
9852	24
9856	1
9857	142
9870	44
9880	56
9885	162
9897	364
9898	351
9900	80
9902	91
9908	43
9910	25
9913	24
9918	702
9929	25
9930	51
9934	519
9937	99
9966	166
9967	6
9973	69
9977	12
9978	96
9987	8
9988	34
9989	47
9994	52
9995	50
10000	175
10001	166
10002	138
10006	13
10007	2
10008	52
10013	12
10014	27
10015	110
10016	32
10020	16
10025	23
10026	124
10027	26
10031	21
10032	129
10042	17
10043	14
10046	1
10047	2
10048	46
10053	72
10056	4
10063	84
10065	24
10071	4
10093	2
10120	17
10121	50
10126	5
10127	6
10131	5
10132	4
10140	6
10142	2
10146	8
10147	4
10156	5
10172	20
10177	37
10197	3
10202	9
10209	4
10210	24
10211	26
10221	19
10224	1
10226	2
10228	7
10238	1
10262	261
10263	1
10265	4
10272	26
10277	19
10278	7
10282	7
10283	58
10288	21
10293	52
10294	71
10295	48
10300	25
10309	1
10314	7
10319	46
10324	75
10348	122
10352	50
10353	14
10362	8
10364	1
10365	112
10371	11
10374	17
10375	6
10379	1
10385	3
10388	36
10389	4
10395	21
10400	102
10410	176
10418	36
10419	1
10424	15
10429	44
10436	2
10437	8
10442	36
10444	9
10450	2
10455	1
10471	3
10474	56
10481	22
10483	3
10484	1
10486	6
10488	3
10490	12
10495	42
10503	1
10526	2
10527	9
10532	14
10534	1
10545	3
10552	7
10567	2
10569	16
10572	1
10588	2
10592	27
10593	29
10596	16
10609	2
10619	7
10626	8
10628	6
10632	1
10635	1
10639	3
10640	14
10669	20
10675	1
10679	1
10688	15
10719	31
10727	3
10729	3
10730	9
10734	43
10735	1
10744	2
10749	3
10750	1
10762	6
10779	8
10781	2
10802	12
10807	17
10817	5
10851	33
10852	212
10869	162
10874	79
10886	27
10898	36
10907	50
10911	12
10921	9
10934	26
10970	7
10980	1
10987	19
10995	3
10997	1121
11003	71
11015	8
11016	106
11031	50
11035	148
11040	146
11045	228
11065	391
11075	4
11078	68
11080	128
11090	134
11096	1035
11111	1
11120	163
11130	1
11135	138
11139	11
11144	144
11158	152
11161	85
11166	391
11168	99
11181	1348
11196	93
11204	76
11208	193
11213	377
11214	81
11220	2
11221	248
11229	118
11237	49
11239	177
11244	104
11259	122
11263	73
11264	96
11276	21
11281	832
11282	1
11286	2
11287	23
11288	88
11291	2
11292	17
11301	18
11318	373
11323	21
11329	12
11340	152
11348	24
11349	12
11364	30
11366	9
11389	1
11394	33
11395	95
11400	34
11401	1
11408	2
11438	3
11439	27
11443	29
11448	6
11453	18
11458	1
11459	8
11460	18
11465	5
11466	7
11471	7
11476	10
11487	7
11499	3
11512	2
11519	30
11528	3
11539	2
11553	26
11558	5
11567	12
11571	4
11579	3
11583	1
11584	1
11588	20
11592	15
11605	3
11611	4
11612	68
11622	5
11623	21
11627	9
11638	2
11640	1
11648	8
11665	21
11671	31
11683	1
11689	48
11690	219
11700	28
11707	17
11716	32
11718	2
11728	1
11731	43
11738	16
11739	27
11741	91
11743	83
11748	78
11749	2
11773	27
11782	98
11790	153
11797	269
11815	1058
11816	23
11831	55
11832	2323
11844	39
11845	226
11849	118
11850	1574
11855	298
11858	533
11859	36
11864	598
11865	315
11877	366
11889	61
11895	1
11906	111
11908	296
11916	11
11919	217
11921	1261
11922	100
11924	66
11927	206
11936	12
11937	42
11938	200
11942	287
11945	19
11952	6
11964	120
11968	3
11971	1
11986	97
11991	15
12003	201
12010	48
12027	94
12028	121
12046	172
12059	2
12069	110
12080	40
12082	278
12092	16
12093	13
12108	55
12113	35
12116	21
12117	12
12119	37
12148	3
12159	59
12165	47
12189	1
12209	14
12245	15
12273	12
12368	2
12440	25
12498	12
12570	6
12730	2
12797	56
12876	1
12936	1
12961	17
12989	365
13041	13
13136	2
13141	76
13172	55
13344	3
13377	5
13452	1
13544	23
13569	2
13598	1
13705	5
13722	2
13792	8
13887	28
13892	1
13939	9
13979	16
13995	6
14031	3
14056	3
14076	5
14089	4
14136	52
14148	7
14256	3
14340	3
14377	8
14404	8
14436	13
14453	2
14466	10
14474	6
14541	52
14581	40
14589	224
14633	52
14704	4
14721	9
14799	3
14822	16
14838	1
14842	9
14844	19
14854	11
14857	3
14898	2
14905	1
14910	4
14946	61
14969	22
14974	21
15016	6
15063	4
15113	2
15209	1
15218	1
15236	9
15252	1
15338	20
15594	1
15605	1
15887	1
15971	2
16757	2
17045	4
17263	1
17434	8
18088	14
19297	2
19640	3
19807	9
19865	1
19868	4
19963	6
20137	16
20486	3
20549	1
20788	8
21076	27
21077	14
21081	43
21087	17
21109	272
21119	264
21234	1
21298	6
21340	12
21564	5
21591	1
22130	4
22131	32
22304	5
22567	10
22600	7
22849	9
23239	5
23300	1
23307	5
23475	17
23540	5
23565	8
23598	1
23706	10
23770	2
23822	10
24143	18
24496	14
25062	144
25118	9
25449	6
25544	89
26461	1
28177	23
28646	1
28930	1
29078	1
29079	6
29341	10
29348	2
29499	18
29532	4
29703	1
29793	2
30254	2
30256	2
30770	10
30960	4
30975	106
30980	15
30986	19
31076	19
31081	112
31181	16
31208	3
31240	11
31295	1
31394	8
31410	1
31488	1
31546	18
31592	31
31956	57
33658	25
33663	23
33724	3
34594	3
34643	2
34748	49
34805	3
34898	9
35117	2
35343	24
35451	8
35931	6
35989	33
36071	78
36230	7
36316	4
36484	2
36691	27
36696	27
36742	12
36947	5
37054	1
37118	3
38329	3
38361	4
38499	9
38524	13
38534	51
38615	14
38629	8
38734	1
38959	8
40668	4
40864	16
40879	4
40959	1
40980	18
41370	10
41501	1
41598	35
41979	1
42095	7
42126	3
42304	3
42360	26
43783	1
43874	50
43970	1
43987	22
44047	138
44113	109
44120	67
44148	229
44177	6
44178	1256
44183	61
44219	143
44260	25
44304	2
44314	7
44324	49
44334	12
44356	8
44379	46
44420	23
44450	5
44468	2
44472	13
44491	4
44570	25
44636	2
44646	36
44664	32
44665	55
44670	36
44677	67
44682	23
44692	95
44720	118
44737	94
44747	401
44806	34
44807	101
44830	38
44838	11
44844	58
44864	310
44899	23
44902	108
44912	80
45023	42
45028	48
45033	28
45044	55
45066	21
45115	742
45116	442
45134	1
45193	45
45195	39
45207	59
45232	86
45238	45
45256	47
45257	8
45266	44
45290	40
45295	74
45300	85
45407	13
45417	4
45439	7
45440	5
45444	11
45451	15
45560	6
45827	4
45874	2
46117	68
46133	1
46134	151
46510	1
46558	2
46624	1
46629	8
47167	1
47484	174
47522	32
47529	23
47569	144
47586	30
47680	7
47855	4
47911	96
47975	6
48139	144
48176	43
48229	19
48359	28
48486	2
48496	25
50557	2
52836	1
53520	37
53556	1
53689	2
53831	33
54011	9
55569	1
56681	3
56999	1
57152	9
57160	6
57216	4
57574	9
58883	13
62655	4
64249	31
66464	17
68571	55
70250	8
70680	13
71966	1
72673	3
74113	1
74786	17
74816	1
74955	2
76163	1
77072	78
78466	2
78655	9
78850	1
79431	26
80172	87
80256	28
80903	1
80998	39
81181	4
81313	1
81829	43
82650	1
82877	1
82966	6
83623	14
83798	6
84196	62
84405	1
84438	6
84442	1
86275	11
86407	14
87476	9
88073	67
89657	1
90138	31
90187	17
90661	25
90689	8
90730	3
90840	1
90893	27
90909	7
91027	1
91219	1
91757	15
91817	1
91825	1
91849	19
91893	29
91908	41
91920	3
92079	5
92616	18
92723	4
93338	1
93403	22
93416	61
94082	1
94183	32
94191	1
94214	2
94350	5
94399	7
94437	5
94851	79
95496	4
95542	2
95705	3
95857	2
95874	1
96034	16
96063	7
96094	7
96101	8
96241	4
96264	1
96298	1
96442	2
96477	254
96487	21
96501	5
96604	15
96614	32
96690	23
96696	2
96791	1
96926	1
96928	5
97149	1
97434	5
97468	13
98151	1
98829	2
99586	7
100033	1
100449	18
100534	10
100706	2
100761	2
101007	28
101689	13
102596	33
102712	1
104064	15
104660	1
105320	3
105529	6
105875	6
105880	2
106077	2
106393	7
107770	4
109403	73
109859	1
109970	7
109999	2
111416	12
112090	128
112137	2
112219	21
112501	1
112643	1
112939	5
115723	1
116166	106
116192	136
116925	1
117638	2
118013	7
118088	1
118144	1
118161	18
118186	108
118196	40
118234	3
118246	17
118282	88
118359	9
118406	21
118419	16
118452	4
118472	10
118535	2
120914	11
121419	19
121517	9
121535	22
122546	2
122590	13
123128	2
123437	1
123802	3
123925	1
125292	5
125630	65
125721	70
125736	25
125850	2
125903	15
126572	11
130395	1
131029	6
131181	1
131436	3
132562	3
132790	1
133304	1
133417	56
133487	3
133524	8
134253	4
134380	11
134584	1166
134608	614
134686	12
134691	79
134765	3
134786	97
135018	3
135086	40
135232	24
135676	3
135722	1
135855	40
136290	18
136589	7
136919	7
137020	1
137059	2
137450	21
137501	12
137518	24
137584	13
137706	64
137820	1
137914	2
138009	2
138078	69
138134	19
138183	8
138315	1
138697	39
139264	5
139316	185
139573	18
140131	1
140144	2
140540	43
140701	2
140904	5
141104	1
141524	4
141988	3
142147	4
142506	2
142573	3
142620	8
142688	3
142764	3
142766	1
142825	1
142862	13
143109	4
145129	8
145188	1
145238	7
145356	29
145653	6
146060	1
147096	1
148611	3
148660	10
148665	38
148786	5
148868	1
149975	2
150445	219
151049	25
151431	2
151688	2
151873	19
151900	1
152066	1
152541	36
152770	1
153148	1
154344	1
154610	1
157202	9
157806	5
158386	1
159318	5
159489	24
160245	1
160352	66
160367	17
161022	1
161197	3
161206	37
161344	6
161355	4
161813	66
161984	6
164674	2
165057	13
166380	79
166418	7
166448	13
166555	1
167162	2
167396	3
167525	3
167538	23
167584	48
167656	20
167700	54
167723	44
167741	14
167947	2
167988	1
168683	7
168906	2
169237	2
169517	4
169861	9
169878	17
170141	1
170145	1
170146	1
170226	1
170474	2
170740	2
170952	18
170992	2
171078	4
171563	44
171572	1
171573	37
171580	47
171830	13
171857	43
171910	3
171911	3
171919	10
171986	1
172018	38
172041	1
176735	3
178614	174
178625	18
178632	99
180457	14
180570	10
180807	44
180880	85
180966	10
180996	65
181207	30
181252	3
181330	3
181406	14
181495	1
181648	1
181651	1
181652	3
181731	31
181903	1
182272	1
182614	3
182877	4
183071	17
183180	3
183343	15
183490	3
183554	7
184129	6
184388	25
184395	1
184792	16
184831	10
184861	68
184895	13
185010	2
185161	1
185427	8
185480	1
187863	3
187909	12
188102	1
195798	6
197478	1
197719	1
197743	9
198201	20
198387	20
198674	7
199185	1
199232	42
201074	61
201510	52
201513	54
201709	2
201822	2
201866	21
202350	1
202475	40
202530	43
202585	33
202783	19
202843	65
202875	24
202890	46
202926	26
202934	22
202961	9
203091	1
203107	4
203368	1
204250	1
204297	26
204606	1
204704	9
204766	2
204774	15
204804	1
204833	46
204839	41
204858	155
204859	1
204861	110
204884	46
204889	125
204900	1
204918	74
204926	6
204930	29
204945	105
204951	36
204953	15
204973	17
204981	50
204989	28
204990	31
205002	11
205019	80
205020	114
205023	7
205038	32
205056	37
205065	328
205098	35
205105	82
205114	3
205124	1
205138	88
205145	6
205155	32
205183	7
205189	65
205194	13
205198	1
205212	1
205223	11
205224	4
205229	13
205234	3
205252	4
205267	65
205269	3
205273	7
205284	61
205309	3
205311	38
205317	11
205336	12
205340	2
205342	6
205373	1
205394	1
205407	1
205410	4
205417	3
205422	12
205429	11
205439	3
205440	1
205449	37
205455	202
205460	120
205465	41
205467	37
205477	31
205494	95
205496	182
205504	104
205506	77
205509	20
205512	91
205517	254
205535	127
205541	1
205542	138
205543	295
205548	1243
205553	11
205562	145
205574	168
205591	764
205601	30
205609	161
205616	152
205627	106
205641	801
205646	936
205651	1
205652	9
205653	222
205656	3
205658	2
205666	709
205673	370
205678	38
205686	2
205687	851
205688	7
205689	1616
205692	9
205695	429
205709	582
205724	590
205735	46
205740	283
205741	165
205745	221
205746	67
205760	1
205794	1880
205795	2093
205797	7
205800	1
205805	192
205806	199
205812	251
205814	291
205817	108
205822	366
205833	347
205847	378
205852	1
205860	1
205865	1568
205868	2
205875	51
205878	12
205889	123
205894	341
205896	90
205903	65
205913	383
205952	113
205953	49
205976	73
205987	86
205999	16
206007	193
206013	72
206015	1
206016	88
206021	53
206027	5
206036	58
206040	7
206047	65
206052	914
206053	19
206054	20
206070	4
206072	8
206075	22
206080	6
206081	2
206089	155
206100	69
206110	3
206123	11
206157	4
206167	11
206179	38
206185	2
206193	45
206195	32
206210	10
206215	6
206233	2
206247	18
206253	28
206282	3
206293	1
206300	32
206327	1
206375	1
206376	18
206394	1
206422	2
206423	21
206438	9
206474	1
206498	5
206515	10
206538	7
206539	7
206563	5
206582	4
206661	7
206668	9
206680	4
206713	790
206726	226
206728	59
206736	10
206763	726
206768	87
206770	100
206777	66
206781	1
206782	910
206787	68
206805	194
206823	115
206825	1
206830	58
206837	19
206839	35
206850	5
206851	73
206856	1
206857	1007
206877	980
206888	803
206894	979
206895	916
206913	508
206922	2279
206937	264
206947	10
206971	190
207004	14
207005	343
207009	66
207021	300
207032	57
207059	61
207101	12
207103	232
207115	16
207120	92
207121	17
207126	26
207134	79
207141	8
207178	77
207183	18
207186	8
207217	17
207218	4
207227	7
207228	6
207233	15
207243	8
207248	21
207249	13
207259	3
207280	1
207287	5
207305	2
207306	1
207316	5
207321	2
207336	1
207358	1
207385	9
207439	368
207467	482
207472	1049
207482	81
207488	217
207492	80
207497	4
207502	502
207507	1
207511	90
207513	165
207517	134
207524	83
207525	1539
207531	54
207532	214
207540	181
207545	95
207550	2
207557	2
207561	1699
207562	196
207579	29
207582	604
207584	199
207589	146
207590	353
207594	1
207596	105
207598	165
207619	73
207626	1462
207629	266
207631	475
207636	1
207638	99
207639	73
207644	94
207665	72
207684	33
207692	94
207695	38
207702	60
207709	6
207711	47
207713	31
207718	174
207720	4
207723	4
207728	36
207734	35
207735	34
207736	10
207753	8
207773	7
207783	20
207788	19
207793	2
207797	2
207798	16
207807	12
207817	4
207822	16
207830	3
207844	1
207845	23
207858	1
207864	1
207871	5
207878	14
207887	1
207896	11
207902	132
207910	5
207912	244
207919	12
207924	42
207925	7
207952	8
207958	5
207967	24
207971	3
208000	3
208003	7
208006	13
208025	7
208040	1
208042	9
208044	12
208057	8
208072	2
208077	1
208097	56
208106	66
208113	173
208116	98
208126	295
208127	38
208128	7
208160	116
208174	16
208179	489
208189	226
208194	1414
208199	85
208206	134
208216	19
208235	83
208245	110
208263	9
208264	22
208282	2
208287	15
208291	189
208292	388
208306	2
208307	65
208317	17
208322	71
208328	6
208330	31
208335	5
208342	7
208343	20
208352	20
208355	9
208360	12
208365	43
208367	70
208375	13
208402	27
208438	16
208443	85
208473	1
208475	5
208509	1
208557	10
208571	4
208572	10
208587	5
208594	4
208648	1
208667	3
208669	7
208702	1599
208703	537
208707	1
208708	970
208715	1582
208722	882
208723	1393
208728	245
208738	758
208751	331
208758	370
208766	489
208767	185
208793	68
208798	2973
208811	118
208817	3384
208835	1
208836	858
208842	72
208843	2
208859	40
208867	36
208891	4
208916	76
208920	53
208922	73
208932	55
208944	42
208954	403
208959	1
208964	127
208965	3
208972	17
208984	27
208992	45
208997	3
209036	4
209037	92
209038	22
209063	139
209067	77
209068	283
209073	904
209077	351
209085	33
209101	32
209119	135
209126	85
209127	358
209134	138
209137	112
209139	67
209142	81
209143	145
209148	95
209168	35
209175	161
209216	67
209227	53
209250	134
209259	63
209274	1
209279	3
209289	1
209299	94
209309	59
209317	24
209333	17
209335	25
209358	4
209359	15
209362	65
209364	274
209371	4
209383	35
209388	499
209428	121
209471	2
209473	36
209478	16
209488	56
209492	27
209493	47
209498	32
209500	81
209508	1
209509	17
209523	175
209525	509
209528	130
209531	10
209552	73
209559	5
209562	46
209572	194
209621	310
209641	2
209648	4
209649	477
209650	855
209657	22
209669	339
209674	189
209683	214
209687	187
209700	156
209702	426
209706	1
209707	1512
209739	422
209740	66
209748	111
209754	296
209766	438
209784	98
209793	1
209794	1306
209795	110
209825	1
209826	236
209827	71
209831	6
209835	146
209847	39
209848	1
209849	280
209872	50
209877	30
209883	34
209910	10
209936	41
209945	58
209960	25
209961	13
209993	17
210054	3
210117	7
210122	6
210175	1
210211	1
210252	26
210270	19
210271	24
210279	47
210280	63
210290	30
210302	12
210315	58
210317	4
210320	16
210362	10
210371	32
210373	11
210386	3
210416	18
210418	3
210425	3
210485	17
210486	15
210489	2
210492	6
210547	1
210579	3
210600	19
210605	4
210646	15
210659	27
210669	431
210680	59
210690	121
210707	5
210721	1
210726	28
210749	50
210764	14
210766	6
210768	135
210773	8
210783	46
210837	3
210872	13
210884	2
210890	37
210920	8
210934	1
210959	1
210976	116
210980	7
210987	42
210988	59
211005	24
211010	85
211012	2
211022	186
211043	25
211054	29
211093	9
211102	14
211103	3
211110	8
211115	67
211117	1
211128	18
211143	53
211189	11
211200	2
211261	1
211276	12
211279	7
211302	1
211333	37
211362	1
211407	1
211421	8
211467	9
211496	96
211516	13
211570	39
211576	93
211598	90
211635	24
211764	3
211822	27
211976	25
212062	137
212105	7
212114	19
212310	5
212523	1
213017	2
213081	8
213167	1
213290	24
213506	23
214101	9
214358	16
214596	4
215194	58
215364	7
215705	8
217037	2
217879	1
217958	113
218118	6
218132	17
218203	18
218363	24
218996	4
221797	6
222161	1
222378	1
222545	1
223273	252
223417	3
223443	15
223519	64
223607	8
224386	2
224507	2
225485	5
225754	9
228650	7
228748	5
229264	2
229303	1
229482	9
230167	161
230878	1
231469	7
232056	3
232713	2
232839	6
232844	12
233047	1
233180	2
233202	13
233559	1
233823	4
234935	20
234995	5
235070	5
235739	3
235825	26
236029	1
236039	1
236274	1
236361	15
238042	118
238108	134
238141	235
238211	41
238222	394
238322	463
238350	71
238357	54
238416	87
238449	84
238961	2
240500	22
240561	5
240592	2
240628	9
241319	1
241344	1
242175	11
242434	1
243013	1
244890	21
246037	1
246772	12
246786	15
246824	4
246971	3
247377	33
250743	1
251044	12
251075	8
251958	11
252553	33
252566	4
253120	5
254525	7
254629	2
255141	2
255590	42
255599	72
255642	15
255930	5
256212	1
256213	2133
256224	1
256234	1
256280	1142
256338	66
256399	43
256466	16
256745	50
256945	2
257165	20
257198	8
257429	2
257939	1
258313	5
258333	16
258377	137
258592	4
258862	55
258887	1
258888	461
258994	30
258995	1
259054	13
259202	66
259249	8
259260	2
260847	7
261953	1
262080	3
262142	3
262293	3
262881	17
263723	13
264459	52
264889	7
266179	1
266536	36
266688	8
266988	2
267054	2
267322	14
267323	24
267394	3
267435	13
267445	1
267705	2
267985	13
268822	3
269130	23
269196	779
270049	9
270196	3
270592	11
270998	52
270999	20
271112	12
271656	7
271934	5
272000	2
272538	22
272751	1
272911	4
273383	1
273514	1
273670	2
273780	10
275367	11
276248	4
276559	37
277165	5
278005	2
278350	14
278409	35
278454	5
283021	2
285287	4
286294	1
287802	1
290944	44
292422	14
293300	40
293419	5
295026	1
295955	2
297312	1
297853	1
299008	15
299348	8
299645	10
299655	1
299711	2
299771	5
299780	1
300089	12
300263	116
300293	38
300317	14
300328	3
300663	1
300956	2
300981	3
301533	7
301551	11
303122	39
303388	1
303517	14
303543	3
303606	2
303813	8
303828	1
303946	15
303951	24
303956	19
303993	1
304136	2
304823	1
305069	13
305227	11
305828	3
305887	3
305956	5
307812	3
309394	3
309695	2
312797	11
313328	2
313552	79
313819	1
313969	1
315843	2
315954	2
316031	9
316683	3
317014	1
317719	46
318082	18
319025	6
320755	3
321154	6
321214	2
321453	245
321584	7
322513	6
322524	6
322704	1
323401	44
323403	18
323463	23
323468	18
323528	11
323735	1
325203	8
325226	5
325465	3
325510	2
325702	2
325867	441
325894	135
325902	824
325903	1
325997	54
326154	7
326155	5
326417	43
327440	12
328162	1
328188	157
328336	32
328338	39
328768	3
328983	2
329115	6
329235	80
329289	28
329309	31
329396	13
329487	6
329540	2
329779	21
329878	16
329890	12
330034	18
330041	1
330071	3
330281	5
330399	16
330496	73
330655	15
331014	1
331177	13
331354	2
332070	4
332126	1
332771	1
333158	3
333260	1
334256	1
334631	6
334945	2
335311	197
335792	1
336003	8
336008	7
336147	2
336187	40
336193	53
336208	4
336531	3
336788	8
336800	34
336924	3
337210	31
337367	22
337428	3
337475	3
337596	2
337802	53
337940	8
337946	2
337959	18
337961	2
338111	1
338323	2
338351	14
338373	8
338449	1
338483	1
338488	6
338717	3
338770	1
338799	23
338835	13
338918	11
338996	133
339001	226
339011	556
339021	284
339031	1
339080	191
339095	2
339112	2447
339130	1252
339168	1
339229	299
339301	5
339311	40
339430	2
339571	11
339617	2
339676	4
339690	7
339691	4
339747	26
339839	160
339869	22
339933	37
339943	22
339949	1
340107	10
340290	6
340463	6
340504	4
340596	1
340998	1
341032	14
341060	7
347719	7
347820	3
347835	1
347925	9
347946	42
347987	3
348244	1
348356	1
348573	16
348851	53
348859	3
348951	4
348956	2
349038	1
349104	2
349148	3
349208	1
349479	10
349535	23
349568	1
349642	68
349649	45
349743	82
349862	3
350050	4
350359	14
350395	2
351133	38
351649	4
351706	1
351819	4
352432	30
352466	8
352522	1
352612	6
353079	12
353220	1
353408	2
354119	1
354163	2
354874	2
355348	16
355517	1
355614	11
355803	4
356315	24
356372	1
356641	56
356662	83
356672	2
357681	5
357974	2
358800	2
359089	18
359192	5
359874	4
360121	16
360176	2
360197	4
360405	3
360661	1
362006	12
362116	6
362226	461
362466	12
362491	1
362721	8
362962	3
362987	4
363308	4
363373	2
363463	2
363560	1
363580	100
363616	1
363636	15
363638	137
363651	2
363661	84
363677	57
363706	21
363720	79
363731	100
363732	79
363744	34
363754	526
363755	100
363773	67
363778	2
363783	1120
363795	1
363800	232
363823	73
363837	1
363857	3
363879	169
363881	5
363894	11
363905	11
363920	23
363922	9
363953	18
363960	2
363962	68
363972	11
364028	37
364088	1
364096	6
364173	7
364217	1
364237	3
364238	1
364259	6
364271	2
364314	4
364456	276
364469	90
364499	94
364556	14
364653	13
364889	6
364987	2
365022	6
366397	4
366412	1
368015	1
368816	3
369185	28
369392	1
369425	12
369471	7
369712	1
370270	4
370625	7
370823	1
372302	1
372600	25
372797	5
372818	3
372838	1
372982	102
373458	5
373712	2
373768	1
373908	24
373954	91
373985	60
374013	185
374428	4
374540	14
374621	18
374677	2
375074	26
375967	3
376028	6
376030	4
376063	1
376220	1
376390	10
376440	6
376515	2
376520	2
376547	2
376561	1
376637	36
376670	5
376717	1
376742	8
376747	17
376768	6
376806	14
376811	8
376826	1
376853	19
376866	1
376873	9
376890	174
376893	42
376895	110
376917	79
376927	26
376941	2
376951	24
376997	38
377016	50
377021	38
377034	5
377050	5
377061	11
377065	7
377093	11
377098	3
377131	1
377137	1
377153	259
377159	1
377204	1083
377217	395
377223	231
377228	182
377233	1016
377234	248
377238	315
377239	2
377240	292
377253	3
377266	345
377275	35
377318	208
377322	86
377375	25
377390	1
377391	134
377401	7
377403	54
377405	26
377408	11
377413	1
377435	1
377457	4
377471	8
377483	71
377489	44
377567	46
377568	4
377575	38
377583	4
377584	14
377590	9
377637	36
377664	2
377680	5
377700	80
377705	124
377709	204
377722	41
377726	123
377736	3
377741	189
377762	12
377770	20
377789	3
377808	81
377809	3
377818	64
377830	46
377839	144
377845	23
377868	41
377904	23
377905	10
