Insertion,Frequency,Orientation
5943,6,minus
5944,9,minus
5949,2,plus
5951,10,minus
5953,1,plus
5954,12,plus
5959,57,plus
5962,4,minus
5964,417,plus
5972,13,minus
5979,1,plus
5987,1,minus
6026,7,plus
6028,2,plus
6034,5,minus
6036,73,minus
6037,49,minus
6045,23,plus
6052,77,plus
6060,4,minus
6165,2,minus
6192,88,minus
6196,93,minus
6214,115,minus
6225,1,minus
6230,11,minus
6244,191,minus
6248,46,plus
6256,17,minus
6266,4,plus
6281,517,minus
6293,31,minus
6318,1,minus
6353,1,plus
6417,1,plus
6462,3,plus
6468,8,minus
6505,32,minus
6521,28,minus
6551,13,minus
6558,7,plus
6563,14,plus
6569,6,minus
6571,8,minus
6612,28,minus
6668,59,minus
6786,106,minus
6800,4,plus
6808,99,minus
6860,2,plus
6893,16,plus
6956,47,plus
7018,4,plus
7039,1,minus
7110,10,minus
7151,102,minus
7180,11,plus
7243,1,plus
7252,45,minus
7270,2,plus
7278,13,minus
7285,268,plus
7292,95,plus
7300,31,minus
7302,2,plus
7314,7,plus
7323,4,plus
7341,13,minus
7358,5,plus
7368,1,minus
7396,1,minus
7459,5,plus
7461,53,plus
7464,97,minus
7469,15,minus
7483,5,plus
7484,3,minus
7486,6,plus
7487,3,plus
7488,13,plus
7495,30,minus
7496,77,minus
7505,3,plus
7508,41,minus
7510,2,plus
7513,2,minus
7528,5,plus
7543,4,plus
7551,34,minus
7574,3,minus
7580,13,minus
7582,1,plus
7590,24,minus
7625,3,minus
7648,1,plus
7666,55,minus
7668,1,plus
7672,141,minus
7682,18,minus
7711,3,minus
7742,2,plus
7744,13,minus
7761,43,plus
7791,6,minus
7808,135,minus
7808,14,plus
7826,1684,minus
7843,9,plus
7851,471,minus
7855,8,minus
7911,5,plus
7934,13,minus
7936,129,minus
7943,1,plus
7951,9,minus
7953,12,plus
7956,42,minus
7961,36,minus
7977,76,minus
8005,32,minus
8013,10,minus
8024,185,minus
8049,70,minus
8065,1,plus
8070,68,plus
8073,3,minus
8078,408,minus
8079,35,minus
8107,214,minus
8113,6,minus
8114,30,minus
8132,22,plus
8136,97,minus
8140,119,minus
8150,69,minus
8193,23,plus
8240,8,minus
8246,3,plus
8254,3,minus
8262,1,minus
8267,15,minus
8276,2,minus
8314,14,plus
8322,346,plus
8330,90,minus
8341,1,minus
8342,2,minus
8343,6,minus
8348,1,plus
8382,10,plus
8384,97,plus
8394,1,plus
8398,1,plus
8399,151,plus
8401,13,minus
8402,18,minus
8407,24,minus
8412,4,minus
8419,14,minus
8437,9,plus
8441,43,minus
8445,112,minus
8449,2,minus
8450,3,minus
8466,9,minus
8468,67,plus
8473,950,plus
8481,369,minus
8490,10,minus
8500,47,plus
8506,40,minus
8508,4,minus
8533,213,minus
8538,69,minus
8542,13,plus
8547,1049,plus
8549,41,plus
8555,6,minus
8557,68,minus
8557,30,plus
8560,7,minus
8564,14,plus
8570,8,minus
8572,75,minus
8593,1516,plus
8616,14,minus
8618,2,minus
8621,17,minus
8621,185,plus
8629,1065,minus
8642,138,plus
8650,12,minus
8654,134,plus
8657,10,plus
8661,3,minus
8662,432,minus
8664,17,minus
8665,118,minus
8666,12,plus
8667,3,plus
8680,2,minus
8685,220,plus
8686,56,plus
8691,1,plus
8693,312,minus
8697,20,plus
8699,31,minus
8700,58,plus
8717,572,plus
8720,2,plus
8725,2,plus
8728,1,plus
8733,8,plus
8738,2,plus
8744,38,plus
8746,24,minus
8754,9,plus
8756,248,minus
8759,4,plus
8762,59,minus
8764,7,plus
8766,65,minus
8767,25,minus
8770,30,minus
8777,24,plus
8778,6,plus
8783,2,plus
8784,3,plus
8785,496,minus
8786,304,minus
8789,155,plus
8792,2,minus
8793,10,plus
8797,71,minus
8802,1,plus
8803,5,plus
8806,109,minus
8807,2,minus
8809,3,minus
8813,2,minus
8840,60,minus
8847,3,plus
8855,41,minus
8867,2,minus
8868,21,minus
8895,1,plus
8901,1,minus
8903,1,plus
8904,2,plus
8908,2,plus
8938,3,minus
8954,1401,minus
8955,40,minus
8957,5,plus
8969,9,minus
8970,333,minus
8971,4,plus
8974,42,plus
8977,70,plus
8983,1,plus
8984,2518,plus
8992,1387,minus
8994,97,plus
8995,91,plus
8999,4,plus
9001,83,minus
9005,5,plus
9006,750,plus
9008,27,plus
9013,4,minus
9014,7,plus
9015,84,plus
9018,27,plus
9024,564,plus
9025,209,minus
9026,877,minus
9029,21,plus
9033,1,minus
9037,13,minus
9041,109,plus
9048,19,plus
9053,152,plus
9056,80,minus
9056,1253,plus
9058,139,plus
9059,55,minus
9059,387,plus
9061,1,plus
9064,6,minus
9064,829,plus
9066,303,minus
9066,62,plus
9071,37,plus
9072,11,minus
9075,10,plus
9077,21,minus
9077,295,plus
9081,1,minus
9085,133,minus
9085,26,plus
9088,17,plus
9092,140,plus
9106,1,minus
9115,1,minus
9117,13,plus
9118,1,plus
9124,59,minus
9124,117,plus
9126,2,minus
9126,116,plus
9129,8,plus
9132,1,minus
9134,9,minus
9134,531,plus
9137,1,minus
9139,258,plus
9142,2,plus
9143,13,minus
9143,1,plus
9144,36585,plus
9147,19,minus
9150,523,plus
9152,895,minus
9153,1,minus
9155,737,plus
9156,34,plus
9157,237,plus
9158,10,minus
9163,52,minus
9164,246,minus
9165,3,minus
9168,791,plus
9169,3,plus
9173,98,plus
9175,287,minus
9178,85,plus
9183,1184,plus
9186,9,minus
9191,180,minus
9202,285,plus
9210,222,minus
9215,14,plus
9217,902,plus
9218,183,plus
9224,4,minus
9226,125,minus
9231,230,plus
9239,2,minus
9247,135,plus
9252,123,plus
9261,51,plus
9263,20,plus
9264,165,plus
9269,1,plus
9271,7,plus
9277,1,minus
9281,13,plus
9289,230,plus
9291,2,minus
9291,104,plus
9292,22,plus
9297,6,minus
9297,33,plus
9300,4,minus
9306,3,plus
9318,1,plus
9322,107,plus
9327,29,plus
9330,7,minus
9330,52,plus
9335,21,plus
9339,14,plus
9340,113,plus
9347,1,plus
9348,32,minus
9348,19,plus
9349,7,plus
9357,6,minus
9365,1,minus
9367,1,minus
9368,3,plus
9370,1,minus
9372,1,minus
9372,12,plus
9380,4,minus
9382,121,plus
9386,6,plus
9387,7,minus
9387,3,plus
9390,38,minus
9393,27,plus
9396,15,plus
9397,39,plus
9404,57,minus
9405,10,minus
9407,17,plus
9408,13,minus
9414,1,minus
9415,33,minus
9415,17,plus
9422,40,minus
9423,108,minus
9425,69,plus
9433,160,minus
9440,3,minus
9442,390,plus
9444,7,plus
9445,4,minus
9447,105,minus
9450,2172,minus
9452,125,minus
9452,21,plus
9453,2,plus
9460,55,minus
9466,11,minus
9468,39,minus
9483,1,minus
9484,556,minus
9484,60,plus
9485,9,plus
9487,99,minus
9489,83,plus
9492,68,minus
9493,65,minus
9497,353,minus
9500,1,plus
9502,137,minus
9509,3,plus
9516,5,plus
9517,139,minus
9518,93,minus
9528,3,minus
9532,3,minus
9541,78,minus
9546,2,minus
9553,28,minus
9564,197,minus
9577,43,plus
9584,66,minus
9590,19,plus
9598,534,minus
9623,168,minus
9633,45,plus
9645,20,plus
9648,189,plus
9651,384,minus
9656,1,minus
9666,2,minus
9675,402,minus
9676,144,minus
9681,153,minus
9682,54,minus
9682,44,plus
9685,5219,minus
9689,4105,minus
9689,1,plus
9690,921,minus
9692,20,minus
9696,20,plus
9697,2117,minus
9700,141,minus
9702,19,plus
9703,9,plus
9704,37,minus
9706,3,plus
9708,1,plus
9710,4128,minus
9711,354,minus
9714,4,minus
9716,553,minus
9717,941,minus
9727,139,minus
9729,23,minus
9729,1,plus
9735,615,minus
9737,1916,minus
9739,43,plus
9740,1,plus
9742,125,minus
9745,3,plus
9746,309,minus
9747,2202,minus
9748,1420,minus
9752,1257,minus
9753,1563,minus
9757,213,minus
9761,1,plus
9763,131,plus
9764,7,plus
9765,44,plus
9769,610,minus
9769,51,plus
9771,2501,minus
9772,935,minus
9774,1,plus
9777,3667,minus
9778,1,minus
9779,513,minus
9779,21,plus
9782,881,minus
9784,68,plus
9786,158,plus
9787,689,minus
9789,9,plus
9792,30425,minus
9794,7724,minus
9796,524,minus
9797,2035,minus
9797,111,plus
9799,1,plus
9801,417,minus
9804,32,plus
9805,394,minus
9806,998,minus
9807,128,minus
9808,2147,minus
9810,268,minus
9810,22,plus
9811,1202,plus
9813,2811,minus
9815,38,plus
9816,161,plus
9817,2,plus
9818,1917,minus
9818,6,plus
9819,43489,minus
9820,6,minus
9820,26,plus
9822,159,plus
9823,2416,minus
9824,2303,minus
9825,737,minus
9825,36,plus
9826,390,minus
9826,97,plus
9828,3638,minus
9829,992,minus
9830,132,minus
9830,5,plus
9831,1,plus
9833,587,minus
9835,1,minus
9835,8,plus
9838,1888,minus
9840,8,plus
9844,7204,minus
9845,36,minus
9848,38,minus
9849,1,plus
9857,631,minus
9862,644,plus
9870,86,minus
9871,1,plus
9875,2,plus
9877,43,plus
9885,2,minus
9889,18,plus
9890,45,plus
9892,50,plus
9894,7,plus
9897,213,minus
9898,233,minus
9902,17,minus
9903,17,minus
9905,180,plus
9908,11,minus
9908,1,plus
9910,13,minus
9910,209,plus
9913,5,minus
9916,1,minus
9918,49,minus
9926,9,plus
9929,1,plus
9934,35,minus
9937,22,minus
9958,77,plus
9959,3,plus
9965,6,plus
9966,31,minus
9968,1,minus
9970,96,plus
9977,24,minus
9978,10,minus
9981,3,plus
9986,97,plus
9987,49,plus
9988,9,minus
9992,17,plus
9993,67,plus
9994,17,minus
9994,11,plus
9995,18,minus
9998,7,plus
9999,40,plus
10000,31,minus
10000,112,plus
10001,27,minus
10002,2,minus
10006,6,minus
10006,3,plus
10007,46,plus
10008,12,minus
10012,1,minus
10012,2,plus
10013,13,minus
10014,24,minus
10015,23,minus
10017,61,plus
10018,99,plus
10020,8,minus
10023,3,plus
10024,39,plus
10026,64,minus
10031,13,minus
10032,18,minus
10034,1,plus
10040,54,plus
10042,10,minus
10045,11,plus
10047,28,plus
10048,24,minus
10053,41,minus
10055,5,plus
10056,7,plus
10063,225,minus
10096,1,plus
10113,22,plus
10119,1,plus
10120,78,minus
10121,193,minus
10122,5,minus
10122,1,plus
10124,25,minus
10126,74,minus
10131,12,minus
10132,113,minus
10140,114,minus
10142,40,minus
10148,21,plus
10156,235,minus
10164,4,plus
10172,77,minus
10177,155,minus
10189,1,plus
10196,2,plus
10201,5,plus
10202,9,minus
10203,22,plus
10210,1063,minus
10211,94,minus
10213,1,plus
10219,52,minus
10220,95,plus
10221,25,minus
10231,64,minus
10248,1,plus
10253,30,minus
10254,44,plus
10259,27,plus
10262,1396,minus
10263,6,minus
10264,2,plus
10267,7,minus
10269,65,plus
10272,27,minus
10274,1,plus
10282,25,minus
10283,12,minus
10285,8,plus
10286,31,plus
10288,1,plus
10292,7,plus
10294,8,minus
10295,816,minus
10297,1,plus
10305,1,minus
10308,17,minus
10311,31,plus
10319,187,minus
10324,43,minus
10326,1,plus
10340,8,plus
10343,4,minus
10344,6,plus
10345,2,plus
10353,56,minus
10357,30,plus
10362,23,minus
10367,13,plus
10372,17,minus
10372,1,plus
10375,10,minus
10380,143,plus
10385,6,minus
10387,6,plus
10388,52,minus
10392,80,plus
10395,2,minus
10400,336,minus
10402,47,plus
10410,176,minus
10411,3,plus
10414,18,minus
10416,133,plus
10419,12,minus
10424,31,plus
10427,1,plus
10429,1,minus
10429,6,plus
10434,116,minus
10434,48,plus
10436,8,minus
10442,33,minus
10442,6,plus
10447,2,plus
10450,1,minus
10452,18,plus
10466,14,plus
10468,1,plus
10473,1,plus
10474,107,minus
10476,13,plus
10478,11,plus
10481,1463,minus
10484,1,plus
10485,7,plus
10508,21,plus
10519,3,plus
10535,43,minus
10537,522,minus
10537,1,plus
10540,511,minus
10545,87,minus
10561,3,plus
10566,1,plus
10569,17,minus
10571,4,plus
10579,1,minus
10580,1,plus
10584,3,plus
10585,1,plus
10593,1,minus
10600,2,plus
10607,35,minus
10620,4,plus
10628,58,minus
10638,2,plus
10640,8,minus
10661,32,plus
10669,6,minus
10680,1,plus
10693,20,plus
10701,91,minus
10708,64,minus
10711,58,plus
10719,28,plus
10721,91,plus
10722,4,plus
10727,1,minus
10731,19,plus
10734,5,minus
10739,2,minus
10762,2,minus
10800,9,minus
10817,2,minus
10838,116,plus
10843,46,plus
10844,100,plus
10851,53,minus
10854,41,plus
10861,5,plus
10862,60,plus
10866,97,plus
10868,316,plus
10869,6,minus
10870,1,minus
10898,19,minus
10913,3,plus
10916,2,minus
10921,5,minus
10924,1,plus
10938,14,plus
10941,12,plus
10952,109,plus
10960,1,minus
10960,3,plus
10961,15,minus
10962,76,plus
10970,42,minus
10980,45,minus
10987,56,minus
10987,3,plus
10989,707,plus
10995,5,minus
10997,104,minus
11016,24,minus
11023,138,plus
11037,36,plus
11042,416,plus
11045,261,minus
11047,71,minus
11050,14,minus
11057,858,plus
11062,43,plus
11065,67,minus
11070,141,plus
11072,461,plus
11078,157,plus
11083,13,plus
11086,26,minus
11088,2040,plus
11090,9,minus
11096,243,minus
11103,63,minus
11103,581,plus
11109,178,minus
11111,523,minus
11112,3,plus
11119,1,plus
11125,107,minus
11127,12,plus
11136,34,plus
11139,92,minus
11144,381,minus
11150,66,plus
11158,298,minus
11158,1139,plus
11160,493,plus
11163,2,minus
11166,1183,minus
11168,330,minus
11173,2032,plus
11181,3133,minus
11186,1,minus
11188,17,minus
11196,204,minus
11196,28,plus
11197,4,minus
11200,98,plus
11205,198,plus
11206,1,plus
11208,120,minus
11213,1945,minus
11213,176,plus
11214,83,minus
11215,1,minus
11221,19,minus
11221,105,plus
11222,3,minus
11229,1,minus
11231,52,plus
11236,12,plus
11246,23,plus
11251,1,plus
11255,34,plus
11256,722,plus
11259,8,minus
11260,1,plus
11263,2,minus
11263,9,plus
11273,270,plus
11274,2,minus
11274,27,plus
11279,8,plus
11280,46,plus
11281,131,minus
11284,82,plus
11293,17,plus
11300,12,plus
11303,10,plus
11310,111,plus
11313,1,minus
11315,48,plus
11318,36,minus
11321,21,plus
11323,11,minus
11332,60,plus
11340,24,plus
11341,33,plus
11348,5,minus
11386,39,plus
11387,19,plus
11394,4,minus
11395,1,minus
11400,8,plus
11402,6,plus
11431,3,plus
11435,20,plus
11437,2,plus
11443,16,minus
11444,4,plus
11445,1,plus
11448,1,minus
11452,2,plus
11453,4,minus
11466,1,plus
11468,2,minus
11479,4,plus
11504,15,plus
11511,9,plus
11512,76,minus
11519,8,minus
11530,1,plus
11550,2,plus
11558,4,plus
11560,1,plus
11571,3,plus
11580,1,plus
11584,2,plus
11588,1,minus
11604,90,plus
11609,1,plus
11611,7,minus
11612,59,minus
11622,80,minus
11627,27,plus
11675,53,plus
11682,24,plus
11689,2,minus
11690,45,minus
11692,103,plus
11712,29,plus
11714,96,plus
11718,9,plus
11730,48,plus
11741,233,plus
11766,4,plus
11782,16,plus
11789,3,plus
11790,223,plus
11797,53,plus
11807,512,plus
11817,427,plus
11824,409,plus
11836,197,plus
11837,350,plus
11841,1,plus
11842,1958,plus
11847,255,plus
11850,58,plus
11851,5,plus
11856,246,plus
11857,218,plus
11865,3,plus
11877,32,plus
11881,240,plus
11887,21,plus
11898,101,plus
11900,140,plus
11904,3,plus
11908,9,plus
11911,123,plus
11913,1716,plus
11919,89,plus
11929,3,plus
11930,153,plus
11934,163,plus
11956,226,plus
11971,14,plus
11978,35,plus
11983,6,plus
11995,94,plus
12002,10,plus
12007,7,plus
12013,6,plus
12020,73,plus
12038,121,plus
12046,2,minus
12051,41,plus
12060,1,plus
12061,429,plus
12072,23,plus
12074,187,plus
12084,14,plus
12100,6,plus
12107,11,plus
12109,23,plus
12165,1,minus
12176,6,plus
12184,2,minus
12185,6,minus
12193,17,plus
12265,8,plus
12273,102,minus
12409,43,plus
12440,43,minus
12451,2,plus
12461,4,minus
12490,26,plus
12539,5,plus
12547,1,minus
12561,2,plus
12688,2,minus
12697,8,minus
12790,24,minus
12833,2,minus
12851,4,minus
12892,17,minus
12944,14,minus
12946,16,minus
12961,31,minus
12963,112,minus
12978,9,minus
13009,15,minus
13014,126,minus
13024,176,minus
13132,115,plus
13133,21,plus
13139,4,plus
13146,5,plus
13318,1,plus
13396,9,minus
13399,2,plus
13400,24,minus
13452,12,minus
13453,4,minus
13532,101,minus
13585,1,plus
13608,1,minus
13722,1,minus
13778,4,minus
13884,72,plus
13887,2,minus
14022,4,plus
14033,4,plus
14048,9,plus
14063,1,plus
14071,3,minus
14184,1,plus
14219,6,minus
14409,1,plus
14428,3,plus
14581,161,plus
14583,1,plus
14589,7,minus
14625,84,plus
14636,12,plus
14671,6,plus
14691,12,plus
14696,137,plus
14703,8,plus
14708,7,plus
14721,4,minus
14730,10,minus
14757,13,plus
14772,14,plus
14780,7,minus
14786,3,plus
14799,35,plus
14801,1,plus
14809,4,minus
14809,5,plus
14826,69,minus
14830,13,plus
14836,3,plus
14844,1,minus
14854,48,minus
14855,125,minus
14857,29,minus
14859,10,minus
14880,1,plus
14890,1,plus
14897,11,plus
14902,12,plus
14904,191,minus
14910,31,minus
14961,3,plus
14991,1,plus
15045,1,plus
15063,1,minus
15095,7,plus
15105,3,plus
15218,36,minus
15228,17,plus
15559,1,minus
16223,119,plus
16912,3,plus
18603,313,plus
19238,45,minus
19313,10,minus
19422,1,plus
19511,10,minus
21098,1,minus
21101,46,plus
21109,43,minus
21143,2,plus
21236,16,minus
21274,2,plus
21375,5,plus
21850,1,plus
21991,129,plus
22400,95,minus
22409,1,minus
22488,5,minus
23083,4,plus
23168,5,minus
23185,46,minus
23223,3,minus
23241,8,plus
23316,7,plus
23326,2,minus
23423,3,minus
23515,12,plus
23557,45,plus
23642,12,plus
24944,6,minus
27112,2,plus
27913,4,minus
28758,23,minus
28954,8,minus
29070,159,plus
29214,7,plus
29221,1,plus
29448,10,minus
29524,173,plus
29741,109,plus
30941,7,minus
30943,9,minus
30952,3,plus
30954,1,minus
30969,4,minus
30985,10,minus
31051,5,plus
31056,25,plus
31061,3,plus
31129,37,minus
31266,5,plus
31540,18,minus
32574,1,minus
32927,33,minus
32969,5,minus
33254,5,plus
34138,1,minus
34748,12,minus
34810,22,minus
35089,64,minus
35115,2,minus
35232,1,plus
35234,1,plus
35471,32,plus
35512,1,minus
35949,8,minus
36106,4,plus
36177,201,minus
36184,1,plus
36404,1,minus
36956,24,plus
37404,2,plus
37729,64,minus
38496,7,plus
38500,8,minus
39143,7,minus
40351,17,minus
40366,4,minus
40660,5,plus
40846,7,plus
41042,67,plus
41650,5,minus
42477,1,minus
43333,2,minus
43529,76,minus
43574,17,minus
43641,137,minus
43676,18,minus
43768,8,minus
43787,1,minus
43812,6,plus
43814,8,plus
43815,137,minus
43817,14,plus
43826,15,plus
43890,14,minus
43931,1,plus
43943,1,plus
43946,37,minus
43951,58,minus
43987,1,plus
44016,108,plus
44039,619,plus
44114,1,minus
44135,4,minus
44153,1,plus
44169,1,plus
44170,1752,plus
44178,272,minus
44227,25,plus
44309,8,minus
44321,38,plus
44324,1,minus
44331,1,minus
44355,33,minus
44371,97,plus
44376,18,plus
44379,1434,minus
44412,1,plus
44420,313,minus
44488,1,minus
44538,2,minus
44664,121,plus
44669,180,plus
44682,50,minus
44684,233,plus
44702,7,minus
44761,17,minus
44806,5,minus
44807,80,plus
44808,37,minus
44815,10,minus
44820,80,minus
44822,37,plus
44838,5,plus
44845,10,minus
44864,57,minus
44867,5,plus
44899,3,minus
44912,8,minus
44946,47,plus
45020,23,plus
45022,3,plus
45030,9,plus
45043,5,minus
45049,3,minus
45108,6,plus
45126,10,plus
45168,3,minus
45172,5,plus
45207,2,plus
45251,2,minus
45282,3,minus
45300,1,minus
45300,5,plus
45368,33,minus
45369,4,plus
45394,13,plus
45403,2,plus
45431,8,plus
45433,5,plus
45456,6,plus
45602,2,minus
45643,8,plus
46360,2,plus
46365,15,plus
46502,3,plus
47743,2,plus
47936,2,plus
47975,123,minus
47980,7,minus
48016,49,plus
48139,1,minus
49060,7,plus
53520,2,minus
56848,8,minus
58766,13,minus
61204,105,minus
65410,1,minus
66461,2,plus
66960,5,plus
68563,27,plus
68676,24,plus
68923,1,plus
69606,2,minus
74031,3,minus
78466,1,minus
80190,5,plus
80191,33,minus
80248,10,plus
83637,1,minus
84229,2,plus
84282,32,minus
84795,4,minus
86596,1,plus
87874,9,minus
89931,82,minus
89933,11,minus
90179,10,plus
90228,1,plus
90350,32,plus
90582,164,plus
91467,12,minus
91607,1,minus
91657,20,plus
91693,20,plus
91912,24,plus
91957,1,plus
91965,3,minus
92348,20,plus
92524,9,minus
94391,7,plus
94396,3,minus
94429,9,plus
94515,3,minus
94588,1,plus
95018,55,minus
95169,5,minus
95197,1,minus
95310,77,minus
95768,18,minus
95859,15,plus
95886,116,plus
96093,23,plus
96241,15,minus
96434,12,plus
96436,7,plus
96442,4,minus
96455,6,plus
96477,5,minus
96797,2,minus
96928,19,minus
96984,10,minus
97018,59,minus
97026,7,minus
98798,1,plus
98968,1,plus
99850,15,minus
99874,17,plus
101467,3,plus
101501,166,minus
102104,1,plus
102457,3,minus
102493,2,minus
102852,8,plus
102885,11,plus
103114,24,plus
106067,2,plus
106709,1,plus
106959,56,minus
107257,14,plus
107616,1,plus
109733,11,plus
111584,2,minus
111796,4,minus
112456,5,minus
112493,3,plus
115811,14,plus
116052,1,plus
116184,70,plus
117349,4,minus
117380,2,minus
117605,1,plus
117632,162,minus
117757,24,minus
117788,2,minus
117796,2,plus
118177,45,plus
118188,6,plus
118234,2,minus
118273,6,plus
118361,5,plus
118382,2,minus
119070,3,plus
120096,1,minus
120240,1,minus
120324,218,minus
120427,2,minus
120630,16,plus
121413,6,plus
122033,3,plus
123556,35,minus
123574,6,plus
124225,1,minus
124385,1,minus
125569,11,plus
125616,4,plus
125842,3,plus
128905,1,minus
132670,16,minus
132673,1,minus
133158,4,plus
133377,7,plus
133479,3,plus
133485,19,plus
133644,3,plus
134052,41,plus
134478,49,minus
134535,2,plus
134567,1,plus
134757,9,plus
134778,37,plus
135198,5,plus
135206,37,plus
135309,524,minus
135795,39,plus
135855,170,minus
136035,3,minus
136326,3,plus
136396,1,minus
136522,50,minus
136548,3,minus
136656,12,minus
136905,2,minus
136957,2,minus
137067,3,minus
137318,3,minus
137400,1,plus
137449,2,plus
137600,11,plus
137676,5,plus
137690,62,plus
137705,110,plus
137706,1,minus
137721,73,plus
137966,3,plus
137974,10,minus
138044,33,plus
138108,2,plus
138220,1,plus
138276,1,plus
138560,19,minus
138988,38,minus
139025,13,minus
141463,96,plus
141524,1,minus
142163,2,minus
142258,172,minus
142328,12,minus
142854,3,plus
143101,3,plus
143109,2,minus
143244,12,minus
145395,75,plus
148611,3,minus
148613,8,plus
148808,2,minus
149784,2,minus
149977,23,minus
150006,1,minus
150428,69,plus
150563,3,minus
150839,1,minus
151195,5,plus
151584,78,minus
151588,1,plus
151827,138,plus
151932,1,minus
151958,3,plus
152148,2,minus
153038,112,minus
153301,11,plus
153518,19,plus
156512,548,minus
157743,5,minus
157917,13,minus
158049,32,minus
160064,1,minus
166408,1,plus
166482,7,minus
166858,1,minus
167030,2,minus
167091,14,minus
167517,1,plus
167890,125,minus
168832,16,plus
168833,3,plus
169736,751,minus
169773,1,plus
169796,310,minus
169952,1,plus
169967,15,plus
169977,4,plus
170203,1,plus
171023,60,plus
171379,1,minus
171403,12,minus
171431,21,plus
171434,6,minus
171455,1,plus
171482,43,minus
171822,1,plus
171842,18,plus
171902,7,plus
178671,5,plus
178798,10,plus
178850,4,plus
178893,2,minus
179172,2,minus
180510,15,minus
180512,1,minus
180535,62,minus
180560,5,minus
180575,1,minus
180988,33,plus
180996,99,minus
181226,178,plus
181259,5,plus
182153,8,plus
182431,86,plus
182587,13,minus
182756,1,plus
182948,2,plus
183482,1,plus
183717,1,plus
184365,48,plus
184395,14,minus
184773,8,minus
185522,53,plus
187850,22,minus
189801,3,plus
195866,5,plus
196298,2,plus
196465,6,plus
196711,38,minus
197189,8,plus
197717,1,minus
198409,1,minus
198630,2,minus
198891,20,plus
198942,19,plus
199059,1,minus
199090,8,plus
200949,72,plus
201122,3,minus
201133,6,minus
201199,55,plus
201232,130,minus
201335,18,plus
201347,6,plus
201498,10,minus
201567,16,plus
201679,7,plus
202530,2,minus
202540,1,minus
202554,802,minus
202661,113,minus
202677,8,plus
202722,4,plus
202775,63,plus
202816,11,minus
202862,3,minus
202882,1,plus
203036,3,minus
203117,24,minus
203339,224,minus
203544,1,minus
203551,58,plus
203770,14,plus
203828,2,plus
204702,1,minus
204772,3,minus
204789,76,minus
204791,5,minus
204791,2,plus
204799,38,minus
204805,91,plus
204809,10,minus
204831,1,plus
204839,17,minus
204850,65,plus
204851,25,plus
204858,5,minus
204861,35,minus
204873,94,plus
204881,39,minus
204881,7,plus
204910,111,plus
204918,343,minus
204937,79,plus
204945,380,minus
204951,2,minus
204965,2,plus
204973,9,plus
204980,3,plus
204984,14,minus
204990,3,minus
205012,65,minus
205013,6,minus
205018,12,minus
205020,8,minus
205028,10,minus
205038,46,minus
205056,10,plus
205057,405,plus
205065,791,minus
205072,1,minus
205081,84,minus
205082,7,minus
205087,29,minus
205090,39,plus
205097,60,plus
205098,150,minus
205106,68,plus
205114,9,plus
205120,23,minus
205124,10,minus
205126,2,minus
205129,3,plus
205130,31,plus
205133,182,minus
205137,21,plus
205138,841,minus
205139,2,plus
205145,150,minus
205147,145,minus
205147,2,plus
205162,9,plus
205189,325,minus
205194,39,minus
