Insertion,Frequency,Orientation
5944,33,minus
5949,3,plus
5951,16,minus
5953,2,plus
5954,62,plus
5959,194,plus
5962,4,minus
5964,352,plus
5966,3,minus
5967,2,minus
5972,39,minus
5978,4,minus
6028,9,plus
6036,82,minus
6037,62,minus
6045,35,plus
6057,2,plus
6060,6,minus
6106,1,plus
6116,3,minus
6131,1,minus
6165,7,minus
6192,229,minus
6196,125,minus
6214,117,minus
6224,5,plus
6225,13,minus
6230,107,minus
6236,5,plus
6244,428,minus
6248,4,plus
6256,95,minus
6274,146,minus
6281,380,minus
6309,5,plus
6317,1,minus
6318,518,minus
6329,1,minus
6417,7,plus
6449,1,minus
6450,5,minus
6468,4,minus
6477,3,minus
6505,31,minus
6521,35,minus
6551,49,minus
6563,2,plus
6571,16,minus
6612,19,minus
6624,2,minus
6668,16,minus
6734,38,minus
6739,10,minus
6786,148,minus
6806,24,minus
6834,61,minus
6863,15,minus
6893,5,plus
6956,84,plus
6990,2,plus
7013,1,plus
7018,2,plus
7110,1,minus
7151,18,minus
7175,4,minus
7180,58,plus
7188,1,minus
7251,1,minus
7252,4,minus
7270,11,plus
7285,109,plus
7292,32,plus
7300,28,minus
7314,4,plus
7316,1,plus
7322,3,plus
7323,6,plus
7331,2,plus
7341,10,minus
7366,1,minus
7368,1,minus
7396,3,minus
7461,34,plus
7464,111,minus
7469,10,minus
7476,1,plus
7483,18,plus
7484,81,minus
7487,5,plus
7488,7,plus
7495,2,minus
7496,148,minus
7505,16,plus
7507,1,minus
7508,50,minus
7513,1,minus
7528,11,plus
7551,51,minus
7574,33,minus
7580,5,minus
7590,52,minus
7648,26,plus
7666,53,minus
7672,109,minus
7676,1,minus
7682,3,minus
7742,4,plus
7744,16,minus
7750,1,minus
7761,24,plus
7779,1,minus
7791,52,minus
7808,146,minus
7808,4,plus
7826,2370,minus
7843,18,plus
7851,546,minus
7855,13,minus
7911,2,plus
7913,1,plus
7936,27,minus
7943,14,plus
7949,6,minus
7951,20,minus
7953,3,plus
7956,114,minus
7957,1,minus
7961,5,minus
7977,41,minus
8005,20,minus
8007,8,plus
8024,70,minus
8049,27,minus
8065,1,plus
8070,39,plus
8073,7,minus
8078,411,minus
8079,108,minus
8107,298,minus
8113,161,minus
8114,120,minus
8132,11,plus
8136,138,minus
8140,115,minus
8150,206,minus
8193,5,plus
8226,1,plus
8232,3,plus
8240,2,minus
8246,281,plus
8262,9,minus
8267,65,minus
8268,35,plus
8275,1,minus
8276,6,minus
8322,118,plus
8330,214,minus
8341,4,minus
8342,4,minus
8343,7,minus
8348,6,plus
8394,16,plus
8399,42,plus
8401,2,minus
8402,245,minus
8404,1,plus
8407,13,minus
8412,71,minus
8419,7,minus
8437,171,plus
8445,104,minus
8449,1,minus
8456,5,minus
8458,13,plus
8466,31,minus
8468,32,plus
8473,1116,plus
8481,493,minus
8506,19,minus
8508,15,minus
8533,198,minus
8538,73,minus
8542,21,plus
8547,1184,plus
8549,3,minus
8549,48,plus
8550,2,minus
8555,11,minus
8557,43,minus
8557,63,plus
8559,12,plus
8560,2,minus
8564,6,plus
8565,22,minus
8570,19,minus
8572,83,minus
8593,2041,plus
8607,18,minus
8616,5,minus
8618,1,minus
8621,58,minus
8621,404,plus
8629,1097,minus
8642,61,plus
8654,155,plus
8657,108,plus
8662,288,minus
8664,1,minus
8665,93,minus
8666,14,plus
8667,2,plus
8680,1,minus
8685,195,plus
8686,89,plus
8691,7,plus
8693,353,minus
8697,3,plus
8699,1,minus
8700,50,plus
8708,2,minus
8717,126,plus
8725,2,plus
8726,1,minus
8733,2,plus
8744,56,plus
8746,10,minus
8754,18,plus
8756,93,minus
8759,1,plus
8762,96,minus
8766,14,minus
8767,18,minus
8770,7,minus
8777,82,plus
8778,64,plus
8783,2,plus
8785,526,minus
8786,383,minus
8789,41,plus
8791,1,minus
8792,2,minus
8793,27,plus
8797,9,minus
8803,11,plus
8806,20,minus
8807,7,minus
8810,2,plus
8811,8,minus
8840,243,minus
8847,10,plus
8855,140,minus
8859,18,minus
8860,3,plus
8867,1,minus
8868,378,minus
8879,1,plus
8895,1,plus
8901,21,minus
8903,1,plus
8904,4,plus
8908,1,plus
8912,1,minus
8937,1,minus
8938,20,minus
8954,1333,minus
8956,17,minus
8957,8,plus
8962,5,plus
8969,2,minus
8970,21,minus
8971,27,plus
8974,11,plus
8977,115,plus
8984,2551,plus
8992,2034,minus
8994,551,plus
8995,19,plus
8999,1,plus
9001,12,minus
9002,5,minus
9005,101,plus
9006,572,plus
9008,280,plus
9013,156,minus
9014,52,plus
9015,165,plus
9018,33,plus
9024,116,plus
9025,126,minus
9026,1684,minus
9033,4,minus
9041,87,plus
9048,110,plus
9053,461,plus
9056,96,minus
9056,1264,plus
9057,1,plus
9058,87,plus
9059,59,minus
9059,178,plus
9064,15,minus
9064,630,plus
9066,275,minus
9066,10,plus
9071,154,plus
9072,16,minus
9075,84,plus
9077,950,plus
9081,4,minus
9085,41,minus
9088,6,plus
9092,429,plus
9102,3,plus
9109,3,plus
9117,13,plus
9118,1,plus
9124,103,minus
9124,331,plus
9126,72,plus
9134,8,minus
9134,709,plus
9139,39,plus
9143,76,minus
9144,41880,plus
9147,22,minus
9150,394,plus
9152,430,minus
9155,1043,plus
9156,2,plus
9157,1,minus
9157,358,plus
9158,71,minus
9163,33,minus
9164,355,minus
9165,14,minus
9168,476,plus
9169,1,plus
9173,371,plus
9175,284,minus
9178,13,plus
9183,1716,plus
9186,11,minus
9191,492,minus
9192,1,plus
9202,521,plus
9210,359,minus
9217,1011,plus
9218,180,plus
9224,3,minus
9225,1,minus
9226,254,minus
9231,555,plus
9239,102,minus
9240,1,minus
9247,164,plus
9252,201,plus
9261,7,plus
9262,114,minus
9263,158,plus
9264,145,plus
9269,30,plus
9271,12,plus
9281,167,plus
9289,408,plus
9291,2,minus
9291,170,plus
9292,6,plus
9297,13,minus
9297,9,plus
9300,2,minus
9311,8,plus
9314,4,minus
9318,14,plus
9320,1,plus
9322,271,plus
9327,56,plus
9328,4,plus
9330,145,minus
9330,97,plus
9335,74,plus
9338,2,minus
9339,7,plus
9340,334,plus
9343,1,minus
9347,3,plus
9348,53,minus
9348,44,plus
9349,34,plus
9356,1,minus
9357,3,minus
9367,3,minus
9372,6,minus
9372,3,plus
9380,3,minus
9382,122,plus
9386,7,plus
9387,6,minus
9387,1,plus
9390,95,minus
9393,44,plus
9394,12,minus
9396,28,plus
9397,233,plus
9400,2,plus
9404,108,minus
9405,18,minus
9407,75,plus
9408,1,minus
9412,12,plus
9415,80,minus
9415,46,plus
9422,69,minus
9423,235,minus
9425,214,plus
9433,224,minus
9440,7,minus
9442,962,plus
9444,70,plus
9445,14,minus
9445,1,plus
9447,27,minus
9450,3134,minus
9452,187,minus
9452,35,plus
9460,85,minus
9460,3,plus
9466,23,minus
9468,112,minus
9484,829,minus
9484,9,plus
9485,20,plus
9487,112,minus
9489,166,plus
9492,135,minus
9493,67,minus
9497,467,minus
9500,2,plus
9501,2,plus
9502,226,minus
9509,15,plus
9510,1,minus
9516,1,plus
9517,152,minus
9517,3,plus
9518,153,minus
9526,3,plus
9528,5,minus
9532,15,minus
9541,261,minus
9546,55,minus
9553,20,minus
9564,129,minus
9577,6,plus
9584,263,minus
9590,13,plus
9598,746,minus
9600,1,minus
9606,1,minus
9623,60,minus
9630,2,minus
9633,4,plus
9645,65,minus
9645,8,plus
9648,12,plus
9651,449,minus
9666,6,minus
9675,206,minus
9676,78,minus
9681,64,minus
9682,20,minus
9682,42,plus
9685,4032,minus
9686,1,minus
9689,3629,minus
9690,1282,minus
9692,10,minus
9696,1,minus
9696,11,plus
9697,2037,minus
9700,38,minus
9702,34,plus
9703,2,plus
9704,112,minus
9706,6,plus
9708,16,plus
9710,4713,minus
9711,53,minus
9716,667,minus
9717,643,minus
9727,366,minus
9729,2,plus
9735,302,minus
9737,2434,minus
9739,67,plus
9740,1,plus
9742,243,minus
9745,4,plus
9746,272,minus
9747,2188,minus
9748,1442,minus
9752,1128,minus
9753,1106,minus
9754,1,plus
9757,389,minus
9761,137,plus
9763,20,plus
9764,57,plus
9765,14,plus
9769,529,minus
9769,7,plus
9771,2911,minus
9772,315,minus
9774,21,plus
9777,4104,minus
9779,1076,minus
9779,75,plus
9782,1078,minus
9784,147,plus
9786,1,minus
9786,7,plus
9787,1083,minus
9789,50,plus
9792,31856,minus
9793,1,minus
9794,10701,minus
9795,4,plus
9796,993,minus
9797,1474,minus
9799,16,plus
9801,450,minus
9804,3,plus
9805,65,minus
9806,1035,minus
9807,211,minus
9808,1650,minus
9810,12,minus
9810,106,plus
9811,1118,plus
9812,1,minus
9813,2356,minus
9814,1,minus
9815,53,plus
9816,294,plus
9817,157,plus
9818,2209,minus
9818,6,plus
9819,42967,minus
9820,19,minus
9820,38,plus
9822,11,plus
9823,1763,minus
9824,2001,minus
9825,852,minus
9825,19,plus
9826,248,minus
9826,59,plus
9827,3,plus
9828,2094,minus
9829,1039,minus
9830,153,minus
9830,3,plus
9831,14,plus
9833,365,minus
9838,1763,minus
9840,3,plus
9844,8884,minus
9845,66,minus
9846,1,minus
9848,31,minus
9849,3,plus
9857,998,minus
9858,4,minus
9862,412,plus
9867,15,plus
9870,205,minus
9871,2,plus
9875,16,plus
9877,9,plus
9880,2,minus
9887,3,plus
9889,57,plus
9890,49,plus
9892,24,plus
9894,23,plus
9897,181,minus
9898,281,minus
9902,3,minus
9902,1,plus
9903,8,minus
9905,161,plus
9908,100,minus
9908,4,plus
9910,10,minus
9910,444,plus
9918,196,minus
9926,7,plus
9934,48,minus
9937,4,minus
9958,100,plus
9959,29,plus
9965,5,plus
9966,83,minus
9968,7,minus
9970,150,plus
9973,1,minus
9977,17,minus
9978,47,minus
9980,3,plus
9981,19,plus
9986,79,plus
9987,43,plus
9988,2,minus
9989,4,minus
9992,9,plus
9993,55,plus
9994,12,minus
9994,6,plus
9995,56,minus
9998,9,plus
9999,10,plus
10000,15,minus
10000,10,plus
10001,98,minus
10002,7,minus
10005,4,plus
10006,40,minus
10006,20,plus
10007,23,plus
10008,15,minus
10012,2,minus
10012,14,plus
10013,24,minus
10014,81,minus
10015,51,minus
10017,69,plus
10018,74,plus
10020,3,minus
10024,75,plus
10025,3,minus
10026,93,minus
10031,25,minus
10032,7,minus
10034,43,plus
10040,32,plus
10042,26,minus
10045,19,plus
10047,28,plus
10048,56,minus
10053,204,minus
10055,4,plus
10057,9,plus
10063,206,minus
10065,35,minus
10069,3,minus
10071,11,minus
10096,1,plus
10108,3,plus
10112,6,plus
10113,25,plus
10116,1,plus
10119,7,plus
10120,106,minus
10121,200,minus
10122,9,minus
10124,6,minus
10126,72,minus
10128,4,minus
10130,18,minus
10131,32,minus
10132,115,minus
10138,5,plus
10140,2,minus
10142,127,minus
10148,5,plus
10156,99,minus
10160,1,minus
10164,111,plus
10165,18,minus
10172,128,minus
10177,165,minus
10178,1,minus
10192,1,plus
10201,2,plus
10202,1,plus
10203,12,plus
10210,1594,minus
10211,133,minus
10213,33,plus
10220,105,plus
10221,65,minus
10247,14,minus
10248,1,plus
10254,232,plus
10256,6,minus
10259,1,plus
10262,1296,minus
10263,13,minus
10270,1,plus
10272,375,minus
10274,5,plus
10277,22,minus
10282,5,minus
10283,6,minus
10285,1,plus
10286,66,plus
10287,28,plus
10292,7,plus
10293,9,minus
10294,28,minus
10295,399,minus
10297,1,plus
10300,1,minus
10305,11,minus
10308,3,minus
10311,7,plus
10312,1,minus
10316,15,plus
10319,139,minus
10324,42,minus
10334,22,minus
10340,5,plus
10343,2,minus
10344,27,plus
10353,26,minus
10357,16,plus
10360,3,minus
10362,21,minus
10367,26,plus
10372,56,minus
10375,1,minus
10380,429,plus
10385,14,minus
10388,80,minus
10390,1,minus
10392,132,plus
10400,252,minus
10402,147,plus
10410,105,minus
10411,9,plus
10416,221,plus
10418,27,minus
10419,10,minus
10421,18,plus
10429,49,minus
10429,9,plus
10434,60,minus
10434,35,plus
10442,20,plus
10450,187,minus
10452,8,plus
10466,3,plus
10468,7,minus
10473,8,plus
10474,537,minus
10476,7,plus
10481,1626,minus
10494,1,minus
10507,3,plus
10524,15,minus
10537,43,minus
10540,6,minus
10545,36,minus
10561,7,plus
10571,55,plus
10574,2,minus
10579,12,minus
10593,2,minus
10600,1,plus
10607,9,minus
10609,11,minus
10628,15,minus
10632,10,plus
10640,9,minus
10643,11,minus
10648,1,plus
10660,1,minus
10661,2,plus
10666,1,plus
10669,16,minus
10680,1,plus
10682,2,plus
10690,1,minus
10693,2,plus
10701,82,minus
10708,1,minus
10711,17,plus
10718,1,minus
10721,15,plus
10722,2,plus
10726,117,plus
10727,3,minus
10727,1,plus
10731,45,plus
10734,17,minus
10739,2,minus
10744,6,minus
10762,3,minus
10794,1,plus
10800,7,minus
10838,11,plus
10843,43,plus
10844,137,plus
10851,85,minus
10852,1,minus
10854,35,plus
10861,35,plus
10862,33,plus
10866,80,plus
10868,121,plus
10869,25,minus
10870,1,minus
10880,1,minus
10882,5,plus
10898,25,minus
10916,2,minus
10921,5,minus
10924,2,plus
10926,2,plus
10938,25,plus
10941,5,plus
10952,82,plus
10960,2,plus
10961,1,minus
10962,25,plus
10970,70,minus
10980,147,minus
10987,80,minus
10987,123,plus
10989,1086,plus
10995,7,minus
10997,218,minus
11016,69,minus
11023,212,plus
11030,13,minus
11037,271,plus
11042,131,plus
11045,187,minus
11047,28,minus
11057,881,plus
11062,416,plus
11065,39,minus
11070,404,plus
11072,555,plus
11078,212,plus
11082,17,plus
11083,54,plus
11086,17,minus
11088,2468,plus
11090,9,minus
11095,3,plus
11096,175,minus
11101,2,plus
11102,46,minus
11103,23,minus
11103,322,plus
11109,217,minus
11111,167,minus
11112,125,plus
11119,27,plus
11120,22,minus
11125,173,minus
11127,27,plus
11129,10,minus
11136,6,plus
11139,9,minus
11144,363,minus
11149,1,minus
11150,130,plus
11158,236,minus
11158,944,plus
11160,417,plus
11163,26,minus
11166,1422,minus
11168,272,minus
11173,1749,plus
11181,3893,minus
11188,50,minus
11188,29,plus
11196,86,minus
11196,26,plus
11197,35,minus
11200,21,plus
11205,425,plus
11206,3,plus
11208,67,minus
11212,12,plus
11213,2531,minus
11213,227,plus
11214,176,minus
11221,99,minus
11221,142,plus
11222,1,minus
11231,31,plus
11236,11,plus
11245,1,minus
11246,60,plus
11251,13,plus
11255,6,plus
11256,992,plus
11259,10,minus
11263,22,plus
11271,4,minus
11273,308,plus
11274,22,plus
11276,11,minus
11279,13,plus
11280,32,plus
11281,17,minus
11284,47,plus
11288,1,minus
11293,13,plus
11303,7,plus
11310,181,plus
11311,1,minus
11315,82,plus
11318,39,minus
11321,87,plus
11323,8,minus
11329,14,minus
11332,169,plus
11340,67,plus
11341,48,plus
11348,10,minus
11386,55,plus
11387,42,plus
11394,4,minus
11395,13,minus
11400,5,plus
11401,1,minus
11421,1,minus
11424,2,plus
11430,6,plus
11431,11,plus
11435,13,plus
11437,2,plus
11443,2,minus
11445,1,plus
11452,28,minus
11452,4,plus
11453,5,minus
11458,5,plus
11460,5,minus
11463,2,plus
11465,2,minus
11468,60,minus
11472,1,plus
11479,26,plus
11504,14,plus
11511,5,minus
11511,26,plus
11512,151,minus
11530,1,plus
11545,1,plus
11550,1,plus
11558,1,minus
11558,15,plus
11565,3,plus
11575,3,plus
11580,22,plus
11584,3,plus
11592,30,minus
11603,2,plus
11604,69,plus
11605,6,minus
11609,3,plus
11612,192,minus
11619,1,plus
11627,10,minus
11658,6,minus
11659,3,minus
11675,4,plus
11682,153,plus
11689,12,minus
11692,137,plus
11710,9,plus
11714,255,plus
11715,1,plus
11730,135,plus
11731,1,plus
11741,259,plus
11766,1,plus
11782,29,plus
11790,295,plus
11797,1,plus
11798,101,minus
11807,296,plus
11808,71,plus
11817,186,plus
11823,1,plus
11824,258,plus
11836,229,plus
11837,691,plus
11842,2146,plus
11847,476,plus
11849,47,plus
11850,19,minus
11850,2,plus
11851,1,plus
11856,147,plus
11857,490,plus
11877,15,plus
11881,326,plus
11887,10,plus
11891,16,plus
11898,448,plus
11900,57,plus
11908,17,plus
11911,186,plus
11913,2117,plus
11914,79,plus
11919,37,plus
11929,119,plus
11930,121,plus
11934,106,plus
11938,1,minus
11956,192,plus
11971,3,plus
11978,30,plus
11983,110,plus
11995,47,plus
12002,4,plus
12007,18,plus
12013,27,plus
12020,61,plus
12038,410,plus
12046,1,minus
12051,8,plus
12060,1,plus
12061,483,plus
12072,10,plus
12074,112,plus
12084,33,plus
12092,1,minus
12100,12,plus
12107,55,plus
12109,35,plus
12157,1,plus
12176,2,plus
12184,1,minus
12191,40,minus
12193,3,plus
12210,13,minus
12245,5,minus
12255,1,plus
12265,36,plus
12273,171,minus
12278,59,minus
12379,28,minus
12440,5,minus
12461,173,minus
12490,17,plus
12504,13,plus
12539,94,plus
12547,3,minus
12555,1,minus
12561,8,plus
12664,3,plus
12688,6,minus
12697,5,minus
12712,5,minus
12790,19,minus
12851,8,minus
12853,1,plus
12856,1,minus
12868,2,plus
12892,32,minus
12939,1,minus
12944,1,minus
12946,13,minus
12961,23,minus
12963,4,minus
12978,13,minus
13014,54,minus
13016,59,plus
13024,285,minus
13049,19,minus
13132,169,plus
13133,90,plus
13141,3,minus
13146,69,plus
13259,9,minus
13359,1,plus
13396,10,minus
13438,1,minus
13442,2,minus
13452,12,minus
13532,36,minus
13543,1,minus
13561,13,plus
13722,10,minus
13789,2,plus
13848,8,plus
13884,5,plus
13887,3,minus
13890,16,plus
13916,1,plus
13924,2,minus
13931,24,plus
14022,2,plus
14033,1,plus
14048,6,plus
14056,31,minus
14184,23,plus
14191,2,minus
14230,11,plus
14409,1,plus
14428,303,plus
14512,1,minus
14571,1,plus
14581,4,minus
14581,154,plus
14589,18,minus
14613,9,minus
14625,45,plus
14631,2,plus
14636,182,plus
14691,4,plus
14696,206,plus
14703,19,plus
14704,6,minus
14708,34,plus
14713,19,plus
14721,13,minus
14730,46,minus
14757,30,plus
14772,36,plus
14786,52,plus
14799,8,plus
14801,1,plus
14809,6,plus
14826,98,minus
14830,3,plus
14836,20,plus
14841,4,plus
14851,28,plus
14854,14,minus
14855,68,minus
14857,12,minus
14880,27,plus
14904,50,minus
14910,15,minus
14930,1,minus
14961,3,plus
14991,1,plus
15016,1,minus
15045,8,plus
15218,10,minus
15268,21,minus
15688,3,minus
16112,19,minus
16223,62,plus
16912,17,plus
18592,1,plus
18603,549,plus
18641,16,plus
19238,7,minus
19511,100,minus
19870,1,plus
20485,1,minus
20850,1,plus
20914,2,minus
20996,1,minus
21072,1,minus
21101,187,plus
21109,54,minus
21143,45,plus
21213,12,minus
21236,63,minus
21332,1,plus
21375,19,plus
21546,3,plus
22400,87,minus
22488,32,minus
22941,13,minus
23074,8,plus
23168,9,minus
23185,101,minus
23223,20,minus
23241,98,plus
23316,4,plus
23423,12,minus
23557,2,plus
23642,2,plus
23698,8,plus
23789,6,minus
23922,6,plus
23930,5,minus
24876,1,plus
25441,15,plus
27112,4,plus
27893,14,plus
27901,1,minus
28437,18,plus
28758,58,minus
29070,98,plus
29214,1,plus
29221,1,plus
29308,1,minus
29448,1,minus
29524,149,plus
29741,138,plus
30824,3,minus
30941,92,minus
30943,16,minus
30954,4,minus
30969,43,minus
31003,40,plus
31056,13,plus
31061,22,plus
31129,46,minus
31201,112,minus
31266,5,plus
31274,4,minus
31334,2,plus
31415,14,plus
31500,2,plus
31618,2,plus
32927,44,minus
32933,2,minus
32969,179,minus
34748,30,minus
34810,32,minus
35089,2,minus
35232,6,plus
35234,2,plus
35291,5,minus
35949,1,minus
36106,12,plus
36177,186,minus
36308,4,plus
36582,88,plus
36683,11,plus
36797,2,plus
36956,45,plus
37378,1,plus
37404,9,plus
37729,12,minus
38038,3,minus
38500,10,minus
38568,7,plus
38607,1,plus
38836,7,plus
39143,8,minus
40351,13,minus
40365,9,plus
40846,64,plus
41042,134,plus
41092,39,minus
41650,11,minus
41842,2,minus
42463,2,plus
43245,1,minus
43278,1,minus
43358,1,minus
43529,227,minus
43574,3,minus
43641,107,minus
43644,101,minus
43676,143,minus
43803,10,minus
43812,43,plus
43814,1,plus
43815,152,minus
43817,77,plus
43826,1,plus
43887,1,plus
43890,7,minus
43920,4,minus
43943,26,plus
43946,86,minus
43951,1,minus
43970,3,minus
43979,1,plus
43987,10,plus
44016,437,plus
44018,1,minus
44039,564,plus
44114,4,minus
44120,1,minus
44135,1,minus
44153,148,plus
44169,1,plus
44170,2528,plus
44178,213,minus
44227,25,plus
44285,22,minus
44309,63,minus
44316,2,plus
44321,27,plus
44332,1,plus
44355,117,minus
44370,1,plus
44371,110,plus
44379,1610,minus
44420,769,minus
44483,5,plus
44490,7,minus
44491,1,minus
44538,100,minus
44609,2,minus
44636,19,minus
44664,14,plus
44669,6,plus
44674,3,minus
44682,122,minus
44684,184,plus
44705,7,plus
44753,16,plus
44798,3,minus
44806,57,minus
44807,87,plus
44808,31,minus
44820,12,minus
44822,15,plus
44830,20,minus
44836,3,plus
44838,50,plus
44844,5,minus
44864,2,minus
44867,10,plus
44899,5,minus
44912,8,minus
44946,58,plus
44980,11,minus
45020,34,plus
45022,43,plus
45028,1,minus
45030,17,plus
45043,1,minus
45049,10,minus
45061,16,minus
45126,139,plus
45207,21,plus
45251,5,minus
45300,26,plus
45368,81,minus
45394,47,plus
45403,8,plus
45431,8,plus
45433,7,plus
45456,3,plus
45594,2,plus
45602,5,minus
45628,4,plus
45643,5,plus
46110,7,minus
46360,6,plus
46365,117,plus
46618,6,plus
47159,2,plus
47581,2,minus
47743,44,plus
47936,94,plus
47975,9,minus
48035,35,plus
48088,12,minus
48317,4,plus
49411,6,minus
53119,6,minus
53370,75,minus
53520,9,minus
53548,78,plus
54264,3,minus
56848,6,minus
57016,3,minus
57596,2,minus
58766,74,minus
61204,72,minus
61521,11,plus
63434,1,minus
66461,223,plus
68676,6,plus
68923,5,plus
71313,45,minus
73355,24,minus
74729,1,plus
75725,1,minus
76365,1,minus
78080,18,minus
78329,4,plus
80017,3,minus
81305,1,plus
83486,7,minus
83763,1,minus
83924,3,minus
84229,7,plus
86725,1,minus
89150,3,plus
89931,1,minus
89933,30,minus
90021,6,minus
90179,16,plus
90350,65,plus
91303,1,minus
91467,1,minus
91535,26,minus
91607,1,minus
91638,1,minus
91657,44,plus
91693,48,plus
91895,4,plus
91912,3,plus
91957,15,plus
91965,1,minus
92059,2,minus
92283,1,minus
92348,6,plus
92831,2,plus
92967,1,minus
93292,55,plus
94186,139,plus
94283,7,minus
94321,80,plus
94391,1,plus
94393,9,plus
94394,3,minus
94401,5,minus
94515,10,minus
94561,29,minus
95018,4,minus
95169,16,minus
95197,1,minus
95230,2,minus
95310,4,minus
95768,46,minus
95789,9,minus
95859,2,minus
95859,12,plus
95886,332,plus
96093,15,plus
96166,2,plus
96256,1,plus
96264,10,minus
96275,1,plus
96434,1,plus
96436,45,plus
96442,13,minus
96455,9,plus
96493,8,plus
96761,1,minus
96797,4,minus
96916,4,minus
96928,29,minus
96984,5,minus
96995,1,minus
97007,4,minus
97081,1,plus
99520,5,plus
99850,20,minus
99908,10,minus
100526,3,plus
100753,3,plus
100878,11,plus
101501,1,minus
101770,1,plus
102457,14,minus
102493,1,minus
102852,3,plus
104697,2,plus
106010,6,minus
106067,7,plus
106709,1,plus
106783,3,plus
107257,10,plus
109733,8,plus
111584,17,minus
111796,4,minus
112456,29,minus
115587,1,minus
115677,30,minus
115811,4,plus
116052,11,plus
116184,4,plus
116280,3,plus
117380,132,minus
117605,6,plus
117632,147,minus
117757,2,minus
117780,2,plus
117969,2,minus
118088,1,minus
118136,1,plus
118177,123,plus
118188,26,plus
118273,15,plus
118361,6,plus
119070,3,plus
120211,207,plus
120324,7,minus
120625,1,plus
120630,2,plus
123173,16,plus
123556,1,minus
123917,3,plus
124225,4,minus
124396,2,plus
125569,2,plus
125616,3,plus
125842,8,plus
129674,1,minus
132991,10,minus
133060,1,minus
133377,12,plus
133479,8,plus
133485,66,plus
133644,1,plus
134052,35,plus
134340,12,minus
134478,1,minus
134535,37,plus
134600,12,plus
134731,1,minus
134778,35,plus
135005,3,plus
135019,3,minus
135191,1,minus
135309,65,minus
135803,41,minus
135855,147,minus
135908,8,plus
136326,1,plus
136342,1,plus
136348,3,plus
136522,38,minus
136548,12,minus
136905,3,minus
136949,8,minus
136957,10,minus
137067,7,minus
137400,46,plus
137569,7,minus
137676,1,plus
137690,51,plus
137698,13,plus
137705,14,plus
137706,8,minus
137721,13,plus
137927,4,plus
137966,3,plus
137974,4,minus
138044,62,plus
138098,8,plus
138108,1,plus
138187,11,minus
138276,78,plus
138283,1,minus
138498,1,minus
138560,1,minus
138623,2,plus
138734,184,plus
138844,1,plus
138988,2,minus
139025,20,minus
139651,18,plus
140992,1,plus
141207,10,plus
141463,108,plus
141524,1,minus
141761,4,minus
141886,7,minus
142060,4,plus
142163,20,minus
142258,187,minus
142328,23,minus
142843,60,minus
142849,3,minus
143109,1,minus
143244,65,minus
145114,3,minus
146413,49,minus
147482,11,plus
149784,18,minus
149977,12,minus
150006,6,minus
150222,5,minus
150428,64,plus
150473,1,plus
150563,12,minus
150839,3,minus
151179,8,minus
151261,125,minus
151473,4,minus
151584,50,minus
