Insertion,Frequency,Orientation
8078,197,minus
8079,93,minus
8107,137,minus
8114,108,minus
8132,51,plus
8140,54,minus
8150,39,minus
8193,6,plus
8232,117,plus
8240,2,minus
8262,1,minus
8267,23,minus
8276,27,minus
8322,155,plus
8330,206,minus
8341,5,minus
8342,59,minus
8382,2,plus
8394,8,plus
8399,45,plus
8401,3,minus
8402,16,minus
8407,2,minus
8412,48,minus
8437,23,plus
8438,10,minus
8445,500,minus
8449,10,minus
8450,2,minus
8456,1,minus
8458,7,plus
8466,23,minus
8468,5,plus
8473,786,plus
8481,485,minus
8490,2,minus
8500,5,plus
8506,19,minus
8533,249,minus
8538,36,minus
8542,33,plus
8547,548,plus
8549,1,minus
8549,14,plus
8557,33,minus
8559,4,plus
8560,38,minus
8564,19,plus
8570,3,minus
8572,128,minus
8573,1,minus
8593,1330,plus
8618,21,minus
8621,152,plus
8629,1328,minus
8642,78,plus
8650,1,minus
8654,126,plus
8655,16,plus
8657,15,plus
8662,545,minus
8664,57,minus
8665,78,minus
8666,38,plus
8685,104,plus
8686,23,plus
8693,265,minus
8697,2,plus
8700,331,plus
8717,233,plus
8720,21,plus
8722,23,minus
8726,3,minus
8728,1,plus
8733,5,plus
8744,74,plus
8746,8,minus
8754,40,plus
8756,21,minus
8759,11,plus
8762,19,minus
8766,8,minus
8767,121,minus
8768,2,minus
8770,5,minus
8777,23,plus
8778,7,plus
8783,16,plus
8784,4,plus
8785,552,minus
8786,91,minus
8789,40,plus
8792,21,minus
8793,1,plus
8797,97,minus
8802,21,plus
8806,26,minus
8810,7,plus
8813,1,minus
8832,2,plus
8833,1,plus
8840,34,minus
8847,2,plus
8855,11,minus
8860,4,plus
8868,15,minus
8889,2,plus
8895,1,plus
8897,21,minus
8901,2,minus
8908,5,plus
8937,1,minus
8947,1,plus
8954,908,minus
8957,14,plus
8970,12,minus
8971,51,plus
8974,4,plus
8977,44,plus
8984,1411,plus
8992,327,minus
8993,61,plus
8994,104,plus
8995,70,plus
8999,38,plus
9001,1,minus
9005,381,plus
9006,276,plus
9007,133,plus
9008,30,plus
9015,14,plus
9018,75,plus
9025,4,minus
9026,1235,minus
9041,1,plus
9053,26,plus
9056,215,minus
9056,1508,plus
9058,21,plus
9059,145,minus
9059,178,plus
9064,13,minus
9064,541,plus
9065,1,plus
9066,342,minus
9066,379,plus
9071,247,plus
9072,48,minus
9075,1,plus
9077,582,plus
9085,58,minus
9088,8,plus
9092,176,plus
9102,18,plus
9117,281,plus
9118,1,plus
9124,13,minus
9126,12,plus
9134,1,minus
9134,754,plus
9139,614,plus
9140,1,plus
9143,12,minus
9144,30255,plus
9147,3,minus
9150,528,plus
9152,706,minus
9155,508,plus
9156,4,plus
9157,1,minus
9157,65,plus
9158,15,minus
9163,1,minus
9164,105,minus
9165,8,minus
9168,180,plus
9173,334,plus
9175,82,minus
9178,1,plus
9183,1603,plus
9186,24,minus
9191,120,minus
9192,2,plus
9202,665,plus
9210,8,minus
9217,1347,plus
9218,43,plus
9224,10,minus
9226,1,minus
9231,417,plus
9239,170,minus
9247,287,plus
9252,132,plus
9261,5,plus
9263,65,plus
9264,100,plus
9269,20,plus
9271,28,plus
9277,4,minus
9281,79,plus
9289,445,plus
9291,21,minus
9291,67,plus
9292,58,plus
9297,3,minus
9297,1,plus
9299,9,minus
9300,3,minus
9306,1,plus
9318,55,plus
9322,336,plus
9327,12,plus
9330,13,minus
9330,127,plus
9335,177,plus
9338,1,minus
9339,2,plus
9340,162,plus
9343,5,minus
9347,5,plus
9348,37,minus
9348,92,plus
9349,52,plus
9357,9,minus
9367,2,minus
9370,8,minus
9372,1,minus
9372,8,plus
9380,13,minus
9382,82,plus
9386,12,plus
9387,5,minus
9387,1,plus
9390,93,minus
9393,44,plus
9394,3,minus
9396,2,plus
9397,31,plus
9400,1,plus
9404,148,minus
9405,15,minus
9407,91,plus
9408,3,minus
9412,11,plus
9415,74,minus
9415,41,plus
9422,73,minus
9423,222,minus
9425,251,plus
9433,287,minus
9440,22,minus
9442,925,plus
9444,60,plus
9445,25,minus
9447,35,minus
9450,2767,minus
9452,204,minus
9452,36,plus
9453,2,plus
9455,1,minus
9460,117,minus
9460,6,plus
9466,39,minus
9468,39,minus
9479,1,plus
9484,729,minus
9484,1,plus
9485,12,plus
9487,98,minus
9489,101,plus
9492,198,minus
9493,45,minus
9497,370,minus
9502,192,minus
9509,44,plus
9516,2,plus
9517,164,minus
9517,2,plus
9518,154,minus
9526,2,plus
9528,4,minus
9532,74,minus
9541,171,minus
9543,6,plus
9546,6,minus
9551,4,minus
9553,44,minus
9564,166,minus
9577,4,plus
9584,128,minus
9590,5,plus
9598,786,minus
9606,5,minus
9623,184,minus
9630,7,minus
9633,2,plus
9645,9,plus
9648,36,plus
9651,184,minus
9656,16,minus
9659,4,plus
9667,5,minus
9675,6,minus
9676,271,minus
9678,1,plus
9681,293,minus
9682,96,plus
9685,4330,minus
9689,2148,minus
9690,367,minus
9692,12,plus
9696,8,plus
9697,2126,minus
9700,275,minus
9702,5,plus
9704,232,minus
9708,4,plus
9710,3620,minus
9711,71,minus
9716,341,minus
9717,542,minus
9727,72,minus
9729,3,plus
9735,599,minus
9737,1698,minus
9739,44,plus
9740,45,plus
9742,18,minus
9745,1,plus
9746,442,minus
9747,1870,minus
9748,699,minus
9752,843,minus
9753,493,minus
9757,354,minus
9761,33,plus
9763,31,plus
9764,2,plus
9765,84,plus
9769,256,minus
9771,2043,minus
9772,311,minus
9777,2788,minus
9779,177,minus
9782,227,minus
9784,119,plus
9787,315,minus
9789,32,plus
9792,19423,minus
9794,7189,minus
9795,1,plus
9796,274,minus
9797,1154,minus
9797,1,plus
9799,68,plus
9801,35,minus
9805,2,plus
9806,150,minus
9807,14,minus
9808,1925,minus
9810,2,plus
9811,796,plus
9813,1425,minus
9815,129,plus
9816,30,plus
9818,2305,minus
9818,4,plus
9819,29108,minus
9820,6,minus
9820,36,plus
9822,16,plus
9823,2025,minus
9824,1859,minus
9825,317,minus
9825,40,plus
9826,816,minus
9826,8,plus
9827,14,plus
9828,2892,minus
9829,895,minus
9830,130,minus
9830,5,plus
9834,16,minus
9837,2,plus
9838,1357,minus
9844,7291,minus
9849,5,plus
9857,481,minus
9862,357,plus
9870,76,minus
9875,13,plus
9889,1,plus
9890,6,plus
9894,190,plus
9897,146,minus
9898,124,minus
9902,5,minus
9902,39,plus
9905,139,plus
9908,48,minus
9910,439,plus
9918,82,minus
9926,2,plus
9934,52,minus
9937,30,minus
9958,45,plus
9966,58,minus
9968,20,minus
9970,95,plus
9973,24,minus
9977,90,minus
9978,31,minus
9981,45,plus
9985,10,minus
9986,83,plus
9987,22,plus
9988,16,minus
9988,15,plus
9992,21,plus
9993,137,plus
9994,56,minus
9994,58,plus
9995,72,minus
9998,6,plus
9999,33,plus
10000,50,minus
10000,3,plus
10001,85,minus
10002,3,minus
10005,1,plus
10006,71,minus
10006,12,plus
10007,17,plus
10008,5,minus
10008,59,plus
10012,3,plus
10013,65,minus
10014,10,minus
10015,98,minus
10017,40,plus
10018,68,plus
10020,25,minus
10023,1,plus
10024,37,plus
10026,160,minus
10031,11,minus
10032,9,minus
10038,9,minus
10040,55,plus
10045,153,plus
10047,17,plus
10048,19,minus
10053,72,minus
10055,5,minus
10057,12,plus
10063,155,minus
10064,1,minus
10065,6,minus
10071,1,minus
10112,1,plus
10113,63,plus
10119,8,plus
10120,46,minus
10121,135,minus
10124,1,plus
10131,58,minus
10132,67,minus
10138,4,plus
10140,18,minus
10142,103,minus
10143,29,plus
10148,3,plus
10156,4,minus
10164,7,plus
10165,29,minus
10169,3,plus
10172,148,minus
10177,128,minus
10189,3,plus
10192,4,plus
10201,13,plus
10202,1,minus
10202,17,plus
10203,3,plus
10210,1070,minus
10211,103,minus
10213,13,plus
10218,1,plus
10220,11,plus
10221,11,minus
10222,1,plus
10228,60,minus
10231,45,minus
10249,9,plus
10253,113,minus
10254,107,plus
10256,12,minus
10259,41,plus
10262,1538,minus
10263,154,minus
10264,31,plus
10269,2,plus
10272,2,minus
10274,18,plus
10275,17,plus
10277,2,minus
10282,1,minus
10284,2,minus
10286,1,plus
10287,52,plus
10292,95,plus
10293,3,minus
10294,2,minus
10295,184,minus
10297,123,plus
10308,1,minus
10314,14,minus
10316,1,plus
10319,61,minus
10324,29,minus
10340,19,plus
10343,2,minus
10345,1,plus
10354,14,plus
10357,10,plus
10360,1,minus
10367,32,plus
10380,163,plus
10388,3,minus
10392,88,plus
10400,191,minus
10402,93,plus
10410,148,minus
10411,6,plus
10416,113,plus
10418,6,minus
10419,1,minus
10424,32,plus
10427,2,plus
10429,29,minus
10429,2,plus
10434,22,minus
10434,43,plus
10442,1,plus
10450,17,minus
10466,3,plus
10468,2,plus
10473,11,plus
10474,646,minus
10476,4,plus
10481,1464,minus
10484,3,plus
10497,1,plus
10519,40,plus
10522,3,minus
10527,128,minus
10537,1,minus
10537,3,plus
10540,1,minus
10545,27,minus
10561,33,plus
10569,2,minus
10571,4,plus
10579,1,minus
10585,1,plus
10593,2,minus
10600,1,plus
10607,15,minus
10620,1,plus
10628,5,minus
10632,8,plus
10640,5,minus
10643,1,minus
10666,4,plus
10669,7,minus
10687,2,plus
10693,2,plus
10696,1,minus
10701,32,minus
10708,13,minus
10711,20,plus
10718,2,minus
10721,4,plus
10726,16,plus
10727,1,plus
10734,2,minus
10739,4,minus
10754,1,plus
10762,5,minus
10800,10,minus
10817,1,minus
10843,35,plus
10844,236,plus
10851,53,minus
10861,2,plus
10862,52,plus
10866,55,plus
10868,220,plus
10869,16,minus
10880,3,minus
10898,19,minus
10913,4,plus
10916,4,minus
10921,1,minus
10941,14,plus
10952,49,plus
10953,9,minus
10962,8,plus
10970,115,minus
10979,4,plus
10980,110,minus
10987,69,minus
10987,76,plus
10989,545,plus
10995,73,minus
10997,59,minus
11016,73,minus
11037,74,plus
11042,21,plus
11045,215,minus
11050,7,minus
11057,1386,plus
11062,40,plus
11065,59,minus
11070,12,plus
11072,191,plus
11078,190,plus
11083,258,plus
11086,22,minus
11087,1,plus
11088,2193,plus
11090,4,minus
11095,8,plus
11096,193,minus
11102,38,minus
11103,54,minus
11103,143,plus
11109,64,minus
11111,170,minus
11112,4,plus
11117,1,minus
11119,14,plus
11125,21,minus
11127,38,plus
11134,11,plus
11136,106,plus
11139,13,minus
11144,509,minus
11150,283,plus
11158,271,minus
11158,647,plus
11160,155,plus
11166,612,minus
11168,83,minus
11173,1838,plus
11181,2781,minus
11188,4,minus
11196,104,minus
11196,61,plus
11200,19,plus
11205,424,plus
11206,52,plus
11208,2,minus
11212,23,plus
11213,1346,minus
11213,571,plus
11214,18,minus
11221,146,minus
11221,61,plus
11231,77,plus
11236,18,plus
11246,10,plus
11251,24,plus
11255,7,plus
11256,1055,plus
11259,10,minus
11263,2,minus
11263,44,plus
11273,453,plus
11274,4,plus
11279,55,plus
11280,6,plus
11281,1,minus
11284,81,plus
11293,5,plus
11303,3,plus
11310,122,plus
11315,28,plus
11318,4,minus
11321,54,plus
11323,5,minus
11332,327,plus
11340,5,plus
11341,133,plus
11386,86,plus
11387,105,plus
11389,1,minus
11395,23,minus
11400,38,plus
11401,1,minus
11402,1,plus
11424,1,plus
11425,1,plus
11435,46,plus
11437,20,plus
11443,2,minus
11444,7,plus
11445,2,plus
11452,1,minus
11452,8,plus
11460,1,minus
11476,1,minus
11479,6,plus
11493,2,plus
11504,15,plus
11511,35,plus
11512,1,minus
11550,1,plus
11558,4,minus
11558,17,plus
11565,1,plus
11571,5,plus
11575,2,plus
11580,3,plus
11584,13,plus
11603,4,plus
11604,70,plus
11609,4,plus
11612,11,minus
11627,1,plus
11651,1,plus
11657,15,plus
11678,29,minus
11681,1,plus
11682,76,plus
11689,8,minus
11691,1,plus
11692,100,plus
11714,251,plus
11729,1,plus
11730,76,plus
11731,8,plus
11741,80,plus
11753,22,plus
11761,7,plus
11766,477,plus
11790,4,plus
11797,39,plus
11798,6,minus
11807,970,plus
11808,35,plus
11817,534,plus
11824,129,plus
11836,113,plus
11837,563,plus
11842,1354,plus
11847,331,plus
11849,2,plus
11856,217,plus
11857,403,plus
11858,1,plus
11865,9,plus
11877,48,plus
11881,406,plus
11891,2,plus
11898,355,plus
11900,48,plus
11904,4,plus
11911,79,plus
11913,1657,plus
11919,78,plus
11929,10,plus
11930,340,plus
11934,226,plus
11956,245,plus
11963,3,plus
11971,3,plus
11978,198,plus
11983,64,plus
11995,115,plus
12002,117,plus
12013,5,plus
12020,101,plus
12038,268,plus
12051,26,plus
12057,1,minus
12061,198,plus
12069,2,minus
12072,24,plus
12074,107,plus
12084,80,plus
12100,16,plus
12109,189,plus
12129,34,minus
12176,1,plus
12187,3,plus
12193,36,plus
12210,174,minus
12231,1,plus
12265,17,plus
12273,2,minus
12379,1,minus
12490,2,plus
12539,23,plus
12547,2,minus
12555,1,minus
12614,13,plus
12616,1,minus
12664,3,plus
12688,18,minus
12695,1,minus
12697,8,minus
12712,11,minus
12790,34,minus
12851,8,minus
12856,5,minus
12892,18,minus
12916,2,plus
12928,4,plus
12946,30,minus
12963,42,minus
13014,18,minus
13024,19,minus
13049,18,minus
13132,89,plus
13133,21,plus
13141,1,minus
13146,12,plus
13344,47,minus
13400,20,minus
13490,1,plus
13532,57,minus
13561,7,plus
13644,1,plus
13789,27,plus
14219,1,minus
14230,4,plus
14428,12,plus
14581,296,plus
14583,103,plus
14589,13,minus
14613,4,minus
14625,63,plus
14631,3,plus
14636,36,plus
14671,11,plus
14696,194,plus
14703,11,plus
14704,6,minus
14708,76,plus
14721,1,minus
14730,4,minus
14772,66,plus
14780,3,minus
14799,4,plus
14826,244,minus
14830,18,plus
14836,3,plus
14851,7,plus
14854,88,minus
14855,182,minus
14857,5,minus
14880,6,plus
14897,4,plus
14904,195,minus
14928,2,plus
14961,20,plus
14969,1,minus
14991,1,plus
15218,1,minus
15268,1,minus
15343,22,minus
16912,29,plus
17240,32,plus
18603,389,plus
19238,6,minus
19240,13,plus
19511,10,minus
20209,7,plus
20914,5,minus
20927,1,minus
21098,1,minus
21109,121,minus
21126,37,plus
21236,2,minus
21375,18,plus
22400,57,minus
22453,7,minus
23168,7,minus
23185,21,minus
23241,29,plus
23642,17,plus
23922,2,plus
24103,14,minus
24944,1,minus
25054,51,plus
25763,11,minus
28758,11,minus
29070,244,plus
29448,2,minus
29524,217,plus
29741,176,plus
30941,27,minus
30952,1,plus
30954,11,minus
30969,8,minus
30985,45,minus
31129,6,minus
32220,17,plus
32927,41,minus
34138,6,minus
34748,5,minus
34810,2,minus
35471,5,plus
35896,7,minus
36177,39,minus
36184,1,plus
36582,1,plus
36643,12,plus
36683,42,plus
36956,20,plus
36973,19,plus
37729,50,minus
37861,1,plus
38568,8,plus
39143,4,minus
40351,26,minus
41042,1,plus
41650,8,minus
42995,3,plus
43245,1,minus
43278,3,minus
43529,85,minus
43574,98,minus
43641,268,minus
43644,75,minus
43805,12,plus
43815,413,minus
43817,144,plus
43871,1,plus
43890,2,minus
43946,169,minus
43951,181,minus
44016,1743,plus
44039,145,plus
44135,1,minus
44153,14,plus
44169,1,plus
44170,1179,plus
44178,263,minus
44245,2,minus
44309,19,minus
44321,4,plus
44324,193,minus
44331,2,minus
44355,7,minus
44371,154,plus
44379,313,minus
44454,17,minus
44465,3,plus
44538,88,minus
44664,8,plus
44669,48,plus
44674,4,minus
44682,50,minus
44684,85,plus
44806,9,minus
44807,21,plus
44808,114,minus
44822,22,plus
44830,69,minus
44844,26,minus
44946,14,plus
45020,8,plus
45022,1,minus
45022,95,plus
45030,8,plus
45043,2,minus
45049,3,minus
45126,57,plus
45172,3,plus
45207,15,plus
45251,94,minus
45282,1,minus
45368,4,minus
45369,2,plus
45391,2,minus
45394,36,plus
45431,5,plus
45433,4,plus
45643,1,plus
46365,6,plus
46502,3,plus
47581,1,minus
47743,2,plus
47975,1,minus
48035,1,plus
48317,2,plus
53520,7,minus
53548,16,plus
53581,6,minus
56848,2,minus
58766,9,minus
60424,5,minus
61204,111,minus
63434,2,minus
68676,22,plus
68923,2,plus
73468,6,minus
75189,9,plus
75893,9,minus
76365,2,minus
80964,16,plus
86596,1,plus
87071,53,minus
90167,23,plus
90179,13,plus
90350,61,plus
90582,161,plus
90777,3,minus
91303,1,minus
91535,1,minus
92348,3,plus
94399,20,minus
94429,7,plus
94437,1,minus
95018,1,minus
95169,10,minus
95197,1,minus
95230,130,minus
95768,59,minus
96055,3,plus
96093,10,plus
96241,2,minus
96753,7,plus
96797,18,minus
96926,1,minus
96928,14,minus
96984,9,minus
98189,9,minus
99850,2,minus
99908,72,minus
100174,1,minus
101501,17,minus
101770,3,plus
102885,5,plus
106067,2,plus
111584,26,minus
112123,1,minus
112456,6,minus
115677,12,minus
116052,5,plus
116280,2,plus
117332,151,minus
117380,11,minus
117632,207,minus
117780,3,plus
118136,1,plus
118177,23,plus
118188,42,plus
118234,11,minus
118361,11,plus
118464,1,plus
119070,1,plus
120096,1,minus
120324,41,minus
123173,1,plus
123767,16,plus
124050,3,plus
125569,6,plus
125842,4,plus
128905,1,minus
130640,2,plus
132991,12,minus
133485,10,plus
134757,1,plus
134778,2,plus
135019,35,minus
135191,28,minus
135309,34,minus
135795,34,plus
135803,7,minus
135855,199,minus
136035,25,minus
136326,1,plus
136348,1,plus
136396,1,minus
136522,69,minus
136548,5,minus
136848,1,minus
136949,1,minus
137067,14,minus
137318,2,minus
137449,2,plus
137549,1,minus
137690,12,plus
137705,6,plus
137706,4,minus
137721,8,plus
137927,12,plus
137966,4,plus
138044,1,plus
138276,4,plus
138498,36,minus
138988,28,minus
141463,163,plus
141927,1,plus
142258,25,minus
142328,7,minus
142843,42,minus
145114,2,minus
145717,2,plus
146413,2,minus
147482,3,plus
148808,42,minus
149977,2,minus
150086,2,plus
150142,4,minus
150563,4,minus
150908,46,minus
151179,10,minus
151261,51,minus
151588,1,plus
151827,75,plus
151865,105,plus
151932,5,minus
152148,49,minus
152663,9,plus
153038,45,minus
153550,29,plus
156512,269,minus
157917,53,minus
161222,1,plus
167030,2,minus
167091,3,minus
167121,9,minus
167692,27,plus
167890,53,minus
169619,16,minus
169736,1113,minus
169796,4,minus
169952,7,plus
171023,14,plus
171403,5,minus
171434,2,minus
171439,2,minus
171482,1,minus
171842,16,plus
178798,45,plus
178850,2,plus
180510,9,minus
180512,49,minus
180535,4,minus
180988,1,plus
181197,1,minus
181259,5,plus
182431,14,plus
182587,58,minus
182756,5,plus
182948,3,plus
183701,1,minus
184209,10,minus
185472,136,plus
195866,81,plus
196298,31,plus
197832,1,plus
197834,2,plus
198891,1,plus
198942,10,plus
199090,54,plus
200949,16,plus
201232,216,minus
201335,10,plus
201347,37,plus
201567,27,plus
201679,50,plus
202540,34,minus
202554,471,minus
202661,7,minus
202758,21,plus
202775,335,plus
204716,1,minus
204756,13,plus
204789,48,minus
204799,3,minus
204805,1,plus
204809,16,minus
204815,4,plus
204831,5,plus
204850,44,plus
204858,72,minus
204861,37,minus
204873,7,plus
204881,9,minus
204881,5,plus
204910,151,plus
204918,101,minus
204929,1,minus
204936,1,plus
204937,69,plus
204940,1,minus
204945,601,minus
204947,2,minus
204951,23,minus
204965,4,plus
204973,18,plus
204982,44,plus
204984,51,minus
204990,5,minus
205004,7,minus
205010,2,minus
205012,102,minus
205013,24,minus
205018,11,minus
205020,1,plus
205028,30,minus
205038,33,minus
205056,80,plus
205057,483,plus
205065,2529,minus
205067,55,plus
205070,5,minus
205081,177,minus
205081,4,plus
205082,2,minus
205087,38,minus
205090,55,plus
205095,1,plus
205097,51,plus
205098,303,minus
205106,134,plus
205114,12,plus
205118,18,plus
205126,1,minus
205129,35,plus
205130,41,plus
205133,187,minus
205137,43,plus
205138,1671,minus
205139,2,plus
205145,67,minus
205147,483,minus
205155,47,minus
205162,1,plus
205189,414,minus
205194,38,minus
205200,390,minus
205204,30,minus
205206,2,minus
205206,12,plus
205214,112,minus
205216,65,minus
205223,12,plus
205239,50,minus
205251,2,minus
205252,5815,minus
205253,1,minus
205259,20,plus
205261,2,plus
205265,22,plus
205267,9253,minus
205268,3,minus
205284,20514,minus
205286,7,minus
205293,22,plus
205303,1,plus
205311,441,minus
205312,343,minus
205317,1168,minus
205328,6,plus
205332,20,plus
205334,617,minus
205336,11544,minus
205338,3,plus
205340,6356,minus
205342,673,minus
205356,1,plus
205361,188,plus
205364,23,minus
205365,41,plus
205373,10,minus
205399,6,plus
205408,1,plus
205409,7,plus
205414,659,plus
205421,28,plus
205422,4,minus
205426,7,plus
205429,24,minus
205437,2,minus
205439,1,minus
205441,29,plus
205446,1,plus
205447,98,plus
205452,142,plus
205454,3,minus
205455,57,minus
205456,1,minus
205457,381,plus
205459,1,plus
205460,40,minus
205467,36,minus
205475,1,minus
205486,44,plus
205491,23,plus
205496,190,plus
205503,28,plus
205504,87,minus
205504,42,plus
205508,1,plus
205509,1222,plus
205511,9,minus
205530,214,minus
205534,78,plus
205535,327,minus
205535,6,plus
205536,6,minus
205540,775,plus
205542,1,minus
205543,200,minus
205545,113,plus
205548,188,minus
205553,197,minus
205555,98,minus
205559,1,plus
205566,71,plus
205583,2670,plus
205591,410,minus
205593,40,plus
205601,190,minus
205601,563,plus
205608,12,plus
205616,733,minus
205619,2,plus
205622,7,plus
205624,1,plus
205629,1,minus
205643,110,plus
205645,146,plus
205650,157,plus
205652,9,minus
205658,4,plus
205665,86,plus
205666,67,minus
205673,378,minus
205673,42,plus
205681,320,minus
205681,157,plus
205687,1,minus
205689,284,minus
205692,61,minus
205695,246,minus
205701,2982,plus
205709,35,minus
205727,317,plus
205730,20,plus
205733,227,plus
205735,1,minus
205746,204,minus
205747,4,plus
205786,1256,plus
205787,6588,plus
205792,523,plus
205794,283,minus
205795,1216,minus
205797,4,plus
205798,4376,plus
205802,6,plus
205804,14,plus
205805,15,minus
205806,2,minus
205809,157,plus
205812,38,minus
205813,9,minus
205814,4,plus
205815,12,plus
205816,8,plus
205817,58,minus
205824,1,minus
205825,26,plus
205839,25,plus
205844,1328,plus
205845,1,plus
205847,6,minus
205847,157,plus
205850,303,plus
205852,138,plus
205854,10,minus
205857,2614,plus
205858,9,minus
205860,1071,plus
205862,126,plus
205865,5,minus
205880,240,plus
205887,9,plus
205888,83,plus
205893,118,plus
205903,188,plus
205904,117,plus
205905,204,plus
205944,617,plus
205958,48,plus
205970,50,plus
205979,242,plus
205987,2,minus
205990,485,plus
205991,44,plus
205996,4,minus
205998,63,minus
205999,3,minus
206006,2,minus
206007,5,minus
206007,1,plus
206008,1,plus
206013,59,plus
206016,6,minus
206021,36,minus
206026,1,minus
206027,27,minus
206029,64,minus
206036,12,minus
206039,1,plus
206044,2361,plus
206046,27,plus
206047,5,minus
206052,619,minus
206069,12,minus
206073,54,plus
206080,8,plus
206081,74,minus
206081,434,plus
206082,32,minus
206089,187,minus
206098,14,plus
206106,2,minus
206110,18,minus
206117,3,plus
206120,2,minus
206122,1,minus
206125,60,minus
206133,59,minus
206149,12,plus
206154,2,plus
206162,261,minus
206169,6,plus
206171,17,minus
206177,2,plus
206179,5,minus
206185,25,minus
206185,17,plus
206187,10,plus
206188,15,minus
206193,1385,minus
206195,83,minus
206197,16,minus
206207,9,plus
206209,8,plus
206210,69,minus
206215,138,minus
206217,2,minus
206220,107,minus
206238,40,minus
206247,105,minus
206253,82,minus
206264,147,minus
206274,21,plus
206282,92,minus
206299,1,plus
206352,15,minus
206368,3,plus
206376,763,minus
206383,226,minus
206415,7,minus
206417,1,plus
206423,3,minus
206427,24,plus
206430,5,plus
206442,35,plus
206450,287,minus
206466,1,minus
206471,44,plus
206473,7,minus
206507,281,plus
206515,5,minus
206539,1,minus
206569,12,plus
206582,8,minus
206591,4,minus
206622,1,minus
