Insertion,Frequency,Orientation
9502,176,minus
9509,13,plus
9517,228,minus
9517,6,plus
9518,123,minus
9526,1,plus
9532,9,minus
9541,94,minus
9546,9,minus
9553,5,minus
9564,192,minus
9576,1,plus
9577,2,plus
9584,293,minus
9590,1,plus
9598,856,minus
9623,19,minus
9648,153,plus
9651,451,minus
9675,74,minus
9676,279,minus
9681,152,minus
9682,7,minus
9682,4,plus
9685,3857,minus
9689,2133,minus
9690,765,minus
9696,7,plus
9697,1976,minus
9700,8,minus
9702,2,plus
9703,1,plus
9704,124,minus
9706,4,plus
9708,6,minus
9708,1,plus
9710,2892,minus
9711,18,minus
9714,14,minus
9716,284,minus
9717,444,minus
9727,545,minus
9729,12,minus
9729,1,plus
9735,427,minus
9737,2254,minus
9739,17,plus
9740,1,plus
9745,1,plus
9746,468,minus
9747,1429,minus
9748,539,minus
9752,470,minus
9753,453,minus
9757,324,minus
9761,7,plus
9764,15,plus
9765,3,plus
9769,620,minus
9771,1561,minus
9773,31,minus
9774,4,plus
9777,2124,minus
9779,640,minus
9779,108,plus
9782,797,minus
9784,122,plus
9786,38,plus
9787,599,minus
9789,3,plus
9792,23589,minus
9793,1,minus
9793,2,plus
9794,5973,minus
9795,1,plus
9796,180,minus
9797,1105,minus
9797,26,plus
9801,1,minus
9806,352,minus
9807,65,minus
9808,1407,minus
9810,1,plus
9811,904,plus
9813,3174,minus
9815,15,plus
9816,363,plus
9817,1,minus
9818,1660,minus
9819,30907,minus
9820,8,minus
9820,32,plus
9822,3,plus
9823,1169,minus
9824,1626,minus
9825,662,minus
9825,10,plus
9826,489,minus
9826,35,plus
9828,1096,minus
9829,1632,minus
9830,421,minus
9833,77,minus
9834,7,minus
9835,1,plus
9838,1033,minus
9839,1,minus
9840,1,plus
9844,5292,minus
9845,2,minus
9846,1,minus
9849,4,plus
9857,482,minus
9862,419,plus
9872,49,plus
9877,15,plus
9885,12,minus
9889,2,plus
9890,81,plus
9894,4,plus
9895,3,minus
9897,102,minus
9898,327,minus
9902,1,minus
9902,1,plus
9903,2,minus
9905,57,plus
9908,5,minus
9908,12,plus
9910,189,plus
9918,76,minus
9926,10,plus
9934,1,minus
9937,107,minus
9958,132,plus
9959,16,plus
9965,1,plus
9966,44,minus
9968,2,minus
9970,121,plus
9977,13,minus
9978,28,minus
9980,1,plus
9981,2,plus
9986,303,plus
9987,68,plus
9988,25,minus
9988,42,plus
9990,16,minus
9992,1,plus
9993,66,plus
9994,41,minus
9994,11,plus
9995,8,minus
9998,2,plus
9999,27,plus
10000,54,minus
10000,26,plus
10001,20,minus
10002,1,minus
10006,21,minus
10007,64,plus
10008,3,minus
10012,30,plus
10013,9,minus
10014,118,minus
10015,3,minus
10017,75,plus
10018,311,plus
10020,4,minus
10024,133,plus
10025,6,minus
10026,37,minus
10031,95,minus
10032,32,minus
10034,11,plus
10040,15,plus
10042,6,minus
10045,37,plus
10047,2,plus
10048,58,minus
10053,24,minus
10055,10,plus
10056,24,minus
10057,5,plus
10063,156,minus
10063,9,plus
10108,5,plus
10113,107,plus
10119,1,plus
10120,93,minus
10121,222,minus
10122,1,minus
10124,75,minus
10128,15,minus
10131,37,minus
10132,231,minus
10138,13,plus
10142,160,minus
10148,9,plus
10156,221,minus
10164,1,plus
10172,63,minus
10189,34,plus
10201,1,plus
10202,32,minus
10202,24,plus
10203,14,plus
10209,60,minus
10210,217,minus
10211,85,minus
10220,13,plus
10221,181,minus
10228,3,minus
10247,3,minus
10248,2,plus
10253,25,minus
10254,213,plus
10256,2,minus
10262,938,minus
10263,137,minus
10264,4,plus
10267,23,minus
10269,1,plus
10270,44,minus
10272,2,minus
10274,2,plus
10277,66,minus
10282,8,minus
10284,5,minus
10285,1,plus
10286,9,plus
10287,61,plus
10288,13,plus
10292,25,plus
10293,14,minus
10294,16,minus
10295,203,minus
10310,1,plus
10311,27,plus
10312,1,minus
10316,8,plus
10319,36,minus
10324,10,minus
10343,87,minus
10344,94,plus
10348,17,minus
10353,3,minus
10360,12,minus
10362,3,minus
10367,6,plus
10372,45,minus
10372,9,plus
10380,290,plus
10385,3,minus
10388,2,minus
10392,104,plus
10400,38,minus
10402,71,plus
10410,2,minus
10416,147,plus
10419,64,minus
10421,2,plus
10424,3,plus
10434,154,minus
10434,106,plus
10442,17,plus
10450,19,minus
10452,89,plus
10466,9,plus
10468,1,plus
10473,4,plus
10474,44,minus
10481,573,minus
10484,1,minus
10484,2,plus
10485,1,plus
10494,18,minus
10535,47,minus
10540,2,minus
10545,28,minus
10561,8,plus
10568,1,minus
10571,1,plus
10579,5,minus
10584,16,plus
10585,1,plus
10607,18,minus
10628,15,minus
10632,16,plus
10638,1,plus
10640,3,minus
10665,3,plus
10669,22,minus
10671,6,minus
10686,1,plus
10693,13,plus
10701,23,minus
10708,86,minus
10711,2,plus
10718,2,minus
10721,75,plus
10726,239,plus
10727,2,minus
10729,1,minus
10734,6,minus
10739,3,minus
10754,2,plus
10762,6,minus
10794,6,plus
10800,3,minus
10802,1,minus
10833,3,plus
10838,3,plus
10841,3,minus
10843,2,plus
10844,172,plus
10851,56,minus
10861,20,plus
10862,138,plus
10866,136,plus
10868,139,plus
10869,19,minus
10870,3,minus
10898,43,minus
10913,4,plus
10921,2,minus
10938,4,plus
10941,6,plus
10952,116,plus
10960,3,plus
10962,116,plus
10970,168,minus
10980,122,minus
10987,88,minus
10987,1,plus
10989,711,plus
10995,15,minus
10997,59,minus
11016,11,minus
11023,59,plus
11030,6,minus
11037,34,plus
11042,71,plus
11045,250,minus
11047,2,minus
11050,1,minus
11057,532,plus
11062,19,plus
11065,1,minus
11070,302,plus
11072,186,plus
11078,407,plus
11083,65,plus
11086,43,minus
11088,1401,plus
11090,2,minus
11094,1,plus
11096,103,minus
11103,22,minus
11103,72,plus
11109,77,minus
11111,259,minus
11112,73,plus
11119,1,plus
11120,14,minus
11125,2,minus
11127,7,plus
11134,22,plus
11136,60,plus
11139,193,minus
11144,132,minus
11149,42,minus
11150,114,plus
11158,563,minus
11158,759,plus
11160,418,plus
11166,1301,minus
11168,227,minus
11173,1682,plus
11180,1,minus
11181,3571,minus
11188,2,minus
11188,1,plus
11193,12,plus
11196,32,minus
11196,1,plus
11197,39,minus
11205,273,plus
11206,57,plus
11208,2,minus
11213,1290,minus
11213,145,plus
11214,131,minus
11221,201,minus
11221,130,plus
11231,101,plus
11236,5,plus
11244,1,minus
11246,56,plus
11255,11,plus
11256,499,plus
11259,50,minus
11263,4,minus
11263,17,plus
11264,1,minus
11273,275,plus
11274,35,plus
11279,19,plus
11280,109,plus
11281,30,minus
11284,50,plus
11293,30,plus
11310,92,plus
11315,24,plus
11318,2,minus
11321,66,plus
11329,11,minus
11332,108,plus
11340,56,plus
11341,65,plus
11348,1,minus
11386,30,plus
11387,37,plus
11394,9,minus
11395,1,minus
11400,9,plus
11402,7,plus
11424,27,plus
11430,7,plus
11431,4,plus
11435,7,plus
11437,4,plus
11443,26,minus
11445,2,plus
11452,2,minus
11453,3,minus
11460,13,minus
11468,73,minus
11479,11,plus
11493,2,plus
11504,8,plus
11511,37,plus
11545,1,plus
11550,4,plus
11558,58,minus
11558,26,plus
11565,1,plus
11575,2,plus
11580,6,plus
11581,5,minus
11584,54,plus
11592,8,minus
11603,2,plus
11604,63,plus
11609,29,plus
11611,5,minus
11612,31,minus
11614,1,plus
11622,59,minus
11627,1,plus
11632,1,plus
11675,3,plus
11682,63,plus
11692,33,plus
11714,28,plus
11730,7,plus
11731,11,plus
11741,48,plus
11766,21,plus
11782,7,plus
11789,42,plus
11790,2,plus
11807,180,plus
11817,63,plus
11823,3,plus
11824,35,plus
11836,222,plus
11837,954,plus
11842,1411,plus
11847,637,plus
11849,15,plus
11850,18,plus
11851,78,plus
11856,397,plus
11857,397,plus
11881,242,plus
11887,7,plus
11898,86,plus
11900,25,plus
11908,21,plus
11911,188,plus
11913,1144,plus
11914,1,plus
11919,86,plus
11929,2,plus
11930,63,plus
11934,95,plus
11956,370,plus
11978,34,plus
11983,2,plus
11995,56,plus
12002,7,plus
12013,7,plus
12020,134,plus
12038,108,plus
12051,9,plus
12061,247,plus
12072,4,plus
12074,104,plus
12082,1,minus
12084,9,plus
12100,30,plus
12107,14,plus
12109,11,plus
12159,1,minus
12176,15,plus
12193,11,plus
12265,4,plus
12273,269,minus
12343,2,minus
12490,5,plus
12539,57,plus
12547,123,minus
12688,7,minus
12697,3,minus
12712,5,minus
12790,33,minus
12851,6,minus
12892,25,minus
12916,1,plus
12946,6,minus
12961,21,minus
12963,2,minus
13014,30,minus
13024,64,minus
13041,9,minus
13049,33,minus
13132,162,plus
13133,19,plus
13141,7,minus
13146,19,plus
13260,1,minus
13396,1,minus
13532,280,minus
13585,4,plus
13644,2,plus
13884,13,plus
13931,1,plus
14022,3,plus
14033,1,plus
14063,20,plus
14230,8,plus
14358,1,minus
14428,5,plus
14458,1,plus
14581,1,minus
14581,274,plus
14589,5,minus
14625,67,plus
14631,1,plus
14636,30,plus
14696,222,plus
14703,2,plus
14708,1,plus
14713,1,plus
14721,7,minus
14786,4,plus
14799,20,plus
14809,1,plus
14826,257,minus
14851,5,plus
14854,4,minus
14855,212,minus
14857,69,minus
14880,1,plus
14902,260,plus
14904,77,minus
14928,1,plus
14946,1,minus
14961,7,plus
14990,5,minus
15006,1,minus
15194,1,plus
15218,82,minus
15219,1,minus
15268,27,minus
15338,55,minus
15551,1,plus
16223,3,plus
17240,4,plus
18240,2,minus
18354,1,minus
18603,1292,plus
19238,54,minus
19313,2,minus
19511,12,minus
20485,18,minus
20844,1,minus
20927,2,minus
21072,6,minus
21101,21,plus
21109,93,minus
21213,34,minus
21546,1,plus
21706,73,minus
21991,2,plus
22400,218,minus
22409,2,minus
23083,5,plus
23168,28,minus
23185,40,minus
23241,2,plus
23423,9,minus
23424,1,minus
23515,9,plus
23598,2,minus
23642,8,plus
23930,13,minus
24103,4,minus
26182,143,plus
28049,28,plus
28758,12,minus
29070,77,plus
29214,3,plus
29229,2,minus
29524,235,plus
29585,7,plus
29640,58,minus
29741,246,plus
30941,30,minus
30943,25,minus
30969,38,minus
30985,2,minus
31129,152,minus
32891,3,plus
32927,70,minus
32969,1,minus
34692,1,minus
34715,2,plus
34748,5,minus
34810,5,minus
35115,60,minus
35949,2,minus
36742,9,plus
36797,1,plus
36956,30,plus
37404,3,plus
37729,42,minus
38284,1,minus
38500,74,minus
40351,3,minus
40626,1,minus
40846,1,plus
41042,1,plus
41650,3,minus
42405,2,plus
43245,3,minus
43529,77,minus
43641,82,minus
43644,9,minus
43677,29,minus
43814,2,plus
43815,134,minus
43817,7,plus
43914,95,plus
43950,110,minus
44016,68,plus
44039,139,plus
44105,8,plus
44114,3,minus
44120,1,minus
44131,17,minus
44135,16,minus
44169,4,plus
44170,1810,plus
44178,382,minus
44285,14,minus
44309,192,minus
44316,1,plus
44324,6,minus
44355,12,minus
44371,56,plus
44374,1,minus
44379,804,minus
44538,3,minus
44664,37,plus
44674,3,minus
44682,28,minus
44684,735,plus
44799,5,plus
44806,1,minus
44807,15,plus
44808,64,minus
44822,55,plus
44844,7,minus
44867,26,plus
44946,18,plus
44954,1,minus
45020,19,plus
45022,1,plus
45028,3,minus
45030,1,plus
45043,52,minus
45049,1,minus
45169,34,minus
45172,11,plus
45207,23,plus
45251,2,minus
45300,90,plus
45368,18,minus
45394,20,plus
45431,3,plus
45456,1,plus
45594,2,plus
45643,1,plus
46271,1,plus
46874,1,minus
47581,1,minus
47743,26,plus
47916,2,plus
48168,5,plus
48204,1,minus
49183,11,minus
49411,1,minus
50990,1,plus
53548,8,plus
56848,17,minus
57016,1,minus
57369,1,minus
58766,59,minus
58878,1,plus
60424,1,minus
61204,407,minus
61372,3,plus
66461,1,plus
67513,1,minus
68676,5,plus
69606,3,minus
76365,86,minus
77029,8,minus
78045,27,minus
80877,21,minus
83637,1,minus
83763,2,minus
84229,6,plus
86596,1,plus
89933,10,minus
90021,11,minus
90179,15,plus
90350,42,plus
90572,1,plus
90582,68,plus
91535,1,minus
91657,1,plus
91693,66,plus
91905,13,plus
92059,12,minus
92348,1,plus
94186,4,plus
94391,2,plus
94394,1,minus
95018,5,minus
95169,5,minus
95230,82,minus
95292,2,plus
95768,37,minus
95859,12,plus
95886,5,plus
96689,1,plus
96928,65,minus
97031,9,minus
99520,1,plus
100492,4,plus
102457,2,minus
102596,7,minus
103587,1,plus
106709,47,plus
106783,1,plus
107257,301,plus
107633,13,plus
108231,28,plus
109733,1,plus
111584,27,minus
112493,1,plus
115677,3,minus
115811,15,plus
116052,92,plus
116280,2,plus
117332,107,minus
117605,71,plus
117632,116,minus
117757,1,minus
118136,2,plus
118177,5,plus
118234,7,minus
118361,11,plus
118976,1,plus
120324,154,minus
120625,9,plus
120818,33,plus
120889,2,plus
121040,3,minus
123310,36,minus
123917,12,plus
124225,4,minus
124396,4,plus
125388,3,plus
125569,12,plus
128894,25,minus
132670,1,minus
132991,4,minus
133377,1,plus
133479,1,plus
133485,23,plus
133644,5,plus
134535,7,plus
134731,9,minus
134778,131,plus
135019,18,minus
135309,30,minus
135795,17,plus
135803,33,minus
135855,125,minus
135908,1,plus
136035,3,minus
136326,4,plus
136522,15,minus
136848,1,minus
137086,1,minus
137690,8,plus
137706,8,minus
137721,6,plus
138044,7,plus
138844,21,plus
138988,1,minus
141252,1,minus
141463,88,plus
141761,28,minus
142258,102,minus
142328,22,minus
142843,1,minus
143271,221,minus
143272,1,minus
145114,2,minus
149784,1,minus
149977,9,minus
150142,1,minus
150222,2,minus
150330,43,minus
150428,80,plus
150473,12,plus
150563,1,minus
150908,6,minus
151584,104,minus
151827,12,plus
151865,27,plus
151932,10,minus
153038,58,minus
153518,10,plus
156124,24,minus
156170,36,minus
156512,203,minus
157712,76,minus
161927,4,minus
163457,3,minus
166408,600,plus
166428,12,plus
166907,1,minus
167121,34,minus
167517,8,plus
167890,9,minus
169183,2,minus
169619,5,minus
169736,1179,minus
169796,17,minus
169952,10,plus
170137,3,plus
171023,2,plus
171403,9,minus
171434,1,minus
171482,24,minus
171762,3,plus
171842,2,plus
171902,2,plus
172012,3,plus
178850,2,plus
180467,1,minus
180510,1,minus
180512,6,minus
180535,3,minus
180988,89,plus
182431,8,plus
182587,12,minus
182948,4,plus
183272,10,plus
183924,48,plus
184365,10,plus
184659,6,plus
185419,1,plus
185472,6,plus
186285,1,minus
187850,38,minus
195866,6,plus
196298,1,plus
196711,6,minus
197735,1,plus
198891,3,plus
199090,17,plus
199236,10,plus
200949,20,plus
201122,27,minus
201199,13,plus
201214,2,minus
201232,365,minus
201335,100,plus
201567,48,plus
201679,13,plus
201994,9,plus
202530,11,minus
202554,155,minus
202661,22,minus
202775,102,plus
202816,2,minus
202862,57,minus
203299,6,plus
203339,22,minus
203828,1,plus
204642,1,minus
204702,2,minus
204764,6,minus
204789,299,minus
204791,31,minus
204799,14,minus
204805,4,plus
204809,10,minus
204833,19,minus
204858,81,minus
204873,5,plus
204881,1,minus
204908,31,plus
204910,78,plus
204918,37,minus
204929,2,minus
204937,137,plus
204945,79,minus
204947,1,minus
204951,14,minus
204965,40,plus
204973,73,plus
204982,8,plus
204984,70,minus
204990,11,minus
205001,3,minus
205012,130,minus
205013,36,minus
205018,70,minus
205020,23,minus
205028,32,minus
205038,28,minus
205056,4,plus
205057,600,plus
205065,2646,minus
205067,134,plus
205081,92,minus
205082,29,minus
205087,34,minus
205090,62,plus
205097,232,plus
205098,383,minus
205106,263,plus
205114,34,plus
205118,11,plus
205124,44,minus
205126,51,minus
205129,15,plus
205133,362,minus
205137,25,plus
205138,1599,minus
205145,206,minus
205147,385,minus
205155,92,minus
205162,2,plus
205189,1106,minus
205194,231,minus
205200,166,minus
205204,525,minus
205206,2,minus
205214,249,minus
205216,32,minus
205216,7,plus
205223,3,minus
205223,9,plus
205234,71,minus
205239,31,minus
205252,5495,minus
205259,9,plus
205261,18,plus
205265,12,plus
205267,5993,minus
205268,1,minus
205276,8,plus
205284,28831,minus
205285,3,minus
205286,489,minus
205293,11,plus
205311,527,minus
205312,29,minus
205317,371,minus
205328,2,plus
205332,21,plus
205333,1,minus
205334,1964,minus
205334,1,plus
205335,1,minus
205336,15620,minus
205337,3,minus
205338,2,minus
205338,2,plus
205340,9789,minus
205341,1,minus
205342,823,minus
205348,1,minus
205356,33,plus
205361,278,plus
205364,19,minus
205365,13,plus
205373,28,minus
205394,16,plus
205399,8,plus
205408,6,plus
205409,3,minus
205409,84,plus
205414,421,plus
205419,2,plus
205421,6,plus
205422,1,minus
205426,66,plus
205429,29,minus
205437,4,minus
205441,22,plus
205446,2,plus
205447,14,plus
205452,15,plus
205454,1,minus
205454,1,plus
205455,21,minus
205456,1,minus
205457,58,plus
205459,1,plus
205460,47,minus
205465,29,minus
205467,58,minus
205475,48,minus
205486,16,plus
205488,1,plus
205496,301,plus
205497,2,minus
205504,67,minus
205504,270,plus
205509,410,plus
205511,56,minus
205530,59,minus
205534,231,plus
205535,333,minus
205535,51,plus
205540,615,plus
205542,29,minus
205543,142,minus
205545,240,plus
205548,294,minus
205553,2,minus
205554,18,plus
205566,161,plus
205583,2577,plus
205591,595,minus
205593,82,plus
205601,251,minus
205601,140,plus
205602,1,minus
205608,31,plus
205616,1093,minus
205617,1,minus
205643,374,plus
205645,302,plus
205650,326,plus
205652,1,minus
205665,529,plus
205666,431,minus
205673,260,minus
205673,29,plus
205681,457,plus
205687,2,minus
205689,421,minus
205692,94,minus
205693,1,minus
205695,988,minus
205701,1591,plus
205709,1,minus
205727,385,plus
205730,307,plus
205733,39,plus
205735,37,minus
205738,1,plus
205746,1443,minus
205785,272,minus
205786,480,plus
205787,6931,plus
205792,155,plus
205794,931,minus
205795,2309,minus
205796,1,minus
205797,573,plus
205798,3009,plus
205802,19,plus
205804,31,plus
205805,73,minus
205806,5,minus
205809,35,plus
205812,1,minus
205816,5,plus
205817,35,minus
205822,5,minus
205839,37,plus
205844,430,plus
205847,1,minus
205847,221,plus
205850,111,plus
205852,159,plus
205857,2968,plus
205858,27,minus
205860,1039,plus
205862,90,plus
205865,11,minus
205880,211,plus
205888,38,plus
205893,9,plus
205894,1,minus
205903,239,plus
205904,70,plus
205905,163,plus
205913,1,minus
205913,6,plus
205944,566,plus
205958,78,plus
205970,6,plus
205979,82,plus
205987,1,minus
205990,338,plus
205991,62,plus
205996,15,minus
205998,180,minus
206007,15,minus
206007,50,plus
206013,48,plus
206016,8,minus
206019,6,plus
206021,22,minus
206026,1,minus
206027,182,minus
206029,220,minus
206036,116,minus
206039,6,plus
206044,1379,plus
206046,22,plus
206052,386,minus
206069,20,minus
206073,2,plus
206080,5,plus
206081,48,minus
206081,324,plus
206082,7,minus
206089,74,minus
206098,3,plus
206110,14,minus
206117,1,plus
206125,27,minus
206133,50,minus
206149,6,plus
206157,156,minus
206162,139,minus
206169,8,plus
206177,2,plus
206179,6,minus
206185,71,minus
206185,6,plus
206187,18,plus
206188,53,minus
206189,1,plus
206193,1077,minus
206195,49,minus
206197,3,minus
206207,2,plus
206209,10,plus
206210,32,minus
206215,115,minus
206217,3,minus
206220,325,minus
206238,37,minus
206239,1,plus
206247,310,minus
206253,57,minus
206264,225,minus
206274,35,plus
206282,248,minus
206293,11,minus
206300,212,minus
206351,9,plus
206352,8,minus
206376,766,minus
206383,70,minus
206415,69,minus
206423,1,minus
206430,8,plus
206442,3,plus
206450,206,minus
206466,18,minus
206479,43,minus
206507,77,plus
206515,1,minus
206519,30,plus
206574,15,plus
206582,2,minus
206631,1,minus
206643,1,plus
206653,6,minus
206661,6,minus
206668,5,minus
206671,2,plus
206680,110,minus
206687,10,minus
206705,30,plus
206713,3,minus
206718,6,minus
