Insertion	Frequency
204801	15
204815	26
204825	18
204831	62
204850	14
204853	69
204910	70
204921	1
204932	3
204937	118
204939	2
204943	8
204976	60
204982	5
204996	4
205004	73
205005	28
205010	26
205012	5
205020	33
205030	90
205057	2435
205062	12
205073	145
205074	49
205079	112
205090	726
205112	61
205116	45
205117	33
205118	143
205125	182
205130	2142
205131	1
205137	148
205139	48
205181	307
205186	262
205190	30
205192	101
205196	336
205198	9
205206	176
205231	259
205243	1
205244	6751
205245	2
205259	8309
205260	1
205276	32838
205277	1
205278	313
205303	1562
205304	501
205309	310
205326	1858
205328	15521
205330	1
205332	7611
205334	410
205340	593
205356	12
205365	2
205399	1
205414	12
205421	25
205429	1
205431	2
205446	3
205447	19
205448	5
205452	25
205457	12
205459	62
205467	18
205489	32
205496	177
205503	103
205522	138
205527	333
205528	12
205534	11
205535	42
205540	641
205545	115
205547	40
205554	39
205583	619
205593	152
205601	1
205607	39
205608	1046
205617	46
205621	4
205644	16
205658	282
205665	219
205673	4
205679	40
205681	525
205687	365
205727	103
205737	4
205738	810
205786	283
205787	2470
205797	284
205798	28
205804	30
205805	15
205809	21
205814	2
205816	1
205839	1
205842	5
205850	2
205857	8
205886	3
205945	22
205970	5
205979	11
205988	8
205990	246
205991	3
205999	1
206013	1
206018	1
206019	9
206021	21
206028	1
206039	3
206044	526
206061	4
206073	49
206074	36
206081	68
206102	2
206112	1
206117	35
206125	147
206131	1
206149	7
206154	221
206163	48
206171	21
206177	17
206180	17
206185	914
206187	124
206202	52
206207	162
206209	59
206212	174
206230	117
206239	409
206245	154
206256	291
206274	420
206285	23
206310	34
206311	66
206344	16
206368	444
206375	31
206392	1
206407	61
206414	58
206415	15
206417	8
206427	3
206442	102
206471	46
206507	1
206512	1
206555	1
206574	12
206653	15
206660	5
206661	1
206672	132
206679	16
206705	3
206710	10
206715	156
206718	128
206728	69
206738	51
206750	22
206755	536
206760	305
206765	116
206769	49
206770	7
206774	308
206797	42
206817	2
206831	62
206834	8
206836	12
206842	124
206843	24
206849	278
206871	301
206914	164
206938	7
206953	285
206977	28
206997	285
207013	4368
207015	208
207023	63
207028	127
207051	1751
207052	1
207093	12
207112	1
207152	4
207175	3
207176	37
207177	8
207199	2
207209	18
207235	445
207240	531
207241	662
207246	99
207273	13
207280	29
207297	5
207309	1
207339	2
207340	153
207350	183
207377	833
207387	6
207393	28
207422	8
207462	1
207469	1
207480	1
207489	153
207494	46
207505	15
207516	52
207517	85
207537	5
207542	8
207553	455
207554	15
207566	12
207573	2
207574	13
207581	49
207582	43
207606	29
207611	18
207618	343
207623	156
207637	18
207676	14
207691	7
207693	1
207694	553
207701	206
207703	39
207705	2
207710	7
207726	152
207727	6
207736	172
207740	91
207745	325
207751	27
207765	203
207766	16
207782	216
207795	7
207799	482
207801	138
207812	29
207819	173
207822	1427
207827	61
207832	67
207837	91
207850	22
207863	53
207885	1
207886	1
207894	1408
207900	81
207904	1518
207909	4
207911	53
207916	5
207947	1
207955	9
207959	10
207963	22
207973	55
207991	34
207998	43
208022	54
208032	6
208034	68
208036	20
208049	1123
208057	7
208069	57
208071	3
208079	3
208105	70
208118	16
208127	2
208152	198
208171	1
208180	44
208181	315
208186	330
208197	4
208227	94
208237	55
208240	1
208278	64
208283	180
208284	190
208298	1
208314	375
208327	31
208339	78
208344	2
208347	153
208352	56
208357	94
208359	19
208364	10
208369	1
208396	198
208397	1
208421	3
208422	41
208423	21
208435	1689
208439	5
208451	20
208465	29
208467	4
208493	11
208496	293
208503	10
208506	3
208508	1
208539	2
208543	106
208549	68
208550	213
208558	500
208563	5
208572	85
208579	59
208586	99
208603	8
208630	54
208632	53
208649	3
208661	1156
208663	136
208667	9
208669	52
208675	313
208685	249
208687	61
208694	75
208695	204
208700	211
208708	8
208714	1
208715	116
208730	104
208732	308
208750	65
208756	33
208785	224
208790	1285
208826	6
208828	236
208834	248
208835	9
208851	11
208868	563
208889	1
208901	176
208919	43
208924	199
208936	14
208946	871
208951	2075
208956	99
208964	758
208984	567
208989	32
209013	24
209015	8
209028	1
209029	371
209065	4
209127	2
209140	4
209208	3
209219	9
209220	1
209237	158
209244	1
209252	1
209309	148
209327	2
209346	8
209356	2
209373	4
209380	1363
209381	1
209420	256
209438	27
209480	46
209501	14
209505	17
209515	146
209517	200
209520	29
209523	65
209554	805
209581	26
209586	74
209613	198
209623	24
209640	6
209649	3
209671	1
209675	189
209681	1
209691	581
209699	5643
209731	699
209776	11
209786	392
209787	411
209803	43
209818	8
209869	7
209884	36
209937	5
210135	1
210162	44
210195	312
210205	2
210244	55
210272	10
210282	11
210307	217
210359	18
210390	7
210395	6
210408	62
210417	295
210418	21
210420	407
210467	1
210506	2
210539	2
210638	6
210644	5
210651	12
210661	1166
210682	151
210706	569
210713	177
210718	12
210741	118
210760	76
210773	1
210829	1
210864	48
210867	2
210882	3
210908	3
210979	53
210997	1
211025	20
211035	14
211080	4
211097	7
211107	28
211135	21
211181	174
211192	660
211202	16
211203	509
211251	32
211253	181
211263	1
211511	4
211627	20
211714	17
211781	4
211797	4
211852	3
211979	6
212054	8
214899	6
216973	1
218690	1
221620	1
225841	25
225975	4
232474	270
232874	7
234574	36
238906	38
239813	1003
245129	30
247131	1
253568	21
254257	23
255427	19
255973	35
256012	21
256125	1
256205	13
256737	1
257005	3
260566	4
260585	1
266594	7
267526	2
268010	98
270049	1
287246	6
292535	2
299453	1
299560	47
299931	1
300127	4
300255	21
300285	1
300290	2
300635	3
300726	24
300760	7
300850	40
300914	543
300936	63
301077	11
301329	52
313002	2
313124	2
316533	80
317470	3
317781	12
319177	3
319246	8
321100	132
322032	1
322660	6
323093	96
324061	12
325502	3
326015	322
327294	2
328330	1
328672	59
328710	1
329388	2
329658	106
329717	1
330167	1
330191	45
330286	5
330342	1
330473	73
330547	3
331913	1
332632	2
332646	1
332687	34
333569	6
334573	229
335406	111
337860	2
338011	1
338394	9
338413	31
338825	24
338837	71
338870	24
338903	30
338993	3
339023	2
339739	3
340073	2
340099	2
340119	4
340191	3
340221	84
340282	139
347305	1
347711	178
348405	1
348827	2
348843	19
348948	8
352519	5
355660	39
355695	98
359059	5
361071	5
363538	1
363608	74
363630	5
363674	54
363704	46
363736	3
363746	17
363775	227
363787	52
363792	39
363808	2
363815	242
363849	231
363871	185
363886	1
363892	12
363898	29
363914	48
363943	51
363947	94
364020	105
364029	4
364040	14
364085	49
364130	333
364175	255
364230	1
364277	18
364336	3
365719	6
368845	1
369284	6
370238	8
374287	105
374613	2
375728	16
375805	18
375937	13
375949	110
375971	7
376055	10
376295	1
376419	3
376421	6
376444	3
376507	254
376553	1621
376662	10
376705	27
376709	83
376714	4
376740	5
376760	31
376788	44
376803	91
376843	10
376865	1
376871	4
376890	7
376943	36
376974	48
376989	225
376995	10
377013	21
377019	215
377024	36
377026	8
377051	55
377057	255
377063	66
377085	50
377118	179
377156	178
377166	217
377171	840
377191	52
377196	4662
377197	1
377203	11
377220	36
377222	431
377223	1
377225	203
377230	44861
377231	1
377232	745
377237	559
377243	334
377253	2315
377258	36
377367	1
377383	7
377475	1
377546	1
377569	3
377575	4
377650	164
377684	1
377702	11
377802	22
377815	2
377870	3
377913	3
377960	14
377981	1
377982	9
378017	18
378025	21
378036	1
378059	2
378150	35
378155	23
378226	2
378231	29
378236	8
378241	23
378248	1
378251	22
378253	5
378285	23
378309	16
378447	4
378564	1
378635	1
378754	28
378764	6
378805	16
378845	9
378895	78
378937	29
378962	22
378997	1
379017	1
379087	3
379155	6
379167	10
379200	11
379211	1
379261	22
379274	17
379284	6
379374	3
379403	228
379415	9
379420	13
379425	9
379432	1
379439	1
379463	1
379469	2
379474	1
379519	3
379567	2
379571	7
379581	6
379593	17
379622	20
379631	4
379632	142
379637	31
379646	51
379648	48
379665	4
379670	86
379676	56
379690	115
379691	8
379701	23
379719	273
379721	19
379726	240
379737	2
379746	411
379762	1576
379768	2
379786	189
379799	1
379800	2448
379808	71
379810	131
379815	116
379817	6688
379822	10
379827	4
379832	303
379841	1223
379842	75
379851	320
379877	1810
379896	395
379901	4049
379906	1223
379908	41
379917	108
379918	8729
379919	3756
379923	982
379933	2436
379955	1173
379968	979
379985	2
379990	188
380002	3022
380006	382
380013	2686
380020	576
380024	2
380030	3
380031	142
380049	14
380054	4
380078	45
380080	1
380086	3
380091	26
380093	31
380106	59
380143	6
380153	19
380158	9
380175	29
380183	77
380188	18
380190	796
380195	102
380200	69
380205	1
380207	149
380210	120
380211	12
380217	13
380222	9
380227	14
380229	48
380234	11
380314	54
380321	4
380322	10
380349	7
380375	22
380376	62
380423	38
380424	11
380443	47
380456	21
380459	3
380467	16
380474	61
380485	11
380501	32
380509	147
380511	83
380520	218
380525	229
380530	28
380546	1
380594	23
380595	35
380602	224
380608	17
380613	80
380618	350
380620	57
380641	2
380654	1474
380665	60
380698	25
380746	590
380747	1
380756	101
380794	126
380797	124
380812	24
380815	277
380825	249
380830	879
380835	1440
380836	1
380837	85
380842	27
380847	5765
380849	15
380852	204
380857	551
380861	10
380864	1133
380869	1362
380876	321
380900	2
380901	6
380905	17
380915	58
380926	5
380927	464
380932	20
380958	2
380961	1
380968	3
380986	1
380996	38
381010	20
381012	57
381018	1
381022	54
381041	1
381047	23
381048	39
381053	23
381058	2
381076	8
381100	29
381105	43
381125	38
381145	1
381149	28
381151	20
381156	523
381168	19
381173	52
381177	70
381182	67
381184	49
381192	12
381221	366
381222	5
381226	1
381229	1
381242	103
381246	1
381277	123
381281	719
381287	291
381288	12
381302	578
381325	12
381335	58
381347	111
381369	189
381371	348
381376	4
381381	42
381386	68
381427	2
381429	9
381439	40
381453	94
381458	1313
381495	4
381500	544
381510	31
381519	64
381521	1
381533	51
381535	274
381588	2
381649	2
381651	1
381658	1
381665	667
381696	3
381701	1
381719	35
381735	4
381761	3
381762	3
381779	47
381791	5
381807	2
381812	1
381821	1
381831	8
381881	140
381891	1
381903	111
381916	30
381930	1
381937	169
381942	11
381966	1
382049	7
382052	6
382054	6
382061	5
382067	4
382082	77
382085	1
382087	26
382089	2
382096	1
382107	31
382117	5
382128	4
382133	1
382143	4
382147	3
382151	4
382156	14
382165	3
382166	1
382175	6
382190	1
382199	4
382205	17
382212	17
382232	88
382237	15
382246	7
382256	13
382257	22
382276	140
382277	134
382287	107
382288	40
382293	111
382295	6
382304	81
382309	45
382314	195
382315	113
382334	10
382337	819
382338	2
382339	38
382347	359
382348	3501
382350	115
382353	6
382358	3
382359	1968
382360	21
382366	368
382367	40
382371	131
382373	1650
382380	16
382389	6
382390	27
382395	314
382402	5
382409	23
382413	24
382417	48
382423	568
382427	24
382437	7805
382442	1018
382446	57
382448	225
382458	286
382460	359
382465	338
382477	1
382482	147
382484	92
382496	13
382497	242
382502	44
382522	115
382523	442
382530	4
382541	7
382554	2525
382555	328
382559	360
382560	4
382572	8
382581	15
382582	445
382591	5
382592	70
382615	50
382620	3
382625	196
382626	13
382630	9
382631	12
382644	6
382645	12
382648	3
382652	4
382658	35
382663	105
382672	1
382674	2
382684	8
382689	4
382698	59
382699	286
382700	416
382705	79
382710	50
382715	284
382718	33
382720	4
382725	115
382726	1
382736	37
382741	601
382746	1
382758	26
382782	47
382783	147
382784	1
382789	1
382791	18
382801	91
382804	91
382805	6
382813	121
382815	23
382824	67
382829	439
382849	7
382850	12
382860	11
382864	1
382875	3
382877	1
382883	150
382898	6
382903	50
382911	24
382912	19
382913	31
382920	44
382936	22
382937	21
382940	14
382941	13
382956	6
382961	104
382967	399
382968	6
382971	5
382973	17
382999	111
383023	13
383042	701
383047	4
383053	852
383054	1
383060	2
383062	11
383071	26
383099	243
383118	1
383137	9
383141	1
383151	1
383156	9
383215	3
383250	5
383253	10
383267	18
383282	21
383318	2
383331	73
383341	71
383369	5
383382	1
383387	17
383405	1
383471	25
383474	5
383476	7
383489	2
383499	4
383514	10
383529	25
383536	16
383555	14
383560	26
383623	108
383629	39
383696	48
383706	8
383858	11
385626	1
391251	4
392306	2
392393	946
394794	5
394918	5
396778	34
397212	3
398130	56
398739	25
398770	6
398815	27
399208	5
414402	1
414629	72
414716	19
415068	2
415152	4
415354	109
415362	2395
415370	81
415422	867
415529	4
415556	1
415557	21
415582	191
415921	12
415938	3
416205	7
416822	44
416992	13
421731	4
421822	12
426945	1
427348	35
433038	2
433306	5
434281	7
434804	1
435294	1
437761	1
437952	1
445426	1
445575	2
445580	139
445622	11
445664	2
446750	7
447794	60
448153	39
448576	15
448889	26
452618	8
454373	7
459970	1
462533	181
462954	1
463327	3
466550	1
466565	28
466651	12
466694	406
466829	98
467017	2
467800	5
467872	8
468058	108
468324	100
478410	362
483568	23
485897	4
489929	1
490533	38
494093	11
494916	31
502644	1
503532	1
507982	2
522302	1
523875	2
527565	7
528231	1106
528310	96
530335	6
534351	9
540985	15
541361	8
542212	3
542566	5
547956	17
552358	19
552369	45
552376	66
552460	4
553502	14
555130	14
555460	1
556364	17
559162	80
559358	2
560148	1
560207	1
560232	10
560944	59
562935	153
563344	16
566548	62
567177	5
568903	1
569053	1
571343	5
571370	16
571464	4
571603	1
572009	2
572049	9
572103	45
572127	58
572139	154
572182	118
572189	36
572199	1153
572231	284
572252	6
572254	121
572267	170
572480	2
572542	11
572634	11
572992	1
573081	56
573103	72
573358	34
573387	1
573471	76
573476	1
573563	3
573736	2
573780	21
573965	2
575076	25
575237	1
575418	1
575527	4
575630	97
575767	20
576111	1
576251	309
576638	2
576681	1363
576703	5
576942	16
576994	1
577083	3
577136	1
577164	38
577227	23
578227	19
580340	10
580510	28
581914	1
585432	2
590021	1
597199	1
604429	5
605614	65
605931	6
606021	5
617246	10
617372	10
617742	26
619749	3
619768	23
623652	3
625005	1
626313	2
634174	326
634700	9
636771	24
639658	9
646731	4
647358	4
647857	6
648365	1
648804	6
649240	5
651849	1
652025	4
652463	2
652824	102
653978	1
655398	39
658268	2
658698	1
659428	56
659908	2
661284	13
661411	2319
677308	33
677644	1
679307	5
679467	83
679604	6
679649	1
681989	1
687314	51
690166	8
692837	5
697296	12
703670	1
705725	86
705918	1
706062	1
706422	21
707180	28
707308	102
707319	131
707584	17
709539	1
711304	13
711874	2
712564	6
713755	2
714059	16
714660	23
714860	235
718190	3
719013	51
719023	4
723256	18
726051	77
726758	14
728288	13
728343	1
729632	3
730489	18
730558	3
739234	156
739375	6
740212	5
740340	1
740401	2
740416	10
740737	1
741313	3
741816	62
742735	21
743151	172
743419	1
743878	2
760135	12
764892	1
765351	4
765935	15
766346	1
767039	1
767096	1
767136	34
767150	196
767156	6
767247	3
768416	1
768473	90
768567	356
770418	19
770420	29
770427	4
770454	8
770455	41
770469	10
770473	4
770493	2
770503	3
770557	4
770625	40
770631	62
770636	6
775982	37
776015	91
776026	22
777349	158
777430	27
777478	69
777485	17
777495	24
777747	4
777972	2
779244	465
779263	203
779688	77
779814	27
779860	220
779924	2
782233	7
783007	4
786089	1
786758	12
788342	12
788384	20
788459	36
790209	8
796824	101
797145	5
812383	4
814874	1
816880	1
817685	1
819845	8
821151	7
821211	1
821271	20
821291	2
821310	46
821381	43
821993	2
822644	1
822815	1
822845	7
822998	21
823063	1
823068	1
823109	2
823142	1
823193	5
823219	24
823289	3
823309	8
823332	20
823344	193
823687	259
823737	9
823742	39
823750	2
823767	14
823773	3
823804	16
823810	21
823825	1
823833	2
823838	1
823840	262
823856	13
823862	104
823922	3
823954	55
823979	3
824027	3
824047	2
824074	5
824085	7
824090	1
824095	1
824104	1
824111	2
824114	19
824117	2
824121	6
824130	2
824146	1
824157	4
824161	7
824167	2
824179	250
824186	20
824189	16
824193	19
824203	1
824205	3
824214	112
824215	205
824225	51
824252	152
824276	32
824298	8
824299	24
824313	303
824320	10
824329	66
824331	27
824346	356
824348	125
824362	1
824367	103
824379	18
824387	178
824388	557
824407	34
824433	2
824440	35
824450	63
824457	4
824512	3
824515	9
824522	1
824525	30
824553	49
824558	12
824582	17
824587	33
824592	62
824623	77
824631	8
824633	149
824672	2
824677	675
824691	2
824701	161
824702	100
824703	101
824711	660
824723	9
824745	1
824751	1
826110	20
826143	1
826144	135
826151	21
826152	1
826158	47
826168	24
826169	1
826171	8
826176	135
826181	30
826186	7
826187	1
826195	31
826198	2
826209	2
826226	60
826265	330
826275	8
826282	17
826297	1
826301	1
826304	7
826316	147
826323	3
826324	23
826334	19
826336	5
826346	12
826354	36
826355	16
826361	4
826365	158
826368	12
826376	10
826382	12
826394	2
826395	35
826399	1
826400	424
826402	33
826405	31
826413	14
826432	23
826442	6
826461	3
826488	1
826495	97
826511	165
826532	4
826543	1
826552	1
826557	1066
826558	4
826564	1
826573	9
826591	126
826592	54
826593	2
826599	1
826604	24
826609	23
826635	4
826637	11
826674	1
826677	1
826682	281
826684	13
826687	18
826696	7
826697	1
826706	276
826717	3
826741	3
826763	12
826774	6
826775	20
826787	2
826798	9
826799	1
826810	8
826815	2
826825	3
826840	1
826847	9
826861	29
826930	5
826940	26
826948	7
826973	15
827033	3
827076	2
827109	1
827125	36
827141	12
827145	61
827146	20
827150	38
827155	274
827163	5
827190	2
827198	1
827204	12
827207	1
827251	7
827252	6
827257	96
827280	1
827281	40
827287	19
827296	10
827301	111
827304	574
827311	27
827315	24
827335	456
827336	24
827350	89
827360	289
827365	91
827373	4
827375	83
827384	32
827387	697
827390	13
827397	28
827402	91
827409	5
827419	988
827432	8
827437	47
827439	4
827442	79
827443	36
827453	139
827462	3596
827468	2609
827469	1
827474	8
827475	153
827477	55
827496	240
827511	15617
827513	31863
827521	99
827533	326
827534	28
827535	2144
827548	113
827553	186
827558	2826
827559	5627
827560	1
827564	4
827590	38
827595	1
827650	12
827656	20
827661	30
827663	7
827685	50
827714	217
827727	45
827728	12
827737	6
827745	148
827762	95
827765	39
827767	132
827789	96
827807	1
827819	82
827821	136
827822	203
827827	286
827838	5
827841	92
827846	98
827864	50
827878	154
827905	14
827914	11
827921	409
827922	1
827926	333
827946	1
827947	190
827952	321
827954	34
827962	33
827968	11
827975	4
827990	3
827994	169
827998	1
828008	6
828014	538
828025	7
828039	368
828044	2
828046	802
828049	11
828054	6668
828058	11
828059	527
828091	3
828096	6
828101	10
828106	22
828107	5
828115	30
828124	3
828125	1
828147	2
828149	7
828163	277
828166	1
828175	26
828194	8
828196	201
828204	2
828222	31
828227	124
828229	54
828232	30
828237	6
828239	15
828252	50
828272	39
828274	7
828282	1
828286	128
828287	30
828292	243
828301	2330
828302	7
828303	17
828307	595
828309	8
828312	353
828314	169
828317	82
828319	164
828323	1086
828324	71
828329	1199
828339	140
828342	35
828351	91
828352	114
828367	846
828371	132
828372	145
828377	384
828378	209
828405	150
828409	44
828410	15
828411	78
828415	10
828420	717
828422	904
828423	351
828430	5932
828440	172
828446	122
828449	16
828450	10
828451	80
828456	92
828465	32
828467	532
828468	85
828491	87
828494	2
828496	28
828501	504
828503	258
828504	22
828507	4093
828509	28
828512	1134
828514	153
828515	629
828524	286
828525	637
828529	1060
828531	3390
828532	1111
828533	5673
828534	2
828538	8650
828539	217
828544	74
828562	5716
828563	1
828567	15
828569	15140
828570	1
828576	60
828580	802
828581	122
828592	274
828594	412
828599	10850
828600	1
828604	225
828607	8362
828621	201
828631	6409
828632	1
828637	155
828647	13350
828648	398
828649	95
828653	301
828658	231
828663	19401
828664	1
828677	7
828682	744
828697	23
828743	10
828762	14
828774	2
828782	2
828795	25
828806	8
828827	13
828856	48
828872	129
828879	3
828882	88
828923	110
828938	78
828963	1
828990	3
829014	18
829147	1
829177	6
829327	2
829344	7
829370	904
829399	431
829418	1
829487	33
829577	1
829602	1
829614	4
829662	6
830034	3
830133	2
830149	1
830298	31
830405	33
830479	133
830494	157
830539	87
830552	339
830562	301
830586	3
830596	30
830664	1
830730	1
830751	4
830798	3
830805	15
830809	1
830872	17
830885	122
830891	102
830901	1
830947	18
830972	4
830987	66
831043	349
831076	20
831086	10
831199	11
831214	5
831271	11
831273	1
831290	2
831430	4
831465	1
831500	1
831591	2
831622	2
831624	4
831635	141
831715	6
831720	28
831721	8
831732	10
831768	39
831815	2
831846	2
831885	7
831944	502
831978	139
832003	399
832006	1
832018	238
832033	330
832111	133
832153	3526
832155	9
832164	148
832206	26
832213	38
832231	625
832282	5
832326	11
832327	454
832419	1047
832601	43
832603	145
832895	2
834400	30
836156	5
836701	1
840779	2
848778	7
848908	72
850800	51
852467	182
852588	2
853326	1
854609	15
862679	63
863290	46
863388	1
865645	5
865670	4
865716	1
865807	1
865917	1
865927	79
866115	2
866689	224
866796	12
869321	3
869422	1
869462	2
869517	8
872225	2
874680	2
875773	1
876325	1
877037	1
