Insertion,Frequency,Orientation
7543,1,plus
7551,129,minus
7580,5,minus
7590,50,minus
7658,12,plus
7666,71,minus
7668,1,plus
7672,81,minus
7675,16,minus
7682,2,minus
7742,5,plus
7744,75,minus
7750,2,minus
7761,9,plus
7779,15,minus
7791,25,minus
7808,45,minus
7826,1184,minus
7843,11,plus
7851,127,minus
7855,49,minus
7857,1,plus
7908,5,minus
7911,5,plus
7913,2,plus
7934,2,plus
7936,44,minus
7943,1,plus
7951,11,minus
7953,3,plus
7956,56,minus
7961,15,minus
7977,16,minus
8005,8,minus
8007,2,plus
8024,28,minus
8049,47,minus
8065,71,plus
8070,12,plus
8073,19,minus
8078,244,minus
8079,149,minus
8107,279,minus
8132,19,plus
8136,160,minus
8150,395,minus
8207,1,minus
8226,2,minus
8232,28,plus
8240,8,minus
8246,57,plus
8254,23,minus
8262,1,minus
8267,52,minus
8268,1,plus
8276,1,minus
8311,1,minus
8322,155,plus
8330,62,minus
8341,1,minus
8343,10,minus
8352,1,minus
8384,12,plus
8394,7,plus
8399,110,plus
8401,14,minus
8402,44,minus
8407,18,minus
8412,236,minus
8419,2,minus
8428,22,plus
8437,183,plus
8445,258,minus
8456,13,minus
8458,9,plus
8466,11,minus
8468,6,plus
8473,664,plus
8481,366,minus
8500,2,plus
8506,12,minus
8533,143,minus
8538,33,minus
8542,144,plus
8547,586,plus
8549,9,plus
8550,5,minus
8557,65,minus
8560,2,minus
8564,3,plus
8570,9,minus
8572,289,minus
8573,1,minus
8593,1721,plus
8607,2,plus
8616,8,minus
8618,62,minus
8621,7,minus
8621,353,plus
8629,711,minus
8642,86,plus
8650,6,minus
8654,81,plus
8657,86,plus
8662,307,minus
8664,1,minus
8665,13,minus
8666,38,plus
8685,268,plus
8686,22,plus
8693,146,minus
8700,16,plus
8708,10,minus
8717,156,plus
8725,1,plus
8726,76,minus
8728,10,plus
8738,23,plus
8744,70,plus
8746,98,minus
8754,39,plus
8756,143,minus
8759,8,plus
8762,166,minus
8766,58,minus
8767,27,minus
8768,2,minus
8777,27,plus
8778,11,plus
8783,19,plus
8784,6,plus
8785,147,minus
8786,35,minus
8789,47,plus
8792,5,minus
8797,38,minus
8802,3,plus
8803,8,plus
8806,1,minus
8807,2,minus
8810,4,plus
8813,1,minus
8840,260,minus
8846,1,minus
8847,11,plus
8855,27,minus
8859,2,minus
8860,16,plus
8868,30,minus
8895,10,plus
8901,13,minus
8903,1,plus
8904,1,plus
8908,4,plus
8912,27,minus
8947,2,plus
8954,808,minus
8957,5,plus
8962,4,plus
8970,28,minus
8974,6,plus
8977,127,plus
8984,2367,plus
8987,1,plus
8992,696,minus
8993,1,plus
8994,127,plus
8995,10,plus
8999,65,plus
9001,1,minus
9005,45,plus
9006,232,plus
9008,18,plus
9013,58,minus
9015,36,plus
9018,8,plus
9024,14,plus
9025,84,minus
9026,1231,minus
9033,55,minus
9041,41,plus
9048,3,plus
9053,22,plus
9056,11,minus
9056,1331,plus
9058,410,plus
9059,59,minus
9059,168,plus
9064,821,plus
9066,210,minus
9071,27,plus
9072,18,minus
9075,19,plus
9077,2,minus
9077,1084,plus
9085,63,minus
9085,10,plus
9092,188,plus
9106,7,minus
9109,29,plus
9117,151,plus
9118,192,plus
9124,206,minus
9124,2,plus
9126,95,plus
9129,58,plus
9134,769,plus
9139,130,plus
9143,57,minus
9143,3,plus
9144,35769,plus
9147,1,minus
9150,403,plus
9152,363,minus
9155,358,plus
9157,266,plus
9158,1,minus
9163,93,minus
9164,236,minus
9165,121,minus
9168,349,plus
9173,260,plus
9175,236,minus
9178,82,plus
9183,1325,plus
9184,1,plus
9186,29,minus
9191,253,minus
9202,226,plus
9210,121,minus
9217,741,plus
9218,323,plus
9226,2,minus
9231,299,plus
9242,1,plus
9247,64,plus
9252,212,plus
9255,1,minus
9261,4,plus
9263,261,plus
9264,116,plus
9269,7,plus
9271,6,plus
9277,3,minus
9281,14,plus
9289,408,plus
9291,258,minus
9291,300,plus
9292,15,plus
9297,6,minus
9297,12,plus
9299,1,minus
9302,4,plus
9306,2,plus
9314,1,minus
9322,102,plus
9327,143,plus
9330,18,minus
9330,74,plus
9335,63,plus
9338,1,minus
9340,213,plus
9343,1,minus
9347,2,plus
9348,67,minus
9348,6,plus
9349,47,plus
9356,2,minus
9357,5,minus
9359,2,plus
9367,11,minus
9370,1,minus
9372,43,plus
9379,2,plus
9380,18,minus
9382,108,plus
9386,20,plus
9387,17,minus
9390,100,minus
9393,100,plus
9394,2,minus
9396,12,plus
9397,3,plus
9400,5,plus
9404,132,minus
9405,22,minus
9407,325,plus
9408,4,minus
9412,38,plus
9415,77,minus
9415,23,plus
9422,130,minus
9423,247,minus
9425,225,plus
9433,264,minus
9440,7,minus
9442,938,plus
9444,42,plus
9445,16,minus
9447,65,minus
9448,1,minus
9450,2771,minus
9452,153,minus
9452,26,plus
9453,5,minus
9453,8,plus
9460,145,minus
9460,10,plus
9466,30,minus
9468,83,minus
9483,7,minus
9484,738,minus
9484,4,plus
9485,7,plus
9487,93,minus
9489,55,plus
9492,91,minus
9493,81,minus
9497,270,minus
9500,2,plus
9501,2,plus
9502,269,minus
9509,7,plus
9510,1,plus
9514,2,plus
9517,162,minus
9518,170,minus
9526,3,plus
9532,61,minus
9541,121,minus
9546,2,minus
9553,68,minus
9564,173,minus
9576,1,plus
9577,4,plus
9584,184,minus
9590,50,plus
9598,569,minus
9606,8,minus
9623,78,minus
9633,6,plus
9637,13,plus
9645,4,plus
9648,6,plus
9651,554,minus
9656,27,minus
9659,4,plus
9667,18,plus
9675,78,minus
9676,214,minus
9681,295,minus
9682,74,minus
9682,100,plus
9685,5082,minus
9689,3197,minus
9690,723,minus
9696,8,plus
9697,1525,minus
9700,140,minus
9702,17,plus
9703,30,plus
9704,34,minus
9706,20,plus
9708,6,minus
9710,2750,minus
9711,220,minus
9716,420,minus
9717,690,minus
9727,184,minus
9729,2,minus
9729,47,plus
9735,160,minus
9737,1522,minus
9739,14,plus
9740,2,plus
9742,61,minus
9745,13,plus
9746,377,minus
9747,2857,minus
9748,1925,minus
9752,1172,minus
9753,255,minus
9754,1,plus
9757,375,minus
9758,3,minus
9763,36,plus
9764,1,plus
9769,736,minus
9771,2087,minus
9772,1125,minus
9774,93,plus
9777,3356,minus
9779,529,minus
9779,16,plus
9782,646,minus
9784,34,plus
9786,4,plus
9787,640,minus
9789,110,plus
9792,26501,minus
9794,7295,minus
9795,3,plus
9796,1148,minus
9797,1423,minus
9797,6,plus
9799,2,plus
9801,549,minus
9804,1,plus
9806,812,minus
9808,1484,minus
9810,84,minus
9811,983,plus
9813,2519,minus
9815,360,plus
9816,128,plus
9818,1996,minus
9819,37068,minus
9820,350,minus
9820,15,plus
9822,47,plus
9823,2487,minus
9824,2763,minus
9825,386,minus
9826,3,minus
9826,149,plus
9828,2234,minus
9829,759,minus
9830,77,minus
9830,3,plus
9831,29,plus
9834,40,minus
9838,1099,minus
9840,1,plus
9844,9083,minus
9845,479,minus
9846,4,minus
9849,25,plus
9857,1209,minus
9862,190,plus
9870,10,minus
9871,1,plus
9872,18,plus
9875,44,plus
9889,105,plus
9890,31,plus
9894,1,plus
9895,23,minus
9897,113,minus
9898,138,minus
9902,2,minus
9902,6,plus
9903,2,minus
9905,210,plus
9908,106,minus
9908,32,plus
9910,277,plus
9918,197,minus
9926,58,plus
9934,54,minus
9937,7,minus
9958,77,plus
9959,23,plus
9966,391,minus
9970,155,plus
9977,27,minus
9978,6,minus
9981,37,plus
9986,18,plus
9987,25,plus
9988,20,minus
9988,8,plus
9990,8,minus
9992,27,plus
9993,62,plus
9994,35,minus
9994,75,plus
9995,15,minus
9998,1,plus
9999,126,plus
10000,43,minus
10000,43,plus
10001,72,minus
10002,12,minus
10005,3,plus
10006,51,minus
10006,49,plus
10007,43,plus
10008,5,minus
10012,4,minus
10013,53,minus
10014,18,minus
10015,22,minus
10017,23,plus
10018,104,plus
10020,4,minus
10024,106,plus
10025,31,minus
10026,98,minus
10031,12,minus
10032,5,minus
10034,2,plus
10038,1,minus
10040,39,plus
10042,8,minus
10045,32,plus
10047,4,plus
10048,15,minus
10053,72,minus
10055,7,plus
10063,88,minus
10069,2,plus
10108,7,plus
10113,21,plus
10120,65,minus
10121,263,minus
10122,10,minus
10126,11,minus
10131,422,minus
10132,343,minus
10138,1,plus
10140,28,minus
10142,14,minus
10148,1,plus
10156,31,minus
10164,7,plus
10165,5,minus
10169,4,plus
10172,240,minus
10192,1,plus
10201,12,plus
10202,66,minus
10202,5,plus
10203,1,plus
10210,1093,minus
10211,319,minus
10213,7,plus
10220,156,plus
10221,1,minus
10248,1,plus
10254,218,plus
10256,6,minus
10259,1,plus
10262,1461,minus
10263,40,minus
10267,10,minus
10270,19,minus
10270,1,plus
10272,22,minus
10274,1,plus
10275,43,plus
10277,17,minus
10285,2,plus
10286,5,plus
10287,1,plus
10292,25,plus
10293,9,minus
10294,41,minus
10295,157,minus
10306,1,plus
10316,1,plus
10319,267,minus
10324,3,minus
10340,37,plus
10348,8,minus
10357,42,plus
10362,64,minus
10367,99,plus
10372,7,minus
10380,131,plus
10387,56,plus
10388,114,minus
10392,87,plus
10400,129,minus
10402,75,plus
10410,183,minus
10416,68,plus
10421,18,plus
10424,23,plus
10429,6,minus
10434,2,minus
10434,77,plus
10442,3,minus
10442,11,plus
10450,254,minus
10451,1,plus
10452,14,plus
10466,3,plus
10474,344,minus
10481,834,minus
10484,1,minus
10535,92,minus
10540,3,minus
10545,22,minus
10561,224,plus
10569,2,minus
10571,1,plus
10574,38,minus
10609,1,minus
10620,19,plus
10621,13,minus
10628,3,minus
10632,74,plus
10640,26,minus
10661,35,plus
10669,1,minus
10693,137,plus
10700,1,plus
10701,15,minus
10708,2,minus
10709,15,plus
10711,1,plus
10717,1,plus
10718,1,minus
10721,52,plus
10726,1,plus
10731,15,plus
10734,9,minus
10736,71,plus
10739,3,minus
10762,3,minus
10794,1,plus
10800,9,minus
10802,7,minus
10838,22,plus
10841,1,minus
10843,12,plus
10844,31,plus
10851,97,minus
10861,91,plus
10862,125,plus
10866,169,plus
10868,240,plus
10869,48,minus
10898,66,minus
10916,1,minus
10921,11,minus
10924,22,plus
10938,11,plus
10941,3,plus
10952,226,plus
10953,25,minus
10960,2,plus
10961,2,minus
10962,392,plus
10968,15,minus
10970,66,minus
10973,1,minus
10979,18,plus
10980,82,minus
10987,53,minus
10987,6,plus
10989,867,plus
10995,16,minus
10997,96,minus
11016,1,minus
11030,10,minus
11037,134,plus
11042,290,plus
11045,164,minus
11057,601,plus
11065,16,minus
11070,177,plus
11072,390,plus
11078,34,plus
11083,126,plus
11086,19,minus
11088,2300,plus
11090,2,minus
11096,229,minus
11101,2,plus
11102,8,minus
11103,20,minus
11103,379,plus
11109,154,minus
11111,298,minus
11112,21,plus
11119,1,plus
11120,4,minus
11125,47,minus
11127,2,plus
11136,18,plus
11139,7,minus
11144,746,minus
11150,176,plus
11158,290,minus
11158,515,plus
11160,134,plus
11163,2,minus
11166,654,minus
11168,112,minus
11173,1549,plus
11180,4,plus
11181,1620,minus
11188,7,minus
11193,28,plus
11196,4,minus
11196,43,plus
11200,3,plus
11205,224,plus
11208,24,minus
11212,15,plus
11213,1226,minus
11213,215,plus
11214,11,minus
11221,211,minus
11221,91,plus
11229,1,minus
11231,59,plus
11236,2,plus
11246,32,plus
11255,1,plus
11256,674,plus
11259,9,minus
11263,16,plus
11264,2,minus
11273,361,plus
11274,7,plus
11276,1,minus
11280,86,plus
11281,45,minus
11284,64,plus
11293,11,plus
11303,5,plus
11308,83,plus
11310,99,plus
11311,5,minus
11315,62,plus
11318,231,minus
11321,5,plus
11323,25,minus
11332,185,plus
11340,26,plus
11341,80,plus
11348,4,minus
11386,38,plus
11387,109,plus
11389,24,minus
11394,6,minus
11395,54,minus
11400,24,plus
11401,1,minus
11424,7,plus
11431,8,plus
11435,25,plus
11437,1,plus
11443,3,minus
11444,2,plus
11445,4,plus
11452,6,plus
11453,1,minus
11458,20,plus
11463,8,plus
11468,12,minus
11472,8,plus
11479,26,plus
11485,1,plus
11493,1,plus
11504,10,plus
11511,41,plus
11519,3,minus
11526,1,plus
11550,1,plus
11558,1,minus
11558,14,plus
11565,3,plus
11571,1,plus
11575,3,plus
11580,13,plus
11584,6,plus
11604,100,plus
11609,12,plus
11611,1,minus
11612,12,minus
11619,1,plus
11622,9,minus
11627,5,minus
11627,6,plus
11632,1,plus
11651,1,plus
11675,1,plus
11682,23,plus
11686,1,plus
11692,37,plus
11710,20,plus
11714,23,plus
11730,435,plus
11741,321,plus
11807,223,plus
11817,84,plus
11823,3,plus
11824,197,plus
11836,281,plus
11837,346,plus
11842,1074,plus
11847,528,plus
11850,59,minus
11850,4,plus
11851,107,plus
11856,188,plus
11857,588,plus
11859,27,minus
11880,1,plus
11881,117,plus
11891,37,plus
11898,335,plus
11900,26,plus
11904,1,plus
11911,215,plus
11913,1030,plus
11914,4,plus
11919,85,plus
11921,1,minus
11929,93,plus
11930,60,plus
11934,446,plus
11956,165,plus
11963,1,plus
11971,1,plus
11978,31,plus
11983,51,plus
11995,43,plus
12013,21,plus
12020,62,plus
12038,178,plus
12046,5,minus
12051,32,plus
12061,142,plus
12074,109,plus
12084,88,plus
12100,5,plus
12109,32,plus
12151,16,plus
12165,25,minus
12191,1,minus
12193,9,plus
12245,2,minus
12265,14,plus
12273,36,minus
12343,1,minus
12451,208,plus
12490,14,plus
12504,6,plus
12539,45,plus
12547,2,minus
12688,10,minus
12697,11,minus
12712,26,minus
12790,49,minus
12851,3,minus
12892,11,minus
12963,12,minus
13014,24,minus
13024,172,minus
13132,150,plus
13133,10,plus
13146,3,plus
13164,3,plus
13400,8,minus
13438,1,minus
13452,29,minus
13532,14,minus
13585,3,plus
13608,1,minus
13722,2,minus
13884,9,plus
13924,2,minus
13931,281,plus
14219,13,minus
14230,1,plus
14332,5,plus
14350,2,plus
14428,2,plus
14581,77,plus
14583,1,plus
14589,27,minus
14613,2,minus
14625,7,plus
14696,144,plus
14703,18,plus
14708,9,plus
14712,3,plus
14721,21,minus
14730,2,minus
14757,5,plus
14767,11,plus
14780,11,minus
14786,81,plus
14799,125,plus
14801,1,plus
14826,74,minus
14830,3,plus
14836,1,plus
14851,1,plus
14854,69,minus
14855,35,minus
14857,42,minus
14880,5,plus
14897,15,plus
14902,3,plus
14904,24,minus
14928,1,plus
14946,1,minus
15008,6,plus
15095,1,plus
15218,50,minus
15343,19,minus
16223,16,plus
16912,1,plus
17240,14,plus
18592,4,plus
18603,581,plus
19238,25,minus
19511,12,minus
20353,1,minus
20914,1,minus
20996,8,minus
21101,68,plus
21109,76,minus
21143,1,plus
21236,1,minus
21332,7,plus
21375,6,plus
22296,1,plus
22400,20,minus
22953,27,minus
23168,1,minus
23173,6,minus
23185,2,minus
23642,27,plus
23922,36,plus
27901,36,minus
28758,31,minus
29070,12,plus
29214,15,plus
29229,1,minus
29440,66,plus
29448,1,minus
29524,105,plus
29585,9,plus
29741,234,plus
30941,6,minus
30943,9,minus
30954,7,minus
30969,47,minus
30985,26,minus
31129,10,minus
31201,41,minus
31540,3,minus
32220,3,plus
32927,212,minus
34748,6,minus
34810,2,minus
35998,8,plus
36106,1,plus
36177,7,minus
36184,1,plus
36319,3,plus
36683,1,plus
36742,2,plus
36956,11,plus
36973,2,plus
38500,84,minus
38607,10,plus
39143,76,minus
40351,2,minus
40846,46,plus
41650,3,minus
41842,1,minus
43529,195,minus
43574,3,minus
43641,650,minus
43644,362,minus
43676,62,minus
43677,24,minus
43790,1,plus
43814,81,plus
43815,144,minus
43817,4,plus
43826,2,plus
43914,8,plus
43946,9,minus
43951,41,minus
43956,1,minus
44016,335,plus
44018,2,minus
44039,127,plus
44153,13,plus
44169,2,plus
44170,1541,plus
44178,274,minus
44227,4,plus
44298,11,minus
44321,20,plus
44332,2,plus
44371,64,plus
44374,1,minus
44379,1689,minus
44450,1,minus
44538,10,minus
44669,39,plus
44674,3,minus
44682,56,minus
44684,131,plus
44705,2,plus
44806,20,minus
44807,36,plus
44808,7,minus
44822,21,plus
44845,16,minus
45020,2,plus
45022,22,plus
45030,2,plus
45043,3,minus
45049,2,minus
45126,263,plus
45168,6,minus
45169,41,minus
45172,90,plus
45207,23,plus
45251,28,minus
45350,19,plus
45368,7,minus
45394,76,plus
45431,5,plus
45643,7,plus
45827,16,minus
46271,3,plus
46360,4,plus
46365,26,plus
46502,8,plus
47743,7,plus
47804,1,plus
47827,4,minus
47975,6,minus
48016,1,plus
48088,1,minus
48106,40,minus
48168,1,plus
53520,15,minus
53548,1,plus
57720,8,minus
60424,9,minus
66300,2,plus
66461,14,plus
68563,1,plus
68676,9,plus
68677,1,minus
71313,30,minus
74729,1,plus
80248,1,plus
81064,1,plus
83763,3,minus
84795,11,minus
89692,1,minus
89933,1,minus
90350,91,plus
90582,328,plus
91657,1,plus
91693,69,plus
91990,1,plus
92348,3,plus
94391,44,plus
94394,2,minus
94515,1,minus
95018,1,minus
95230,39,minus
95768,1,minus
95789,12,minus
95886,3,plus
96093,24,plus
96241,2,minus
96442,13,minus
96643,2,minus
96928,39,minus
99850,26,minus
101501,2,minus
102493,1,minus
104697,1,plus
106010,2,minus
106067,1,plus
106804,37,plus
108231,9,plus
111584,24,minus
111796,8,minus
112098,2,plus
112456,51,minus
115811,11,plus
116184,11,plus
116280,14,plus
117380,3,minus
117632,96,minus
117796,1,plus
118177,43,plus
118188,4,plus
118196,1,minus
118361,1,plus
120324,360,minus
120546,1,plus
121413,76,plus
122721,13,plus
123173,19,plus
125569,4,plus
125767,1,minus
125842,3,plus
127333,2,plus
127909,18,plus
128663,4,minus
132673,1,minus
132991,1,minus
133479,54,plus
133485,11,plus
133644,1,plus
134535,1,plus
134757,2,plus
134778,7,plus
135309,42,minus
135803,67,minus
135855,150,minus
136348,1,plus
136450,21,plus
136548,77,minus
136641,1,plus
136913,2,minus
137078,1,plus
137086,9,minus
137690,3,plus
137705,4,plus
137974,1,minus
138009,1,minus
138044,27,plus
138108,51,plus
138134,8,minus
138550,9,plus
138623,2,plus
138988,7,minus
139025,1,minus
139264,26,minus
141463,118,plus
141524,39,minus
141753,1,plus
141886,2,minus
142258,123,minus
142328,22,minus
142726,1,minus
143244,23,minus
148613,13,plus
149784,1,minus
149977,37,minus
150006,1,minus
150142,4,minus
150223,8,minus
150428,76,plus
150563,2,minus
151072,5,minus
151179,8,minus
151261,4,minus
151584,18,minus
151808,7,plus
151827,2,plus
151964,96,minus
153038,64,minus
153550,1,plus
156124,1,minus
156512,145,minus
166493,2,plus
167091,11,minus
167121,3,minus
167953,3,plus
168833,2,plus
169571,1,plus
169619,9,minus
169685,12,minus
169736,1174,minus
169796,261,minus
169952,1,plus
169967,30,plus
170203,1,plus
171023,5,plus
171379,5,minus
171403,13,minus
171431,7,plus
171754,48,plus
171822,4,plus
171842,17,plus
178798,10,plus
178893,3,minus
180510,15,minus
180512,13,minus
180560,16,minus
180567,1,plus
180910,24,plus
180988,27,plus
181197,1,minus
181259,9,plus
182431,97,plus
182756,19,plus
182948,3,plus
183482,2,plus
183907,10,plus
183924,1,plus
184659,7,plus
184823,77,plus
184887,8,plus
185472,6,plus
186244,8,minus
187855,25,plus
188341,1,minus
195866,3,plus
196298,7,plus
198409,1,minus
198891,13,plus
199072,3,minus
199090,4,plus
199282,1,plus
200949,34,plus
201122,18,minus
201199,34,plus
201232,145,minus
201335,14,plus
201498,8,minus
201567,184,plus
201679,13,plus
202554,208,minus
202661,9,minus
202775,45,plus
202816,2,minus
202862,4,minus
203036,1,minus
203551,1,plus
204756,2,plus
204766,2,minus
204779,1,minus
204789,32,minus
204799,75,minus
204805,2,plus
204809,15,minus
204823,26,minus
204831,2,plus
204833,18,minus
204839,62,minus
204850,38,plus
204858,14,minus
204861,69,minus
204873,108,plus
204881,4,plus
204910,80,plus
204918,70,minus
204918,2,plus
204929,1,minus
204937,120,plus
204940,3,minus
204945,118,minus
204947,2,minus
204951,8,minus
204965,2,plus
204973,72,plus
204980,14,plus
204982,12,plus
204984,60,minus
204990,5,minus
205004,4,minus
205012,73,minus
205013,28,minus
205018,26,minus
205020,5,minus
205028,33,minus
205038,90,minus
205057,488,plus
205065,2435,minus
205067,24,plus
205070,12,minus
205074,4,plus
205081,145,minus
205082,49,minus
205087,112,minus
205090,123,plus
205097,178,plus
205098,726,minus
205105,1,plus
205106,188,plus
205114,119,plus
205116,4,plus
205118,7,plus
205120,61,minus
205124,45,minus
205125,33,minus
205126,143,minus
205129,28,plus
205130,36,plus
205133,182,minus
205137,7,plus
205138,2142,minus
205139,1,minus
205139,16,plus
205145,148,minus
205147,48,minus
205147,46,plus
205186,10,plus
205189,307,minus
205194,262,minus
205198,30,minus
205200,101,minus
205204,336,minus
205206,9,minus
205214,176,minus
205216,2,plus
205223,14,plus
205239,259,minus
205244,33,plus
205251,1,minus
205252,6751,minus
205253,2,minus
205259,11,plus
205265,12,plus
205267,8309,minus
205268,1,minus
205284,32838,minus
205285,1,minus
205286,313,minus
205293,11,plus
205303,3,plus
205311,1562,minus
205312,501,minus
205317,310,minus
205328,5,plus
205332,25,plus
205334,1858,minus
205334,1,plus
205336,15521,minus
205338,1,minus
205340,7611,minus
205342,410,minus
205348,593,minus
205361,257,plus
205364,12,minus
205365,128,plus
205373,2,minus
205399,171,plus
205407,1,minus
205408,1,plus
205409,26,plus
205414,795,plus
205421,8,plus
205422,12,minus
205426,20,plus
205429,25,minus
205437,1,minus
205439,2,minus
205441,71,plus
205447,33,plus
205452,24,plus
205454,3,minus
205454,10,plus
205455,19,minus
205456,5,minus
205457,38,plus
205459,4,plus
205460,25,minus
205465,12,minus
205467,62,minus
205475,18,minus
205486,2,plus
205488,2,plus
205491,83,plus
205496,1347,plus
205497,32,minus
205504,177,minus
205504,301,plus
205509,1556,plus
205511,103,minus
205530,138,minus
205534,86,plus
205535,333,minus
205535,133,plus
205536,12,minus
205540,1017,plus
205542,11,minus
205543,42,minus
205545,489,plus
205547,4,plus
205548,641,minus
205553,115,minus
205555,40,minus
205559,48,plus
205562,39,minus
205566,268,plus
205583,1977,plus
205591,619,minus
205593,62,plus
205601,152,minus
205601,135,plus
205609,1,minus
205615,39,minus
205616,1046,minus
205619,3,plus
205622,379,plus
205625,46,minus
205629,4,minus
205643,184,plus
205645,477,plus
205650,46,plus
205652,16,minus
205665,237,plus
205666,282,minus
205673,219,minus
205673,12,plus
205681,4,minus
205681,288,plus
205687,40,minus
205689,525,minus
205695,365,minus
205701,1432,plus
205727,164,plus
205730,102,plus
205733,55,plus
205735,103,minus
205745,4,minus
205746,810,minus
205747,22,plus
205786,611,plus
205787,5472,plus
205792,183,plus
205794,283,minus
205795,2470,minus
205797,147,plus
205798,2397,plus
205802,32,plus
205804,71,plus
205805,284,minus
205806,28,minus
205809,74,plus
205812,30,minus
205813,15,minus
205814,317,plus
205815,7,plus
205817,21,minus
205822,2,minus
205824,1,minus
205839,32,plus
205844,824,plus
205847,1,minus
205847,410,plus
205850,5,minus
205850,38,plus
205852,278,plus
205857,3673,plus
205858,2,minus
205860,891,plus
205862,140,plus
205865,8,minus
205879,1,plus
205880,371,plus
205888,27,plus
205894,3,minus
205903,239,plus
205904,28,plus
205905,189,plus
205913,1,plus
205944,629,plus
205953,22,minus
205958,215,plus
205970,3,plus
205978,5,minus
205979,73,plus
205987,11,minus
205990,306,plus
205991,15,plus
205996,8,minus
205998,246,minus
205999,3,minus
206007,1,minus
206007,31,plus
206008,1,plus
206013,110,plus
206019,2,plus
206021,1,minus
206026,1,minus
206027,9,minus
206029,21,minus
206036,1,minus
206039,14,plus
206044,2149,plus
206046,12,plus
206047,3,minus
206052,526,minus
206069,4,minus
206073,27,plus
206081,49,minus
206081,426,plus
206082,36,minus
206089,68,minus
206098,11,plus
206110,2,minus
206120,1,minus
206125,35,minus
206133,147,minus
206139,1,minus
206149,3,plus
206157,7,minus
206162,221,minus
206171,48,minus
206177,1,plus
206179,21,minus
206185,17,minus
206185,17,plus
206187,82,plus
206188,17,minus
206189,2,plus
206193,914,minus
206195,124,minus
206207,5,plus
206209,51,plus
206210,52,minus
206215,162,minus
206217,59,minus
206220,174,minus
206220,3,plus
206238,117,minus
206245,6,plus
206247,409,minus
206253,154,minus
206264,291,minus
206274,54,plus
206282,420,minus
206293,23,minus
