Insertion,Frequency,Orientation
5777,24,plus
5778,42,minus
5780,222,minus
5785,19,minus
5786,28,minus
5787,6,plus
5790,16,minus
5793,20,plus
5795,1639,minus
5795,395,plus
5796,2276,minus
5796,70,plus
5798,1,plus
5801,33,minus
5803,5932,minus
5803,54,plus
5804,5635,minus
5806,520,minus
5806,8,plus
5808,46,plus
5811,4869,minus
5815,13,minus
5816,4122,minus
5816,24,plus
5821,142,minus
5821,111,plus
5824,2194,minus
5827,19,minus
5829,11674,minus
5831,20,plus
5832,4,plus
5835,1,minus
5837,31,minus
5839,2,plus
5845,15,minus
5846,121,minus
5847,3940,minus
5848,153,minus
5863,1,plus
5865,114,minus
5867,39,plus
5875,2531,minus
5876,541,minus
5879,18,plus
5884,27,plus
5885,7,plus
5887,5568,minus
5888,1,minus
5889,49,plus
5892,82,minus
5893,3767,minus
5894,1,minus
5894,19,plus
5902,2174,minus
5915,2458,minus
5924,1,plus
5928,43,plus
5930,49,plus
5936,58,plus
5943,3,minus
5944,13,minus
5949,29,plus
5951,14,minus
5953,31,plus
5954,63,plus
5959,78,plus
5964,368,plus
5966,2,minus
5967,2,minus
5972,28,minus
5979,8,plus
6026,23,plus
6028,23,plus
6034,30,minus
6036,45,minus
6037,77,minus
6045,42,plus
6052,15,plus
6060,34,minus
6061,1,minus
6076,5,minus
6080,73,plus
6082,5,minus
6082,2,plus
6106,20,plus
6109,59,minus
6131,6,minus
6155,15,plus
6163,10,minus
6165,41,minus
6192,199,minus
6196,15,minus
6214,225,minus
6217,1,plus
6224,1,plus
6225,49,minus
6230,202,minus
6244,524,minus
6248,40,plus
6256,84,minus
6266,2,plus
6281,454,minus
6282,1,minus
6292,19,minus
6317,408,minus
6318,9,minus
6319,6,minus
6321,4,plus
6352,11,plus
6353,18,plus
6355,1,plus
6416,2,plus
6417,33,plus
6450,6,minus
6462,1,plus
6469,2,plus
6476,1,plus
6485,23,plus
6505,41,minus
6506,2,minus
6508,6,plus
6521,18,minus
6526,2,minus
6527,8,minus
6541,1,minus
6546,4,minus
6551,47,minus
6553,2,plus
6558,1,plus
6563,2,plus
6571,19,minus
6609,1,plus
6612,4,minus
6617,5,minus
6634,16,minus
6635,60,minus
6645,20,minus
6650,5,minus
6668,50,minus
6715,7,minus
6734,27,minus
6740,2,minus
6775,13,minus
6776,26,minus
6786,30,minus
6798,30,plus
6800,44,plus
6803,36,minus
6803,17,plus
6806,232,minus
6808,7,minus
6823,9,minus
6826,4,plus
6834,17,minus
6860,6,plus
6893,14,plus
6956,174,plus
6964,6,minus
6990,4,plus
7018,5,plus
7139,1,plus
7150,2,minus
7151,15,minus
7167,2,plus
7180,26,plus
7188,26,minus
7195,3,minus
7216,5,minus
7230,6,plus
7243,75,plus
7252,58,minus
7264,2,plus
7270,74,plus
7272,2,plus
7278,4,minus
7285,292,plus
7292,193,plus
7298,1,minus
7300,20,minus
7302,14,plus
7313,9,plus
7314,3,plus
7323,3,plus
7325,3,plus
7326,13,plus
7331,5,plus
7341,12,minus
7350,15,plus
7358,3,plus
7360,3,plus
7366,5,minus
7368,10,minus
7376,1,plus
7396,3,minus
7456,11,plus
7461,51,plus
7464,88,minus
7469,4,minus
7476,10,plus
7482,1,plus
7483,3,plus
7484,38,minus
7487,11,plus
7488,53,plus
7490,1,minus
7495,5,minus
7496,212,minus
7505,17,plus
7508,286,minus
7513,29,minus
7528,3,plus
7551,24,minus
7564,6,minus
7574,144,minus
7580,57,minus
7582,11,plus
7590,80,minus
7625,6,minus
7629,1,minus
7636,2,minus
7648,20,plus
7653,2,plus
7661,2,minus
7666,129,minus
7672,115,minus
7675,4,minus
7676,2,minus
7682,3,minus
7706,9,minus
7711,2,minus
7742,16,plus
7744,29,minus
7750,2,minus
7761,72,plus
7769,7,plus
7771,3,plus
7774,2,minus
7777,2,minus
7777,27,plus
7790,1,plus
7791,70,minus
7798,3,minus
7798,59,plus
7806,4,minus
7808,108,minus
7808,4,plus
7811,2,minus
7826,2037,minus
7843,24,plus
7848,20,plus
7851,275,minus
7855,12,minus
7860,16,minus
7911,2,plus
7913,2,plus
7914,1,minus
7916,6,minus
7918,1,plus
7934,40,minus
7936,115,minus
7943,15,plus
7951,40,minus
7953,11,plus
7956,113,minus
7969,2,plus
7977,111,minus
7987,5,minus
7997,1,plus
8005,24,minus
8007,1,plus
8013,3,minus
8015,19,minus
8024,65,minus
8030,1,plus
8049,123,minus
8065,2,plus
8067,30,minus
8073,42,minus
8075,5,minus
8078,163,minus
8079,18,minus
8102,19,minus
8107,296,minus
8113,37,minus
8114,61,minus
8132,1,plus
8136,7,minus
8140,315,minus
8150,383,minus
8193,2,plus
8226,1,minus
8232,22,plus
8240,31,minus
8246,1,plus
8254,1,minus
8262,7,minus
8267,35,minus
8267,1,plus
8268,6,plus
8276,4,minus
8289,6,plus
8311,2,minus
8322,340,plus
8330,308,minus
8331,7,minus
8333,3,plus
8336,3,minus
8341,26,minus
8342,7,minus
8343,12,minus
8376,5,minus
8382,9,plus
8384,35,plus
8391,1,minus
8394,64,plus
8399,34,plus
8401,9,minus
8402,174,minus
8407,69,minus
8412,135,minus
8419,5,minus
8428,13,plus
8437,85,plus
8438,5,minus
8441,3,minus
8445,159,minus
8449,2,minus
8450,3,minus
8452,3,plus
8454,9,minus
8455,1,minus
8456,17,minus
8458,98,plus
8466,73,minus
8468,124,plus
8473,1072,plus
8481,650,minus
8498,42,plus
8506,41,minus
8525,2,plus
8527,14,plus
8533,174,minus
8535,2,minus
8538,38,minus
8542,279,plus
8544,2,minus
8547,776,plus
8549,12,minus
8549,220,plus
8550,12,minus
8555,9,minus
8557,164,minus
8557,18,plus
8559,54,plus
8560,20,minus
8562,11,minus
8564,55,plus
8565,22,minus
8570,41,minus
8572,247,minus
8582,8,minus
8593,2241,plus
8607,11,minus
8607,3,plus
8616,38,minus
8617,2,plus
8618,27,minus
8621,26,minus
8621,189,plus
8622,4,plus
8625,31,minus
8629,1087,minus
8642,52,plus
8648,16,plus
8650,4,minus
8653,2,plus
8654,211,plus
8655,28,plus
8657,43,plus
8662,375,minus
8664,1,minus
8665,44,minus
8666,29,plus
8667,1,plus
8675,1,minus
8684,1,plus
8685,131,plus
8686,52,plus
8691,17,plus
8693,230,minus
8697,1,plus
8699,11,minus
8700,33,plus
8708,7,minus
8715,12,plus
8717,1,minus
8717,107,plus
8720,11,plus
8722,1,minus
8723,1,minus
8725,2,plus
8726,3,minus
8728,6,plus
8736,2,minus
8738,11,plus
8741,4,minus
8744,28,plus
8746,8,minus
8754,54,plus
8756,52,minus
8759,6,plus
8762,81,minus
8764,2,plus
8766,14,minus
8767,32,minus
8768,1,minus
8770,24,minus
8772,3,minus
8777,36,plus
8778,29,plus
8783,11,plus
8784,2,plus
8785,288,minus
8786,54,minus
8789,16,plus
8792,20,minus
8793,5,plus
8797,79,minus
8801,26,minus
8802,2,plus
8803,2,plus
8806,61,minus
8807,1,minus
8809,8,minus
8810,7,plus
8812,2,plus
8813,40,minus
8817,1,plus
8818,42,minus
8825,1,minus
8832,1,plus
8833,5,plus
8840,275,minus
8847,9,plus
8855,3,minus
8859,13,minus
8860,7,plus
8861,10,minus
8867,1,minus
8868,58,minus
8879,1,plus
8887,6,minus
8895,3,plus
8897,1,minus
8898,1,plus
8901,9,minus
8903,1,plus
8904,3,plus
8906,9,minus
8908,1,plus
8937,1,minus
8938,15,minus
8947,2,plus
8952,5,plus
8954,863,minus
8955,36,minus
8956,20,minus
8956,7,plus
8957,11,plus
8962,11,plus
8964,6,minus
8965,1,minus
8969,22,minus
8970,101,minus
8971,72,plus
8974,7,plus
8977,192,plus
8979,3,minus
8982,1,minus
8982,53,plus
8984,1281,plus
8985,1,minus
8990,28,minus
8992,663,minus
8993,192,plus
8994,112,plus
8995,133,plus
8997,8,minus
8999,29,plus
9001,2,minus
9002,24,minus
9005,19,plus
9006,219,plus
9007,40,plus
9008,1,minus
9008,89,plus
9013,15,minus
9014,71,plus
9015,23,plus
9017,16,plus
9018,170,plus
9024,70,plus
9025,196,minus
9026,508,minus
9029,15,plus
9031,4,minus
9033,3,minus
9033,2,plus
9037,14,minus
9041,33,plus
9046,3,plus
9048,26,plus
9051,12,plus
9053,8,plus
9056,51,minus
9056,813,plus
9057,36,plus
9058,671,plus
9059,127,minus
9059,1105,plus
9061,14,plus
9064,7,minus
9064,2406,plus
9066,313,minus
9066,38,plus
9067,9,plus
9071,79,plus
9072,47,minus
9074,1,minus
9075,2,minus
9075,29,plus
9076,78,plus
9077,888,plus
9080,15,minus
9084,4,minus
9085,95,minus
9085,157,plus
9088,10,plus
9092,206,plus
9098,5,plus
9102,28,plus
9106,18,minus
9109,224,plus
9110,10,minus
9114,1,minus
9114,256,plus
9115,13,minus
9116,28,minus
9117,249,plus
9118,139,plus
9121,92,plus
9124,121,minus
9124,164,plus
9126,40,plus
9129,396,plus
9132,30,minus
9134,26,minus
9134,340,plus
9137,13,minus
9138,1,plus
9139,494,plus
9140,1,plus
9142,2,plus
9143,33,minus
9143,1,plus
9144,36517,plus
9147,6,minus
9150,1001,plus
9152,620,minus
9155,579,plus
9156,113,plus
9157,21,minus
9157,365,plus
9158,83,minus
9163,44,minus
9164,218,minus
9165,15,minus
9168,591,plus
9169,212,plus
9173,424,plus
9175,325,minus
9178,7,plus
9183,2071,plus
9191,203,minus
9192,22,plus
9202,530,plus
9203,2,plus
9210,104,minus
9215,18,plus
9216,1,plus
9217,962,plus
9218,386,plus
9224,2,minus
9226,172,minus
9228,1,minus
9231,433,plus
9232,4,plus
9234,12,plus
9239,125,minus
9240,1,minus
9242,60,plus
9247,113,plus
9252,175,plus
9261,11,plus
9263,206,plus
9264,228,plus
9269,68,plus
9270,46,plus
9271,73,plus
9277,2,minus
9278,1,minus
9279,17,minus
9281,33,plus
9289,450,plus
9291,4,minus
9291,162,plus
9292,104,plus
9297,10,minus
9297,4,plus
9299,4,minus
9300,3,minus
9306,24,plus
9311,17,plus
9314,2,minus
9318,9,plus
9322,228,plus
9327,52,plus
9328,7,plus
9330,43,minus
9330,85,plus
9335,112,plus
9339,15,plus
9340,366,plus
9343,2,minus
9347,4,plus
9348,60,minus
9348,58,plus
9349,20,plus
9357,20,minus
9359,3,plus
9365,1,minus
9367,2,minus
9368,25,plus
9370,2,minus
9372,3,minus
9372,45,plus
9379,2,plus
9380,15,minus
9382,69,plus
9386,21,plus
9387,4,minus
9387,6,plus
9390,67,minus
9390,1,plus
9393,44,plus
9394,17,minus
9396,15,plus
9397,44,plus
9400,5,plus
9404,76,minus
9405,19,minus
9407,126,plus
9408,11,minus
9412,4,plus
9414,5,minus
9415,127,minus
9415,35,plus
9422,110,minus
9423,217,minus
9425,408,plus
9433,249,minus
9437,1,plus
9440,12,minus
9442,761,plus
9444,38,plus
9445,16,minus
9447,16,minus
9450,2613,minus
9452,199,minus
9452,44,plus
9453,2,plus
9458,1,minus
9458,1,plus
9460,157,minus
9460,14,plus
9466,29,minus
9468,89,minus
9476,3,plus
9478,8,minus
9479,6,plus
9483,11,minus
9484,592,minus
9484,7,plus
9485,18,plus
9487,111,minus
9489,37,plus
9492,178,minus
9493,107,minus
9497,354,minus
9499,1,minus
9500,2,plus
9501,2,plus
9502,194,minus
9509,6,plus
9510,7,minus
9510,2,plus
9517,270,minus
9517,1,plus
9518,93,minus
9520,1,plus
9526,3,plus
9528,17,minus
9532,5,minus
9534,1,minus
9541,94,minus
9546,12,minus
9551,5,minus
9553,7,minus
9564,111,minus
9567,28,minus
9572,5,minus
9576,1,plus
9577,16,plus
9584,228,minus
9586,2,minus
9589,3,minus
9590,7,plus
9596,2,minus
9598,813,minus
9600,6,minus
9605,32,minus
9623,223,minus
9630,61,minus
9633,1,plus
9635,19,minus
9645,88,minus
9645,10,plus
9648,44,plus
9651,733,minus
9656,36,minus
9659,2,plus
9666,9,minus
9667,4,plus
9671,11,minus
9675,273,minus
9676,256,minus
9677,10,plus
9681,79,minus
9682,26,minus
9682,28,plus
9684,18,plus
9685,4906,minus
9686,6,minus
9688,2,plus
9689,3236,minus
9689,3,plus
9690,914,minus
9691,12,minus
9692,63,minus
9696,18,plus
9697,1460,minus
9698,1,minus
9700,62,minus
9702,2,plus
9703,5,plus
9704,211,minus
9706,10,plus
9708,15,minus
9708,4,plus
9709,1,minus
9710,3961,minus
9711,394,minus
9712,17,minus
9714,66,minus
9716,621,minus
9717,819,minus
9727,305,minus
9729,1,minus
9729,15,plus
9733,3,minus
9735,380,minus
9737,1949,minus
9739,33,plus
9740,1,plus
9742,140,minus
9745,11,plus
9746,738,minus
9747,3127,minus
9748,1564,minus
9752,1666,minus
9753,1767,minus
9755,2,plus
9757,539,minus
9758,1,minus
9761,39,plus
9763,130,minus
9763,164,plus
9764,29,plus
9765,39,plus
9769,2089,minus
9771,3496,minus
9772,740,minus
9773,132,minus
9774,1,plus
9777,4832,minus
9779,1277,minus
9779,8,plus
9782,482,minus
9784,320,plus
9786,9,plus
9787,815,minus
9789,9,plus
9792,34309,minus
9794,8071,minus
9795,35,plus
9796,474,minus
9797,1816,minus
9797,172,plus
9798,52,plus
9799,190,plus
9801,425,minus
9803,30,minus
9804,9,plus
9805,167,minus
9805,10,plus
9806,2373,minus
9807,495,minus
9808,2380,minus
9810,116,minus
9810,9,plus
9811,1225,plus
9812,335,minus
9813,6519,minus
9815,19,minus
9815,127,plus
9816,96,plus
9817,2,minus
9817,2,plus
9818,4995,minus
9819,64139,minus
9820,134,minus
9820,128,plus
9822,144,plus
9823,3186,minus
9824,6086,minus
9825,1802,minus
9825,95,plus
9826,719,minus
9826,130,plus
9827,19,plus
9828,5406,minus
9829,1279,minus
9830,985,minus
9830,8,plus
9831,5,plus
9833,922,minus
9834,615,minus
9837,13,plus
9838,2376,minus
9838,33,plus
9839,13,minus
9840,6,plus
9844,9961,minus
9845,74,minus
9846,169,minus
9848,280,minus
9849,10,plus
9857,2961,minus
9861,64,plus
9862,445,plus
9867,32,plus
9870,554,minus
9871,7,plus
9875,7,plus
9877,70,plus
9880,3,minus
9885,40,minus
9887,6,plus
9889,60,plus
9890,178,plus
9892,61,plus
9894,14,plus
9895,42,plus
9897,313,minus
9898,345,minus
9900,26,minus
9900,13,plus
9902,3,minus
9902,3,plus
9903,1,minus
9905,257,plus
9908,77,minus
9908,87,plus
9910,11,minus
9910,420,plus
9916,28,minus
9918,354,minus
9926,151,plus
9929,1,minus
9929,60,plus
9934,391,minus
9934,25,plus
9935,1,minus
9937,84,minus
9958,41,plus
9959,15,plus
9965,7,plus
9966,143,minus
9966,5,plus
9970,52,plus
9973,21,minus
9977,13,minus
9978,202,minus
9979,5,plus
9980,36,plus
9981,9,plus
9986,33,plus
9987,61,plus
9988,9,minus
9989,1,minus
9992,60,plus
9993,101,plus
9994,27,minus
9994,69,plus
9995,70,minus
9998,1,plus
9999,13,plus
10000,52,minus
10000,13,plus
10001,48,minus
10002,7,minus
10005,40,plus
10006,71,minus
10006,28,plus
10007,59,plus
10008,39,minus
10008,1,plus
10012,6,minus
10012,131,plus
10013,33,minus
10014,28,minus
10015,55,minus
10016,5,minus
10017,60,plus
10018,58,plus
10020,1,minus
10023,8,plus
10024,60,plus
10025,3,minus
10026,83,minus
10031,35,minus
10032,41,minus
10033,2,minus
10034,32,plus
10036,16,plus
10038,2,plus
10040,48,plus
10042,39,minus
10045,17,plus
10047,1,plus
10048,74,minus
10048,4,plus
10053,50,minus
10055,59,plus
10056,17,plus
10057,2,plus
10063,165,minus
10063,6,plus
10065,5,minus
10069,20,minus
10071,17,minus
10102,39,plus
10108,1,plus
10112,1,plus
10113,24,plus
10114,5,plus
10120,82,minus
10121,175,minus
10122,20,minus
10122,1,plus
10124,3,minus
10124,2,plus
10126,73,minus
10127,6,minus
10128,18,minus
10130,6,minus
10131,103,minus
10132,41,minus
10134,1,plus
10138,2,plus
10140,23,minus
10142,50,minus
10143,2,plus
10146,18,minus
10148,17,plus
10152,3,plus
10156,99,minus
10157,3,plus
10158,8,plus
10164,5,plus
10165,23,minus
10169,60,plus
10172,111,minus
10177,93,minus
10178,1,minus
10189,31,plus
10194,1,plus
10201,27,plus
10202,85,minus
10202,1,plus
10203,28,minus
10203,8,plus
10209,9,minus
10210,317,minus
10211,123,minus
10213,19,plus
10220,14,plus
10221,115,minus
10222,2,minus
10236,1,minus
10247,22,minus
10249,3,plus
10254,237,plus
10256,4,minus
10259,4,plus
10262,900,minus
10263,60,minus
10264,28,plus
10269,11,plus
10270,16,minus
10270,13,plus
10272,28,minus
10274,20,plus
10275,6,plus
10277,59,minus
10282,64,minus
10283,6,minus
10284,28,minus
10285,8,plus
10286,87,plus
10287,62,plus
10293,15,minus
10294,82,minus
10295,301,minus
10297,6,plus
10300,4,minus
10305,7,minus
10311,3,plus
10314,1,minus
10316,17,plus
10319,249,minus
10321,1,plus
10324,431,minus
10340,22,plus
10343,15,minus
10344,5,plus
10345,14,plus
10346,5,plus
10348,12,minus
10353,8,minus
10354,19,plus
10357,72,plus
10362,8,minus
10363,9,plus
10365,2,minus
10367,3,minus
10367,103,plus
10372,41,minus
10375,8,minus
10377,4,plus
10380,242,plus
10385,5,minus
10387,5,plus
10388,51,minus
10392,26,plus
10400,255,minus
10402,216,plus
10410,67,minus
10416,220,plus
10419,3,minus
10421,47,plus
10422,12,minus
10424,6,plus
10429,4,minus
10429,1,plus
10432,15,minus
10434,211,minus
10434,49,plus
10442,1,minus
10442,22,plus
10444,64,minus
10450,29,minus
10452,3,plus
10460,41,minus
10466,8,plus
10471,43,minus
10473,44,plus
10474,345,minus
10478,1,plus
10481,597,minus
10482,6,plus
10485,22,plus
10495,2,minus
10497,1,plus
10534,14,minus
10537,63,minus
10540,8,minus
10545,79,minus
10561,13,plus
10569,4,minus
10571,56,plus
10579,3,minus
10584,4,plus
10587,1,plus
10593,24,minus
10597,4,minus
10600,2,plus
10607,7,minus
10620,96,plus
10621,10,minus
10628,5,minus
10632,10,plus
10640,8,minus
10655,4,minus
10656,1,minus
10660,2,minus
10661,2,plus
10665,2,plus
10669,3,minus
10673,1,minus
10682,1,plus
10690,34,minus
10693,61,plus
10695,1,minus
10696,7,minus
10701,27,minus
10708,6,minus
10710,1,minus
10711,1,plus
10718,14,minus
10721,23,plus
10722,5,plus
10725,1,minus
10726,89,plus
10727,1,minus
10729,16,minus
10730,5,minus
10734,6,minus
10739,6,minus
10748,3,minus
10754,91,plus
10762,10,minus
10786,1,plus
10800,6,minus
10802,7,minus
10807,3,minus
10817,3,minus
10823,3,plus
10841,13,minus
10843,67,plus
10844,190,plus
10848,6,minus
10850,15,plus
10851,72,minus
10854,13,plus
10856,34,plus
10857,2,minus
10861,98,plus
10862,71,plus
10866,112,plus
10868,123,plus
10869,27,minus
10870,2,minus
10880,2,minus
10898,27,minus
10914,2,minus
10916,1,minus
10921,15,minus
10922,1,minus
10938,3,plus
10939,18,plus
10941,13,plus
10952,96,plus
10953,5,minus
10955,1,plus
10958,1,minus
10960,9,plus
10961,12,minus
10962,12,plus
10968,11,minus
10970,171,minus
10972,11,plus
10979,147,plus
10980,85,minus
10987,88,minus
10987,55,plus
10989,477,plus
10995,27,minus
10997,156,minus
11003,3,minus
11007,47,plus
11008,67,plus
11016,22,minus
11020,20,minus
11023,19,plus
11030,1,minus
11037,10,minus
11037,132,plus
11042,135,plus
11045,151,minus
11045,13,plus
11047,12,minus
11050,75,minus
11052,2,minus
11057,991,plus
11062,10,plus
11065,300,minus
11070,12,minus
11070,201,plus
11072,713,plus
11078,52,minus
11078,371,plus
11081,1,minus
11082,60,plus
11083,126,plus
11086,88,minus
11087,1,plus
11088,3572,plus
11090,6,minus
11095,250,plus
11096,586,minus
11101,19,plus
11102,14,minus
11103,34,minus
11103,286,plus
11109,144,minus
11111,373,minus
11112,117,plus
11119,3,plus
11120,12,minus
11125,62,minus
11127,2,minus
11127,83,plus
11134,12,minus
11136,155,plus
11139,19,minus
11142,8,minus
11142,11,plus
11144,1005,minus
11145,1,minus
11147,2,minus
11149,18,minus
11150,118,plus
11158,1396,minus
11158,789,plus
11160,275,plus
11163,3,minus
11166,2307,minus
11168,542,minus
11171,7,minus
11172,1,plus
11173,2049,plus
11179,9,minus
11180,3,plus
11181,6494,minus
11182,1,minus
11186,46,minus
11188,456,minus
11188,1,plus
11193,4,plus
11196,413,minus
11196,66,plus
11197,6,minus
11200,61,plus
11205,358,plus
11206,59,plus
11208,117,minus
11212,22,plus
11213,3336,minus
11213,276,plus
11214,296,minus
11220,2,minus
11221,57,minus
11221,30,plus
11222,4,minus
11231,123,plus
11236,31,plus
11239,1,minus
11246,5,plus
11251,15,plus
11255,6,plus
11256,465,plus
11263,1,minus
11263,20,plus
11268,3,plus
11273,328,plus
11274,13,plus
11276,5,minus
11279,14,plus
11280,57,plus
11281,7,minus
11284,26,plus
11293,17,plus
11300,3,plus
11303,20,plus
11310,159,plus
11311,1,minus
11315,73,plus
11316,1,minus
11316,17,plus
11318,32,minus
11321,28,plus
11323,10,minus
11327,2,plus
11332,127,plus
11340,3,minus
11340,28,plus
11341,87,plus
11349,1,minus
11356,3,plus
11358,3,plus
11386,37,plus
11387,64,plus
11394,3,minus
11395,20,minus
11398,1,minus
11400,5,plus
11401,11,minus
11421,2,minus
11429,2,minus
11431,8,plus
11435,34,plus
11440,6,plus
11443,2,minus
11444,9,plus
11445,2,plus
11448,2,minus
11450,2,plus
11452,58,minus
11452,12,plus
11453,9,minus
11458,3,plus
11460,6,minus
11463,1,plus
11465,4,minus
11466,1,plus
11472,2,plus
11479,21,plus
11486,1,plus
11487,1,minus
11493,4,plus
11499,1,minus
11504,21,plus
11511,41,plus
11512,4,minus
11513,2,plus
11519,1,plus
11545,2,plus
11550,3,plus
11553,1,minus
11558,8,minus
11558,10,plus
11560,1,plus
11565,4,plus
11571,1,plus
11575,3,plus
11579,3,minus
11580,8,plus
11584,11,plus
11588,3,minus
11597,1,plus
11603,3,plus
11604,71,plus
11609,2,plus
11611,6,minus
11612,90,minus
11614,1,plus
11622,15,minus
11651,3,plus
11657,17,plus
11665,31,minus
11675,3,plus
11677,10,plus
11681,13,plus
11682,163,plus
11689,168,minus
11690,14,minus
11692,15,plus
11710,15,plus
11714,38,plus
11718,7,minus
11722,4,plus
11730,187,plus
11733,12,plus
11741,356,plus
11747,6,plus
11748,32,minus
11753,133,plus
11761,21,plus
11766,295,plus
11774,12,plus
11782,194,plus
11789,130,plus
11790,229,plus
11797,1,minus
11797,9,plus
11798,53,minus
11807,298,plus
11808,29,plus
11815,193,minus
11817,269,plus
11819,5,plus
11823,132,plus
11824,856,plus
11832,35,minus
11836,357,plus
11837,331,plus
11841,197,plus
11842,2022,plus
11847,427,plus
11850,58,minus
11850,23,plus
11851,2,plus
11855,2,minus
11856,324,plus
11857,545,plus
11869,4,plus
11876,92,plus
11880,1,plus
11881,390,plus
11887,4,plus
11898,365,plus
11900,225,plus
11904,45,plus
11908,20,plus
11911,150,plus
11913,1286,plus
11914,145,plus
11916,26,plus
11919,96,plus
11921,1,minus
11929,58,plus
11930,121,plus
11934,237,plus
11956,180,plus
11963,1,plus
11971,6,plus
11978,38,plus
11983,112,plus
11995,128,plus
12002,30,plus
12013,25,plus
12016,12,plus
12020,46,plus
12038,180,plus
12046,9,minus
12049,4,plus
12051,12,plus
12061,305,plus
12069,1,minus
12072,7,plus
12074,156,plus
12082,6,minus
12084,43,plus
12100,43,plus
12107,7,plus
12109,58,plus
12176,2,plus
12191,8,minus
12193,9,plus
12204,3,plus
12210,19,minus
12245,47,minus
12265,1,plus
12273,11,minus
12309,1,minus
12409,40,plus
12421,30,plus
12432,6,plus
12474,1,minus
12477,5,minus
12490,15,plus
12491,8,plus
12504,3,plus
12539,23,plus
12547,2,minus
12555,1,minus
12561,1,plus
12598,1,plus
12664,5,plus
12688,9,minus
12697,14,minus
12712,8,minus
12722,12,plus
12790,84,minus
12797,1,minus
12810,1,plus
12825,1,plus
12833,4,minus
12840,8,minus
12851,11,minus
12856,11,minus
12892,53,minus
12939,34,minus
12944,6,minus
12946,14,minus
12953,2,plus
12954,5,minus
12961,43,minus
12963,61,minus
12978,4,minus
12981,1,plus
13014,156,minus
13016,2,plus
13021,39,minus
13024,211,minus
13049,80,minus
13123,24,plus
13132,112,plus
13133,42,plus
13146,25,plus
13164,7,minus
13260,1,minus
13280,2,minus
13288,2,plus
13336,2,plus
13339,11,minus
13344,15,minus
13400,37,minus
13438,12,minus
13442,38,minus
13452,1,minus
13479,11,plus
13487,31,minus
13489,59,minus
13532,665,minus
13543,195,minus
13561,3,plus
13638,2,minus
13644,1,plus
13708,12,plus
13722,3,minus
13778,28,minus
13789,20,plus
13887,2,minus
13890,1,plus
13916,14,plus
13918,1,plus
13931,2,plus
14022,1,plus
14033,5,plus
14063,2,plus
14191,26,minus
14219,1,minus
14230,2,plus
14262,11,minus
14277,2,plus
14356,4,plus
14428,6,plus
14458,9,plus
14466,1,minus
14516,200,plus
14531,35,plus
14579,3,minus
14581,292,plus
14589,11,minus
14613,8,minus
14625,25,plus
14636,39,plus
14655,6,plus
14671,82,plus
14681,3,plus
14696,315,plus
14703,47,plus
14704,16,minus
14708,26,plus
14712,5,plus
