Insertion,Frequency,Orientation
8618,7,minus
8621,66,minus
8621,245,plus
8625,47,minus
8629,861,minus
8642,63,plus
8644,27,plus
8650,22,minus
8653,2,plus
8654,221,plus
8655,17,plus
8657,37,plus
8658,1,minus
8661,11,minus
8662,284,minus
8664,2,minus
8665,47,minus
8666,3,plus
8673,6,minus
8675,1,minus
8680,2,minus
8685,183,plus
8686,43,plus
8691,11,plus
8693,161,minus
8697,3,plus
8699,3,minus
8700,29,plus
8708,18,minus
8717,67,plus
8720,1,plus
8722,2,minus
8723,1,minus
8725,1,plus
8728,7,plus
8738,11,plus
8741,1,minus
8744,17,plus
8746,180,minus
8749,6,plus
8754,2,plus
8756,76,minus
8758,1,plus
8759,2,plus
8762,38,minus
8764,2,plus
8766,17,minus
8767,17,minus
8768,1,minus
8770,3,minus
8777,38,plus
8778,30,plus
8783,1,plus
8784,4,plus
8785,287,minus
8786,84,minus
8789,38,plus
8792,30,minus
8793,7,plus
8797,26,minus
8803,7,plus
8806,64,minus
8807,3,minus
8810,4,plus
8811,1,minus
8813,7,minus
8818,4,minus
8825,53,minus
8826,1,minus
8832,2,plus
8833,3,plus
8840,80,minus
8846,31,minus
8847,8,plus
8855,144,minus
8859,1,minus
8860,4,plus
8867,5,minus
8868,202,minus
8893,1,plus
8897,1,minus
8901,4,minus
8903,9,minus
8903,1,plus
8904,1,plus
8906,17,minus
8908,4,plus
8912,4,minus
8937,1,minus
8938,5,minus
8947,2,plus
8954,1363,minus
8955,2,minus
8956,1,minus
8957,3,plus
8962,1,plus
8964,1,minus
8969,1,minus
8970,78,minus
8971,13,plus
8974,69,plus
8977,277,plus
8979,245,minus
8982,23,plus
8984,2181,plus
8987,2,plus
8989,31,plus
8992,356,minus
8993,18,plus
8994,237,plus
8995,101,plus
9001,26,minus
9002,55,minus
9006,388,plus
9007,95,plus
9008,77,plus
9013,692,minus
9014,61,plus
9015,113,plus
9017,49,plus
9018,312,plus
9023,18,plus
9024,75,plus
9025,171,minus
9026,458,minus
9029,10,plus
9031,3,minus
9033,16,minus
9033,3,plus
9037,32,minus
9038,36,plus
9041,9,minus
9041,26,plus
9048,83,plus
9051,43,plus
9053,36,plus
9056,182,minus
9056,831,plus
9057,2,plus
9058,510,plus
9059,59,minus
9059,575,plus
9061,13,minus
9064,12,minus
9064,1876,plus
9066,196,minus
9066,22,plus
9067,31,plus
9071,68,plus
9072,10,minus
9075,39,plus
9076,25,plus
9077,2,minus
9077,892,plus
9079,2,minus
9080,78,minus
9085,92,minus
9085,41,plus
9088,16,plus
9092,148,plus
9100,11,minus
9102,19,plus
9109,5,plus
9114,8,minus
9114,3,plus
9116,19,minus
9117,8,minus
9117,175,plus
9118,59,plus
9124,136,minus
9124,141,plus
9126,58,plus
9129,159,plus
9131,1,minus
9132,6,minus
9134,2,minus
9134,485,plus
9137,1,minus
9139,304,plus
9140,61,plus
9143,12,minus
9144,30084,plus
9147,5,minus
9150,414,plus
9152,424,minus
9155,1283,plus
9157,181,plus
9158,10,minus
9163,185,minus
9164,113,minus
9165,3,minus
9168,419,plus
9169,31,plus
9173,55,plus
9175,120,minus
9178,75,plus
9183,1325,plus
9186,2,minus
9191,278,minus
9192,18,plus
9202,374,plus
9210,119,minus
9215,13,plus
9216,11,plus
9217,763,plus
9218,181,plus
9223,27,minus
9224,6,minus
9225,74,minus
9226,85,minus
9228,1,minus
9231,244,plus
9232,4,plus
9239,87,minus
9242,2,plus
9247,93,plus
9252,120,plus
9257,3,plus
9261,35,plus
9263,92,plus
9264,84,plus
9269,73,plus
9270,13,plus
9271,12,plus
9281,35,plus
9289,239,plus
9291,4,minus
9291,170,plus
9292,26,plus
9297,5,minus
9297,30,plus
9300,1,minus
9305,2,minus
9306,9,plus
9314,1,minus
9320,2,plus
9322,108,plus
9327,13,plus
9328,1,plus
9330,71,minus
9330,56,plus
9335,38,plus
9338,1,minus
9339,17,plus
9340,168,plus
9343,1,minus
9347,1,plus
9348,33,minus
9348,26,plus
9349,20,plus
9357,4,minus
9368,1,plus
9370,1,minus
9372,27,plus
9379,5,plus
9380,2,minus
9382,48,plus
9386,1,minus
9386,10,plus
9387,10,minus
9387,1,plus
9390,34,minus
9393,48,plus
9394,5,minus
9396,16,plus
9397,19,plus
9400,9,plus
9404,54,minus
9405,10,minus
9407,48,plus
9408,4,minus
9412,1,minus
9412,6,plus
9415,57,minus
9415,79,plus
9422,29,minus
9423,102,minus
9425,82,plus
9433,115,minus
9440,10,minus
9442,612,plus
9444,18,plus
9445,36,minus
9447,25,minus
9447,1,plus
9450,1970,minus
9452,94,minus
9452,13,plus
9453,1,minus
9453,1,plus
9455,2,minus
9458,1,minus
9458,1,plus
9460,64,minus
9460,4,plus
9466,17,minus
9468,84,minus
9475,2,plus
9478,3,minus
9479,2,plus
9483,23,minus
9484,702,minus
9485,2,plus
9487,67,minus
9489,66,plus
9492,110,minus
9493,51,minus
9497,299,minus
9500,1,plus
9502,138,minus
9503,1,minus
9508,1,minus
9509,5,minus
9509,3,plus
9510,3,minus
9510,2,plus
9517,129,minus
9518,117,minus
9525,1,minus
9526,5,plus
9528,4,minus
9533,1,plus
9540,2,minus
9541,72,minus
9544,1,plus
9546,24,minus
9551,4,minus
9553,20,minus
9557,1,minus
9564,120,minus
9567,2,minus
9572,12,minus
9574,4,minus
9584,142,minus
9586,9,minus
9590,4,plus
9593,1,minus
9598,747,minus
9599,1,minus
9600,2,minus
9605,5,minus
9616,4,minus
9622,14,plus
9623,201,minus
9630,12,minus
9633,3,plus
9635,32,minus
9637,18,plus
9642,7,minus
9644,6,minus
9644,1,plus
9645,34,minus
9645,7,plus
9648,6,plus
9651,758,minus
9656,134,minus
9659,1,plus
9663,7,minus
9666,5,minus
9667,1,plus
9671,9,minus
9675,323,minus
9676,202,minus
9681,213,minus
9682,76,minus
9682,25,plus
9684,8,plus
9685,4152,minus
9686,12,minus
9689,2756,minus
9690,870,minus
9692,24,minus
9696,41,plus
9697,1743,minus
9698,66,minus
9700,107,minus
9702,17,plus
9703,3,plus
9704,274,minus
9706,11,plus
9708,3,minus
9708,3,plus
9710,3906,minus
9711,230,minus
9712,77,minus
9714,34,minus
9716,479,minus
9717,774,minus
9727,354,minus
9729,36,minus
9729,30,plus
9735,424,minus
9737,1705,minus
9739,68,plus
9740,14,plus
9742,213,minus
9744,1,plus
9745,1,plus
9746,429,minus
9747,2263,minus
9748,1836,minus
9752,1605,minus
9753,1463,minus
9757,477,minus
9761,225,plus
9763,1,minus
9763,33,plus
9764,99,plus
9765,31,plus
9769,732,minus
9769,3,plus
9771,2924,minus
9772,437,minus
9772,5,plus
9773,86,minus
9774,2,plus
9777,2879,minus
9779,1029,minus
9779,101,plus
9782,438,minus
9784,292,plus
9786,42,plus
9787,757,minus
9789,22,plus
9792,27191,minus
9794,6288,minus
9795,1,plus
9796,427,minus
9797,2499,minus
9797,164,plus
9799,17,plus
9801,384,minus
9803,29,minus
9804,11,plus
9805,88,minus
9805,28,plus
9806,1174,minus
9807,602,minus
9808,2187,minus
9810,287,minus
9811,1458,plus
9812,181,minus
9813,3898,minus
9815,106,minus
9815,79,plus
9816,1,minus
9816,102,plus
9817,2,plus
9818,3550,minus
9818,37,plus
9819,42442,minus
9820,42,minus
9820,74,plus
9822,25,plus
9823,1832,minus
9824,3179,minus
9825,263,minus
9825,45,plus
9826,559,minus
9826,157,plus
9827,1,plus
9828,3192,minus
9829,1287,minus
9830,591,minus
9830,28,plus
9831,4,plus
9833,839,minus
9834,204,minus
9835,128,minus
9837,2,plus
9838,2214,minus
9844,7449,minus
9845,266,minus
9846,168,minus
9848,179,minus
9849,198,plus
9857,1568,minus
9861,12,plus
9862,192,plus
9867,1,plus
9870,464,minus
9871,3,plus
9875,1,plus
9877,59,plus
9889,120,plus
9890,71,plus
9892,16,plus
9894,32,plus
9895,15,minus
9895,25,plus
9897,100,minus
9898,95,minus
9900,15,minus
9902,16,minus
9902,16,plus
9903,1,minus
9905,133,plus
9908,45,minus
9908,8,plus
9910,476,plus
9913,2,minus
9916,22,minus
9918,112,minus
9926,105,plus
9929,3,plus
9934,18,minus
9937,145,minus
9947,24,plus
9958,87,plus
9959,20,plus
9965,5,plus
9966,549,minus
9967,3,minus
9968,5,minus
9969,1,plus
9970,116,plus
9977,37,minus
9978,9,minus
9980,1,plus
9981,1,plus
9986,58,plus
9987,43,plus
9988,4,minus
9988,4,plus
9989,1,minus
9992,66,plus
9993,41,plus
9994,7,minus
9994,41,plus
9995,40,minus
9998,14,plus
9999,8,plus
10000,33,minus
10000,14,plus
10001,24,minus
10002,7,minus
10005,6,plus
10006,41,minus
10006,21,plus
10007,26,plus
10008,23,minus
10008,1,plus
10012,1,minus
10012,1,plus
10013,51,minus
10013,1,plus
10014,32,minus
10015,17,minus
10016,3,minus
10017,45,plus
10018,138,plus
10020,28,minus
10021,4,minus
10023,2,plus
10024,30,plus
10025,3,minus
10026,79,minus
10031,16,minus
10032,17,minus
10034,18,plus
10035,2,plus
10038,2,minus
10040,51,plus
10042,16,minus
10045,23,plus
10047,11,plus
10048,65,minus
10049,3,plus
10050,1,plus
10053,55,minus
10055,18,plus
10056,19,minus
10056,23,plus
10057,17,plus
10061,3,plus
10063,102,minus
10065,2,minus
10069,2,minus
10069,6,plus
10071,1,minus
10096,1,plus
10104,11,minus
10108,1,plus
10112,5,plus
10113,19,plus
10114,1,plus
10119,2,plus
10120,185,minus
10121,214,minus
10124,75,minus
10126,6,minus
10128,4,minus
10131,75,minus
10132,132,minus
10138,1,plus
10142,89,minus
10146,14,minus
10148,10,plus
10156,90,minus
10157,3,plus
10160,18,minus
10164,3,plus
10165,13,minus
10169,15,plus
10172,79,minus
10177,100,minus
10189,1,plus
10194,1,plus
10195,1,plus
10199,72,minus
10201,31,plus
10202,24,minus
10203,20,plus
10209,8,minus
10210,721,minus
10211,364,minus
10213,8,plus
10220,4,plus
10221,162,minus
10226,3,minus
10231,2,minus
10248,1,plus
10249,1,plus
10253,18,minus
10254,156,plus
10255,15,plus
10256,7,minus
10257,2,minus
10259,33,plus
10262,1086,minus
10263,67,minus
10267,67,minus
10269,5,plus
10272,32,minus
10274,15,plus
10275,11,plus
10277,8,minus
10282,32,minus
10283,5,minus
10285,1,plus
10286,3,plus
10287,95,plus
10292,12,plus
10293,12,minus
10294,41,minus
10295,484,minus
10300,1,minus
10305,9,minus
10308,1,minus
10311,8,plus
10314,5,minus
10316,5,plus
10319,195,minus
10321,8,plus
10324,73,minus
10343,38,minus
10344,17,plus
10346,2,plus
10348,55,minus
10353,9,minus
10354,3,plus
10357,10,plus
10362,86,minus
10363,7,plus
10365,18,minus
10366,1,plus
10367,153,plus
10372,6,minus
10375,4,minus
10377,4,plus
10380,252,plus
10385,30,minus
10387,2,plus
10388,51,minus
10392,111,plus
10400,447,minus
10402,162,plus
10410,56,minus
10411,2,plus
10416,136,plus
10419,1,minus
10421,5,plus
10424,9,plus
10429,328,minus
10429,3,plus
10434,16,minus
10434,64,plus
10442,1,minus
10442,5,plus
10444,9,minus
10447,12,plus
10450,119,minus
10451,1,plus
10452,6,plus
10460,67,minus
10466,5,plus
10473,20,plus
10474,316,minus
10481,539,minus
10484,16,minus
10485,6,plus
10493,10,minus
10505,4,minus
10508,21,minus
10519,1,plus
10532,1,minus
10535,69,minus
10537,1,plus
10540,24,minus
10545,134,minus
10561,22,plus
10566,2,plus
10569,2,minus
10571,13,plus
10579,18,minus
10581,4,minus
10584,1,plus
10589,2,plus
10593,6,minus
10607,37,minus
10621,2,minus
10628,15,minus
10632,15,plus
10640,19,minus
10643,19,minus
10655,1,minus
10665,8,plus
10669,68,minus
10673,1,minus
10680,1,plus
10690,4,minus
10691,1,minus
10696,5,minus
10701,9,minus
10708,2,minus
10711,69,plus
10713,17,minus
10717,12,plus
10718,6,minus
10721,20,plus
10725,8,minus
10726,13,plus
10727,2,minus
10729,3,minus
10734,15,minus
10735,1,minus
10739,1,minus
10745,2,minus
10748,14,minus
10762,10,minus
10792,1,plus
10800,7,minus
10802,3,minus
10807,1,minus
10809,2,plus
10817,1,minus
10838,1,plus
10843,18,plus
10844,88,plus
10848,1,minus
10851,42,minus
10857,1,minus
10860,1,plus
10861,88,plus
10862,51,plus
10866,178,plus
10868,111,plus
10869,11,minus
10880,4,minus
10898,18,minus
10916,8,minus
10921,6,minus
10924,1,plus
10926,8,plus
10934,7,minus
10938,3,plus
10940,1,minus
10941,2,plus
10951,1,plus
10952,124,plus
10953,7,minus
10958,3,minus
10960,31,plus
10962,34,plus
10963,3,minus
10968,9,minus
10970,74,minus
10979,7,plus
10980,54,minus
10987,178,minus
10987,1,plus
10988,2,plus
10989,1024,plus
10995,43,minus
10997,201,minus
11007,73,plus
11008,1,plus
11016,28,minus
11020,29,minus
11023,19,plus
11030,9,minus
11037,74,plus
11042,90,plus
11045,177,minus
11047,1,minus
11050,33,minus
11057,650,plus
11060,3,minus
11062,189,plus
11065,134,minus
11070,27,minus
11070,444,plus
11072,572,plus
11073,10,minus
11078,57,minus
11078,239,plus
11082,37,plus
11083,44,plus
11086,56,minus
11087,3,plus
11088,1634,plus
11090,63,minus
11091,9,minus
11094,5,plus
11095,41,plus
11096,330,minus
11101,11,minus
11101,7,plus
11102,103,minus
11103,57,minus
11103,508,plus
11109,88,minus
11111,646,minus
11112,43,plus
11119,11,plus
11120,27,minus
11125,27,minus
11127,1,minus
11129,31,minus
11134,16,minus
11136,91,plus
11139,10,minus
11144,988,minus
11145,33,minus
11150,138,plus
11153,3,plus
11158,423,minus
11158,648,plus
11160,251,plus
11163,2,minus
11166,1265,minus
11168,411,minus
11173,1348,plus
11179,41,minus
11180,1,minus
11181,4727,minus
11187,38,minus
11188,59,minus
11188,14,plus
11191,13,minus
11193,35,plus
11196,103,minus
11196,85,plus
11197,56,minus
11200,88,plus
11203,3,minus
11205,332,plus
11206,54,plus
11208,69,minus
11212,1,plus
11213,2422,minus
11213,179,plus
11214,203,minus
11221,60,minus
11221,96,plus
11222,2,minus
11229,5,minus
11229,6,plus
11231,85,plus
11236,44,plus
11241,18,plus
11245,1,plus
11246,25,plus
11251,26,plus
11255,12,plus
11256,448,plus
11259,3,minus
11260,1,plus
11263,2,minus
11263,35,plus
11268,8,plus
11273,398,plus
11274,10,plus
11276,2,minus
11279,23,plus
11280,70,plus
11281,26,minus
11282,1,minus
11284,12,plus
11293,11,plus
11303,26,plus
11308,3,plus
11310,108,plus
11315,28,plus
11318,12,minus
11321,31,plus
11323,1,minus
11329,5,minus
11332,127,plus
11339,6,minus
11340,2,minus
11340,8,plus
11341,94,plus
11348,15,minus
11349,4,minus
11386,30,plus
11387,22,plus
11394,19,minus
11395,21,minus
11400,2,plus
11401,4,minus
11402,4,plus
11424,3,plus
11430,2,plus
11431,4,plus
11435,9,plus
11443,9,minus
11444,7,plus
11445,4,plus
11452,10,minus
11452,8,plus
11453,37,minus
11454,1,minus
11460,70,minus
11465,1,minus
11466,2,minus
11468,26,minus
11472,3,plus
11479,6,plus
11491,1,plus
11493,1,plus
11504,4,plus
11511,30,plus
11512,4,minus
11519,2,minus
11530,1,plus
11545,6,plus
11558,1,minus
11579,2,minus
11580,5,plus
11584,3,plus
11588,1,minus
11592,5,minus
11603,22,plus
11604,186,plus
11605,2,minus
11609,5,plus
11611,1,minus
11612,209,minus
11622,2,minus
11627,1,plus
11658,7,minus
11659,10,minus
11671,36,minus
11675,6,plus
11682,1,plus
11683,63,minus
11689,2,minus
11690,27,minus
11692,227,plus
11710,5,plus
11714,15,plus
11718,3,minus
11728,4,plus
11730,205,plus
11741,238,plus
11748,4,minus
11766,70,plus
11774,2,plus
11782,73,plus
11789,63,plus
11790,127,plus
11797,4,plus
11807,529,plus
11808,38,plus
11814,14,plus
11815,1,minus
11817,317,plus
11823,17,plus
11824,706,plus
11836,299,plus
11837,8,minus
11837,455,plus
11841,1,plus
11842,1600,plus
11846,20,minus
11847,525,plus
11849,73,plus
11850,227,plus
11851,106,plus
11856,414,plus
11857,656,plus
11865,14,minus
11865,16,plus
11869,21,plus
11876,4,plus
11877,12,plus
11881,429,plus
11887,3,plus
11891,30,plus
11898,115,plus
11900,160,plus
11904,53,plus
11908,3,minus
11908,26,plus
11911,184,plus
11913,1782,plus
11914,62,plus
11919,223,plus
11928,8,plus
11929,10,plus
11930,52,plus
11934,231,plus
11956,211,plus
11963,2,plus
11968,1,plus
11971,6,plus
11978,70,plus
11983,37,plus
11995,45,plus
12002,75,plus
12007,1,plus
12013,3,plus
12014,39,plus
12016,4,plus
12020,38,plus
12021,2,minus
12038,312,plus
12046,1,minus
12051,8,plus
12057,2,plus
12061,147,plus
12072,37,plus
12074,140,plus
12084,8,plus
12100,20,plus
12107,3,plus
12109,47,plus
12165,29,minus
12176,7,plus
12184,4,minus
12185,2,minus
12193,8,plus
12210,1,minus
12222,4,minus
12231,2,plus
12245,18,minus
12255,4,plus
12265,32,plus
12273,75,minus
12278,5,minus
12349,2,minus
12351,2,minus
12409,10,plus
12440,7,minus
12461,8,plus
12491,11,plus
12539,64,plus
12547,17,minus
12561,7,plus
12614,1,plus
12616,3,minus
12664,9,plus
12688,10,minus
12697,5,minus
12766,5,plus
12790,44,minus
12819,11,minus
12838,1,minus
12840,2,minus
12851,11,minus
12856,3,minus
12892,23,minus
12924,5,minus
12938,2,plus
12939,5,minus
12944,18,minus
12946,24,minus
12953,2,plus
12960,1,plus
12961,26,minus
12963,37,minus
12978,45,minus
13014,137,minus
13016,2,plus
13024,343,minus
13038,47,minus
13038,2,plus
13041,5,minus
13049,34,minus
13081,1,minus
13100,5,plus
13132,96,plus
13133,99,plus
13146,21,plus
13171,2,minus
13260,2,minus
13288,10,plus
13331,1,plus
13366,2,minus
13400,2,minus
13438,1,minus
13442,205,minus
13452,42,minus
13489,40,minus
13521,4,minus
13532,637,minus
13537,92,minus
13543,17,minus
13585,1,plus
13608,6,minus
13617,1,plus
13644,2,plus
13716,2,minus
13716,2,plus
13722,2,minus
13778,7,minus
13789,1,plus
13884,5,plus
13887,4,minus
13890,15,plus
13916,8,plus
13924,4,minus
14033,8,plus
14048,18,plus
14063,21,plus
14184,24,plus
14219,4,minus
14230,11,plus
14350,2,plus
14356,2,plus
14409,11,plus
14428,17,plus
14512,9,plus
14531,39,plus
14539,1,minus
14571,31,plus
14576,1,plus
14579,1,minus
14581,318,plus
14583,5,plus
14589,12,minus
14613,1,minus
14625,34,plus
14636,6,plus
14655,9,plus
14671,2,plus
14674,5,minus
14696,216,plus
14699,1,minus
14703,23,plus
14704,3,minus
14708,66,plus
14713,1,plus
14715,2,minus
14721,6,minus
14730,5,minus
14757,63,plus
14760,1,minus
14765,8,minus
14772,43,plus
14780,2,minus
14786,8,plus
14799,18,plus
14801,31,plus
14818,1,plus
14826,43,minus
14826,2,plus
14851,3,plus
14853,24,minus
14854,139,minus
14855,149,minus
14857,19,minus
14859,29,minus
14862,1,minus
14877,2,minus
14880,1,plus
14888,2,minus
14890,1,plus
14896,2,plus
14897,21,plus
14902,5,plus
14903,12,minus
14904,479,minus
14910,66,minus
14946,1,minus
14961,5,plus
14969,7,minus
14990,1,minus
14992,2,plus
15045,1,plus
15055,3,plus
15211,1,minus
15218,12,minus
15268,1,minus
15338,3,minus
15343,26,minus
15506,11,plus
15559,1,minus
15636,1,plus
15963,77,plus
16223,1,plus
16912,20,plus
17240,1,plus
17488,55,plus
17572,40,plus
17978,1,minus
18016,58,minus
18169,5,minus
18203,14,minus
18286,13,minus
18295,63,minus
18592,9,plus
18603,961,plus
18641,24,plus
19205,2,minus
19313,1,minus
19511,47,minus
20313,1,minus
20769,1,minus
20914,4,minus
20927,26,minus
21087,2,minus
21101,221,plus
21109,68,minus
21111,126,plus
21119,3,minus
21203,24,minus
21213,3,minus
21217,53,minus
21223,3,minus
21236,154,minus
21290,5,plus
21332,15,plus
21375,27,plus
21671,3,minus
22170,2,minus
22352,7,plus
22400,69,minus
22727,1,plus
22948,82,minus
23083,1,plus
