Insertion	Frequency
204858	115
204881	30
204889	35
204890	36
204908	38
204916	44
204918	65
204926	1
204930	41
204945	128
204951	3
204973	2
204981	7
204988	3
204990	6
205018	9
205020	64
205028	1
205033	4
205043	69
205064	2
205065	408
205070	6
205075	3
205089	1
205098	18
205105	51
205114	155
205122	28
205126	15
205138	36
205145	8
205170	8
205184	14
205194	3
205216	1
205224	6
205229	5
205231	2
205252	64
205267	36
205269	4
205273	12
205301	66
205317	2
205336	1
205340	25
205359	2
205364	1
205369	126
205373	76
205394	2
205402	10
205407	175
205410	75
205416	20
205417	11
205422	481
205429	31
205434	6
205437	3
205439	9
205449	79
205455	29
205460	246
205465	63
205467	90
205494	25
205496	56
205497	4
205499	1
205504	413
205506	18
205511	24
205512	170
205517	469
205530	1
205542	346
205543	232
205548	1039
205553	427
205555	9
205562	1
205567	2
205574	279
205591	2087
205601	42
205609	165
205616	67
205627	2
205630	10
205641	13
205646	222
205651	261
205653	340
205656	280
205658	144
205666	238
205673	325
205681	120
205687	103
205689	503
205695	1
205709	1397
205735	401
205738	269
205740	37
205741	376
205745	42
205746	8
205755	13
205756	40
205760	68
205784	12
205794	977
205795	3975
205800	427
205805	416
205806	3251
205810	89
205812	311
205814	46
205817	42
205822	26
205823	15
205824	6
205833	46
205847	140
205852	933
205854	31
205855	415
205858	108
205860	172
205864	1
205865	3273
205868	927
205870	98
205871	18
205875	6
205881	9
205888	140
205889	61
205891	2
205894	12
205895	8
205896	15
205901	32
205911	133
205912	127
205913	181
205938	2
205952	359
205966	57
205978	34
205987	106
205988	13
205998	220
205999	39
206006	28
206015	5
206016	9
206021	76
206027	4
206036	5
206047	13
206052	1520
206053	4
206054	43
206081	59
206088	10
206089	333
206106	11
206120	3
206157	6
206162	6
206179	1
206185	2
206193	11
206195	12
206215	2
206217	6
206247	2
206253	2
206271	10
206282	59
206318	17
206375	101
206376	6
206422	2
206438	24
206515	168
206527	23
206577	2
206613	1
206661	3
206713	39
206718	1
206723	6
206726	71
206736	20
206739	5
206746	90
206753	11
206758	138
206763	871
206768	110
206772	23
206773	25
206777	228
206782	274
206787	158
206805	63
206811	2
206823	4
206830	5
206843	16
206850	7
206851	5
206856	109
206857	641
206865	240
206874	217
206877	799
206888	119
206894	111
206895	185
206910	605
206922	189
206929	5
206932	1
206939	7
206942	162
206947	1
206949	4
206961	220
206970	66
206986	6
207004	34
207005	37
207006	1
207021	278
207023	6
207031	1
207059	156
207064	6
207081	2
207103	81
207117	22
207120	2
207126	5
207134	11
207140	3
207141	114
207170	30
207178	20
207183	2
207217	10
207218	2
207232	1
207239	1
207249	21
207266	2
207288	1
207310	8
207321	1
207385	1
207391	52
207401	1
207439	2
207452	137
207472	56
207482	156
207486	5
207488	7
207492	18
207497	821
207502	699
207507	1018
207511	10
207513	1141
207523	49
207524	34
207525	1190
207532	66
207545	18
207550	139
207556	5
207561	2119
207562	17
207572	39
207576	39
207579	1
207582	378
207584	47
207589	29
207590	1297
207594	16
207597	22
207598	18
207607	8
207619	31
207621	44
207624	8
207626	1653
207629	502
207631	361
207636	40
207638	62
207639	2
207654	4
207665	22
207670	10
207676	9
207684	1
207692	2
207699	1
207702	9
207703	3
207709	186
207711	9
207713	29
207718	38
207720	5
207728	16
207735	13
207773	23
207783	3
207807	3
207810	2
207845	19
207871	1
207887	2
207902	127
207912	85
207924	6
207952	22
207963	3
207971	7
208000	69
208006	6
208042	17
208057	6
208074	9
208079	13
208097	5
208111	26
208113	10
208116	8
208126	616
208128	1
208138	105
208160	4
208174	9
208179	850
208194	954
208206	61
208216	262
208221	23
208235	15
208245	29
208273	4
208287	11
208291	116
208292	18
208307	5
208322	34
208328	2
208335	14
208360	10
208365	5
208367	30
208370	3
208429	37
208443	18
208465	4
208473	1
208501	1
208511	1
208547	1
208558	13
208572	1
208587	6
208669	1
208676	11
208702	6725
208703	57
208707	2
208708	826
208714	46
208715	60
208716	106
208722	64
208723	508
208725	125
208728	89
208729	20
208738	240
208740	43
208743	104
208751	70
208757	6
208758	109
208766	158
208793	697
208798	1532
208808	1
208817	17
208826	2
208833	10
208835	2
208836	318
208840	15
208842	2
208843	98
208852	18
208859	25
208867	52
208876	27
208886	40
208908	2
208910	5
208916	10
208919	5
208920	7
208932	6
208944	5
208949	7
208954	117
208959	64
208964	7
208972	10
208980	2
208982	3
208987	1
208991	1
208995	2
208996	2
209021	11
209036	4
209037	39
209038	3
209043	8
209052	98
209063	20
209067	15
209068	21
209073	535
209077	11
209081	67
209085	1
209091	6
209095	7
209105	1
209112	23
209126	1
209127	14
209134	3
209136	26
209137	39
209139	64
209142	51
209147	1
209149	21
209175	15
209216	1
209227	174
209230	24
209248	1
209250	60
209259	8
209274	49
209285	15
209289	4
209299	16
209309	8
209317	109
209357	2
209358	6
209362	10
209364	6
209371	19
209376	20
209382	1
209383	93
209388	548
209405	7
209448	2
209463	15
209471	6
209478	53
209488	9
209498	61
209500	29
209508	7
209509	7
209513	2
209523	124
209525	163
209528	34
209562	1
209572	29
209579	132
209589	4
209596	13
209597	495
209621	270
209631	531
209640	2
209641	1359
209642	1
209643	195
209648	7939
209649	929
209650	747
209657	70
209667	25
209669	52
209673	77
209676	8
209683	77
209684	6
209697	19
209702	17
209707	436
209725	4
209739	171
209740	257
209747	114
209748	93
209754	311
209756	73
209766	177
209784	1
209794	894
209795	84
209802	30
209826	64
209827	12
209830	1177
209831	34
209835	61
209837	10
209838	38
209847	126
209849	7
209863	1
209864	13
209872	34
209877	100
209881	12
209883	2
209887	14
209892	15
209894	11
209897	1
209910	15
209920	11
209926	2
209936	1
209945	66
209955	7
209956	8
209960	11
209974	2
209993	1
210036	3
210041	2
210155	1
210160	1
210205	1
210240	6
210253	4
210280	38
210302	1
210315	30
210317	7
210328	21
210372	1
210373	5
210475	4
210486	5
210500	1
210505	1
210599	34
210646	7
210659	11
210660	58
210669	242
210690	62
210714	5
210721	35
210726	64
210735	5
210768	58
210775	1
210781	1
210842	3
210845	2
210872	47
210890	8
210897	1
210918	1
210943	2
210963	2
210976	1
210987	21
210988	43
210998	72
211000	1
211010	262
211012	2
211022	129
211023	73
211054	20
211115	82
211117	3
211128	31
211187	64
211189	139
211200	3
211221	7
211313	1
211329	5
211422	18
211434	5
211467	22
211518	116
211553	59
211576	85
211589	53
211598	1
211612	1
211635	10
211706	8
211711	17
211739	20
211794	4
211958	9
211987	4
212052	7
212062	173
212167	3
212215	5
212341	1
212377	1
213980	4
215272	2
215876	29
217958	28
218203	5
219354	2
221812	1
222416	20
223267	19
223273	12
223519	6
223520	1
224386	6
225501	32
225918	282
226165	5
226497	193
227271	16
227273	6
228645	1
228670	3
230108	90
230144	2
230317	8
231631	2
232740	82
232882	83
233047	2
234935	23
235047	4
235087	13
235177	2
235617	46
236034	1
236361	1
236385	2
236711	2
237406	11
237440	9
238016	83
238031	50
238141	26
238222	15
238322	7
238449	224
238466	22
238532	7
239835	22
240537	12
240988	1
242345	6
242454	14
243110	1
244831	2
245240	1
246225	1
247377	13
247441	1
249124	31
253120	12
255590	21
255741	4
255812	43
256086	205
256213	51
256224	75
256234	632
256236	31
256338	579
256466	17
256529	35
256599	24
256623	2
256729	1
257150	23
257291	4
258313	1
258377	1
258501	13
258519	5
258888	95
258988	1
258995	12
259064	1
259818	1
260314	4
260815	6
260847	1
262147	42
264900	1
267322	1
267409	65
267485	5
267985	4
268710	3
269067	3
269130	4
269196	3
269250	2
271809	3
272751	6
272781	1
273650	3
273656	11
277163	1
283425	1
288166	1
289670	2
289979	2
290944	11
293300	1
293419	2
294850	3
297313	8
297369	32
297627	4
299711	1
299766	1
300133	25
300263	91
300361	66
300715	2
300922	2
300981	1
301117	8
301220	54
302613	6
303734	11
303956	13
305956	3
308260	3
309345	1
309394	1
311781	43
312551	23
312843	10
316678	2
317730	20
318145	45
318223	6
318691	48
319444	1
322471	1
322980	18
323396	7
323419	12
323432	1
323442	39
323468	100
323556	140
323645	83
323686	5
323735	7
323858	2
325219	1
325867	7
325887	3
325894	11
325913	11
325997	1
326065	1
326218	8
326417	1
326868	7
327151	6
327347	6
327507	17
328222	71
328338	6
329054	41
329068	1
329203	8
329235	13
329354	1
329396	1
329458	1
329529	8
329730	4
329867	1
329868	16
330019	2
330039	7
330074	28
330399	7
330496	1
330500	21
330528	1
331115	12
333190	4
333212	4
335298	1
335414	1
335463	10
336008	19
336193	1
336206	1
336208	7
336253	6
336332	18
336822	2
337362	66
337596	2
337802	6
337959	3
338218	6
338291	1
338323	1
338426	20
338449	1
338488	15
338643	13
338683	4
338966	22
338996	85
339001	15
339011	24
339021	19
339031	10
339036	480
339080	7
339095	1977
339099	427
339104	1
339105	280
339112	436
339123	13
339124	815
339130	2365
339147	240
339168	22
339180	18
339206	166
339213	314
339234	58
339269	1
339270	13
339272	127
339311	85
339363	12
339368	6
339395	1
339396	16
339423	3
339511	73
339543	17
339571	1
339705	11
339779	1
339828	426
339838	19
339933	3
340051	13
340173	2
340239	2
340368	17
340463	3
340993	2
341032	139
341060	2
341208	1
347820	11
348581	2
348835	2
349132	1
349479	11
349642	1
349649	1
349686	11
349696	1
349701	62
349887	6
350395	2
350884	5
351123	3
351138	1
355269	17
355504	2
356069	41
356641	4
356657	219
357086	15
358669	7
358800	26
358943	4
359053	52
359088	7
359161	1
359874	1
359994	6
361480	5
362226	3
363373	3
363638	127
363651	1
363661	9
363677	11
363678	1
363682	52
363719	19
363725	22
363731	11
363732	5
363739	57
363754	23
363781	1
363783	146
363795	1
363800	43
363805	3
363813	4
363823	24
363835	1
363837	24
363879	1
363884	1
363905	1
363906	22
363922	3
363933	1
363960	111
363962	6
364021	10
364028	13
364038	20
364237	10
364344	1
364434	419
364456	95
364469	24
364492	15
364499	23
364657	11
367699	1
367745	18
367958	2
369230	3
369471	1
370223	12
370680	3
372517	2
372536	20
372551	2
372600	1
372669	2
373636	14
373773	1
373954	5
373965	7
373985	22
373990	14
374008	19
374013	202
374290	3
374398	2
374428	1
374540	1
374621	11
375074	2
375171	16
376397	2
376547	3
376768	43
376796	5
376811	1
376856	1
376890	59
376898	5
376927	64
376935	4
376951	8
376975	30
376977	48
376997	87
376998	2
377016	14
377032	2
377034	27
377037	1
377061	10
377092	11
377093	3
377105	5
377126	1
377153	27
377159	226
377164	3
377169	8
377184	20
377204	1018
377212	103
377217	10
377218	1191
377219	12
377230	308
377233	535
377238	253
377251	12
377261	92
377275	83
377312	1
377313	2
377318	14
377322	21
377324	9
377339	2
377362	13
377375	36
377391	66
377401	1
377405	19
377408	12
377413	7
377423	7
377457	19
377489	3
377494	1
377512	3
377514	1
377567	79
377568	123
377583	76
377595	2
377637	78
377658	1
377692	9
377700	258
377705	19
377709	8
377710	76
377714	21
377722	46
377739	3
377741	5
377768	4
377775	1
377823	2
377839	64
377868	16
377873	6
377904	4
377908	35
377913	58
377926	17
377974	42
377980	3
377989	4
377990	1
377998	34
378008	5
378009	8
378033	36
378038	1
378039	56
378094	4
378125	9
378163	32
378191	1
378234	51
378243	3
378293	1
378317	1
378322	5
378325	1
378356	3
378366	1
378383	1
378397	1
378449	2
378456	1
378552	1
378653	1
378772	20
378811	62
378856	3
378888	119
378894	4
378903	428
378917	6
378933	22
378945	120
378947	4
378974	37
378984	81
378990	61
379005	113
379011	8
379025	2
379035	1
379047	78
379051	1
379095	12
379105	8
379118	10
379127	49
379142	129
379144	2
379155	7
379160	4
379163	114
379172	5
379175	19
379177	1
379208	1
379209	14
379217	1
379218	93
379239	11
379258	70
379269	226
379291	1
379292	13
379326	2
379347	1
379351	9
379352	3
379357	3
379362	3
379372	13
379382	36
379389	2
379394	3
379396	2
379411	14
379440	4
379441	1
379471	3
379476	15
379481	13
379527	11
379534	9
379537	1
379579	11
379589	13
379605	6
379635	39
379640	13
379645	6
379654	8
379673	23
379678	14
379689	13
379691	4
379698	1
379719	44
379734	12
379754	10
379763	51
379770	74
379784	25
379807	24
379808	70
379816	8
379823	12
379825	98
379831	7
379835	91
379849	7
379851	57
379859	31
379868	3
379877	7
379899	1
379909	70
379914	2
379926	11
379927	107
379931	29
379969	1
379998	48
380010	177
380021	5
380026	3
380033	1
380052	5
380086	50
380099	101
380101	7
380109	1
380114	20
380141	15
380161	10
380166	10
380186	3
380191	8
380198	81
380203	1
380208	1
380322	5
380329	72
380330	2
380357	1
380362	1
380383	1
380384	25
380431	25
380432	7
380446	10
380450	38
380451	63
380479	8
380482	17
380519	149
380533	1
380547	13
380592	44
380597	2
380602	7
380609	8
380610	24
380621	6
380639	4
380658	3
380662	122
380678	35
380688	34
380705	6
380706	17
380720	10
380730	49
380741	196
380747	218
380749	30
380754	419
380759	130
380769	213
380802	20
380805	37
380806	6
380823	29
380833	342
380838	290
380845	89
380850	9
380854	1
380855	3433
380856	1
380864	125
380865	65
380867	65
380872	67
380877	585
380882	42
380884	8
380891	20
380894	1
380909	113
380913	189
380917	6
380923	128
380930	29
380933	1
380935	1526
380940	298
380945	31
380959	10
380963	42
380964	424
380966	9
380969	17
380976	834
380985	1
380986	34
380991	46
380994	1
381003	303
381004	1565
381005	37
381011	31
381015	189
381016	17
381018	336
381020	197
381025	123
381026	150
381030	105
381035	28
381037	581
381038	148
381039	4
381040	820
381044	111
381050	668
381055	1185
381056	1290
381060	7
381061	1802
381062	99
381066	392
381069	28
381071	15
381084	324
381094	117
381098	41
381101	13
381103	324
381108	6932
381111	13
381113	4064
381118	146
381128	5
381130	576
381132	480
381133	285
381143	14
381147	11
381152	13
381153	263
381157	29
381159	4841
381161	1
381164	11840
381166	317
381169	2
381174	705
381176	636
381178	1
381179	11
381181	2171
381183	8
381184	158
381185	12
381186	346
381189	4
381190	1124
381192	147
381200	245
381205	18
381210	23
381219	3
381220	8
381228	1
381229	12514
381234	1244
381239	1465
381240	190
381244	102
381247	89
381248	4
381250	383
381252	6
381254	1
381255	168
381261	111
381262	45
381263	33
381269	29
381276	1
381279	114
381280	19
381281	8
381285	278
381289	3442
381295	910
381296	268
381301	224
381306	3
381310	146
381311	448
381321	43
381323	2
381324	48
381331	44
381338	36
381343	7
381355	248
381361	3
381369	5
381377	746
381379	6203
381384	1249
381386	20
381389	22
381391	3
381393	236
381394	2351
381401	2
381404	8
381409	133
381425	350
381426	10
381433	6
381435	223
381437	929
381442	1
381444	2
381447	92
381449	78
381452	40
381454	160
381456	20
381457	63
381461	409
381466	1307
381469	13
381486	25
381495	11
381503	6
381504	1
381508	216
381513	4
381518	95
381519	168
381527	380
381528	4
381529	14
381531	3
381532	4
381534	20
381539	80
381542	30
381543	4
381548	3
381552	4
381553	1
381554	8
381564	452
381576	2
381582	3
381592	4
381594	15
381600	130
381601	9
381606	1579
381608	1
381609	6544
381614	4776
381618	1
381619	8390
381620	18496
381623	6
381624	20324
381629	325
381634	216
381636	166
381651	1383
381652	72
381654	5384
381656	2
381657	49847
381658	42533
381659	588
381665	12817
381666	67688
381672	2159
381673	57752
381679	730
381680	134
381686	108
381689	189
381690	791
