Insertion	Frequency
10023	16
10024	17
10030	2
10034	16
10040	65
10045	55
10048	19
10055	102
10057	2
10061	2
10063	1
10096	11
10112	185
10113	214
10116	75
10118	6
10120	4
10123	75
10124	132
10134	89
10138	14
10148	90
10152	18
10157	13
10164	79
10169	100
10191	72
10194	24
10201	8
10202	721
10203	364
10213	162
10218	3
10223	2
10245	18
10248	7
10249	2
10254	1086
10255	67
10259	67
10264	32
10269	8
10274	32
10275	5
10285	12
10286	41
10287	484
10292	1
10297	9
10300	1
10306	5
10311	195
10316	73
10335	38
10340	55
10345	9
10354	86
10357	18
10364	6
10367	4
10377	30
10380	51
10392	447
10402	56
10411	1
10421	328
10426	16
10434	1
10436	9
10442	119
10452	67
10466	316
10473	539
10476	16
10485	10
10497	4
10500	21
10524	1
10527	69
10532	24
10537	134
10561	2
10571	18
10573	4
10585	6
10599	37
10613	2
10620	15
10632	19
10635	19
10647	1
10661	68
10665	1
10682	4
10683	1
10688	5
10693	9
10700	2
10705	17
10710	6
10717	8
10719	2
10721	3
10726	15
10727	1
10731	1
10737	2
10740	14
10754	10
10792	7
10794	3
10799	1
10809	1
10840	1
10843	42
10849	1
10861	11
10872	4
10890	18
10908	8
10913	6
10926	7
10932	1
10945	7
10950	3
10955	3
10960	9
10962	74
10972	54
10979	178
10987	43
10989	201
11008	28
11012	29
11022	9
11037	177
11039	1
11042	33
11052	3
11057	134
11062	27
11065	10
11070	57
11078	56
11082	63
11083	9
11088	330
11093	11
11094	103
11095	57
11101	88
11103	646
11112	27
11117	27
11119	1
11121	31
11126	16
11131	10
11136	988
11137	33
11150	423
11155	2
11158	1265
11160	411
11171	41
11172	1
11173	4727
11179	38
11180	59
11183	13
11188	103
11189	56
11195	3
11200	69
11205	2422
11206	203
11213	60
11214	2
11221	5
11251	3
11255	2
11268	2
11273	26
11274	1
11310	12
11315	1
11321	5
11331	6
11332	2
11340	15
11341	4
11386	19
11387	21
11393	4
11435	9
11444	10
11445	37
11446	1
11452	70
11457	1
11458	2
11460	26
11504	4
11511	2
11550	1
11571	2
11580	1
11584	5
11597	2
11603	1
11604	209
11614	2
11650	7
11651	10
11663	36
11675	63
11681	2
11682	27
11710	3
11740	4
11807	1
11829	8
11838	20
11857	14
11900	3
12013	2
12038	1
12157	29
12176	4
12177	2
12202	1
12214	4
12237	18
12265	75
12270	5
12341	2
12343	2
12432	7
12539	17
12608	3
12680	10
12689	5
12782	44
12811	11
12830	1
12832	2
12843	11
12848	3
12884	23
12916	5
12931	5
12936	18
12938	24
12953	26
12955	37
12970	45
13006	137
13016	343
13030	47
13033	5
13041	34
13073	1
13163	2
13252	2
13358	2
13392	2
13430	1
13434	205
13444	42
13481	40
13513	4
13524	637
13529	92
13535	17
13600	6
13708	2
13714	2
13770	7
13879	4
13916	4
14211	4
14531	1
14571	1
14581	12
14605	1
14666	5
14691	1
14696	3
14707	2
14713	6
14722	5
14752	1
14757	8
14772	2
14818	43
14845	24
14846	139
14847	149
14849	19
14851	29
14854	1
14869	2
14880	2
14895	12
14896	479
14902	66
14938	1
14961	7
14982	1
15203	1
15210	12
15260	1
15330	3
15335	26
15551	1
17970	1
18008	58
18161	5
18195	14
18278	13
18287	63
19197	2
19305	1
19503	47
20305	1
20761	1
20906	4
20919	26
21079	2
21101	68
21111	3
21195	24
21205	3
21209	53
21215	3
21228	154
21663	3
22162	2
22392	69
22940	82
23160	44
23165	27
23177	38
23215	1
23241	1
23316	53
23318	49
23349	2
23415	3
23590	29
23922	13
24095	2
24268	23
26329	2
27797	1
28339	1
28538	1
28750	8
28802	7
28856	6
29126	1
29377	1
29432	3
29440	1
29632	12
30536	9
30933	18
30935	17
30946	23
30947	2
30956	1
30961	40
30977	53
31061	33
31121	57
31193	3
31470	3
31532	19
32600	1
32919	38
32961	17
34282	4
34740	16
34802	2
34890	8
35029	1
35081	18
35098	1
35109	7
35249	2
35283	2
35941	16
36169	13
36867	46
37721	32
38492	1
39135	39
40142	1
40292	7
40343	31
41194	3
41642	6
41834	1
41852	4
41911	13
42017	5
43064	2
43097	4
43237	1
43270	1
43350	1
43357	7
43521	120
43559	1
43566	12
43607	17
43633	70
43636	266
43646	1
43666	4
43668	84
43779	158
43807	230
43871	7
43882	1
43912	25
43914	8
43938	49
43943	52
43948	2
43979	2
44106	9
44112	3
44127	22
44170	299
44204	4
44216	24
44227	1
44266	1
44272	6
44290	3
44301	46
44306	122
44321	6
44323	4
44366	4
44371	1050
44386	6
44401	20
44412	21
44442	18
44446	1
44480	1
44483	2
44484	3
44530	2
44628	14
44638	10
44656	2
44666	7
44667	3
44674	30
44684	30
44732	2
44753	12
44757	1
44767	6
44790	3
44798	42
44800	15
44807	4
44812	3
44822	33
44836	2
44837	16
44856	48
44861	12
44904	36
44989	6
45020	1
45035	6
45124	9
45160	6
45248	8
45274	8
45292	9
45306	34
45360	65
45361	9
45383	23
45409	1
45622	4
45819	2
45892	1
46866	18
47395	2
47504	2
47814	3
47819	1
47967	55
47972	36
48739	2
49403	2
53512	19
53573	1
53783	29
56394	57
56969	10
57008	1
57384	1
58758	5
60416	1
61196	16
67505	6
68133	206
68669	1
68720	49
69598	7
71305	1
73347	22
75717	2
76357	2
76647	1
78175	2
78443	12
78458	6
78466	4
78597	1
79849	1
80142	11
83478	8
83629	3
83932	2
84274	1
84787	2
86190	4
89925	26
90013	2
90167	30
90275	1
91469	1
91806	1
91896	3
92051	1
92071	5
92088	15
92516	1
94275	15
94386	29
94404	20
94938	9
95010	2
95161	1
95189	5
95222	10
95302	27
95760	8
95781	2
95811	24
95851	5
96001	16
96233	2
96256	9
96295	4
96326	3
96331	26
96434	16
96469	8
96536	10
96753	1
96789	6
96918	18
96920	61
96976	49
96994	26
97010	52
97018	3
99842	7
99966	97
101493	39
102449	236
106002	21
108693	1
108755	5
111576	3
111600	3
111684	3
111788	1
112260	4
112318	1
112352	4
112448	14
112495	2
112534	1
115669	20
115804	5
117372	47
117603	1
117624	219
117749	3
117909	1
118080	1
118226	3
118361	5
120232	1
120290	1
120316	114
121948	1
123543	3
123548	7
123717	1
124377	51
124686	9
125488	36
127391	43
128897	4
132662	1
132894	1
132983	10
133014	2
133296	13
133433	3
134188	1
134332	11
134337	67
135011	10
135053	10
135160	1
135258	2
135301	83
135350	2
135812	1
135847	87
135866	11
136388	3
136423	3
136514	37
136840	11
136905	5
137059	19
137078	72
137698	9
138001	1
138098	5
138276	1
138410	1
138415	5
138828	4
138936	5
138980	2
139017	19
140811	17
141244	5
141516	1
141753	24
141808	1
141878	2
142216	3
142250	105
142320	15
142466	4
142503	5
143236	7
144866	38
144907	12
148349	1
149776	1
149969	4
150106	3
150215	14
150555	6
150900	1
150941	2
151124	1
151171	2
151253	6
151576	20
151732	74
151956	111
152140	7
152710	2
153030	134
153344	1
156162	4
156173	1
156504	153
157704	19
157735	1
157909	24
157913	17
158041	12
162291	1
163449	1
166438	2
166474	65
166850	9
166899	8
167022	4
167113	2
167692	87
167882	5
168653	7
168721	15
168763	1
169347	1
169388	3
169571	8
169611	1
169677	21
169728	740
169788	299
171092	1
171335	1
171371	58
171395	45
171426	87
171431	4
171474	30
171482	75
171492	61
178885	6
180459	11
180502	30
180504	3
180527	28
180552	7
180699	2
180790	7
180988	13
181135	1
181159	35
181928	22
182579	43
182580	1
183610	7
183800	9
184236	1
184302	3
184387	2
184742	1
184765	50
184818	14
184887	40
186012	1
187842	5
187866	1
196686	1
196703	5
196753	20
196925	2
197425	1
197451	4
197471	1
197707	4
197745	1
197794	5
198354	1
198362	1
198401	11
198978	19
199064	1
200925	3
201206	1
201224	21
201490	2
201585	1
202173	3
202306	3
202481	15
202532	56
202546	227
202653	8
202808	1
203331	60
203536	1
204758	5
204771	12
204781	57
204783	2
204791	27
204801	2
204815	8
204825	2
204831	3
204850	59
204851	1
204858	3
204873	12
204910	22
204921	2
204932	3
204936	1
204937	66
204939	43
204943	34
204944	1
204976	25
204982	12
204996	4
205002	3
205004	80
205005	10
205010	22
205012	15
205015	2
205020	8
205030	31
205057	1213
205062	4
205063	11
205064	87
205067	15
205073	73
205074	27
205079	43
205090	361
205096	19
205112	78
205116	1
205117	7
205118	17
205125	220
205129	1
205130	1195
205131	1
205137	363
205139	140
205145	62
205147	14
205162	46
205175	1
205176	150
205181	414
205186	132
205190	11
205192	356
205196	273
205198	31
205200	8
205206	87
205208	199
205214	6
205215	201
205216	3
205226	33
205231	77
205234	9
205244	2705
205259	6708
205260	1
205261	58
205276	19504
205278	654
205291	2
205292	193
205293	67
205297	146
205298	19
205301	8
205303	3984
205304	293
205305	79
205309	789
205326	2546
205328	11862
205329	1
205330	408
205332	8357
205334	803
205356	1
205408	1
205414	5
205421	13
205429	1
205431	1
205446	1
205447	7
205448	19
205452	33
205459	9
205489	6
205496	45
205503	33
205522	57
205527	125
205528	5
205534	30
205535	30
205539	1
205540	192
205545	41
205547	8
205583	394
205593	69
205601	35
205608	272
205621	5
205622	1
205644	8
205650	62
205658	136
205665	336
205673	24
205679	27
205681	104
205684	3
205687	150
205702	6
205727	37
205733	5
205737	8
205738	167
205757	1
205776	3
205786	252
205787	2304
205797	99
205798	21
205804	25
205809	60
205814	4
205839	4
205846	4
205850	7
205857	8
205860	2
205886	10
205905	9
205935	1
205958	2
205970	1
205988	19
205990	57
205991	3
205999	14
206008	6
206013	15
206019	28
206021	31
206028	3
206039	4
206044	273
206051	1
206056	2
206073	24
206074	2
206081	84
206102	2
206112	5
206114	2
206115	1
206117	11
206125	48
206131	1
206149	22
206154	83
206163	1
206171	20
206177	26
206180	5
206185	563
206187	190
206189	16
206190	1
206192	7
206197	19
206202	29
206207	80
206209	124
206210	1
206212	34
206225	36
206230	34
206235	6
206239	79
206245	161
206256	57
206274	425
206285	87
206291	4
206295	23
206301	1
206310	4
206318	12
206323	17
206328	28
206344	48
206366	13
206367	31
206368	542
206375	211
206376	3
206407	17
206412	33
206414	6
206415	6
206417	22
206427	27
206430	24
206442	236
206452	20
206458	1
206461	18
206465	18
206471	34
206574	3
206583	1
206614	1
206623	1
206628	1
206653	81
206660	3
206672	46
206679	4
206705	2
206706	1
206710	1
206715	42
206718	37
206728	9
206738	10
206750	11
206755	249
206760	75
206765	58
206769	29
206770	14
206774	214
206788	3
206797	42
206817	27
206826	3
206831	53
206842	28
206843	56
206849	189
206850	1
206871	25
206880	28
206887	32
206902	3
206904	9
206913	1
206914	124
206938	58
206941	5
206953	255
206963	6
206978	15
206982	3
206990	54
206996	20
206997	193
207001	10
207003	4
207006	105
207008	1
207013	2315
207015	22
207016	50
207023	42
207028	170
207051	1159
207052	49
207118	9
207126	2
207133	8
207152	36
207176	2
207177	6
207199	5
207209	14
207226	5
207235	73
207240	573
207241	252
207246	31
207273	3
207283	2
207297	13
207302	7
207308	4
207316	2
207339	7
207340	16
207350	206
207377	341
207379	1
207385	32
207387	5
207393	77
207422	5
207430	42
207444	4
207469	2
207474	34
207480	28
207489	347
207494	105
207499	2
207505	2
207516	12
207517	93
207538	1
207542	20
207553	493
207554	3
207566	2
207571	1
207573	3
207574	42
207576	11
207581	8
207582	9
207586	1
207590	3
207606	14
207611	6
207613	76
207618	412
207621	16
207623	81
207629	19
207631	3
207637	5
207657	6
207676	3
207691	12
207693	18
207694	155
207701	116
207703	33
207705	10
207710	23
207712	2
207720	33
207726	123
207727	5
207736	22
207740	46
207741	3
207745	48
207750	4
207751	134
207765	64
207782	253
207785	13
207799	413
207801	194
207812	1
207814	143
207819	111
207820	24
207822	798
207827	48
207829	20
207832	20
207837	173
207849	106
207850	258
207855	55
207856	21
207863	53
207875	6
207885	1
207886	5
207894	1164
207900	46
207901	9
207904	1628
207909	20
207911	21
207916	67
207924	3
207932	14
207944	9
207952	1
207953	7
207955	13
207959	3
207963	28
207973	20
207982	3
207987	3
207991	12
207992	4
207998	33
208004	6
208022	6
208032	48
208034	149
208036	60
208049	687
208057	48
208069	55
208071	65
208076	14
208079	35
208084	2
208105	72
208118	207
208120	19
208127	14
208140	1
208152	266
208153	13
208171	39
208180	9
208181	412
208186	280
208197	14
208198	2
208227	1
208237	43
208240	3
208256	3
208279	6
208283	449
208284	153
208298	26
208299	34
208313	1
208314	75
208322	17
208327	41
208335	1
208339	9
208344	31
208347	100
208352	112
208357	30
208359	59
208364	5
208369	7
208375	20
208389	7
208396	253
208421	7
208422	102
208423	72
208435	1195
208439	47
208451	19
208452	1
208457	3
208465	37
208483	5
208484	1
208493	19
208496	143
208503	11
208506	1
208537	4
208539	1
208543	29
208549	32
208550	94
208554	5
208558	283
208563	1
208564	9
208572	46
208577	12
208579	15
208580	6
208586	26
208603	41
208630	83
208632	27
208637	4
208649	14
208661	1060
208663	65
208667	51
208668	4
208669	30
208675	248
208680	11
208685	42
208687	43
208693	1
208694	31
208695	236
208700	125
208706	1
208708	35
208714	86
208715	213
208730	93
208732	47
208733	14
208748	9
208750	205
208756	33
208757	4
208758	35
208760	15
208785	383
208790	1124
208809	122
208826	9
208828	292
208830	1
208832	4
208834	11
208835	30
208851	16
208858	6
208868	125
208878	1
208889	5
208891	7
208901	132
208908	55
208914	20
208919	32
208924	91
208936	194
208941	12
208945	1
208946	1239
208951	1377
208956	382
208957	3
208964	668
208965	21
208979	199
208981	103
208983	207
208984	318
208988	125
208989	7
209007	39
209012	5
209013	16
209015	22
209028	1
209029	10
209065	4
209078	6
209100	1
209119	4
209129	2
209140	3
209189	8
209208	5
209219	1
209237	4
209251	15
209281	1
209327	132
209356	2
209362	1
209373	22
209380	55
209420	472
209438	21
209455	6
209469	1
209480	30
209481	9
209486	2
209500	4
209505	2
209515	120
209517	118
209520	128
209523	58
209531	3
209554	378
209555	4
209564	19
209581	31
209589	2
209613	51
209623	490
209640	46
209641	79
209649	15
209659	10
209661	5
209671	55
209675	386
209681	17
209691	13
209699	2008
209704	8
209724	22
209731	207
209732	2
209739	1
209746	293
209759	6
209776	66
209778	36
209786	423
209787	928
209803	8
209818	11
209823	1
209840	2
209869	4
209884	77
209937	39
209985	22
210045	1
210162	1
210178	1
210195	191
210205	42
210226	2
210244	90
210272	50
210277	8
210282	39
210307	148
210359	34
210364	6
210378	2
210390	24
210393	1
210395	56
210408	51
210417	798
210418	45
210420	826
210422	211
210467	339
210506	2
210582	5
210591	12
210638	90
210651	9
210661	1924
210663	28
210672	75
210682	450
210689	2
210694	8
210706	141
210711	6
210713	203
210718	57
210732	4
210741	327
210773	8
210864	1
210882	1
210888	21
210889	1
210908	126
210979	47
210980	8
210985	2
210997	3
211004	4
211035	27
211080	1
211095	2
211097	40
211100	5
211104	5
211107	95
211122	3
211135	16
211154	4
211181	210
211187	1
211192	366
211195	4
211197	2
211202	54
211203	512
211209	76
211221	42
211247	76
211251	210
211252	40
211253	453
211263	45
211268	12
211511	24
211589	4
211654	1
211698	1
211714	45
211719	1
211756	1
211764	1
211766	29
211781	1
211797	4
211852	24
211979	64
212047	3
212054	26
212271	1
213071	52
214899	6
215404	4
216178	2
220277	1
221672	3
221924	3
221990	1
223245	33
224229	43
225841	4
225874	1
225896	4
225975	19
226515	1
228992	1
229549	1
229585	5
231942	5
232425	1
232474	223
232811	3
232874	2
233145	2
233238	1
234480	16
234744	1
234817	9
235006	1
235905	1
236392	19
237754	23
238008	13
238865	2
239813	555
239847	2
243680	6
243838	23
245175	7
245268	104
246744	3
250654	15
252149	10
252459	1
253470	46
253544	1
253568	19
254257	11
254269	3
254528	2
254543	2
254609	15
254621	1
255427	31
255658	1
255671	14
255922	20
255973	63
255983	6
256012	67
256071	42
256205	2
256447	24
256737	13
257005	2
257112	12
257415	1
258673	1
260028	9
260140	52
260442	1
260585	5
260647	2
261036	19
261412	8
262667	9
262677	1
262723	1
263337	1
266345	5
266492	3
266594	41
267314	1
267526	57
267710	6
267818	5
267932	5
272415	1
272573	1
273171	5
274113	16
274127	6
275048	23
276228	1
276780	3
281640	22
287246	27
291378	138
291436	32
292535	43
294779	3
295023	1
299453	19
299560	24
299703	4
299758	2
299911	70
300028	15
300030	169
300127	1
300151	2
300255	45
300285	2
300597	2
300635	10
300721	3
300726	110
300760	33
300785	10
300850	16
300913	26
300914	243
300936	3
300937	3
301127	1
301157	2
301513	3
302826	2
302892	7
303289	58
303390	5
303943	2
304593	7
306843	5
307919	3
312543	3
312731	1
312835	17
313002	42
313124	25
313837	3
314642	4
316533	2
317655	7
317781	13
317948	31
318399	5
318588	6
318609	1
319000	1
320993	3
321100	22
321386	4
322032	2
322660	12
322768	3
322972	1
323093	56
323213	2
323460	1
324255	13
324275	13
325414	1
325457	4
325502	11
326015	4
326492	7
327294	92
327306	7
327602	2
327826	2
327932	3
327951	2
328328	3
328498	7
328570	8
328672	706
328710	56
328991	3
329084	24
329227	7
329582	1
329592	23
329666	16
330159	1
330191	27
330212	1
330291	3
330342	15
330458	2
330473	7
331762	1
331800	1
332083	2
332156	1
332266	2
332622	3
332632	5
332646	3
332687	45
332688	1
333055	7
333976	3
334573	530
334608	11
334649	53
335406	140
335887	2
337129	1
337139	1
337525	1
338011	1
338080	1
338116	1
338188	1
338293	1
338306	4
338394	16
338413	5
338825	2
338832	2
338837	31
338870	90
338903	4
338918	20
338993	8
339043	1
339558	1
339739	4
339820	2
339925	1
340073	4
340099	12
340100	1
340119	66
340161	13
340162	4
340221	9
340231	5
340236	11
340282	135
340326	23
340344	7
347711	15
347738	11
348243	1
348405	4
348583	2
348671	44
348827	1
348843	172
348920	4
348948	40
348967	9
348972	2
349114	1
349440	29
349471	28
352519	2
353358	4
355417	1
355484	55
355488	6
355581	17
355660	4
355695	99
355774	14
355837	7
355867	17
355923	18
355939	17
356108	3
358781	2
358797	68
358882	1
359059	8
359080	6
359081	7
359625	16
360043	12
360113	6
360355	2
360381	1
360631	6
360999	4
361771	2
363232	1
363355	2
363365	3
363553	3
363587	1
363602	1
363607	2
363608	2
363630	6
363643	3
363668	3
363669	4
363674	75
363675	1
363704	49
363705	1
363712	1
363731	8
363736	1
363746	25
363756	1
363765	3
363775	281
363787	25
363792	53
363808	5
363815	388
363825	13
363829	71
363849	114
363862	23
363871	282
363876	12
363886	89
363888	10
363892	90
363893	24
363898	196
363907	11
363914	258
363943	139
363947	65
363954	222
364019	43
364020	170
364021	7
364080	11
364085	78
364089	28
364125	30
364130	330
364150	3
364172	4
364175	207
364182	2
364183	7
364230	2
364241	1
364258	3
364306	14
364312	9
364365	1
364413	26
364509	7
364881	18
365419	26
365719	21
366600	25
366650	20
367292	4
370354	1
370390	1
371800	6
373121	21
373204	22
373385	678
374050	5
374281	9
374287	63
374613	1
374747	6
375728	32
375768	7
375805	21
375949	181
375971	102
375973	29
376022	34
376047	2
376055	16
376295	4
376316	1
376357	3
376419	1
376421	16
376444	1
376507	48
376553	409
376575	14
376581	20
376583	24
376589	5
376622	14
376641	1
376652	1
376661	4
376662	1
376709	113
376714	33
376740	19
376760	23
376788	54
376803	77
376843	21
376865	1
376871	5
376890	5
376927	3
376943	21
376974	73
376988	2
376989	154
376995	8
377003	11
377008	51
377013	29
377019	231
377024	6
377026	55
377051	97
377053	38
377057	196
377063	106
377081	42
377085	68
377097	16
377118	191
377119	268
377123	156
377125	49
377130	31
377145	147
377146	1
377156	674
377161	139
377166	60
377171	948
377186	16
377191	277
377196	3413
377203	98
377211	137
377220	179
377222	277
377225	762
377230	42807
377232	563
377237	685
377238	1
377243	523
377253	1361
377257	91
377258	242
377267	720
377284	23
377367	50
377380	2
377383	4
377390	3
377400	1
377475	2
377489	2
377555	3
377560	1
377569	1
377575	33
377582	4
377629	3
377650	9
377718	2
377728	27
377767	19
377802	14
377812	1
377831	1
377832	4
377837	1
377870	39
377918	7
377936	1
377960	2
377981	28
378000	4
378025	15
378030	4
378036	1
378061	7
378132	4
378141	26
378150	3
378155	19
378162	5
378172	55
378183	5
378198	1
378207	17
378223	1
378226	13
378236	1
378241	12
378248	1
378253	20
378258	1
378285	91
378309	14
378375	12
378447	4
378759	20
378764	1
378815	3
378845	1
378849	27
378865	3
378885	8
378895	29
378909	7
378937	21
378971	2
378976	2
378997	62
379039	2
379087	2
379134	1
379155	19
379162	2
379167	3
379169	3
379190	4
379200	11
379201	10
379216	1
379261	2
379274	3
379284	13
379300	28
379364	2
379374	11
379381	19
379387	2
379400	11
379403	11
379415	8
379425	2
379433	2
379463	1
379469	1
379474	2
379529	1
379531	10
379563	4
379567	33
379571	2
379581	22
379583	17
379593	14
379622	11
379627	10
379631	1
379632	157
379637	16
379646	43
379648	30
379664	8
379665	2
379670	31
379676	9
379683	9
379690	18
379691	44
379701	25
379707	4
379708	3
379714	3
379716	7
379719	72
379721	4
379726	48
379736	22
379737	11
379746	134
379750	18
379762	1126
379784	47
379785	18
379786	41
379799	152
379800	1389
379802	38
379808	42
379810	130
379815	71
379817	3052
379822	3
379827	70
379832	65
379841	470
379842	126
379851	330
379863	9
379869	46
379877	1443
379879	1
379885	62
379896	128
379901	2695
379903	18
379906	364
379908	86
379911	3
379917	689
379918	7703
379919	2730
379923	1565
379924	13
379928	433
379933	330
379954	6
379955	604
379961	216
379968	603
379970	548
379985	3
379990	389
379995	79
380002	3439
380006	1091
380007	1
380012	51
380013	1474
380018	99
380020	192
380030	4
380031	40
380044	11
380054	1
380070	10
380071	1
380072	2
380078	30
380080	7
380085	1
380091	20
380093	35
380101	3
380106	52
380124	3
380153	64
380158	56
380175	109
380183	106
380188	3
380190	1008
380195	226
380200	92
380205	15
380206	13
380207	118
380210	301
380211	63
380213	14
380217	14
380222	15
380227	19
380229	32
380245	67
380287	20
380314	34
380322	39
380332	1
380349	2
380375	26
380376	8
380378	1
380411	1
380423	37
380424	3
380439	2
380443	44
380456	19
380466	1
380467	7
380474	1
380475	4
380485	43
380501	20
380506	1
380509	91
380511	163
380520	56
380525	105
380530	89
380547	2
380592	26
380594	77
380599	3
380602	447
380604	24
380608	2
380613	232
380616	30
380618	499
380623	6
380641	8
380651	51
380654	278
380665	319
380678	9
380697	3
380698	625
380699	7
380707	20
380709	1
380715	3
380722	1
380736	2
380741	7
380745	1
380746	251
380756	34
380761	13
