Insertion,Frequency,Orientation
11042,59,plus
11045,236,minus
11045,1,plus
11057,1107,plus
11062,19,plus
11065,7,minus
11070,1,minus
11070,844,plus
11071,1,plus
11072,841,plus
11078,161,plus
11082,31,plus
11083,9,plus
11086,70,minus
11088,2169,plus
11090,18,minus
11095,7,plus
11096,168,minus
11102,8,minus
11103,15,minus
11103,268,plus
11109,128,minus
11111,80,minus
11112,126,plus
11119,6,plus
11120,2,minus
11125,153,minus
11127,7,plus
11136,49,plus
11139,13,minus
11144,326,minus
11149,17,minus
11150,386,plus
11158,247,minus
11158,719,plus
11160,174,plus
11166,940,minus
11168,118,minus
11173,1292,plus
11180,1,minus
11181,3221,minus
11188,45,minus
11188,10,plus
11196,4,minus
11196,3,plus
11200,19,plus
11205,338,plus
11206,9,plus
11208,20,minus
11213,1211,minus
11213,346,plus
11214,28,minus
11221,88,minus
11221,121,plus
11229,8,minus
11231,86,plus
11236,1,plus
11246,52,plus
11251,1,plus
11255,1,plus
11256,678,plus
11259,19,minus
11263,2,minus
11263,32,plus
11273,256,plus
11274,28,plus
11279,28,plus
11280,60,plus
11281,1,minus
11284,38,plus
11293,12,plus
11303,25,plus
11308,2,plus
11310,85,plus
11315,158,plus
11318,5,minus
11321,14,plus
11323,1,minus
11332,279,plus
11340,34,plus
11341,23,plus
11348,13,minus
11386,15,plus
11387,32,plus
11394,2,minus
11395,2,minus
11400,3,plus
11402,8,plus
11421,3,minus
11424,4,plus
11430,1,plus
11431,23,plus
11435,17,plus
11443,21,minus
11444,10,plus
11445,1,plus
11448,5,minus
11452,37,minus
11452,5,plus
11453,27,minus
11458,3,plus
11462,1,plus
11466,1,plus
11468,1,minus
11472,1,plus
11479,14,plus
11493,1,plus
11504,13,plus
11511,91,plus
11512,4,minus
11519,1,plus
11531,1,plus
11550,16,plus
11558,1,minus
11558,8,plus
11565,4,plus
11571,3,plus
11575,5,plus
11580,3,plus
11583,1,minus
11584,4,plus
11592,1,minus
11597,1,plus
11603,4,plus
11604,88,plus
11608,1,plus
11609,2,plus
11612,54,minus
11627,1,plus
11632,1,plus
11647,1,plus
11657,6,plus
11658,161,minus
11682,194,plus
11689,12,minus
11692,10,plus
11710,8,plus
11714,190,plus
11716,12,plus
11730,450,plus
11741,120,plus
11753,3,plus
11766,5,plus
11774,3,plus
11782,876,plus
11789,5,plus
11790,90,plus
11797,42,plus
11798,300,minus
11807,18,plus
11808,2,plus
11815,3,minus
11817,672,plus
11823,5,plus
11824,1798,plus
11828,16,plus
11836,138,plus
11837,391,plus
11841,3,plus
11842,1196,plus
11847,235,plus
11850,11,minus
11850,11,plus
11851,1,plus
11856,220,plus
11857,560,plus
11876,1,plus
11881,176,plus
11887,2,plus
11891,93,plus
11898,195,plus
11900,139,plus
11904,1,plus
11911,104,plus
11913,1190,plus
11914,28,plus
11919,39,plus
11929,46,plus
11930,28,plus
11934,308,plus
11956,78,plus
11957,1,plus
11968,1,plus
11978,23,plus
11983,32,plus
11995,51,plus
12007,1,plus
12013,30,plus
12014,2,plus
12020,91,plus
12038,147,plus
12051,23,plus
12061,315,plus
12072,22,plus
12074,48,plus
12084,56,plus
12092,1,minus
12100,258,plus
12107,18,plus
12109,28,plus
12176,4,plus
12184,8,minus
12185,12,minus
12187,2,plus
12191,4,minus
12193,9,plus
12210,2,minus
12231,1,plus
12245,1,minus
12265,28,plus
12273,330,minus
12409,2,plus
12421,1,plus
12440,31,minus
12461,6,minus
12477,2,minus
12490,19,plus
12539,15,plus
12547,1,minus
12555,1,minus
12561,1,plus
12688,9,minus
12697,1,minus
12712,1,minus
12790,33,minus
12851,1,minus
12856,1,minus
12892,6,minus
12946,9,minus
12954,2,minus
12961,1,minus
12963,17,minus
12978,40,minus
13014,17,minus
13016,20,plus
13024,284,minus
13123,3,plus
13132,17,plus
13133,22,plus
13146,10,plus
13339,3,minus
13344,1,minus
13400,10,minus
13452,20,minus
13489,1,minus
13532,36,minus
13543,2,minus
13585,1,plus
13884,1,plus
13887,6,minus
13931,1,plus
14056,9,minus
14063,15,plus
14184,1,plus
14191,31,minus
14332,1,plus
14428,7,plus
14516,4,plus
14531,3,plus
14571,1,plus
14581,22,plus
14583,1,plus
14589,7,minus
14625,29,plus
14636,2,plus
14655,5,plus
14671,4,plus
14681,4,minus
14696,188,plus
14704,1,minus
14707,1,plus
14708,24,plus
14716,17,minus
14721,4,minus
14730,10,minus
14757,29,plus
14799,2,plus
14801,1,plus
14826,203,minus
14830,2,plus
14834,1,plus
14836,1,plus
14851,11,plus
14854,30,minus
14855,4,minus
14857,4,minus
14880,129,plus
14888,1,minus
14896,1,plus
14902,4,plus
14903,5,minus
14904,156,minus
14910,30,minus
14928,5,plus
14930,1,minus
14936,5,minus
15045,1,plus
15095,1,plus
15218,3,minus
15268,30,minus
15612,233,minus
15727,1,plus
15963,1,plus
16223,3,plus
16694,10,plus
16912,28,plus
17240,4,plus
17488,1,plus
18286,10,minus
18603,295,plus
18641,29,plus
19238,2,minus
19240,1,plus
19313,3,minus
19511,3,minus
20209,1,plus
20363,1,minus
20485,2,minus
20850,1,plus
21079,11,plus
21101,61,plus
21109,45,minus
21111,1,plus
21143,1,plus
21213,1,minus
21217,1,minus
21236,2,minus
21290,1,plus
21332,1,plus
21375,3,plus
21546,75,plus
21671,1,minus
21858,1,minus
21991,1,plus
22015,1,plus
22400,18,minus
22488,100,minus
22517,1,minus
22941,1,minus
23168,14,minus
23173,1,minus
23185,25,minus
23241,5,plus
23326,1,minus
23423,1,minus
23515,1,plus
23540,8,minus
23642,1,plus
23698,1,plus
23922,1,plus
23930,10,minus
24002,1,minus
24944,4,minus
25188,6,minus
28049,1,plus
28198,23,plus
28758,28,minus
29070,35,plus
29229,1,minus
29524,124,plus
29741,78,plus
30121,3,plus
30941,26,minus
30943,22,minus
30954,8,minus
30969,8,minus
30998,1,plus
31056,2,plus
31069,1,minus
31129,1,minus
31201,7,minus
31266,2,plus
31410,1,plus
31500,12,plus
32927,8,minus
32969,2,minus
32989,4,plus
34748,13,minus
34810,1,minus
35089,1,minus
35232,1,plus
35233,1,plus
35234,134,plus
35471,16,plus
36177,18,minus
36582,2,plus
36643,3,plus
36956,4,plus
37729,4,minus
37779,3,plus
37871,1,plus
38284,3,minus
38500,17,minus
38568,7,plus
39143,2,minus
40351,6,minus
40365,1,plus
40660,1,plus
40846,4,plus
40871,2,plus
41042,4,plus
41092,1,minus
41202,3,minus
41650,2,minus
41797,3,plus
42069,2,minus
42200,20,minus
43072,1,minus
43245,2,minus
43529,174,minus
43567,1,minus
43574,2,minus
43641,142,minus
43644,101,minus
43657,1,minus
43676,12,minus
43787,1,minus
43806,2,plus
43812,1,plus
43815,175,minus
43817,12,plus
43826,85,plus
43890,3,minus
43946,6,minus
43951,9,minus
43987,1,minus
44011,3,plus
44016,1011,plus
44029,23,plus
44039,1118,plus
44105,14,plus
44112,4,plus
44120,1,minus
44135,30,minus
44153,3,plus
44169,4,plus
44170,1347,plus
44178,156,minus
44224,3,minus
44280,35,minus
44285,4,minus
44295,2,minus
44298,1,minus
44309,17,minus
44314,1,minus
44316,1,plus
44321,1,plus
44324,1,minus
44331,76,minus
44355,14,minus
44371,42,plus
44374,1,minus
44376,1,plus
44379,843,minus
44409,1,minus
44420,24,minus
44450,1,minus
44491,1,minus
44664,140,plus
44669,2,plus
44682,21,minus
44684,17,plus
44705,1,plus
44727,1,plus
44761,3,minus
44775,1,minus
44789,12,plus
44790,1,plus
44798,2,minus
44806,6,minus
44807,11,plus
44808,6,minus
44820,1,minus
44822,63,plus
44830,14,minus
44836,1,plus
44844,11,minus
44845,2,minus
44867,3,plus
44946,24,plus
45020,13,plus
45022,13,plus
45030,55,plus
45049,4,minus
45101,1,plus
45108,1,plus
45126,18,plus
45188,1,minus
45251,36,minus
45272,29,minus
45282,3,minus
45288,7,minus
45300,3,minus
45300,10,plus
45314,1,minus
45368,16,minus
45369,4,plus
45394,107,plus
45417,12,minus
45431,5,plus
45445,1,plus
45594,2,plus
46176,1,minus
46365,23,plus
46542,1,plus
46629,1,minus
46758,2,plus
47581,8,minus
47740,3,minus
47743,2,plus
47827,11,minus
47916,1,plus
47936,12,plus
47975,93,minus
48035,2,plus
48131,2,plus
48168,30,plus
48173,1,plus
48350,1,plus
49252,3,plus
49411,12,minus
52056,1,minus
52915,1,plus
53520,3,minus
56848,2,minus
57016,33,minus
57251,1,plus
58766,5,minus
61204,229,minus
61521,1,plus
66461,2,plus
67513,1,minus
68141,1,minus
68563,1,plus
68676,1,plus
68923,4,plus
73135,1,plus
73525,2,minus
75189,1,plus
75725,2,minus
78541,1,plus
80190,1,plus
81064,2,plus
81878,1,plus
82568,1,plus
84795,10,minus
86725,1,minus
88065,1,plus
89931,3,minus
89933,6,minus
90175,1,minus
90179,27,plus
90350,52,plus
90572,4,plus
90582,3,plus
91467,13,minus
91653,2,minus
91657,28,plus
91693,27,plus
91912,18,plus
91965,3,minus
92059,1,minus
92107,1,plus
92348,7,plus
92570,1,minus
93408,1,plus
94342,1,plus
94391,1,plus
94396,2,minus
94515,9,minus
94946,2,minus
95018,4,minus
95169,5,minus
95197,13,minus
95230,2,minus
95310,32,minus
95768,40,minus
95859,1,plus
95886,14,plus
95901,1,minus
96009,2,minus
96093,10,plus
96241,1,minus
96264,1,minus
96283,1,minus
96434,3,plus
96436,1,plus
96442,3,minus
96455,2,plus
96515,24,plus
96606,1,plus
96797,5,minus
96928,134,minus
96984,66,minus
96995,1,minus
97018,4,minus
97071,1,plus
97081,2,plus
97141,2,plus
98968,1,plus
99520,5,plus
99850,25,minus
99974,1,minus
100483,4,minus
101501,42,minus
102421,7,minus
102457,1,minus
102493,4,minus
102852,1,plus
103114,2,plus
106171,1,minus
106709,1,plus
106783,1,plus
106959,1,minus
107257,1,plus
107633,1,plus
108231,1,plus
109990,3,minus
111584,20,minus
111692,3,minus
112456,19,minus
115677,2,minus
116052,2,plus
116089,1,plus
116184,1,plus
116280,1,plus
117332,3,minus
117380,40,minus
117632,46,minus
117757,3,minus
118177,24,plus
118186,2,minus
118188,29,plus
118196,2,minus
118234,28,minus
118236,1,plus
118273,1,plus
118359,46,minus
118361,1,plus
118462,3,minus
118464,7,plus
119070,4,plus
120324,28,minus
120625,1,plus
120818,1,plus
121413,9,plus
122033,5,plus
122553,112,plus
123310,21,minus
123514,3,plus
123767,8,plus
125616,1,plus
125623,1,plus
128905,2,minus
132884,1,plus
133060,1,minus
133377,1,plus
133479,1,plus
133485,33,plus
134345,1,minus
134382,1,plus
134535,33,plus
134593,4,plus
134778,7,plus
135019,1,minus
135134,1,plus
135309,47,minus
135358,1,minus
135795,2,plus
135803,7,minus
135855,126,minus
135874,1,minus
135908,3,plus
136282,1,plus
136326,2,plus
