Insertion	Frequency
205457	17
205459	23
205467	17
205489	3
205493	7
205496	82
205503	24
205522	134
205527	409
205528	4
205534	24
205535	84
205540	377
205545	11
205547	17
205583	806
205593	71
205607	105
205608	834
205617	21
205619	8
205621	1
205639	1
205644	60
205650	1
205658	216
205665	334
205673	18
205679	25
205681	638
205684	254
205687	749
205738	919
205757	3
205786	750
205787	3362
205788	5
205797	81
205798	2
205804	44
205805	4
205809	42
205814	29
205816	2
205839	40
205850	8
205857	1
205862	1
205886	9
205945	1
205979	1
205988	52
205990	89
205998	1
205999	4
206008	4
206013	2
206019	8
206021	64
206028	6
206039	6
206044	320
206056	1
206061	8
206073	69
206074	11
206081	102
206102	5
206115	4
206117	11
206125	196
206149	35
206154	210
206163	14
206177	101
206180	3
206185	940
206187	210
206189	122
206192	3
206202	67
206207	102
206209	60
206212	142
206225	2
206230	185
206239	220
206245	129
206256	29
206274	116
206285	3
206310	59
206318	1
206328	1
206344	91
206368	354
206375	282
206397	1
206412	1
206417	83
206442	94
206471	118
206569	1
206574	23
206583	4
206614	5
206645	1
206653	5
206660	4
206672	71
206679	2
206705	1
206710	5
206715	82
206718	86
206728	42
206738	8
206750	6
206755	529
206760	143
206765	114
206769	66
206770	5
206774	329
206797	56
206826	11
206831	93
206836	2
206842	82
206843	41
206849	349
206871	126
206887	18
206914	16
206938	11
206953	90
206963	8
206978	1
206990	1
206996	150
206997	52
207013	4741
207015	31
207023	58
207028	361
207051	1381
207133	1
207152	4
207175	11
207176	15
207199	4
207209	18
207225	7
207231	6
207235	100
207240	667
207241	391
207246	122
207273	14
207297	14
207302	2
207340	22
207350	149
207377	255
207387	23
207393	27
207422	17
207474	2
207480	3
207489	462
207494	107
207505	4
207516	12
207517	1546
207537	1
207542	12
207553	309
207554	13
207566	4
207574	214
207581	19
207582	55
207590	12
207606	7
207611	7
207613	2
207618	662
207621	32
207623	212
207629	1
207637	96
207676	8
207691	15
207693	11
207694	309
207701	174
207703	98
207705	4
207710	13
207720	11
207726	139
207736	30
207740	4
207745	175
207751	215
207765	76
207782	112
207799	191
207801	185
207814	5
207819	95
207822	1363
207827	50
207837	180
207849	5
207850	364
207863	28
207885	2
207886	1
207894	966
207900	94
207901	4
207904	1487
207911	60
207916	53
207924	4
207932	3
207944	19
207947	34
207952	2
207955	30
207959	8
207963	5
207982	43
207992	35
207998	53
208022	119
208032	1
208034	66
208036	1
208049	1141
208057	2
208069	29
208071	30
208076	82
208079	8
208105	308
208118	16
208127	4
208152	286
208171	44
208180	3
208181	526
208186	361
208197	16
208198	6
208227	6
208237	16
208240	19
208279	1
208283	198
208284	234
208298	3
208299	1
208314	167
208322	3
208327	31
208339	73
208347	317
208352	152
208357	204
208359	10
208364	1
208369	1
208389	2
208396	242
208421	32
208422	34
208423	33
208435	1151
208439	1
208451	2
208465	4
208483	1
208496	91
208503	343
208506	2
208543	12
208548	21
208549	22
208550	80
208558	361
208563	5
208572	54
208579	81
208580	6
208586	31
208603	7
208630	20
208632	33
208649	13
208661	888
208663	95
208667	53
208669	65
208675	302
208685	31
208687	3
208694	97
208695	325
208700	127
208708	3
208714	26
208715	380
208730	353
208732	163
208748	1
208750	152
208756	30
208785	78
208790	1694
208809	1
208820	14
208826	3
208828	343
208832	2
208835	12
208851	1
208868	161
208891	18
208901	80
208908	52
208914	47
208919	43
208924	180
208936	48
208941	4
208946	838
208951	1853
208952	1
208956	58
208964	364
208965	21
208979	2
208981	1
208983	7
208984	331
208988	1
209012	17
209013	49
209015	27
209028	80
209029	9
209065	2
209078	29
209100	1
209119	2
209129	8
209140	16
209208	1
209219	1
209237	62
209244	9
209252	5
209309	1
209327	1
209354	2
209356	10
209373	16
209380	312
209418	1
209420	1490
209438	14
209440	12
209480	29
209515	108
209517	50
209520	61
209523	4
209554	557
209555	3
209564	6
209613	1
209623	327
209640	5
209641	2
209649	1
209661	1
209671	153
209675	85
209691	1
209692	441
209699	5616
209724	2
209731	2
209746	1
209776	2
209778	1
209786	651
209787	541
209818	1
209823	2
209840	1
209869	3
209884	9
209937	22
209971	2
209985	1
210162	8
210195	296
210205	10
210225	1
210244	12
210272	13
210277	22
210282	1
210307	165
210325	1
210390	11
210395	2
210408	3
210417	1367
210418	62
210420	274
210422	39
210423	3
210467	5
210506	6
210539	1
210591	6
210638	36
210651	7
210661	1497
210672	1
210682	259
210706	505
210713	62
210718	40
210741	91
210773	1
210829	38
210882	1
210908	6
210910	1
210979	32
210997	3
211097	67
211107	10
211135	9
211181	164
211192	607
211194	1
211202	4
211203	535
211221	4
211251	37
211253	143
211511	2
211589	1
211627	1
211698	4
211714	44
211781	9
211797	1
211852	16
211979	118
212054	16
213071	6
215172	2
216178	5
224229	22
225841	3
225896	3
225975	10
229549	2
229572	1
232474	74
232629	2
234574	41
235808	1
239813	401
245220	1
245268	3
246715	8
253117	1
253568	185
255427	3
255973	200
256012	20
256071	2
260140	1
260585	3
261412	1
262667	1
262677	4
263229	1
266594	3
266639	31
269679	1
271662	1
274127	39
275048	16
281640	1
287246	18
291378	1
292535	1
292540	17
299411	1
299453	2
299560	1
299911	5
300030	2
300255	2
300635	43
300721	34
300726	32
300760	1
300850	135
300914	179
300936	5
303042	1
303390	2
303683	5
312835	1
313002	3
313124	4
317781	3
318588	1
321100	7
322032	17
322660	12
322696	2
323093	174
325502	4
327294	5
327602	1
327951	1
328330	1
328672	803
328710	1
328991	3
329160	3
329388	142
330167	1
330191	5
330286	2
330342	29
330365	4
331761	1
332632	5
332646	1
332687	28
334573	291
334649	1
335406	155
335407	1
337129	2
337384	1
337860	2
338094	1
338413	6
338837	2
338870	37
338903	29
338993	2
339023	1
340073	9
340099	2
340119	34
340161	5
340190	3
340221	3
340282	11
340326	1
348829	2
348843	29
348948	80
348967	1
349471	5
355660	7
355695	155
355923	71
356108	8
356840	14
358797	1
359059	19
360905	7
361071	1
363232	5
363371	1
363587	1
363608	4
363630	6
363674	87
363704	30
363712	18
363731	5
363746	2
363775	167
363787	5
363792	8
363808	4
363815	169
363829	30
363849	25
363862	74
363871	211
363886	36
363892	87
363893	1
363898	7
363907	1
363914	56
363943	202
363947	269
363954	7
364019	2
364020	101
364021	4
364085	39
364125	1
364130	278
364152	42
364175	232
364183	46
364230	1
364258	2
364272	1
364368	3
364370	9
364426	54
364509	1
364588	1
366600	2
366650	1
370109	1
373121	26
373204	2
373317	11
373385	3
374287	52
374613	42
375728	147
375761	4
375768	12
375937	4
375949	52
375971	34
375973	1
376212	8
376295	2
376357	1
376419	1
376421	96
376553	917
376581	3
376583	1
376662	1
376681	1
376705	2
376709	75
376714	1
376740	31
376760	30
376788	28
376803	72
376843	8
376865	1
376871	12
376882	6
376890	4
376943	33
376974	36
376986	8
376989	158
376995	28
377008	14
377013	61
377019	285
377024	16
377026	30
377051	71
377057	244
377058	1
377063	159
377118	82
377119	2
377123	2
377125	17
377145	69
377156	697
377157	1
377161	1
377166	244
377171	792
377186	1
377191	64
377196	3113
377203	96
377211	2
377220	1
377222	225
377225	107
377230	59288
377231	1
377232	480
377237	593
377243	193
377253	708
377257	376
377258	39
377267	5
377367	4
377380	2
377383	78
377390	4
377475	3
377486	7
377505	6
377555	2
377559	3
377569	2
377575	4
377629	9
377650	10
377687	2
377702	13
377728	4
377767	1
377802	40
377831	4
377870	1
377888	1
377960	118
377981	1
377982	2
378000	3
378017	3
378025	27
378036	19
378059	1
378132	1
378141	1
378150	73
378155	171
378172	4
378226	26
378231	7
378236	4
378241	28
378248	1
378251	1
378253	14
378285	18
378309	8
378375	6
378447	1
378473	1
378564	1
378635	1
378754	7
378764	5
378796	1
378805	4
378849	1
378885	12
378895	154
378937	2
378962	1
378971	31
378976	10
378997	8
379003	1
379134	2
379155	17
379162	3
379167	2
379201	3
379261	24
379272	4
379284	4
379317	20
379364	7
379374	230
379381	3
379387	40
379403	12
379415	1
379420	1
379425	6
379469	1
379474	1
379519	6
379529	2
379531	1
379534	1
379571	3
379581	20
379593	5
379601	2
379606	1
379622	15
379627	2
379631	5
379632	99
379637	35
379646	51
379648	36
379670	30
379676	14
379690	90
379691	25
379701	49
379711	1
379714	9
379719	128
379726	77
379737	26
379746	395
379762	1077
379768	38
379784	3
379785	1
379786	6
379799	54
379800	1978
379802	1
379808	71
379810	62
379815	122
379817	4688
379832	101
379841	487
379842	121
379851	215
379863	15
379877	1934
379885	40
379896	8
379901	2415
379902	1
379906	422
379908	5
379917	44
379918	10111
379919	4612
379923	2443
379928	9
379933	422
379954	1035
379955	615
379961	7
379968	95
379970	4
379990	23
380002	2558
380006	182
380013	1183
380018	1
380020	326
380024	3
380031	101
380043	6
380070	9
380072	1
380078	10
380091	4
380093	74
380106	170
380153	14
380158	17
380175	22
380183	27
380188	3
380190	1166
380195	178
380200	205
380205	1
380207	135
380210	116
380211	113
380213	2
380217	24
380222	14
380227	19
380229	9
380314	50
380321	30
380322	13
380332	1
380349	24
380375	6
380376	2
380411	1
380423	21
380424	15
380429	9
380443	22
380456	2
380459	12
380467	10
380474	10
380485	7
380501	1
380509	124
380511	180
380520	50
380525	46
380530	121
380531	2
380594	67
380595	1
380602	259
380606	74
380608	15
380613	298
380618	307
380620	6
380628	239
380649	9
380654	502
380665	208
380698	553
380699	1
380707	1
380736	1
380746	710
380756	39
380761	20
380797	34
380812	1
380813	169
380815	358
380825	1226
380830	598
380835	908
380842	252
380847	9714
380848	1
380849	7
380856	1
380857	3
380864	2066
380866	1
380869	1633
380874	98
380876	235
380881	1
380883	1
380900	1
380901	17
380905	406
380915	30
380921	21
380925	3
380927	932
380932	78
380937	1
380958	45
380961	43
380968	166
380978	10
380986	1
380996	249
381022	132
381031	2
381047	30
381048	35
381053	4
381076	5
381077	2
381100	38
381105	77
381110	1
381125	3
381138	2
381145	4
381149	33
381151	29
381156	284
381168	1
381173	63
381177	21
381182	174
381184	74
381192	38
381221	494
381222	10
381226	7
381229	1
381241	1
381242	225
381246	7
381261	1
381268	13
381277	15
381281	740
381287	314
381288	72
381297	1
381302	109
381316	1
381325	8
381335	321
381347	71
381351	1
381369	9
381371	257
381376	207
381381	59
381386	28
381427	9
381429	257
381436	38
381458	624
381461	1
381500	515
381505	32
381510	4
381519	29
381521	1
381524	2
381533	65
381535	2
381540	826
381542	1
381545	1
381554	1
381556	4
381616	1
381649	26
381665	2
381719	1
381735	3
381761	5
381762	1
381772	2
381779	39
381791	1
381807	48
381812	1
381821	2
381831	12
381875	5
381881	17
381886	3
381891	6
381916	6
381922	2
381937	32
381942	98
381966	46
382049	1
382052	105
382054	47
382061	1
382066	46
382067	5
382082	9
382089	1
382104	1
382107	23
382117	1
382128	1
382133	6
382138	2
382143	60
382151	28
382156	8
382165	4
382175	10
382189	2
382190	1
382205	17
382212	9
382220	9
382232	66
382237	3
382246	7
382256	9
382257	39
382264	1
382276	59
382277	180
382282	1
382287	85
382288	24
382293	171
382295	16
382304	103
382309	4
382314	105
382315	50
382329	74
382334	16
382337	877
382338	31
382339	25
382347	467
382348	3301
382350	152
382359	1653
382360	23
382366	417
382367	199
382371	4
382373	1310
382380	16
382385	2
382389	86
382390	89
382395	205
382396	3
382402	20
382407	7
382409	263
382411	2
382413	47
382417	154
382423	345
382427	149
382430	1
382437	7282
382438	75
382442	391
382446	260
382448	592
382451	1
382458	247
382460	268
382465	454
382477	196
382482	49
382484	145
382496	98
382497	477
382499	48
382502	3
382507	2
382513	216
382515	2
382522	219
382523	1180
382530	58
382531	1
382541	97
382544	1
382554	3084
382555	335
382559	377
382560	9
382572	1
382579	1
382581	1
382582	1016
382591	3
382592	48
382608	3
382615	128
382620	9
382625	211
382626	20
382630	5
382631	1
382636	4
382644	17
382645	14
382648	4
382652	6
382653	6
382658	57
382663	12
382674	2
382684	4
382689	4
382690	22
382692	9
382698	59
382699	251
382700	521
382705	57
382710	137
382715	284
382718	159
382725	104
382736	117
382741	421
382746	9
382773	1
382782	17
382783	289
382791	62
382796	1
382801	79
382804	67
382805	252
382813	129
382815	1
382824	117
382829	444
382849	4
382860	18
382864	12
382875	32
382883	186
382898	9
382903	5
382904	1
382911	45
382912	14
382913	40
382920	17
382936	19
382940	35
382941	30
382942	28
382956	66
382961	86
382967	80
382968	29
382971	2
382973	1
382999	1
383004	29
383018	1
383023	89
383042	1974
383047	16
383049	4
383053	122
383054	1
383062	19
383071	597
383075	1
383093	1
383099	40
383104	1
383109	11
383151	1
383156	22
383218	21
383250	14
383253	12
383267	7
383282	71
383318	3
383331	133
383341	14
383369	6
383382	22
383387	4
383389	1
383400	5
383471	46
383474	15
383476	61
383499	12
383514	11
383529	21
383536	90
383555	48
383560	142
383569	1
383623	16
383629	16
383687	30
383696	164
383698	3
383706	2
383846	28
383853	1
383858	6
383927	6
383928	14
384479	3
384985	1
388390	1
389226	1
389537	17
390478	1
390530	1
390612	4
390682	4
390685	1
390754	1
391251	21
392393	265
393858	1
394949	6
396157	1
396778	45
396810	1
398130	16
398739	4
398815	3
399208	46
404102	1
414402	1
414474	2
414629	51
414716	171
415072	5
415152	2
415354	6
415362	2062
415422	1420
415479	1
415496	2
415529	14
415556	6
415557	4
415582	92
415921	10
415938	48
416205	1
416992	2
417080	2
417873	28
419976	1
421469	1
422221	12
423860	3
426690	5
433038	9
433238	3
434069	5
435294	69
437761	7
437857	2
441097	4
445575	2
445580	3
445622	26
445811	59
446994	3
447467	1
447794	22
447978	135
448002	1
448071	13
448153	1
448859	4
448889	17
450740	19
452618	1
454214	22
454373	3
459546	1
459970	1
460120	2
460953	2
462533	194
462667	1
463225	55
463332	15
465820	1
466219	2
466560	12
466565	6
466651	5
466694	6
467017	40
467274	68
467747	1
467800	16
467872	40
467960	21
468058	21
468324	138
479753	4
483568	79
485029	1
490248	4
490533	3
490588	1
494093	1
503059	9
503532	1
508702	1
509489	1
512650	2
521036	113
523327	4
523875	26
527565	11
528169	8
528231	275
530307	1
536421	9
537132	3
537217	30
537587	2
540711	9
540985	25
547752	1
547956	2
549919	1
552358	1
552369	1
552376	4
552622	1
555130	8
557710	30
560148	1
562909	2
563086	4
563681	1
567225	11
568903	3
569080	1
570922	9
570968	1
571254	1
572139	1
572182	4
572189	1
572199	55
572231	7
572254	4
572267	10
573103	2
573554	2
574084	1
574766	1
575418	8
575481	5
575501	1
575630	19
576251	12
576297	1
576638	1
576681	592
576755	2
576831	20
576942	98
577044	1
577083	5
577110	1
577136	5
577147	1
577163	2
577195	1
577227	1
577306	4
578227	3
580510	1
585970	12
586614	1
589879	1
590363	1
596092	1
599713	117
603802	4
604334	1
605197	1
605609	1
605614	55
609548	10
617246	14
617372	56
617742	1
623652	4
625005	1
631523	5
634174	229
634700	5
634725	2
636241	2
636771	19
639658	11
641848	1
647857	8
648365	1
648917	1
649055	1
649240	25
649261	1
649285	1
652463	1
652824	49
653781	21
655398	15
658328	3
658612	29
658619	1
658756	1
659759	3
661284	18
661411	2808
661619	1
664505	8
665314	2
665536	18
670933	1
671752	3
674861	1
677644	61
679307	3
679467	15
679520	1
679593	12
679733	50
679736	11
679831	5
680151	69
681194	1
681425	2
686676	1
689684	1
692837	2
697850	6
699994	1
703670	4
703708	17
704101	1
705725	128
707041	5
707049	1
707136	10
707180	2
707308	3
707319	353
707427	2
707584	16
707638	3
708957	2
708967	1
709397	1
709539	50
710817	5
714233	26
714384	1
714479	4
714660	53
714781	11
714782	2
714860	34
715768	1
719013	23
719061	30
720286	2
723256	3
723445	7
723591	8
724297	3
724600	11
726051	1
726758	1
727745	9
728223	3
728280	8
728915	2
729565	10
730489	2
734409	2
739375	3
740340	4
740401	29
740402	1
740416	14
740737	11
741313	1
741364	3
741816	8
742241	73
743151	3
743463	2
744670	5
745411	8
748097	4
759383	1
759455	1
760028	6
760135	29
760155	5
760248	5
760254	1
763723	47
765159	1
765935	2
766392	1
766610	3
767136	16
767150	85
767156	3
768398	1
768428	1
768434	155
768473	123
768492	1
768506	4
768557	81
768567	399
768910	6
770418	4
770420	50
770450	2
770454	16
770455	45
770473	6
770488	3
770493	10
770503	3
770557	28
770617	16
770631	8
775948	17
775982	115
776006	8
776015	1
777185	9
777315	5
777349	458
777372	49
777430	116
777478	181
777485	410
777493	14
777495	105
777696	1
777741	1
777747	2
777821	1
777972	8
779244	5
779263	1
779293	8
779397	1
779688	49
779716	3
779814	26
779860	293
779924	8
780160	1
780308	1
781243	1
782233	7
785726	1
787906	21
788178	57
788241	1
788261	77
788342	4
788384	17
788459	11
790359	16
796792	4
796824	76
798115	1
804371	7
809364	2
812407	3
813270	1
813406	13
817685	134
821151	8
821238	1
821309	8
821332	5
821381	19
821455	1
822071	3
822288	1
822302	1
822845	88
823109	1
823219	4
823250	1
823332	9
823344	233
823350	5
823356	5
823424	2
823615	16
823658	20
823687	443
823732	2
823742	48
823767	10
823810	10
823825	14
823833	12
823838	9
823840	374
823856	1
823862	142
823886	8
823888	1
823894	18
823922	5
823949	1
823954	60
824047	26
824066	3
824074	10
824078	1
824085	6
824095	2
824104	5
824111	4
824114	10
824121	6
824125	114
824130	1
824138	3
824146	20
824157	7
824161	5
824167	1
824179	370
824186	23
824193	19
824203	10
824204	1
824205	10
824214	17
824215	150
824219	6
824225	33
824251	3
824252	54
824261	9
824298	9
824299	19
824304	13
824313	264
824329	5
824331	43
824346	371
824357	1
824359	34
824362	23
824367	115
824383	1
824387	71
824388	253
824402	25
824407	4
824433	24
824450	7
824502	11
824512	1
824515	4
824525	25
824548	4
824553	89
824587	22
824592	155
824603	9
824620	1
824623	56
824631	31
824633	384
824644	56
824663	48
824672	3
824677	284
824691	1
824701	272
824702	89
824703	49
824711	405
824723	8
824734	10
824739	113
824751	1
826110	48
826144	5
826150	3
826151	147
826152	1
826158	192
826160	1
826167	3
826168	8
826171	115
826176	13
826181	28
826186	63
826187	4
826195	235
826196	1
826198	1
826226	6
826265	83
826275	5
826282	12
826284	1
826290	13
826292	55
826296	6
826297	1
826301	4
826304	18
826316	144
826323	19
826324	92
826334	1
826336	1
826354	12
826355	28
826358	2
826365	22
826368	4
826369	1
826376	2
826393	14
826394	36
826395	4
826399	2
826400	439
826401	12
826402	2
826405	36
826410	11
826413	54
826432	120
826442	50
826461	4
826488	4
826495	3
826500	1
826509	42
826511	95
826532	136
826543	7
826552	68
826557	1689
826558	22
826564	117
826582	1
826583	1
826591	218
826592	1
826593	36
826599	7
826604	1
826609	1
826635	11
826637	6
826674	1
826677	6
826680	1
826682	16
826684	40
826687	49
826696	205
826706	45
826717	2
826753	1
826763	11
826775	1
826789	1
826798	25
826810	1
826825	28
826861	48
826877	4
826891	11
826916	8
826928	2
826930	1
826933	1
826940	63
826945	15
826973	1
826996	1
