Insertion	Frequency
48043	15
48176	1
50772	9
66968	2
68931	5
69222	2
78549	14
80256	24
82880	1
86604	1
90187	2
90358	31
90590	3
91665	6
91701	11
92356	1
93300	13
94399	23
94851	1
95894	2
96101	6
96444	1
102860	1
102893	7
104705	1
106075	3
106791	19
106812	21
107265	2
109483	9
109741	1
109859	1
115819	5
116192	17
118185	68
118196	37
118369	2
118419	1
119078	2
120633	199
120638	4
121421	29
123551	1
124404	3
125396	1
125577	13
125850	1
133493	6
133652	1
134543	2
134757	1
134786	8
135046	2
135191	66
136334	4
137086	11
137291	1
137457	10
137698	3
137706	1
137729	19
138009	1
138052	1
138113	1
138116	67
138666	6
139321	74
141403	1
141471	134
142862	1
145114	1
148621	9
150276	3
150436	9
151596	1
151835	3
151887	1
151966	13
153526	9
153558	5
154344	1
160343	39
168841	27
169781	5
169960	20
170211	2
171031	32
171722	2
171850	1
171910	3
178679	1
178858	2
181234	1
182439	9
183490	1
183849	21
184831	1
185480	20
192209	5
195874	12
196306	9
197842	3
198385	3
198899	2
198950	4
199019	1
199098	14
199290	1
200957	15
201232	1
201343	29
201355	3
201575	49
201687	8
201887	1
202485	1
202783	365
202799	1
203307	8
203574	11
204640	1
204813	1
204823	35
204858	99
204881	97
204884	14
204908	3
204916	46
204918	158
204926	2
204945	211
204973	38
204981	46
204988	1
205023	2
205043	1
205064	1
205065	580
205098	112
205105	333
205114	64
205122	32
205137	6
205138	58
205145	24
205155	19
205170	10
205231	42
205252	2
205267	19
205273	8
205301	6
205317	18
205336	13
205340	39
205342	1
205364	2
205369	204
205373	11
205402	3
205407	68
205417	15
205422	674
205429	110
205434	4
205439	1
205449	162
205454	2
205455	167
205460	31
205462	1
205465	267
205467	4
205494	38
205496	9
205504	217
205511	55
205512	614
205517	553
205542	125
205543	87
205548	815
205553	217
205574	129
205591	2508
205601	532
205609	86
205616	135
205627	1
205630	54
205646	3
205651	135
205653	173
205658	977
205666	6
205673	455
205681	16
205689	866
205709	2020
205724	50
205735	805
205738	334
205741	107
205746	1
205755	62
205760	1
205794	1094
205795	6097
205800	772
205804	1
205805	273
205806	2879
205810	43
205812	199
205817	171
205822	1
205823	5
205824	12
205847	31
205850	1
205852	680
205854	1
205855	413
205858	101
205860	35
205865	2632
205868	1386
205870	107
205888	684
205889	1
205894	2
205896	2
205901	33
205911	106
205912	181
205913	93
205938	1
205952	389
205966	116
205976	1
205978	25
205987	121
205998	379
205999	74
206015	6
206021	53
206027	2
206047	5
206052	1787
206054	15
206081	8
206088	4
206089	408
206106	5
206157	6
206162	1
206177	8
206193	90
206195	10
206215	7
206217	8
206253	1
206282	80
206375	1
206376	71
206383	5
206415	1
206438	253
206450	13
206483	8
206515	168
206577	1
206582	1
206636	1
206661	2
206680	6
206713	160
206726	4
206730	9
206746	29
206753	55
206758	127
206763	962
206768	279
206772	106
206777	274
206782	671
206787	229
206805	6
206811	9
206815	6
206825	27
206850	135
206851	1
206856	126
206857	693
206865	183
206874	78
206877	1338
206894	1
206895	310
206902	2
206910	591
206922	112
206932	1
206942	132
206961	67
206970	135
207005	17
207014	30
207021	471
207023	83
207059	134
207064	54
207081	13
207103	144
207120	11
207126	16
207134	5
207141	28
207170	24
207178	6
207183	26
207217	8
207232	22
207239	1
207249	35
207288	1
207310	19
207385	1
207401	2
207452	321
207472	39
207482	35
207497	1001
207502	655
207507	1128
207511	44
207512	90
207513	1880
207523	22
207524	38
207525	1839
207550	142
207561	2550
207562	102
207576	7
207582	452
207584	16
207589	35
207590	2032
207619	6
207621	38
207626	2173
207629	731
207631	291
207636	50
207637	1
207638	110
207665	90
207684	14
207685	6
207702	1
207709	330
207711	18
207713	30
207718	39
207720	2
207728	38
207735	7
207773	12
207783	1
207807	3
207810	2
207820	3
207830	1
207845	1
207863	1
207883	1
207887	2
207894	84
207902	265
207912	114
207924	3
207940	2
208000	2
208030	17
208057	5
208097	2
208113	1
208126	1204
208128	71
208138	59
208148	1
208160	56
208179	542
208194	1092
208216	255
208221	1
208235	7
208273	25
208282	7
208287	5
208291	65
208292	17
208306	6
208307	16
208322	52
208328	1
208335	27
208365	2
208367	39
208402	3
208429	60
208430	2
208443	24
208448	2
208459	2
208465	3
208473	4
208475	2
208492	2
208504	1
208511	1
208558	4
208587	1
208594	5
208640	1
208667	39
208669	1
208676	23
208702	6803
208708	1269
208716	2
208723	422
208725	22
208729	30
208738	288
208740	50
208743	35
208751	36
208758	71
208766	49
208793	803
208798	1708
208833	1
208834	4
208836	40
208840	6
208843	27
208859	4
208867	46
208876	1
208916	1
208932	2
208944	14
208949	7
208954	150
208959	47
208964	12
208980	3
208987	1
208996	2
209036	3
209037	29
209038	1
209043	40
209052	33
209063	25
209073	146
209077	2
209081	192
209091	4
209095	46
209100	1
209105	33
209108	17
209112	9
209136	4
209137	52
209139	67
209142	9
209175	33
209179	2
209227	125
209248	7
209250	142
209259	34
209274	55
209289	2
209299	13
209317	111
209371	44
209376	1
209383	173
209388	252
209448	3
209488	1
209498	10
209500	18
209509	16
209523	74
209525	171
209528	43
209531	2
209572	2
209579	2
209582	93
209596	28
209597	586
209621	178
209631	464
209640	3
209641	2439
209643	158
209648	12650
209649	685
209650	1553
209669	9
209683	1
209707	382
209725	1
209732	1
209739	144
209740	431
209747	276
209748	71
209754	342
209756	3
209766	95
209794	837
209795	52
209802	28
209826	47
209827	18
209830	1818
209831	43
209835	12
209838	15
209847	193
209849	1
209863	3
209864	3
209872	21
209877	199
209881	11
209887	3
209910	22
209920	8
209945	91
209955	4
209956	5
209960	6
209974	1
209975	1
209993	15
210042	1
210240	1
210280	11
210290	1
210302	1
210315	34
210317	2
210328	45
210372	8
210373	1
210386	1
210416	3
210475	15
210485	4
210505	3
210599	55
210646	1
210659	65
210669	123
210690	59
210721	2
210726	21
210768	57
210781	3
210842	7
210845	1
210890	2
210987	12
210998	3
211010	495
211012	14
211022	161
211023	43
211033	1
211054	64
211102	1
211117	10
211128	14
211157	1
211187	22
211189	7
211211	1
211302	4
211313	4
211329	20
211422	1
211518	198
211553	26
211576	10
211589	12
211612	21
211635	1
211706	3
211711	43
211794	3
211987	36
212062	6
212146	1
212215	53
213980	12
223273	1
226165	5
226497	695
226556	1
227271	31
227273	2
230108	1
230221	61
232882	12
233047	1
234935	1
235087	2
235105	19
235842	16
236029	1
236361	54
236385	1
236784	2
237867	10
238141	1
238322	113
238333	2
238449	203
238532	14
244866	1
244890	1
255589	1
255590	61
256086	26
256224	1
256234	65
256338	228
256466	3
256529	20
256599	11
257305	1
258358	1
258888	148
262557	5
267043	2
267409	8
267414	2
269067	21
269130	1
269196	1
273656	30
278454	1
289670	17
294850	6
297627	13
299766	1
300263	37
300361	11
300663	170
300966	2
301220	34
301854	8
303242	2
303692	32
312660	2
312843	4
315848	8
317730	1
319185	4
322623	61
322980	12
323419	2
323432	5
323468	107
323476	1
323556	26
323645	43
323773	12
326065	2
327507	1
327834	1
327975	1
328222	53
329054	19
329381	2
329458	1
329470	2
329529	6
329868	1
330074	6
330299	2
330555	1
335463	1
336208	1
337362	17
337928	1
338217	2
338218	8
338291	5
338426	46
338966	39
338996	131
339029	7
339036	513
339051	1
339080	1
339095	507
339105	92
339112	811
339123	3
339124	255
339129	1
339130	2855
339147	5
339206	562
339213	214
339234	6
339272	110
339311	1
339368	9
339423	21
339511	5
339543	11
339640	2
339747	1
339828	124
340051	8
340173	5
340334	12
341032	21
348841	1
349479	99
349701	33
350105	1
350256	2
351123	56
355269	6
356502	2
356657	140
358669	1
363636	12
363638	40
363661	38
363682	1
363720	1
363754	36
363783	99
363805	1
363823	11
363837	2
363894	1
363960	13
363962	6
364038	18
364047	1
364434	158
364492	78
367745	62
369185	1
369507	1
370224	1
370803	2
372517	3
372884	25
373966	2
373985	3
373990	1
374008	21
374013	82
374290	1
374428	1
374540	7
374621	1
376397	35
376458	2
376717	2
376811	1
376890	20
376895	1
376898	15
376951	3
376975	128
376977	4
376997	139
376998	9
377034	5
377061	33
377092	28
377148	1
377159	255
377184	16
377202	8
377204	352
377212	318
377218	1076
377219	1
377230	427
377233	486
377238	228
377261	30
377275	33
377318	20
377322	14
377324	45
377362	4
377375	19
377391	24
377405	24
377408	19
377423	5
377494	1
377513	130
377567	1
377568	1
377583	2
377637	59
377692	19
377700	154
377709	2
377710	198
377714	17
377768	20
377788	27
377839	28
377868	54
377873	4
377913	26
377926	7
377974	121
377984	19
377989	20
377990	4
377998	73
378008	11
378009	3
378023	3
378025	1
378033	6
378039	14
378082	13
378094	1
378163	10
378175	2
378215	18
378234	149
378266	11
378449	1
378456	4
378698	1
378767	22
378772	9
378811	86
378903	217
378933	2
378945	51
378947	4
378974	67
378984	2
378990	33
379003	5
379005	18
379011	11
379025	72
379047	16
379095	9
379105	4
379127	173
379142	80
379163	96
379175	3
379198	4
379208	1
379209	4
379217	10
379218	49
379239	75
379258	20
379269	340
379270	2
379275	1
379292	144
379326	1
379347	1
379351	9
379357	6
379372	18
379382	27
379389	1
379394	1
379411	3
379428	1
379435	1
379440	11
379471	1
379481	23
379482	2
379514	35
379527	16
379537	9
379574	2
379589	6
379610	1
379645	19
379654	9
379672	8
379673	5
379678	23
379724	1
379729	1
379754	19
379770	119
379784	1
379807	1
379808	90
379825	75
379859	8
379877	5
379909	44
379914	46
379926	82
379927	53
379931	74
379970	2
379976	1
379998	6
380010	102
380014	18
380021	47
380052	1
380057	1
380086	15
380093	1
380099	51
380114	41
380122	4
380166	43
380191	3
380198	7
380208	46
380329	2
380357	26
380362	3
380383	85
380431	1
380432	2
380437	1
380451	2
380519	103
380537	13
380597	4
380602	44
380610	5
380621	6
380626	2
380651	2
380662	31
380678	11
380707	1
380730	89
380741	110
380747	205
380749	123
380754	463
380759	121
380769	284
380805	4
380806	7
380833	352
380838	191
380845	87
380850	7
380855	4552
380857	2
380864	22
380865	3
380867	79
380872	100
380877	300
380891	33
380903	22
380909	195
380913	89
380917	8
380923	26
380930	9
380933	2
380935	1032
380940	126
380945	8
380955	6
380963	46
380964	379
380966	1
380969	17
380976	742
380986	88
380991	9
380994	26
381003	455
381004	1029
381005	7
381011	23
381015	65
381016	2
381018	122
381020	3
381025	1
381026	86
381030	89
381035	6
381037	295
381039	227
381040	484
381050	750
381055	393
381056	351
381060	3
381061	1178
381062	23
381066	419
381069	16
381084	604
381094	18
381108	7188
381112	1
381113	3522
381118	26
381130	221
381132	846
381133	276
381143	3
381147	1
381152	1
381153	107
381157	1
381158	1
381159	4370
381160	1
381164	10335
381166	133
381174	1335
381176	707
381181	1774
381185	14
381186	568
381189	1
381190	962
381192	11
381198	1
381200	33
381205	72
381210	2
381220	1
381228	2
381229	15005
381234	1666
381239	1626
381240	178
381244	95
381247	96
381250	270
381255	223
381261	192
381262	34
381263	42
381269	14
381279	2
381285	399
381288	1
381289	3093
381295	847
381296	216
381301	232
381310	232
381311	345
381321	36
381324	12
381337	6
381338	70
381343	1
381355	125
381369	16
381377	1357
381379	6219
381384	669
381393	168
381394	1722
381409	206
381425	257
381426	21
381435	341
381437	725
381447	174
381449	58
381454	136
381456	13
381457	10
381461	106
381466	735
381469	6
381471	1
381486	31
381503	4
381508	117
381513	6
381518	90
381519	287
381527	482
381528	21
381532	3
381534	12
381539	7
381542	1
381553	4
381554	3
381559	9
381564	165
381594	5
381600	204
381601	1
381606	5
381608	1
381609	5123
381613	1
381614	4007
381619	6728
381620	11354
381623	5
381624	12548
381629	2
381634	66
381636	3
381651	7
381652	4
381654	3056
381656	2
381657	47807
381658	33351
381659	9
381665	10227
381666	81383
381672	1822
381673	49460
381680	3
381686	1
381689	3
381690	8
381691	46550
381694	18722
381696	7
381699	323
381702	2
381704	947
381708	1
381709	45559
381712	2956
381719	3
381720	13147
381722	2183
381725	1
381726	115
381727	58826
381732	2484
381741	1
381742	3
381743	15673
381744	3115
381752	498
381755	5
381759	2
381762	793
381764	2784
381769	4521
381770	32052
381775	105
381777	615
381780	1378
381785	153
381786	9
381787	190556
381793	534
381794	235
381797	1486
381798	2761
381799	19099
381814	5
381815	27890
381817	128
381820	5633
381821	1181
381822	4616
381828	20
381829	14680
381830	1
381839	289
381855	121
381857	22
381875	1
381882	124
381883	651
381884	4061
381889	17567
381894	1818
381899	3213
381900	62
381911	620
381924	340
381929	38
381930	111
381937	81
381938	296
381945	226
381950	2836
381955	5
381960	67
381966	585
381974	111
381990	120
381996	3
382006	29
382008	14
382013	1
382014	14
382021	3
382035	8
382042	16
382046	14
382050	71
382057	16
382060	5
382062	282
382067	19
382068	55
382074	57
382075	21
382091	5
382093	1
382095	5
382097	10
382104	1
382105	1
382112	2
382114	20
382115	24
382125	6
382141	6
382151	4
382156	2
382164	31
382173	30
382174	10
382178	8
382183	8
382198	1
382213	1
382220	33
382245	7
382250	1
382265	2
382284	16
382285	97
382295	1
382301	26
382312	2
382323	11
382332	27
382336	2
382337	13
382345	13
382355	20
382356	931
382358	3
382361	3
382367	21
382374	156
382375	20
382381	18
382393	7
382397	16
382398	33
382403	131
382421	2
382426	8
382431	33
382445	1648
382450	1
382453	17
382454	7
382456	129
382468	34
382473	50
382481	66
382490	49
382492	344
382521	1
382530	14
382531	4
382539	5
382558	7
382562	2
382573	87
382580	1
382588	3
382589	93
382590	1681
382595	1
382600	66
382623	51
382628	2
382633	255
382634	139
382646	2
382652	2
382653	3
382671	1
382681	183
382682	9
382687	35
382697	132
382698	15
382700	24
382706	9
382707	651
382708	2384
382713	87
382718	20
382723	202
382725	7
382726	468
382728	2
382733	13
382744	3
382754	1
382764	27
382766	2
382790	504
382791	1781
382796	61
382797	45
382798	563
382799	4800
382800	76
382804	548
382809	1
382810	476
382812	151
382813	3
382816	75
382821	572
382824	505
382832	286
382837	2168
382839	101
382857	16
382868	52
382891	1700
382900	82
382906	890
382911	4253
382916	1
382919	55
382920	1
382921	10
382928	2
382930	2
382931	133
382935	36
382936	50
382944	316
382945	186
382948	1
382949	10
382950	638
382951	57
382955	800
382956	8
382959	174
382960	18
382968	213
382969	4682
382970	2
382971	96
382975	10
382976	8
382979	741
382980	1
382981	721
382986	4
382996	1
383012	256
383022	4
383024	6
383031	2
383040	72
383041	29
383050	526
383057	61
383061	171
383062	20
383068	18
383069	289
383070	29
383071	17
383079	143
383090	2
383098	4
383112	71
383122	18
383126	22
383134	1
383145	29
383155	2
383159	59
383164	120
383174	2
383179	67
383193	3
383195	11
383233	68
383238	1
383259	2
383275	722
383280	26
383290	3
383295	2
383301	12
383318	10
383326	25
383339	282
383367	49
383377	6
383395	2
383396	3
383404	5
383408	684
383413	108
383441	103
383452	75
383482	242
383484	241
383489	79
383522	43
383539	1
383544	135
383549	1
383568	201
383582	1
383588	163
383601	77
383602	6
383611	246
383636	31
383637	107
383704	15
383714	8
383754	1
383764	14
383802	18
383868	1
383880	13
383919	1
383942	1
383951	75
383990	2
384133	1
384172	2
384240	1
384269	1
386439	1
386895	1
387101	1
388631	1
389711	1
390893	1
392543	32
392836	1
394483	12
394883	1
394974	1
395029	23
395105	6
395185	1
395250	21
395529	1
397951	19
398829	27
399037	1
410818	3
412107	1
412851	25
413305	2
413480	2
414191	22
414477	209
415342	25
415772	12
415973	62
416033	3
416415	4
416507	73
416588	2
416593	3
416610	2
416650	1
416778	3
417001	1
417573	4
419554	3
420702	8
421762	4
427010	1
427090	3
427826	2
427914	50
429256	1
429875	1
433246	22
433274	9
433505	2
433595	1
433715	22
433728	2
434709	2
434812	9
435108	6
435377	12
436163	82
436713	44
437865	46
438386	1
445957	2
450167	1
454464	1
454480	1
454562	1
455501	8
463630	1
463690	10
463757	52
464236	9
465508	1
465787	14
466428	87
466442	25
466573	1
466642	1
466759	3
467318	7
467918	1
467940	29
467968	4
478205	2
484307	22
484593	1
484968	1
485010	3
486496	8
486572	5
495523	3
495967	11
503865	68
514723	44
522782	10
524304	26
524891	8
528102	4
528545	3
532097	1
535092	2
535186	1
535210	38
535505	2
536674	1
536728	3
541191	1
541504	2
542486	1
545442	26
552903	1
552905	2
555824	3
559895	1
560079	4
560240	3
562499	1
568271	508
569593	1
569911	7
570246	6
570359	35
570517	2
571747	2
572111	1
572135	1
572621	1
573048	3
573479	1
573755	5
573893	2
573897	1
573898	4
573900	3
573904	4
574258	1
574774	2
574910	1
575179	2
575181	8
575245	6
575258	37
575290	1
575318	2
575347	9
575349	2
575351	2
575545	5
575615	9
575638	9
575663	3
575695	3
575777	5
575876	5
575919	6
575920	1
575921	1
575973	15
575993	1
575994	552
576036	30
576463	1
576468	54
576646	3
576647	7
576689	20
577050	1
577289	85
577319	1
577343	59
577608	6
578100	4
579155	1
579383	1
579842	2
580569	2
581336	2
588245	1
590787	1
591272	1
597463	1
603384	1
603810	1
604312	1
606199	72
608979	2
613335	1
619397	76
619514	1
619527	1
619528	11
619599	144
619643	195
619651	29
619718	105
619811	286
619894	1
619948	3
620012	384
622330	22
623327	3
626253	20
627051	12
640199	1
642578	90
645928	3
646067	1
648070	37
649130	191
650681	12
652216	47
652429	1
652656	1
652772	1
653254	1
655572	69
657869	9
657905	168
658743	2
658764	3
658804	1
658827	18
658923	17
658959	3
659013	1
660050	2
661575	2
664217	5
664431	2
664470	43
664479	1
664501	20
664503	139
664557	1
664599	7
666590	4
668004	21
673367	1
675737	1
675891	2
678130	1
678296	9
679527	7
679744	1
679956	33
680016	8
680141	5
680762	4
683217	5
687446	3
693717	1
694905	1
696304	28
699745	6
703588	1
703637	22
705427	26
705444	91
705459	105
705547	262
707108	2
707825	19
709038	5
712737	1
712844	1
712846	72
712968	123
713185	33
714371	1
715941	89
717618	1
717891	37
717912	22
718377	58
718709	1
719347	76
720140	64
720204	23
722631	4
726331	40
726908	7
727406	1
727430	2
727700	141
727710	12
728401	1
729533	10
731799	66
733541	1
735497	1
738296	1
738360	1
740424	45
742065	17
742305	3
742390	2
742509	1
742992	2
743139	1
743183	99
743611	3
745564	21
745824	1
746027	1
746696	2
759599	62
759787	28
760153	1
760228	7
764489	1
764512	294
764693	4
764865	10
764950	9
765233	1
765266	2
765352	2
765469	16
766133	1
766855	1
767104	256
767190	144
767203	25
768340	175
768341	1
768436	2
768467	1
768468	918
768481	114
768486	2
768487	1756
768510	1
768595	48
768682	305
768692	169
768766	55
768781	18
768845	33
768902	33
769033	7
770364	23
770428	164
770445	3
770457	9
770458	47
770462	24
770463	28
770501	17
770539	4
770563	1
770625	2
770735	15
770745	6
775979	9
776015	2
777173	7
777225	24
777299	6
777323	2
777395	33
777402	1
777493	17
777497	68
777503	12
777546	2
777551	2
777656	5
777704	78
777727	58
777749	79
777778	7
777791	74
777816	119
777854	31
777909	1
778042	11
778980	1
779424	122
779921	15
779963	146
780575	21
781561	3
785497	1
785507	8
785787	1
786401	46
786477	62
786843	58
787051	12
790151	10
790327	18
790390	39
791861	1
792916	5
793248	33
793309	1
793343	5
794708	1
796837	2
797906	55
802596	38
809796	1
812518	8
813027	4
813077	2
813485	44
813572	14
813641	75
813756	3
813772	1
815052	3
818091	1
819906	20
821090	3
821687	116
821706	14
821721	12
821742	1
821752	1
821869	47
821942	40
821951	3
822142	15
823128	1
823150	2
823176	1
823178	16
823181	91
823201	16
823219	145
823220	448
823227	537
823297	2
823304	5
823305	14
823352	169
823357	82
823364	59
823471	3
823518	6
823623	9
823637	8
823648	39
823666	19
823695	1
823740	1
823748	6
823750	1
823758	2
823775	21
823795	5
823833	1
823841	39
823846	19
823848	156
823894	7
823916	5
823962	5
823987	91
823992	10
824001	1
824006	5
824009	2
824011	114
824016	337
824026	19
824027	23
824029	2
824074	10
824086	1
824091	64
824112	10
824118	2
824122	17
824138	1474
824139	1
824146	758
824148	38
824154	155
824155	3
824160	160
824165	381
824187	830
824194	31
824197	649
824201	150
824207	189
824208	14
824213	6
824218	1
824222	32
824223	766
824233	343
824252	1
824259	34
824302	5
824306	8
824314	9
824321	435
824326	12
824337	251
824339	122
824354	538
824356	58
824357	1
824375	12
824396	27
824415	83
824441	740
824448	5
824450	2
824451	17
824452	1
824453	3
824458	28
824470	12
824497	1
824506	5
824520	36
824523	2
824525	2
824530	19
824533	16
824560	1
824561	58
824562	37
824590	2
824600	25
824611	10
824628	1
824639	3
824641	47
824647	18
824665	192
824671	1299
824674	68
824680	1614
824683	3
824687	1079
824689	1252
824694	832
824697	2
824699	392
824707	1
824709	12761
824710	719
824711	5046
824713	151
824714	2306
824716	1
824717	3
824719	8717
824721	143
824732	3221
824739	294
824753	31
824759	133
824764	6
826116	1
826118	16
826152	104
826158	45
826159	1
826175	1
826177	4
826184	116
826185	3
826189	44
826194	6
826195	9
826203	1
826267	16
826273	58
826278	5
826290	14
826292	3212
826297	54
826298	503
826300	332
826302	2
826304	1
826305	493
826309	42
826310	1
826312	22
826314	852
826318	1
826319	9
826324	17294
826326	1119
826327	1428
826329	141
826331	3561
826332	15224
826336	39
826337	1
826340	1
826341	65
826344	13
826345	1
826346	1
