Insertion	Frequency
14579	29
14589	118
14591	40
14633	2
14644	61
14663	16
14704	33
14716	5
14721	1
14780	8
14794	34
14807	22
14809	16
14838	4
14888	6
14905	1
14910	3
14936	2
14969	4
15053	2
15202	1
16009	1
16231	206
17248	1
18611	215
18649	1
21109	4
21383	3
23249	221
23523	30
23650	3
27941	1
29078	14
29222	2
29532	46
29749	181
29793	91
31069	5
31701	1
34116	1
35479	3
35995	11
36071	24
36590	1
36964	3
36981	1
38576	2
40668	2
40854	83
43825	7
44024	207
44047	376
44120	57
44177	1
44178	1088
44235	1
44309	1
44329	2
44356	1
44379	26
44677	76
44692	52
44815	38
44830	9
44844	18
44846	2
44875	6
44954	10
45028	7
45030	37
45207	13
45215	77
45358	4
45377	9
45402	20
45411	2
45441	5
45602	2
45651	1
46297	1
46510	5
47751	16
47944	239
68684	1
68844	2
86604	2
90187	32
90358	18
91665	9
91701	105
91920	8
92356	5
93300	1
94437	35
95867	12
96101	1
96442	22
96444	1
97088	1
102893	8
106717	241
109088	6
109741	1
115819	13
116060	46
118185	27
118218	6
118369	2
118472	2
120826	1
122041	1
123775	25
125850	4
133166	8
133385	42
133487	8
133493	11
134786	4
135013	3
135214	17
136356	1
136949	6
137608	21
137684	1
137698	15
137713	5
137729	3
138052	1
138304	1
138631	2
138852	2
139659	1
140540	15
141471	57
143301	1
150436	32
151835	11
151915	1
153526	32
168292	1
168678	4
168841	65
169781	129
169960	52
169975	2
170151	2
170211	2
171005	1
171031	16
171607	62
171850	1
178806	3
178858	4
180575	2
180692	2
181234	12
182439	423
183490	1
184667	2
185500	20
197840	4
197842	3
198899	10
199098	4
200957	8
201207	35
201343	31
201355	14
201575	17
201618	1
201687	6
202685	20
202783	336
202823	38
203574	161
203836	1
204702	1
204813	2
204858	37
204881	14
204889	10
204908	30
204916	31
204918	76
204926	3
204945	68
204981	102
204988	3
205065	269
205075	13
205098	138
205105	42
205114	102
205122	18
205124	1
205126	4
205137	31
205138	55
205145	22
205155	22
205170	13
205194	10
205231	16
205252	16
205267	14
205269	2
205273	2
205301	3
205311	1
205336	1
205338	1
205340	63
205342	1
205364	16
205369	597
205373	43
205407	26
205416	3
205417	20
205422	551
205429	21
205434	2
205449	32
205455	31
205460	152
205465	241
205496	50
205504	181
205511	33
205512	99
205517	806
205542	236
205543	71
205548	416
205553	150
205574	146
205591	2935
205601	107
205609	324
205616	30
205630	9
205651	301
205653	254
205658	461
205666	28
205673	4
205681	30
205689	1178
205709	1738
205735	241
205738	29
205741	28
205760	35
205784	81
205794	763
205795	3584
205800	176
205805	181
205806	2412
205810	55
205812	101
205817	13
205823	2
205847	135
205852	199
205855	141
205858	96
205860	175
205864	1
205865	2563
205868	629
205870	184
205875	2
205888	97
205891	2
205894	92
205896	96
205901	42
205911	318
205912	72
205913	201
205952	354
205966	94
205978	9
205987	137
205998	160
205999	27
206016	1
206021	37
206047	3
206052	1883
206054	55
206081	28
206088	5
206089	485
206106	9
206157	9
206162	1
206177	7
206185	1
206193	10
206195	46
206217	2
206282	19
206376	3
206425	3
206438	65
206479	5
206515	87
206554	5
206669	18
206680	3
206713	25
206726	20
206746	28
206753	31
206757	1
206758	92
206763	712
206768	215
206772	6
206773	1
206777	131
206782	229
206787	85
206805	66
206850	32
206857	940
206865	262
206874	128
206877	1195
206895	240
206910	289
206922	14
206942	287
206961	155
206970	56
206990	1
207005	2
207021	237
207023	9
207059	59
207064	2
207081	14
207101	4
207103	186
207117	3
207126	13
207134	8
207141	36
207170	25
207178	20
207206	3
207217	10
207228	2
207232	5
207249	32
207305	1
207310	7
207321	1
207391	5
207447	1
207452	394
207472	22
207482	100
207497	354
207502	676
207507	575
207512	1
207513	1580
207523	6
207524	47
207525	1058
207550	65
207561	1940
207562	9
207572	11
207576	15
207582	264
207584	8
207589	19
207590	1572
207594	11
207597	8
207598	3
207619	36
207621	36
207624	6
207626	1856
207629	794
207631	362
207636	54
207638	90
207665	42
207685	2
207702	2
207709	316
207711	38
207713	44
207718	11
207720	6
207728	33
207773	9
207783	1
207807	10
207810	1
207830	1
207844	1
207887	1
207902	199
207903	1
207912	166
207924	220
207940	12
208000	79
208042	1
208057	46
208077	6
208126	291
208138	43
208148	1
208160	24
208179	1584
208194	1596
208216	221
208221	21
208235	11
208270	10
208273	64
208282	58
208291	80
208292	26
208307	10
208322	41
208330	3
208335	7
208367	18
208402	5
208406	2
208429	28
208430	1
208443	50
208448	2
208465	2
208473	4
208475	2
208558	3
208580	3
208676	15
208702	6099
208707	3
208708	1193
208716	26
208722	1
208723	185
208725	17
208729	6
208738	172
208740	90
208743	4
208751	1
208758	88
208766	109
208793	578
208798	1577
208834	14
208836	57
208843	9
208852	4
208859	6
208867	34
208876	1
208916	8
208944	7
208949	7
208954	96
208959	46
208964	44
208972	1
208980	1
208987	1
208996	2
209021	1
209037	45
209038	3
209052	71
209063	32
209073	304
209081	194
209091	8
209105	1
209136	33
209137	80
209139	84
209142	5
209179	3
209227	30
209230	24
209248	2
209250	21
209259	275
209274	46
209285	2
209299	5
209317	96
209362	26
209364	7
209371	6
209376	16
209383	127
209388	355
209405	7
209478	25
209498	18
209500	2
209523	99
209525	72
209528	17
209596	34
209597	623
209621	109
209630	1
209631	471
209640	1
209641	1592
209643	104
209648	11727
209649	1019
209650	1463
209684	3
209707	471
209739	96
209740	338
209747	140
209754	144
209756	7
209766	205
209794	639
209795	24
209802	83
209826	24
209827	4
209830	1327
209831	25
209835	52
209838	45
209847	115
209863	10
209864	24
209872	32
209877	178
209881	9
209887	5
209910	5
209920	19
209930	1
209945	101
209955	9
209956	16
209960	6
209993	8
210042	3
210117	1
210138	3
210170	1
210238	15
210280	2
210302	8
210315	14
210317	1
210328	7
210372	1
210373	5
210386	22
210416	36
210475	3
210485	8
210505	2
210646	15
210660	24
210669	284
210690	8
210721	1
210726	6
210735	6
210768	34
210845	135
210890	151
210943	1
210998	9
211000	3
211010	190
211012	28
211022	94
211023	218
211054	12
211117	36
211128	1
211187	8
211189	45
211200	5
211313	3
211323	34
211329	131
211422	1
211518	50
211576	13
211589	24
211612	20
211706	3
211711	35
211794	8
211958	4
211987	5
212215	5
213037	2
215272	1
215369	5
218203	1
226165	2
226497	77
226556	3
227270	1
227271	81
230108	29
230144	47
230221	3
232056	38
232809	1
232882	152
235087	22
236385	9
236711	3
237867	3
238222	23
238322	185
238333	2
238386	3
238449	129
238532	6
244666	1
252022	25
255590	4
256086	19
256213	1
256234	104
256338	364
256466	26
256529	29
256599	33
256623	14
256729	1
257150	1
257291	31
258501	3
258888	123
259841	1
260815	2
262147	1
262557	1
263499	6
267322	12
267364	14
267409	2
269067	1
269130	5
273656	44
290894	3
294850	30
295277	4
299766	4
300361	7
301117	24
301164	11
301220	60
312843	53
317730	16
319163	44
319333	1
320954	2
321979	4
322623	1
323396	1
323468	306
323556	10
323645	52
323735	4
325219	1
326065	13
328222	2
329054	19
329235	23
329289	15
329590	1
330039	2
330481	4
330500	3
331917	3
333005	2
336208	7
336822	2
337362	62
337596	2
338218	1
338291	2
338599	3
338643	7
338966	26
338996	236
339036	415
339095	1331
339105	134
339112	197
339124	301
339130	1995
339147	60
339206	169
339213	129
339234	32
339270	1
339272	722
339311	19
339368	1
339423	25
339511	8
339543	5
339828	229
340173	1
341032	223
349479	8
350188	2
352527	1
355504	1
356657	23
358669	3
358800	1
358943	2
363616	9
363638	6
363783	30
363823	10
363828	18
363835	5
363837	3
363884	1
363894	2
363925	30
363960	1
363962	11
364038	20
364180	2
364205	1
364492	16
370506	16
370803	3
372302	10
373506	12
373990	6
374008	43
374013	36
374540	2
375938	8
375957	1
376397	9
376669	2
376811	1
376856	12
376890	75
376927	53
376935	1
376975	11
376977	19
376997	51
377021	1
377034	3
377061	20
377071	11
377093	1
377159	174
377184	11
377204	679
377212	305
377218	923
377230	401
377232	1
377233	504
377238	190
377261	58
377266	5
377322	6
377339	18
377375	10
377391	107
377405	10
377457	141
377489	2
377567	22
377583	2
377595	106
377637	97
377658	1
377700	83
377710	128
377714	25
377768	64
377808	12
377839	47
377840	1
377868	6
377873	1
377913	8
377926	24
377930	8
377974	25
377989	7
377990	5
377998	21
378008	26
378025	2
378033	43
378038	1
378039	1
378094	10
378163	2
378234	4
378356	9
378383	8
378772	2
378811	4
378823	46
378903	28
378933	8
378945	200
378947	27
378974	140
378984	11
378990	1
379003	5
379005	19
379011	4
379025	36
379047	5
379105	1
379127	79
379142	103
379160	1
379163	58
379209	1
379217	3
379218	51
379239	96
379258	40
379269	271
379275	1
379291	3
379292	35
379347	4
379351	12
379372	43
379382	3
379389	7
379411	14
379423	15
379428	4
379435	2
379440	11
379471	24
379481	78
379537	3
379635	1
379645	1
379673	12
379674	5
379678	8
379699	4
379754	9
379770	11
379808	3
379823	13
379825	220
379830	2
379835	48
379851	9
379859	15
379877	16
379909	148
379926	17
379927	56
379931	72
379988	10
379998	37
380010	205
380038	55
380052	1
380066	2
380086	3
380099	27
380101	2
380114	4
380166	1
380183	77
380196	12
380198	10
380204	1
380322	2
380329	31
380357	1
380362	5
380372	1
380383	34
380384	2
380446	3
380451	8
380519	20
380528	24
380538	1
380602	28
380610	4
380621	1
380662	164
380668	1
380678	19
380706	16
380730	26
380741	43
380747	104
380748	11
380749	101
380754	171
380759	16
380769	28
380805	94
380833	263
380838	29
380845	118
380850	1
380855	3366
380864	10
380865	12
380867	32
380872	6
380874	1
380877	299
380891	23
380909	20
380913	145
380917	2
380923	47
380930	1
380935	927
380940	142
380945	13
380963	4
380964	462
380966	18
380976	884
380986	16
380991	5
380994	15
381003	271
381004	1425
381011	3
381016	3
381018	150
381020	1
381025	14
381026	73
381030	35
381035	187
381037	327
381039	16
381040	765
381044	3
381050	871
381055	635
381056	88
381060	4
381061	1432
381062	142
381066	319
381069	269
381084	358
381094	57
381101	2
381108	4976
381112	1
381113	2409
381118	1
381130	193
381132	948
381133	242
381143	17
381152	24
381153	47
381159	3801
381162	1
381163	3
381164	9109
381166	81
381174	706
381176	599
381181	1164
381186	414
381190	864
381192	27
381200	33
381205	2
381210	37
381228	1
381229	11977
381234	1259
381236	12
381239	1757
381240	174
381244	74
381247	115
381250	207
381254	6
381255	200
381261	21
381262	11
381269	49
381279	3
381285	464
381288	1
381289	2971
381295	648
381296	201
381301	415
381310	151
381311	303
381321	16
381324	13
381338	46
381355	180
381369	5
381377	967
381379	4550
381384	622
381386	7
381391	1
381393	404
381394	2114
381409	85
381425	260
381426	103
381435	121
381437	541
381447	55
381449	27
381454	21
381461	70
381466	547
381469	22
381486	12
381495	1
381508	224
381513	2
381518	114
381519	119
381527	335
381528	5
381534	13
381539	2
381542	6
381543	1
381553	3
381554	1
381559	5
381564	126
381582	2
381594	14
381600	179
381601	1
381609	5496
381614	3712
381619	3417
381620	13247
381623	3
381624	9861
381634	74
381654	3753
381656	1
381657	42797
381658	29034
381659	1
381665	6510
381666	62400
381672	1648
381673	50182
381680	1
381691	39748
381694	19931
381696	2
381699	662
381704	1772
381709	46158
381712	1791
381719	4
381720	10541
381722	1043
381726	322
381727	50846
381732	3198
381733	19
381742	112
381743	15644
381744	3582
381752	613
381755	6
381758	1
381762	1073
381764	2936
381765	139
381769	4316
381770	30710
381775	38
381777	731
381780	1302
381785	332
381786	20
381787	172644
381788	1
381793	629
381794	49
381797	771
381798	3563
381799	19831
381814	1
381815	29212
381817	246
381820	3851
381821	1140
381822	4758
381828	116
381829	14358
381839	145
381855	383
381857	7
381875	1
381882	89
381883	761
381884	4504
381889	19312
381894	2525
381898	1
381899	3707
381900	35
381911	775
381924	339
381929	50
381930	196
381937	31
381938	305
381945	254
381950	3061
381955	12
381960	60
381966	633
381974	107
381990	135
381996	2
382006	51
382008	3
382014	15
382035	5
382042	48
382046	32
382050	20
382057	14
382060	6
382062	208
382067	31
382068	42
382069	6
382074	33
382075	34
382090	3
382091	6
382093	5
382095	6
382097	24
382112	3
382114	7
382115	48
382123	1
382125	54
382141	6
382151	4
382156	2
382164	42
382173	54
382183	22
382213	1
382220	20
382245	3
382250	5
382265	2
382269	7
382280	1
382284	2
382285	4
382295	14
382301	20
382312	1
382322	2
382350	2
382355	76
382356	891
382358	32
382374	33
382381	36
382393	13
382398	74
382403	8
382431	88
382445	1064
382446	9
382453	8
382454	44
382456	2
382468	12
382473	40
382481	43
382490	24
382492	269
382530	1
382531	90
382558	9
382562	6
382568	9
382573	53
382588	19
382589	53
382590	1354
382600	91
382623	71
382628	154
382633	262
382634	19
382636	1
382646	15
382652	9
382653	5
382660	1
382681	21
382682	20
382687	35
382697	126
382706	29
382707	276
382708	1575
382713	105
382718	5
382723	386
382726	333
382728	5
382733	3
382738	1
382754	10
382764	4
382790	717
382791	1679
382796	21
382797	14
382798	447
382799	4977
382804	231
382809	155
382810	562
382812	57
382816	91
382821	711
382824	140
382832	255
382837	3176
382839	22
382868	142
382891	827
382892	90
382900	252
382906	565
382911	3582
382919	12
382921	5
382930	9
382931	93
382935	33
382944	130
382945	119
382948	6
382949	221
382950	491
382951	78
382955	353
382959	41
382961	2
382964	4
382968	245
382969	3395
382971	18
382975	15
382976	11
382979	822
382981	270
383012	407
383022	60
383031	38
383040	3
383041	43
383050	478
383057	63
383061	322
383062	13
383068	41
383069	162
383070	6
383071	29
383079	116
383090	1
383098	9
383106	3
383112	52
383122	4
383126	9
383134	9
383145	55
383155	3
383159	79
383164	138
383179	77
383195	164
383200	4
383261	27
383269	7
383275	779
383285	1
383301	52
383326	11
383339	168
383367	13
383396	4
383408	43
383413	162
383414	1
383441	1721
383452	25
383479	21
383482	335
383484	557
383489	8
383507	9
383522	21
383544	20
383547	32
383568	179
383588	108
383602	49
383611	232
383636	6
383637	203
383643	26
383696	4
383704	10
383706	1
383754	16
383764	48
383790	7
383942	2
383951	15
384269	12
384357	6
384900	5
386895	1
388192	6
388535	2
388631	9
388715	1
389360	1
391227	1
393547	27
394483	16
395029	3
395105	4
395250	63
397951	46
398829	8
411188	7
412010	6
414191	12
414477	130
415342	27
415430	1
415658	10
415772	16
416033	6
416390	2
416550	29
416610	30
416650	9
416778	29
418076	3
421920	11
427826	3
427914	10
429256	21
433274	44
433444	1
433715	2
433728	3
434812	3
434998	17
435013	37
435377	6
436713	87
445921	3
446027	5
449100	3
450167	28
451945	2
454222	11
454829	2
463448	2
463690	154
463757	17
466442	58
466759	2
467940	1
467968	1
468723	1
484018	2
484593	119
484968	10
485010	2
485037	1
485100	1
486572	16
487492	7
493282	1
493564	8
498328	2
503865	9
506575	1
523810	20
524158	50
524304	32
532088	1
535092	2
535186	1
535210	5
535505	1
536105	22
552905	6
553113	15
553443	1
553827	7
558777	1
560240	2
563352	5
563425	1
570359	2
573125	1
573436	1
573900	1
573996	15
574306	9
574902	3
575245	1
575405	4
575545	11
575615	4
575638	5
575663	1
575689	7
575919	1
575921	27
575973	8
575994	244
576035	2
576036	33
576106	1
576468	22
576646	5
576689	1
577050	24
577289	252
577343	28
594613	6
606100	1
611849	1
613335	6
613706	12
619397	36
619528	7
619598	1
619599	277
619643	181
619651	1
619718	19
619732	133
619811	148
620012	559
626845	1
627051	3
634009	2
642578	7
645928	1
647010	30
648070	1
648846	78
649130	113
650174	1
650932	1
651089	1
651174	68
652106	1
652216	4
653210	1
653607	17
653834	3
656940	3
657905	182
658743	223
658753	48
658764	45
658923	47
659013	1
661869	24
664217	1
664431	49
664470	1
664479	1
664501	23
664503	37
664514	43
664523	2
664599	34
665346	2
665413	3
668004	1
672269	1
673143	15
673725	1
674629	2
675909	7
679036	2
679527	1
679684	53
679744	25
680224	1
680758	2
680762	13
683217	5
686053	32
687164	3
690255	27
690747	1
696847	1
704526	7
705113	43
705444	166
705459	3
705469	10
707097	1
707108	23
707825	280
708681	20
710104	1
712844	132
712846	21
712968	18
713185	11
713220	1
715846	1
717868	5
717891	98
717912	121
718377	112
719347	3
720140	1
720204	20
722169	13
723961	62
727082	3
727710	9
728401	105
729533	30
729567	1
731623	15
738088	70
739383	29
742494	5
742509	12
742769	95
742992	10
743183	15
743611	2
745564	9
745824	7
745967	3
759599	1
759787	32
760980	2
761829	17
762187	1
764512	67
764950	1
765503	8
767104	265
767190	53
767203	19
768340	69
768436	14
768442	46
768468	552
768481	124
768486	1
768487	287
768595	137
768682	174
768692	186
768766	1
768807	5
768845	29
768954	2
770364	28
770407	16
770428	221
770433	1
770458	18
770462	4
770463	67
770501	26
770563	1
770565	3
770625	1
770735	35
775966	1
775979	6
776015	2
777225	47
777323	2
777395	23
777402	221
777405	1
777493	3
777497	91
777503	5
777656	44
777704	44
777727	20
777729	11
777731	14
777749	140
777755	16
777778	5
777791	61
777816	106
777854	28
778042	5
778121	8
778717	1
779443	1
779921	5
779963	117
781904	23
786401	80
786843	2
788471	5
790057	1
790117	7
790323	10
790327	171
790357	4
790390	4
791861	1
793309	20
793343	6
793702	1
797906	39
801868	2
802475	47
811115	8
813077	1
813373	3
813457	3
813641	50
817419	22
819906	60
821090	15
821305	36
821622	143
821687	9
821721	119
821731	6
821742	6
821847	14
821869	8
821951	10
822142	3
823150	59
823181	240
823219	5
823220	92
823225	40
823227	184
823304	4
823306	1
823340	17
823352	117
823357	22
823364	92
823518	22
823623	3
823648	126
823666	2
823740	1
823750	8
823758	17
823795	9
823833	13
823848	153
823870	2
823884	1
823894	6
823904	2
823957	3
823962	31
823987	75
823992	22
824009	1
824011	37
824016	178
824021	1
824027	45
824055	7
824082	50
824091	4
824098	6
824118	1
824122	87
824138	841
824146	455
824154	9
824160	3
824165	617
824186	1
824187	1005
824194	192
824197	189
824201	266
824207	355
824208	101
824212	2
824213	4
824223	798
824233	276
824259	15
824306	2
824314	31
824321	201
824326	1
824337	500
824339	46
824354	194
824356	35
824375	23
824396	301
824415	228
824441	266
824448	18
824450	3
824451	36
824452	1
824458	4
824470	99
824496	11
824497	1
824520	42
824525	4
824530	5
824555	4
824561	41
824572	19
824600	48
824611	4
824639	1
824641	9
824647	9
824665	817
824671	596
824674	258
824680	2725
824687	313
824689	700
824694	365
824699	235
824702	240
824709	13183
824710	850
824711	2157
824714	1534
824718	1
824719	7487
824721	37
824732	2220
824739	350
824753	173
824764	2
826116	1
826118	22
826119	1
826152	4
826158	3
826159	32
826177	6
826184	13
826189	41
826194	6
826234	3
826273	96
826285	1
826290	12
826292	3175
826297	178
826298	560
826300	303
826305	310
826309	16
826312	47
826314	807
826324	15296
826326	714
826327	1110
826329	195
826331	2027
826332	12604
826336	89
826341	114
826346	1
826347	14590
826354	50
826361	4
826362	372
826367	83
826369	145
826372	1695
826373	156
826381	10
826383	936
826396	19
826397	676
826408	1570
826413	83
826419	11
826421	23
826422	71
826424	9
826426	72
826431	52
826440	22
826443	3137
826448	366
826450	737
826469	73
826484	2
826495	5
826496	264
826498	1
826508	139
826519	2779
826545	20
826548	23
826551	2
826559	7
826560	1656
826564	1
826565	3068
826566	10
826581	152
826585	5
826589	3
826590	245
826591	19
826599	290
826602	5
826603	20
826607	59
826609	9
826611	5
826612	42
826617	378
826622	51
826627	13
826629	84
826643	27
826645	32
826672	17
826674	1
826682	16
826704	124
826705	9
826710	24
826714	5
826724	7
826725	13
826735	25
826749	1
826760	11
826761	1045
826764	115
826766	147
826771	124
826772	106
826776	72
826777	2
826782	622
826783	1
826805	7
826806	20
826818	10
826829	1
826833	8
826843	3
826854	4
826868	5
826869	50
826873	1
826875	1
826887	24
826904	7
826923	1
826931	2
826936	2
826946	56
826948	89
826955	4
826980	8
826994	2
827022	1
827032	12
827041	7
827069	70
827084	319
827119	307
827120	148
827122	5
827133	516
827139	11
827153	38
827158	25
827163	701
827168	877
827181	15
827198	61
827202	2
827212	85
827250	2
827260	9
827263	4
827270	30
827276	12
827309	135
827312	520
827319	29
827336	9
827343	174
827344	25
827358	109
827368	3
827373	180
827378	5
827391	75
827395	9
827405	29
827407	8
827410	9
827412	16
827427	5
827440	1
827470	5
827519	39
827521	124
827522	2
827572	8
827588	1
827593	11
827598	12
827658	82
827664	2
827688	15
827693	7
827715	2
827745	6
827765	1
827797	1
827798	1
827829	54
827830	4
827835	59
827854	317
827861	1444
827881	241
827886	556
827898	25
827899	140
827903	83
827907	131
827920	254
827922	42
827927	55
827929	447
827934	2171
827944	11
827954	64
827955	578
827960	1336
827962	4
827970	5
827971	10
827997	7
828002	51
828006	34
828007	88
828022	87
828026	20
828028	29
828042	4
828047	27
828049	17
828052	110
828062	1626
828074	7
828082	83
828099	5
828104	159
828109	9
828114	5
828115	22
828122	5
828127	6
828133	8
828139	1
828140	7
828144	1
828145	1
828155	4
828160	4
828171	167
828176	2
828183	1
828200	1
828202	6
828204	67
828230	13
828235	31
828237	4
828240	3
828245	1
828259	10
828300	2
828309	18
828311	28
828320	3
828325	77
828332	2
828345	1
828385	13
828428	131
828431	2
828434	46
828438	21
828448	5
828454	1
828468	41
828473	72
828506	5
828515	2745
828520	1182
828523	652
828525	47
828532	209
828533	794
828539	229
828540	2799
828541	4874
828545	2
828546	3312
828558	230
828567	10
828570	87
828577	328
828582	44
828583	2603
828597	6
828607	1095
828612	8
828615	44
828629	17
828639	433
828646	15
828655	230
828656	254
828658	2
828661	785
828666	206
828670	1
828671	4409
828679	1654
828681	90
828683	32
828685	13
828692	18
828704	11
828705	119
828709	19
828711	8
828718	49
828723	42
828733	381
828735	188
828746	121
828764	101
828769	1
828770	559
828775	146
828780	428
828782	502
828785	19
828790	1
828803	170
828804	424
828827	270
828830	44
828835	21
828842	14
828856	51
828872	1
828880	158
828881	34
828885	60
828887	13
828896	9
828946	696
828957	6
828958	1
828963	1
829024	31
829045	1
829051	1
829062	3
829069	1
829101	669
829107	4
829112	325
829117	107
829127	189
829134	203
829146	89
829153	95
829167	39
829184	1
829185	3186
829192	16
829198	1
829235	4
829272	6
829321	3
829367	7
829378	88
829393	3
829426	17
829495	2
829646	1
829828	4
829986	41
830008	11
830042	52
830068	6
830076	23
830091	84
830172	11
830187	6
830243	1
830311	8
830338	14
830521	2
830569	1
830570	10
830594	4
830604	44
830618	23
830622	34
830691	23
830723	10
830801	10
830811	141
830813	7
830893	19
830897	4
830916	103
830934	55
830943	1
830950	10
830955	21
830965	79
830981	2
830995	12
831094	2
831113	1
831129	96
831130	6
831149	5
831159	210
831169	32
